"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-18.2948221547716
2,3.8,90,-179,-18.668298305126
2,3.8,90,-178,-19.6072454796532
2,3.8,90,-177,-21.242518481579
2,3.8,90,-176,-23.842393403122
2,3.8,90,-175,-27.8065817943052
2,3.8,90,-174,-31.1233272134601
2,3.8,90,-173,-27.4635162394227
2,3.8,90,-172,-23.3698716950825
2,3.8,90,-171,-20.6234503419141
2,3.8,90,-170,-18.8160431467786
2,3.8,90,-169,-17.6788986824271
2,3.8,90,-168,-17.0751409266111
2,3.8,90,-167,-16.9418143205344
2,3.8,90,-166,-17.2647930020662
2,3.8,90,-165,-18.0738030895144
2,3.8,90,-164,-19.4544703275343
2,3.8,90,-163,-21.586625012592
2,3.8,90,-162,-24.8299228758258
2,3.8,90,-161,-29.6091300128123
2,3.8,90,-160,-31.4194833701583
2,3.8,90,-159,-26.7329829037178
2,3.8,90,-158,-23.1324633987673
2,3.8,90,-157,-20.8466610885682
2,3.8,90,-156,-19.4295370226356
2,3.8,90,-155,-18.6515550332562
2,3.8,90,-154,-18.4069018199309
2,3.8,90,-153,-18.6624154430272
2,3.8,90,-152,-19.4430974097098
2,3.8,90,-151,-20.8426328447896
2,3.8,90,-150,-23.062263377541
2,3.8,90,-149,-26.4427178055175
2,3.8,90,-148,-30.3956787996501
2,3.8,90,-147,-28.7185418158327
2,3.8,90,-146,-24.2888013962578
2,3.8,90,-145,-21.0237386697498
2,3.8,90,-144,-18.7205858983961
2,3.8,90,-143,-17.0635047714717
2,3.8,90,-142,-15.8684833322909
2,3.8,90,-141,-15.0262239916237
2,3.8,90,-140,-14.4660669596701
2,3.8,90,-139,-14.1369820147177
2,3.8,90,-138,-13.9962422239654
2,3.8,90,-137,-14.0011581999434
2,3.8,90,-136,-14.102035028449
2,3.8,90,-135,-14.2368207278192
2,3.8,90,-134,-14.3308101580157
2,3.8,90,-133,-14.30688871003
2,3.8,90,-132,-14.1077630007559
2,3.8,90,-131,-13.7186593208987
2,3.8,90,-130,-13.1713487713966
2,3.8,90,-129,-12.5253773665765
2,3.8,90,-128,-11.8430473832836
2,3.8,90,-127,-11.1739933098127
2,3.8,90,-126,-10.5514418586703
2,3.8,90,-125,-9.9947921931347
2,3.8,90,-124,-9.51376150509154
2,3.8,90,-123,-9.11195596256918
2,3.8,90,-122,-8.78938978708958
