"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,38,-1.51603079148254
2,3.8,90,39,-2.42490322154161
2,3.8,90,40,-3.59051272618545
2,3.8,90,41,-5.06492187459546
2,3.8,90,42,-6.94103175972829
2,3.8,90,43,-9.39504303826528
2,3.8,90,44,-12.8089726276268
2,3.8,90,45,-18.2474272214118
2,3.8,90,46,-29.0122138076543
2,3.8,90,47,-20.8174439935969
2,3.8,90,48,-14.9268301605774
2,3.8,90,49,-11.6432140856068
2,3.8,90,50,-9.47544471515345
2,3.8,90,51,-7.93243493142019
2,3.8,90,52,-6.79443605340945
2,3.8,90,53,-5.94402010623242
2,3.8,90,54,-5.3108266139631
2,3.8,90,55,-4.8491638789311
2,3.8,90,56,-4.52752120657866
2,3.8,90,57,-4.32312167985265
2,3.8,90,58,-4.21886178733702
2,3.8,90,59,-4.20148235560445
2,3.8,90,60,-4.2604190264152
2,3.8,90,61,-4.38704877653619
2,3.8,90,62,-4.57417781249892
2,3.8,90,63,-4.8156821210595
2,3.8,90,64,-5.10624756084285
2,3.8,90,65,-5.441176493603
2,3.8,90,66,-5.81623977039715
2,3.8,90,67,-6.2275600793576
2,3.8,90,68,-6.671517187629
2,3.8,90,69,-7.14466856232888
2,3.8,90,70,-7.64368086860806
2,3.8,90,71,-8.1652693028795
2,3.8,90,72,-8.70614287271412
2,3.8,90,73,-9.26295474717756
2,3.8,90,74,-9.83225778546986
2,3.8,90,75,-10.4104663782355
2,3.8,90,76,-10.9938268290937
2,3.8,90,77,-11.5783996263264
2,3.8,90,78,-12.1600579842366
2,3.8,90,79,-12.7345077421764
2,3.8,90,80,-13.2973337579522
2,3.8,90,81,-13.8440769100167
2,3.8,90,82,-14.3703433518853
2,3.8,90,83,-14.8719435827074
2,3.8,90,84,-15.3450534961436
2,3.8,90,85,-15.7863837511375
2,3.8,90,86,-16.1933390656422
2,3.8,90,87,-16.5641470894753
2,3.8,90,88,-16.8979386607439
2,3.8,90,89,-17.1947676675864
2,3.8,90,90,-17.4555681490993
2,3.8,90,91,-17.6820562734047
2,3.8,90,92,-17.8765927920395
2,3.8,90,93,-18.042025641794
2,3.8,90,94,-18.1815320973546
2,3.8,90,95,-18.2984761521136
2,3.8,90,96,-18.3962912484594
2,3.8,90,97,-18.4783927508993
2,3.8,90,98,-18.5481198384874
2,3.8,90,99,-18.6087033289746
2,3.8,90,100,-18.6632543389692
2,3.8,90,101,-18.7147683168043
2,3.8,90,102,-18.7661394349784
2,3.8,90,103,-18.8201812075173
2,3.8,90,104,-18.879650212674
2,3.8,90,105,-18.9472707689272
2,3.8,90,106,-19.0257592373915
2,3.8,90,107,-19.1178472738699
2,3.8,90,108,-19.22630383365
2,3.8,90,109,-19.3539560654683
2,3.8,90,110,-19.5037094484084
2,3.8,90,111,-19.6785676575568
2,3.8,90,112,-19.8816527185198
2,3.8,90,113,-20.116226050808
2,3.8,90,114,-20.3857110251673
2,3.8,90,115,-20.6937176870325
2,3.8,90,116,-21.0440703432426
2,3.8,90,117,-21.4408387890762
2,3.8,90,118,-21.8883740885889
2,3.8,90,119,-22.3913500408906
2,3.8,90,120,-22.9548118031417
2,3.8,90,121,-23.5842336296411
2,3.8,90,122,-24.2855883110955
2,3.8,90,123,-25.0654314528514
2,3.8,90,124,-25.9310033769425
2,3.8,90,125,-26.890347418409
2,3.8,90,126,-27.952427375858
2,3.8,90,127,-29.1271744305729
2,3.8,90,128,-30.4252340757197
2,3.8,90,129,-31.8567115019887
2,3.8,90,130,-33.426845841152
2,3.8,90,131,-35.1227476377432
2,3.8,90,132,-36.8763904351195
2,3.8,90,133,-38.4807065772841
2,3.8,90,134,-39.5021692344191
2,3.8,90,135,-39.4902354199029
2,3.8,90,136,-38.5134422940538
2,3.8,90,137,-37.0617717872146
2,3.8,90,138,-35.5203766468469
2,3.8,90,139,-34.0598163684788
2,3.8,90,140,-32.7374363905995
2,3.8,90,141,-31.5694063154608
2,3.8,90,142,-30.5601934543223
2,3.8,90,143,-29.7128500930076
2,3.8,90,144,-29.0326008958344
2,3.8,90,145,-28.528529041693
2,3.8,90,146,-28.2151414338585
2,3.8,90,147,-28.1146578249147
2,3.8,90,148,-28.2608011096668
2,3.8,90,149,-28.7052994579647
2,3.8,90,150,-29.5291053619425
2,3.8,90,151,-30.8597662495331
2,3.8,90,152,-32.8748373199424
2,3.8,90,153,-35.5289073387669
2,3.8,90,154,-36.5502024847435
2,3.8,90,155,-33.2267860531486
2,3.8,90,156,-29.2078385628191
2,3.8,90,157,-25.914672200884
2,3.8,90,158,-23.2582787554552
2,3.8,90,159,-21.0681221657591
2,3.8,90,160,-19.2285004554263
2,3.8,90,161,-17.6654081878735
2,3.8,90,162,-16.3304674338951
2,3.8,90,163,-15.1910616315998
2,3.8,90,164,-14.2246122396763
2,3.8,90,165,-13.4151960333302
2,3.8,90,166,-12.7514803291966
2,3.8,90,167,-12.2254234129153
2,3.8,90,168,-11.8314374253927
2,3.8,90,169,-11.5658436036852
2,3.8,90,170,-11.4265223755521
2,3.8,90,171,-11.4127025638975
2,3.8,90,172,-11.5248598442031
2,3.8,90,173,-11.7647127281682
2,3.8,90,174,-12.1353196773338
2,3.8,90,175,-12.6412973048808
2,3.8,90,176,-13.2892011105671
2,3.8,90,177,-14.0881427393694
2,3.8,90,178,-15.0507715112823
2,3.8,90,179,-16.1948417554141
2,3.8,90,180,-17.5457568100749
