"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-10.565185842858
2,3.8,90,-179,-11.8268381462255
2,3.8,90,-178,-11.6299054827744
2,3.8,90,-177,-10.2014137541993
2,3.8,90,-176,-8.57587455524287
2,3.8,90,-175,-7.26646256875962
2,3.8,90,-174,-6.38895713158082
2,3.8,90,-173,-5.94765176318836
2,3.8,90,-172,-5.93549139322885
2,3.8,90,-171,-6.36194704111532
2,3.8,90,-170,-7.26392860864904
2,3.8,90,-169,-8.71446016266444
2,3.8,90,-168,-10.8189319319063
2,3.8,90,-167,-13.5779620622619
2,3.8,90,-166,-15.9414015440207
2,3.8,90,-165,-15.1536294685348
2,3.8,90,-164,-12.4706287637431
2,3.8,90,-163,-10.1485171759645
2,3.8,90,-162,-8.51944448507567
2,3.8,90,-161,-7.49378406877655
2,3.8,90,-160,-6.98167409573921
2,3.8,90,-159,-6.93550049303229
2,3.8,90,-158,-7.3484025300337
2,3.8,90,-157,-8.25642131892263
2,3.8,90,-156,-9.75353683936904
2,3.8,90,-155,-12.0277573914412
2,3.8,90,-154,-15.3911072798397
2,3.8,90,-153,-19.4793808004256
2,3.8,90,-152,-18.7794081900912
2,3.8,90,-151,-14.642692700933
2,3.8,90,-150,-11.5225578333149
2,3.8,90,-149,-9.40323532576278
2,3.8,90,-148,-7.9818241717553
2,3.8,90,-147,-7.08069735673203
2,3.8,90,-146,-6.60355197576705
2,3.8,90,-145,-6.50202049384134
2,3.8,90,-144,-6.76073160482401
2,3.8,90,-143,-7.39363221452645
2,3.8,90,-142,-8.44984037019256
2,3.8,90,-141,-10.0336592802669
2,3.8,90,-140,-12.3559224931709
2,3.8,90,-139,-15.8633529368716
2,3.8,90,-138,-21.261818336493
2,3.8,90,-137,-22.4711237879425
2,3.8,90,-136,-16.7643727070363
2,3.8,90,-135,-12.8310455083523
2,3.8,90,-134,-10.2053820302056
2,3.8,90,-133,-8.35017558360601
2,3.8,90,-132,-7.00487755819745
2,3.8,90,-131,-6.03130963190792
2,3.8,90,-130,-5.34926101070301
2,3.8,90,-129,-4.90927316587251
2,3.8,90,-128,-4.67996208158176
2,3.8,90,-127,-4.64163635047302
2,3.8,90,-126,-4.78294795907661
2,3.8,90,-125,-5.09915981917017
2,3.8,90,-124,-5.59135608314233
2,3.8,90,-123,-6.26620174449456
2,3.8,90,-122,-7.13582501087774
2,3.8,90,-121,-8.21683969255106
2,3.8,90,-120,-9.52549446895407
2,3.8,90,-119,-11.0593524985242
2,3.8,90,-118,-12.7375133155756
2,3.8,90,-117,-14.2501600825811
2,3.8,90,-116,-14.9363940772411
2,3.8,90,-115,-14.3350066357422
2,3.8,90,-114,-12.8872361306328
2,3.8,90,-113,-11.2516877095622
2,3.8,90,-112,-9.73739312758673
2,3.8,90,-111,-8.42053912441756
2,3.8,90,-110,-7.29657215228402
2,3.8,90,-109,-6.34100762272072
2,3.8,90,-108,-5.52794595491221
2,3.8,90,-107,-4.8347465855101
2,3.8,90,-106,-4.24261958274528
2,3.8,90,-105,-3.73614929310463
2,3.8,90,-104,-3.3026454481777
2,3.8,90,-103,-2.93156560572489
2,3.8,90,-102,-2.61405536835542
2,3.8,90,-101,-2.34259703594437
2,3.8,90,-100,-2.11074548460818
2,3.8,90,-99,-1.9129310209527
2,3.8,90,-98,-1.74431285915748
2,3.8,90,-97,-1.60067073659997
2,3.8,90,-96,-1.47832528918155
2,3.8,90,-95,-1.37408011404052
2,3.8,90,-94,-1.28518010260699
2,3.8,90,-93,-1.20928180006213
2,3.8,90,-92,-1.14443238343134
2,3.8,90,-91,-1.08905446330197
2,3.8,90,-90,-1.04193438776894
2,3.8,90,-89,-1.0022121206005
2,3.8,90,-88,-0.969371115681158
2,3.8,90,-87,-0.94322693414578
2,3.8,90,-86,-0.923913650341579
2,3.8,90,-85,-0.9118673555702
2,3.8,90,-84,-0.907806272532195
2,3.8,90,-83,-0.912707110689676
2,3.8,90,-82,-0.927777292841308
2,3.8,90,-81,-0.954422534744391
2,3.8,90,-80,-0.994208930767824
2,3.8,90,-79,-1.04881815572738
2,3.8,90,-78,-1.11999359935772
2,3.8,90,-77,-1.20947416576936
2,3.8,90,-76,-1.31891106123963
2,3.8,90,-75,-1.44976115431418
2,3.8,90,-74,-1.60314850260775
2,3.8,90,-73,-1.77968368427865
2,3.8,90,-72,-1.97922935748403
2,3.8,90,-71,-2.20060151031331
2,3.8,90,-70,-2.44120202542642
2,3.8,90,-69,-2.69659426893431
2,3.8,90,-68,-2.96006610890901
2,3.8,90,-67,-3.22228031042793
2,3.8,90,-66,-3.47118884947231
2,3.8,90,-65,-3.69246043929231
2,3.8,90,-64,-3.87067497042544
2,3.8,90,-63,-3.99137936354845
2,3.8,90,-62,-4.04372609442114
2,3.8,90,-61,-4.02295430732718
2,3.8,90,-60,-3.93176011412374
2,3.8,90,-59,-3.77993388373846
2,3.8,90,-58,-3.58239967145593
2,3.8,90,-57,-3.35645216823478
2,3.8,90,-56,-3.1191235960975
2,3.8,90,-55,-2.88527681577045
2,3.8,90,-54,-2.66656694465497
2,3.8,90,-53,-2.47111999052469
2,3.8,90,-52,-2.30369634639783
2,3.8,90,-51,-2.16615849859395
2,3.8,90,-50,-2.05815153226513
2,3.8,90,-49,-1.97797290774386
2,3.8,90,-48,-1.92362861609229
2,3.8,90,-47,-1.89404248062086
2,3.8,90,-46,-1.89032054018872
2,3.8,90,-45,-1.9169109905805
2,3.8,90,-44,-1.98249024645958
2,3.8,90,-43,-2.10047674876788
2,3.8,90,-42,-2.28920793752684
2,3.8,90,-41,-2.57194617538257
2,3.8,90,-40,-2.97691958637314
2,3.8,90,-39,-3.53744585921241
2,3.8,90,-38,-4.29156042467488
2,3.8,90,-37,-5.27848005927048
2,3.8,90,-36,-6.52207045297718
2,3.8,90,-35,-7.96849637782087
2,3.8,90,-34,-9.30367151886844
2,3.8,90,-33,-9.75313130912132
2,3.8,90,-32,-8.76303581063731
2,3.8,90,-31,-6.92780857819841
2,3.8,90,-30,-5.02510293592751
2,3.8,90,-29,-3.37263553995693
2,3.8,90,-28,-2.03742584235756
2,3.8,90,-27,-1.01458962578036
2,3.8,90,-26,-0.288303802965224
2,3.8,90,-25,0.151222676685539
2,3.8,90,-24,0.302751839836473
2,3.8,90,-23,0.150920724692263
2,3.8,90,-22,-0.338879845993627
2,3.8,90,-21,-1.23141558290389
2,3.8,90,-20,-2.64670913610362
2,3.8,90,-19,-4.82590507592567
2,3.8,90,-18,-8.35160623498245
2,3.8,90,-17,-15.3645428158386
2,3.8,90,-16,-24.273996169358
2,3.8,90,-15,-10.8665110615272
2,3.8,90,-14,-5.88526155683329
2,3.8,90,-13,-2.93943971851957
2,3.8,90,-12,-0.999035842553793
2,3.8,90,-11,0.292539014751879
2,3.8,90,-10,1.09307375302153
2,3.8,90,-9,1.47658881967727
2,3.8,90,-8,1.47098071762742
2,3.8,90,-7,1.07030074216904
2,3.8,90,-6,0.234420298931525
2,3.8,90,-5,-1.12216969669108
2,3.8,90,-4,-3.15352460652749
2,3.8,90,-3,-6.08170630676054
2,3.8,90,-2,-9.62104479557165
2,3.8,90,-1,-9.88131726382545
2,3.8,90,0,-6.29397891681659
2,3.8,90,1,-3.12871743675004
2,3.8,90,2,-0.878070548665323
2,3.8,90,3,0.679805124262785
2,3.8,90,4,1.71087539656756
2,3.8,90,5,2.31097240949943
2,3.8,90,6,2.53108922219301
2,3.8,90,7,2.39243050316185
2,3.8,90,8,1.89367879239148
2,3.8,90,9,1.01498554871753
2,3.8,90,10,-0.273831574200455
2,3.8,90,11,-1.97466302102241
2,3.8,90,12,-3.89296358823968
2,3.8,90,13,-5.18851224355267
2,3.8,90,14,-4.66555310026722
2,3.8,90,15,-2.81979603527963
2,3.8,90,16,-0.861760541960436
2,3.8,90,17,0.756504569790122
2,3.8,90,18,1.98196685524681
2,3.8,90,19,2.8502661007774
2,3.8,90,20,3.402710460756
2,3.8,90,21,3.67059219163208
2,3.8,90,22,3.67443476980604
2,3.8,90,23,3.42623980558147
2,3.8,90,24,2.93290652015964
2,3.8,90,25,2.20235540130347
2,3.8,90,26,1.25717614674494
2,3.8,90,27,0.165999644100256
2,3.8,90,28,-0.896442785444482
2,3.8,90,29,-1.59888965528992
2,3.8,90,30,-1.59261215006416
2,3.8,90,31,-0.86514910535318
2,3.8,90,32,0.248743780821704
2,3.8,90,33,1.42020013861937
2,3.8,90,34,2.4772730742267
2,3.8,90,35,3.35801857028115
2,3.8,90,36,4.0499367926138
2,3.8,90,37,4.55835266803181
2,3.8,90,38,4.89336383551826
2,3.8,90,39,5.06506560585816
2,3.8,90,40,5.08217687869126
2,3.8,90,41,4.95217644675486
2,3.8,90,42,4.68241457728835
2,3.8,90,43,4.28237510061204
2,3.8,90,44,3.76780807320427
2,3.8,90,45,3.16790734694267
2,3.8,90,46,2.5364097809902
2,3.8,90,47,1.96402140369835
2,3.8,90,48,1.57910751498561
2,3.8,90,49,1.51241959924396
2,3.8,90,50,1.82544373792645
2,3.8,90,51,2.46731878717556
2,3.8,90,52,3.31467242585779
2,3.8,90,53,4.24396158893181
2,3.8,90,54,5.16900940596665
2,3.8,90,55,6.04158085918382
2,3.8,90,56,6.83926972704652
2,3.8,90,57,7.55442368754857
2,3.8,90,58,8.18701481464772
2,3.8,90,59,8.74063281933467
2,3.8,90,60,9.22037706432544
2,3.8,90,61,9.63179412564767
2,3.8,90,62,9.98036648527274
2,3.8,90,63,10.2712851136679
2,3.8,90,64,10.5093654764859
2,3.8,90,65,10.6990339735858
2,3.8,90,66,10.8443471324872
2,3.8,90,67,10.9490242872003
2,3.8,90,68,11.016484073642
2,3.8,90,69,11.0498800783737
2,3.8,90,70,11.0521335746474
2,3.8,90,71,11.0259626082344
2,3.8,90,72,10.9739073534808
2,3.8,90,73,10.8983519639687
2,3.8,90,74,10.8015432604451
2,3.8,90,75,10.685606621148
2,3.8,90,76,10.5525594141286
2,3.8,90,77,10.4043222628267
2,3.8,90,78,10.2427283780642
2,3.8,90,79,10.0695311284037
2,3.8,90,80,9.88640995983193
2,3.8,90,81,9.69497471689755
2,3.8,90,82,9.49676836231082
2,3.8,90,83,9.29326804241695
2,3.8,90,84,9.08588440440191
2,3.8,90,85,8.87595904093983
2,3.8,90,86,8.66475992349324
2,3.8,90,87,8.45347469150595
2,3.8,90,88,8.24320169629455
2,3.8,90,89,8.03493875987991
2,3.8,90,90,7.82956970287499
2,3.8,90,91,7.62784882139871
2,3.8,90,92,7.43038364609932
2,3.8,90,93,7.23761648689778
2,3.8,90,94,7.04980543990508
2,3.8,90,95,6.86700568878681
2,3.8,90,96,6.68905205039874
2,3.8,90,97,6.51554377425671
2,3.8,90,98,6.34583259387357
2,3.8,90,99,6.17901494215192
2,3.8,90,100,6.01392909349042
2,3.8,90,101,5.84915780761875
2,3.8,90,102,5.68303686385979
2,3.8,90,103,5.51366973967743
2,3.8,90,104,5.33894866072336
2,3.8,90,105,5.15658239078119
2,3.8,90,106,4.9641314998547
2,3.8,90,107,4.75905251013296
2,3.8,90,108,4.53875334072766
2,3.8,90,109,4.30066392792548
2,3.8,90,110,4.04232786416249
2,3.8,90,111,3.76152342477259
2,3.8,90,112,3.45642538107204
2,3.8,90,113,3.12582219472535
2,3.8,90,114,2.76940557418184
2,3.8,90,115,2.38814867412525
2,3.8,90,116,1.98478082758539
2,3.8,90,117,1.56434249288828
2,3.8,90,118,1.13475229737687
2,3.8,90,119,0.70722760786587
2,3.8,90,120,0.296275852678875
2,3.8,90,121,-0.0811327094922681
2,3.8,90,122,-0.407561808697135
2,3.8,90,123,-0.66827825417563
2,3.8,90,124,-0.854918189361029
2,3.8,90,125,-0.968331437591782
2,3.8,90,126,-1.01930927117907
2,3.8,90,127,-1.02683542637203
2,3.8,90,128,-1.01471180798978
2,3.8,90,129,-1.0079653820612
2,3.8,90,130,-1.03009121745232
2,3.8,90,131,-1.10143896243064
2,3.8,90,132,-1.23847038080347
2,3.8,90,133,-1.45337322703137
2,3.8,90,134,-1.75348832254311
2,3.8,90,135,-2.1400320084207
2,3.8,90,136,-2.60562624935042
2,3.8,90,137,-3.13033403766908
2,3.8,90,138,-3.67672443411847
2,3.8,90,139,-4.18678374921422
2,3.8,90,140,-4.58720763119984
2,3.8,90,141,-4.81019820238187
2,3.8,90,142,-4.82527013081525
2,3.8,90,143,-4.6587368766732
2,3.8,90,144,-4.38184937094509
2,3.8,90,145,-4.079669555013
2,3.8,90,146,-3.826319612914
2,3.8,90,147,-3.6761751106259
2,3.8,90,148,-3.66526615302793
2,3.8,90,149,-3.81517158461836
2,3.8,90,150,-4.13491663893028
2,3.8,90,151,-4.61845776883661
2,3.8,90,152,-5.23564498032719
2,3.8,90,153,-5.91559875223412
2,3.8,90,154,-6.52993519748226
2,3.8,90,155,-6.90673964743315
2,3.8,90,156,-6.91469070111866
2,3.8,90,157,-6.56834252077468
2,3.8,90,158,-6.02001565948028
2,3.8,90,159,-5.45061317738568
2,3.8,90,160,-4.99443436545151
2,3.8,90,161,-4.7319162632525
2,3.8,90,162,-4.70819793443901
2,3.8,90,163,-4.94933073975092
2,3.8,90,164,-5.46884976709038
2,3.8,90,165,-6.26155292652456
2,3.8,90,166,-7.27508431595585
2,3.8,90,167,-8.34337472374092
2,3.8,90,168,-9.11131797930514
2,3.8,90,169,-9.16756708703237
2,3.8,90,170,-8.48512941513921
2,3.8,90,171,-7.46287012627167
2,3.8,90,172,-6.4853736725181
2,3.8,90,173,-5.74882566125177
2,3.8,90,174,-5.32960045062642
2,3.8,90,175,-5.25791350906368
2,3.8,90,176,-5.55363722401475
2,3.8,90,177,-6.23954335508993
2,3.8,90,178,-7.33899130221753
2,3.8,90,179,-8.84159883461175
2,3.8,90,180,-10.565185842858
