"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-8.19409451098816
2,3.8,90,-179,-9.52919258109339
2,3.8,90,-178,-10.8670779647515
2,3.8,90,-177,-11.5955122641329
2,3.8,90,-176,-11.2023476993414
2,3.8,90,-175,-10.0304965765658
2,3.8,90,-174,-8.74901348296674
2,3.8,90,-173,-7.71478576248465
2,3.8,90,-172,-7.03949294994399
2,3.8,90,-171,-6.74757722947388
2,3.8,90,-170,-6.84622921482011
2,3.8,90,-169,-7.34933653598995
2,3.8,90,-168,-8.28448237799933
2,3.8,90,-167,-9.6860571276748
2,3.8,90,-166,-11.5406305439091
2,3.8,90,-165,-13.5428498791853
2,3.8,90,-164,-14.5734793244876
2,3.8,90,-163,-13.6285451557489
2,3.8,90,-162,-11.7440287925076
2,3.8,90,-161,-10.0184363908541
2,3.8,90,-160,-8.74442247564673
2,3.8,90,-159,-7.93288029327102
2,3.8,90,-158,-7.55098797505735
2,3.8,90,-157,-7.57672155772735
2,3.8,90,-156,-8.00959022882185
2,3.8,90,-155,-8.87378570612957
2,3.8,90,-154,-10.2190871001393
2,3.8,90,-153,-12.1035997760691
2,3.8,90,-152,-14.4563245600141
2,3.8,90,-151,-16.4319344133826
2,3.8,90,-150,-16.071736916161
2,3.8,90,-149,-13.847625075222
2,3.8,90,-148,-11.6027557524937
2,3.8,90,-147,-9.85928223535209
2,3.8,90,-146,-8.61329327778857
2,3.8,90,-145,-7.79368884998237
2,3.8,90,-144,-7.34458412643692
2,3.8,90,-143,-7.23290140176923
2,3.8,90,-142,-7.44602064798252
2,3.8,90,-141,-7.99020146143336
2,3.8,90,-140,-8.8907943165338
2,3.8,90,-139,-10.19138406204
2,3.8,90,-138,-11.935973523128
2,3.8,90,-137,-14.0544582769244
2,3.8,90,-136,-15.8788713052102
2,3.8,90,-135,-15.7677239368724
2,3.8,90,-134,-13.7050804714494
2,3.8,90,-133,-11.3214893737717
2,3.8,90,-132,-9.27887398000037
2,3.8,90,-131,-7.63482572585013
2,3.8,90,-130,-6.32918505871402
2,3.8,90,-129,-5.2989010569399
2,3.8,90,-128,-4.49469903137883
2,3.8,90,-127,-3.87990879825015
2,3.8,90,-126,-3.42720078667012
2,3.8,90,-125,-3.1158978157626
2,3.8,90,-124,-2.93006530157118
2,3.8,90,-123,-2.85719026345394
2,3.8,90,-122,-2.88725716082388
2,3.8,90,-121,-3.01208017152117
2,3.8,90,-120,-3.22479450340814
2,3.8,90,-119,-3.51943686015038
2,3.8,90,-118,-3.89056015462419
2,3.8,90,-117,-4.33283334842901
2,3.8,90,-116,-4.84057662390094
2,3.8,90,-115,-5.40717808624288
2,3.8,90,-114,-6.02433672687881
2,3.8,90,-113,-6.68109032671173
2,3.8,90,-112,-7.36264241385868
2,3.8,90,-111,-8.04914280748034
2,3.8,90,-110,-8.71484827706924
2,3.8,90,-109,-9.3284728381477
2,3.8,90,-108,-9.85578973807318
2,3.8,90,-107,-10.2651027838258
2,3.8,90,-106,-10.5345728686582
2,3.8,90,-105,-10.6582712737399
2,3.8,90,-104,-10.647466486262
2,3.8,90,-103,-10.5263159197444
2,3.8,90,-102,-10.3246076953753
2,3.8,90,-101,-10.0711971797547
2,3.8,90,-100,-9.79013085355686
2,3.8,90,-99,-9.4994093182598
2,3.8,90,-98,-9.21139437948301
2,3.8,90,-97,-8.93389511780366
2,3.8,90,-96,-8.67134234755042
2,3.8,90,-95,-8.42579222161471
2,3.8,90,-94,-8.19769270115872
2,3.8,90,-93,-7.98643178546883
2,3.8,90,-92,-7.79071243431401
2,3.8,90,-91,-7.60879940733073
2,3.8,90,-90,-7.43867513481395
2,3.8,90,-89,-7.27813268952903
2,3.8,90,-88,-7.12482653773018
2,3.8,90,-87,-6.97629652451656
2,3.8,90,-86,-6.82997725465796
2,3.8,90,-85,-6.68320320262013
2,3.8,90,-84,-6.5332190056452
2,3.8,90,-83,-6.37720390533189
2,3.8,90,-82,-6.2123185975081
2,3.8,90,-81,-6.03578118278826
2,3.8,90,-80,-5.84497589836069
2,3.8,90,-79,-5.63759353536066
2,3.8,90,-78,-5.41179612053116
2,3.8,90,-77,-5.16639154136469
2,3.8,90,-76,-4.90099804709119
2,3.8,90,-75,-4.61617602803799
2,3.8,90,-74,-4.31350676500102
2,3.8,90,-73,-3.99560521383488
2,3.8,90,-72,-3.66606484296244
2,3.8,90,-71,-3.32934418291371
2,3.8,90,-70,-2.99061391949802
2,3.8,90,-69,-2.65558790540373
2,3.8,90,-68,-2.33036094373883
2,3.8,90,-67,-2.02127177774359
2,3.8,90,-66,-1.734803415517
2,3.8,90,-65,-1.47752670391636
2,3.8,90,-64,-1.25608830038553
2,3.8,90,-63,-1.07724146183762
2,3.8,90,-62,-0.947917351688072
2,3.8,90,-61,-0.875335501021338
2,3.8,90,-60,-0.867154183652918
2,3.8,90,-59,-0.931664298859901
2,3.8,90,-58,-1.07803328972466
2,3.8,90,-57,-1.31660743499857
2,3.8,90,-56,-1.65927836584369
2,3.8,90,-55,-2.11990414303406
2,3.8,90,-54,-2.71472231781606
2,3.8,90,-53,-3.46253310013104
2,3.8,90,-52,-4.38396626046761
2,3.8,90,-51,-5.49779973178043
2,3.8,90,-50,-6.80848686896328
2,3.8,90,-49,-8.26952580795096
2,3.8,90,-48,-9.69531844221384
2,3.8,90,-47,-10.6532397175876
2,3.8,90,-46,-10.6557865249475
2,3.8,90,-45,-9.75647988583125
2,3.8,90,-44,-8.4785503500544
2,3.8,90,-43,-7.22844708206699
2,3.8,90,-42,-6.17415103461031
2,3.8,90,-41,-5.36072599712781
2,3.8,90,-40,-4.78963553817025
2,3.8,90,-39,-4.44982188922921
2,3.8,90,-38,-4.32688008586907
2,3.8,90,-37,-4.40324513520805
2,3.8,90,-36,-4.65339499824942
2,3.8,90,-35,-5.03462330798218
2,3.8,90,-34,-5.47440645215481
2,3.8,90,-33,-5.86198042642552
2,3.8,90,-32,-6.06473870530139
2,3.8,90,-31,-5.98730583551793
2,3.8,90,-30,-5.63764773774088
2,3.8,90,-29,-5.12467464186047
2,3.8,90,-28,-4.5909205012693
