"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-14.7621374365081
2,3.8,90,-179,-14.3352936894277
2,3.8,90,-178,-11.5897939935393
2,3.8,90,-177,-9.11223644302126
2,3.8,90,-176,-7.35881696599839
2,3.8,90,-175,-6.24358695745995
2,3.8,90,-174,-5.67161415892556
2,3.8,90,-173,-5.59394250365829
2,3.8,90,-172,-6.00718447012995
2,3.8,90,-171,-6.95814119796013
2,3.8,90,-170,-8.56802935345937
2,3.8,90,-169,-11.1032759008503
2,3.8,90,-168,-15.1669406694403
2,3.8,90,-167,-21.2843373004539
2,3.8,90,-166,-19.0055610488018
2,3.8,90,-165,-13.6374961921076
2,3.8,90,-164,-10.3961189795919
2,3.8,90,-163,-8.39501723134551
2,3.8,90,-162,-7.19213312770114
2,3.8,90,-161,-6.59049977070771
2,3.8,90,-160,-6.50536178195045
2,3.8,90,-159,-6.91932795203048
2,3.8,90,-158,-7.87564394905336
2,3.8,90,-157,-9.50399883317319
2,3.8,90,-156,-12.1176218089726
2,3.8,90,-155,-16.6096101553628
2,3.8,90,-154,-27.9120274711062
2,3.8,90,-153,-23.0752971117489
2,3.8,90,-152,-15.0650296394351
2,3.8,90,-151,-11.2332816465804
2,3.8,90,-150,-8.89289995445329
2,3.8,90,-149,-7.38453161941711
2,3.8,90,-148,-6.44801845236686
2,3.8,90,-147,-5.96112733066574
2,3.8,90,-146,-5.8661370604669
2,3.8,90,-145,-6.14481345782883
2,3.8,90,-144,-6.81205865990021
2,3.8,90,-143,-7.92216131228806
2,3.8,90,-142,-9.59293475786189
2,3.8,90,-141,-12.072845366056
2,3.8,90,-140,-15.9446649387865
2,3.8,90,-139,-22.5659344212403
2,3.8,90,-138,-22.7552835910438
2,3.8,90,-137,-16.0397040351815
2,3.8,90,-136,-12.0881146252764
2,3.8,90,-135,-9.52636781002423
2,3.8,90,-134,-7.74697558759988
2,3.8,90,-133,-6.48326854632311
2,3.8,90,-132,-5.59873433090048
2,3.8,90,-131,-5.01631015233497
2,3.8,90,-130,-4.69044652295099
2,3.8,90,-129,-4.59466431571208
2,3.8,90,-128,-4.71573968064427
2,3.8,90,-127,-5.0512630423992
2,3.8,90,-126,-5.60937671480535
2,3.8,90,-125,-6.4104628262977
2,3.8,90,-124,-7.49121142531076
2,3.8,90,-123,-8.91199488349131
2,3.8,90,-122,-10.767391439356
2,3.8,90,-121,-13.1842493359136
2,3.8,90,-120,-16.1584169136552
2,3.8,90,-119,-18.3950087021726
2,3.8,90,-118,-17.0007488374533
2,3.8,90,-117,-13.8842194842631
2,3.8,90,-116,-11.1524495263456
2,3.8,90,-115,-8.99283297052519
2,3.8,90,-114,-7.2739606962116
2,3.8,90,-113,-5.87947072640332
2,3.8,90,-112,-4.72892770567289
2,3.8,90,-111,-3.76727214624829
2,3.8,90,-110,-2.95571528709508
2,3.8,90,-109,-2.26596133531234
2,3.8,90,-108,-1.6766665789583
2,3.8,90,-107,-1.17123613008227
2,3.8,90,-106,-0.736415703484277
