"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-10.9108925036451
2,3.8,90,-179,-11.1144490390244
2,3.8,90,-178,-11.4154424450529
2,3.8,90,-177,-11.7991963789145
2,3.8,90,-176,-12.2478348573685
2,3.8,90,-175,-12.7416465712439
2,3.8,90,-174,-13.2621589110992
2,3.8,90,-173,-13.7968174066512
2,3.8,90,-172,-14.344134452812
2,3.8,90,-171,-14.9174262686026
2,3.8,90,-170,-15.5457928566523
2,3.8,90,-169,-16.2728304674038
2,3.8,90,-168,-17.1554314973002
2,3.8,90,-167,-18.2659655761304
2,3.8,90,-166,-19.7020840130316
2,3.8,90,-165,-21.6127425492298
2,3.8,90,-164,-24.266997098329
2,3.8,90,-163,-28.2729896552214
2,3.8,90,-162,-35.4736479624396
2,3.8,90,-161,-38.2048562492603
2,3.8,90,-160,-30.1295265677423
2,3.8,90,-159,-26.0287903628669
2,3.8,90,-158,-23.5714544276746
2,3.8,90,-157,-22.0018303924751
2,3.8,90,-156,-21.0207434364491
2,3.8,90,-155,-20.4856026992853
2,3.8,90,-154,-20.3228701565956
2,3.8,90,-153,-20.4961569679491
2,3.8,90,-152,-20.9934102531197
2,3.8,90,-151,-21.8224114094163
2,3.8,90,-150,-23.0109434532883
2,3.8,90,-149,-24.609752279267
2,3.8,90,-148,-26.6924994812117
2,3.8,90,-147,-29.3166335417125
2,3.8,90,-146,-32.2406540806526
2,3.8,90,-145,-33.9620528157148
2,3.8,90,-144,-32.9369292707279
2,3.8,90,-143,-30.9277926235768
2,3.8,90,-142,-29.2837144242434
2,3.8,90,-141,-28.1902339485735
2,3.8,90,-140,-27.5829263026073
2,3.8,90,-139,-27.3823349219352
2,3.8,90,-138,-27.51474970356
2,3.8,90,-137,-27.887946293248
2,3.8,90,-136,-28.3446128953205
2,3.8,90,-135,-28.6162491295542
2,3.8,90,-134,-28.3823251766079
2,3.8,90,-133,-27.5148286094598
2,3.8,90,-132,-26.2045068812838
2,3.8,90,-131,-24.7440270207285
2,3.8,90,-130,-23.3292081159513
2,3.8,90,-129,-22.0467287995023
2,3.8,90,-128,-20.9219308650265
2,3.8,90,-127,-19.9535824551749
2,3.8,90,-126,-19.1308253606359
2,3.8,90,-125,-18.4403275632971
2,3.8,90,-124,-17.8690407042565
2,3.8,90,-123,-17.4051203370594
2,3.8,90,-122,-17.0381075343596
2,3.8,90,-121,-16.7588285060928
2,3.8,90,-120,-16.5591979895937
2,3.8,90,-119,-16.431998589402
2,3.8,90,-118,-16.3706605209985
2,3.8,90,-117,-16.3690462403184
2,3.8,90,-116,-16.4212363956767
2,3.8,90,-115,-16.5213109632018
2,3.8,90,-114,-16.6631199765663
2,3.8,90,-113,-16.8400415888467
2,3.8,90,-112,-17.0447320791841
2,3.8,90,-111,-17.2688841959839
2,3.8,90,-110,-17.5030280724508
2,3.8,90,-109,-17.7364322473507
2,3.8,90,-108,-17.957185996389
2,3.8,90,-107,-18.1525555884974
2,3.8,90,-106,-18.3096856228715
2,3.8,90,-105,-18.4166417404749
2,3.8,90,-104,-18.4636624774147
2,3.8,90,-103,-18.4443487918984
2,3.8,90,-102,-18.3564533385012
2,3.8,90,-101,-18.2020102729395
2,3.8,90,-100,-17.986759398409
2,3.8,90,-99,-17.7190569151753
2,3.8,90,-98,-17.4086000510494
2,3.8,90,-97,-17.0652741597263
2,3.8,90,-96,-16.6983075162744
2,3.8,90,-95,-16.3157788562521
2,3.8,90,-94,-15.924426215399
2,3.8,90,-93,-15.5296663263546
2,3.8,90,-92,-15.1357356979015
2,3.8,90,-91,-14.7458853837403
2,3.8,90,-90,-14.3625855199854
2,3.8,90,-89,-13.9877154404008
2,3.8,90,-88,-13.6227287004452
2,3.8,90,-87,-13.2687904648382
2,3.8,90,-86,-12.9268890028041
2,3.8,90,-85,-12.5979249279815
2,3.8,90,-84,-12.2827823658076
2,3.8,90,-83,-11.9823861051672
2,3.8,90,-82,-11.6977483903988
2,3.8,90,-81,-11.4300085510014
2,3.8,90,-80,-11.1804682594959
2,3.8,90,-79,-10.9506249053143
2,3.8,90,-78,-10.7422053999574
2,3.8,90,-77,-10.5572027035354
2,3.8,90,-76,-10.3979175066582
2,3.8,90,-75,-10.2670078490233
2,3.8,90,-74,-10.1675500638479
2,3.8,90,-73,-10.1031153966572
2,3.8,90,-72,-10.0778681008441
2,3.8,90,-71,-10.0966929821399
2,3.8,90,-70,-10.1653635886951
2,3.8,90,-69,-10.2907670335954
2,3.8,90,-68,-10.4812085322495
2,3.8,90,-67,-10.7468291053097
2,3.8,90,-66,-11.1001844185366
2,3.8,90,-65,-11.5570506349882
2,3.8,90,-64,-12.1375357847749
2,3.8,90,-63,-12.8675421289161
2,3.8,90,-62,-13.7803817478718
2,3.8,90,-61,-14.9172323427994
2,3.8,90,-60,-16.3204161344528
2,3.8,90,-59,-17.9942610661898
2,3.8,90,-58,-19.7432915479438
2,3.8,90,-57,-20.7808730644126
2,3.8,90,-56,-20.0422310253805
2,3.8,90,-55,-17.9632555239953
2,3.8,90,-54,-15.6572172640579
2,3.8,90,-53,-13.5791441010217
2,3.8,90,-52,-11.7992167500452
2,3.8,90,-51,-10.2912252884576
2,3.8,90,-50,-9.01749453356393
2,3.8,90,-49,-7.94691634162637
2,3.8,90,-48,-7.05700325610628
2,3.8,90,-47,-6.3327747274535
2,3.8,90,-46,-5.76544827584398
2,3.8,90,-45,-5.35155623532128
2,3.8,90,-44,-5.09258578931027
2,3.8,90,-43,-4.99517911544652
2,3.8,90,-42,-5.07201226927108
2,3.8,90,-41,-5.34365463633084
2,3.8,90,-40,-5.8420779408735
2,3.8,90,-39,-6.61729658261409
2,3.8,90,-38,-7.75063748146868
2,3.8,90,-37,-9.38378794528018
2,3.8,90,-36,-11.7907689384476
2,3.8,90,-35,-15.5777781066648
2,3.8,90,-34,-21.6932961832829
2,3.8,90,-33,-20.0118077557192
2,3.8,90,-32,-13.7357960079487
2,3.8,90,-31,-9.72926532571122
2,3.8,90,-30,-6.94956379557133
2,3.8,90,-29,-4.88937217234706
2,3.8,90,-28,-3.31703073764714
2,3.8,90,-27,-2.11402189395336
2,3.8,90,-26,-1.2161412898282
2,3.8,90,-25,-0.589758666097626
2,3.8,90,-24,-0.221749021972126
2,3.8,90,-23,-0.116042846026417
2,3.8,90,-22,-0.294760091839847
2,3.8,90,-21,-0.804678283119706
2,3.8,90,-20,-1.73352858157558
2,3.8,90,-19,-3.25072871600076
2,3.8,90,-18,-5.72700810072194
2,3.8,90,-17,-10.2245648794684
2,3.8,90,-16,-22.8532922287343
2,3.8,90,-15,-12.7241597466392
2,3.8,90,-14,-5.28786340575468
2,3.8,90,-13,-1.05244309716479
2,3.8,90,-12,1.93601578169419
2,3.8,90,-11,4.2365117097605
2,3.8,90,-10,6.08717988467873
2,3.8,90,-9,7.61152244376086
2,3.8,90,-8,8.88164527137223
2,3.8,90,-7,9.9430556831334
2,3.8,90,-6,10.8260284726199
2,3.8,90,-5,11.5514114866737
2,3.8,90,-4,12.1338328586489
2,3.8,90,-3,12.5835756408268
2,3.8,90,-2,12.9077142119504
2,3.8,90,-1,13.1108117032992
2,3.8,90,0,13.195335981925
2,3.8,90,1,13.1618776036419
2,3.8,90,2,13.0092100164034
2,3.8,90,3,12.7342026802446
2,3.8,90,4,12.331571558821
2,3.8,90,5,11.793420253537
2,3.8,90,6,11.1084779655841
2,3.8,90,7,10.2608577386387
2,3.8,90,8,9.22799773787195
2,3.8,90,9,7.97710858020636
2,3.8,90,10,6.45866365351254
2,3.8,90,11,4.59344053597489
2,3.8,90,12,2.24358215332844
2,3.8,90,13,-0.863809008669024
2,3.8,90,14,-5.4008389709246
2,3.8,90,15,-13.9988372705485
2,3.8,90,16,-17.8239574856651
2,3.8,90,17,-8.15031350109532
2,3.8,90,18,-4.1616893288572
2,3.8,90,19,-1.88922098875292
2,3.8,90,20,-0.487748438788377
2,3.8,90,21,0.358035036296335
2,3.8,90,22,0.796033963246059
2,3.8,90,23,0.902778281731036
2,3.8,90,24,0.717289682351389
2,3.8,90,25,0.254492329897929
2,3.8,90,26,-0.490305204512892
2,3.8,90,27,-1.54271570767473
2,3.8,90,28,-2.95720619763011
2,3.8,90,29,-4.83752838829253
2,3.8,90,30,-7.38944637000496
2,3.8,90,31,-11.0828006378706
2,3.8,90,32,-17.3413326899371
2,3.8,90,33,-26.4578486737523
2,3.8,90,34,-16.3073175074233
2,3.8,90,35,-11.3723532882197
2,3.8,90,36,-8.53159802643353
2,3.8,90,37,-6.68366554256444
2,3.8,90,38,-5.43381782026952
2,3.8,90,39,-4.5987079948394
2,3.8,90,40,-4.07994103141897
2,3.8,90,41,-3.8203564365346
2,3.8,90,42,-3.78585029680574
2,3.8,90,43,-3.95696990227302
2,3.8,90,44,-4.32494378266972
2,3.8,90,45,-4.89013040315591
2,3.8,90,46,-5.66217475593592
2,3.8,90,47,-6.66186014538133
2,3.8,90,48,-7.9252497017481
2,3.8,90,49,-9.51149131341692
2,3.8,90,50,-11.5163451561051
2,3.8,90,51,-14.088696709526
2,3.8,90,52,-17.379916021316
2,3.8,90,53,-20.7410056822247
2,3.8,90,54,-20.5544136219787
2,3.8,90,55,-17.4053892273234
2,3.8,90,56,-14.5656979597408
2,3.8,90,57,-12.4175989896341
2,3.8,90,58,-10.7887298353282
2,3.8,90,59,-9.53140947900688
2,3.8,90,60,-8.54856517169437
2,3.8,90,61,-7.77632892316927
2,3.8,90,62,-7.17110508756709
2,3.8,90,63,-6.70192636749
2,3.8,90,64,-6.3459798141804
2,3.8,90,65,-6.08591203769351
2,3.8,90,66,-5.90814701976791
2,3.8,90,67,-5.80179879098878
2,3.8,90,68,-5.75794585127714
2,3.8,90,69,-5.76913295254644
2,3.8,90,70,-5.82902016366519
2,3.8,90,71,-5.93212996879735
2,3.8,90,72,-6.07366121662503
2,3.8,90,73,-6.24934964372098
2,3.8,90,74,-6.45536146139
2,3.8,90,75,-6.68821079978374
2,3.8,90,76,-6.94469460569115
2,3.8,90,77,-7.22184045537198
2,3.8,90,78,-7.51686401188866
2,3.8,90,79,-7.82713373894241
2,3.8,90,80,-8.15014111500074
2,3.8,90,81,-8.48347506113693
2,3.8,90,82,-8.82479966378954
2,3.8,90,83,-9.17183458213444
2,3.8,90,84,-9.52233780980469
2,3.8,90,85,-9.87409073465603
2,3.8,90,86,-10.2248857230172
2,3.8,90,87,-10.572516753038
2,3.8,90,88,-10.9147739315807
2,3.8,90,89,-11.2494430331555
2,3.8,90,90,-11.5743114629868
2,3.8,90,91,-11.8871822150786
2,3.8,90,92,-12.1858973971459
2,3.8,90,93,-12.4683726432066
