"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-22.962980383452
2,3.8,90,-179,-23.8024789637004
2,3.8,90,-178,-25.0824800172265
2,3.8,90,-177,-26.7199273327149
2,3.8,90,-176,-28.306585168568
2,3.8,90,-175,-28.8763009412074
2,3.8,90,-174,-27.9389971356413
2,3.8,90,-173,-26.3620455494301
2,3.8,90,-172,-24.939480638166
2,3.8,90,-171,-23.9270888888435
2,3.8,90,-170,-23.3669043490132
2,3.8,90,-169,-23.2608375493299
2,3.8,90,-168,-23.6250204567408
2,3.8,90,-167,-24.5142781986394
2,3.8,90,-166,-26.0552574978758
2,3.8,90,-165,-28.5296572039016
2,3.8,90,-164,-32.6424470731505
2,3.8,90,-163,-40.0986955485717
2,3.8,90,-162,-37.662849949824
2,3.8,90,-161,-31.1560733076544
2,3.8,90,-160,-27.4919664375318
2,3.8,90,-159,-25.174410856906
2,3.8,90,-158,-23.6488813376969
2,3.8,90,-157,-22.6737578118882
2,3.8,90,-156,-22.1274543419418
2,3.8,90,-155,-21.9450370033845
2,3.8,90,-154,-22.0935168647489
2,3.8,90,-153,-22.5614315569161
2,3.8,90,-152,-23.3547590131444
2,3.8,90,-151,-24.4957526696715
2,3.8,90,-150,-26.0209137266587
2,3.8,90,-149,-27.9650464080144
2,3.8,90,-148,-30.2744875289303
2,3.8,90,-147,-32.464220749895
2,3.8,90,-146,-33.2063056964763
2,3.8,90,-145,-32.0236686683061
2,3.8,90,-144,-30.2400714891711
2,3.8,90,-143,-28.6807848885967
2,3.8,90,-142,-27.4957997823071
2,3.8,90,-141,-26.6461787790941
2,3.8,90,-140,-26.0626938977484
2,3.8,90,-139,-25.6756670003703
2,3.8,90,-138,-25.4164639851011
2,3.8,90,-137,-25.2158094955069
2,3.8,90,-136,-25.0061809046955
2,3.8,90,-135,-24.7304827888521
2,3.8,90,-134,-24.354121039418
2,3.8,90,-133,-23.8726396876047
2,3.8,90,-132,-23.3084760845407
2,3.8,90,-131,-22.6987888457485
2,3.8,90,-130,-22.0823406965108
2,3.8,90,-129,-21.4913325669576
2,3.8,90,-128,-20.9488029757238
2,3.8,90,-127,-20.4694035581894
2,3.8,90,-126,-20.0613864606282
2,3.8,90,-125,-19.7286024438209
2,3.8,90,-124,-19.4720783050074
2,3.8,90,-123,-19.2911256531884
2,3.8,90,-122,-19.1840650313292
2,3.8,90,-121,-19.1486673133883
2,3.8,90,-120,-19.1823937668091
2,3.8,90,-119,-19.2824884784556
2,3.8,90,-118,-19.4459517883461
2,3.8,90,-117,-19.6694023696929
2,3.8,90,-116,-19.9488177114916
2,3.8,90,-115,-20.2791275840739
2,3.8,90,-114,-20.6536248787021
2,3.8,90,-113,-21.0631611416614
2,3.8,90,-112,-21.4951290210518
2,3.8,90,-111,-21.9323348616912
2,3.8,90,-110,-22.3520750539083
2,3.8,90,-109,-22.7260574100533
2,3.8,90,-108,-23.0221111865109
2,3.8,90,-107,-23.208482302533
2,3.8,90,-106,-23.2603747954827
2,3.8,90,-105,-23.1664513262006
2,3.8,90,-104,-22.9318941760398
2,3.8,90,-103,-22.576146399226
2,3.8,90,-102,-22.1267340646434
2,3.8,90,-101,-21.6125220410346
2,3.8,90,-100,-21.0589852587493
2,3.8,90,-99,-20.4861172828032
2,3.8,90,-98,-19.9082853269696
2,3.8,90,-97,-19.3350664244888
2,3.8,90,-96,-18.7723663701608
2,3.8,90,-95,-18.2234628106397
2,3.8,90,-94,-17.689845272917
2,3.8,90,-93,-17.1718416579426
2,3.8,90,-92,-16.669065105288
2,3.8,90,-91,-16.1807240816973
2,3.8,90,-90,-15.7058336608939
2,3.8,90,-89,-15.2433574977384
2,3.8,90,-88,-14.7923020032182
2,3.8,90,-87,-14.3517778788949
2,3.8,90,-86,-13.9210395153886
2,3.8,90,-85,-13.4995094879171
2,3.8,90,-84,-13.0867931349919
2,3.8,90,-83,-12.6826866818496
2,3.8,90,-82,-12.2871813409257
2,3.8,90,-81,-11.9004651269511
2,3.8,90,-80,-11.5229236545973
2,3.8,90,-79,-11.1551408697303
2,3.8,90,-78,-10.7979004550016
2,3.8,90,-77,-10.4521885185346
2,3.8,90,-76,-10.1191981051108
2,3.8,90,-75,-9.80033605563133
2,3.8,90,-74,-9.49723278250063
2,3.8,90,-73,-9.21175563148566
2,3.8,90,-72,-8.94602667613852
2,3.8,90,-71,-8.70244605820497
2,3.8,90,-70,-8.4837223766295
2,3.8,90,-69,-8.29291218545945
2,3.8,90,-68,-8.1334714601174
2,3.8,90,-67,-8.00932304781203
2,3.8,90,-66,-7.92494581773169
2,3.8,90,-65,-7.88549377660311
2,3.8,90,-64,-7.8969573308127
2,3.8,90,-63,-7.96638504840419
2,3.8,90,-62,-8.10219428997409
2,3.8,90,-61,-8.31461586560782
2,3.8,90,-60,-8.61634706260859
2,3.8,90,-59,-9.02354029893296
2,3.8,90,-58,-9.55735532568277
2,3.8,90,-57,-10.2465056283632
2,3.8,90,-56,-11.131666453783
2,3.8,90,-55,-12.2736326721789
2,3.8,90,-54,-13.7697476193288
2,3.8,90,-53,-15.7907597232028
2,3.8,90,-52,-18.6750797519177
2,3.8,90,-51,-23.1811535643288
2,3.8,90,-50,-29.1706605591686
2,3.8,90,-49,-24.2805658514775
2,3.8,90,-48,-18.8489608852154
2,3.8,90,-47,-15.3200406060001
2,3.8,90,-46,-12.7976793906405
2,3.8,90,-45,-10.8826687301941
2,3.8,90,-44,-9.3838542272976
2,3.8,90,-43,-8.19869945609331
2,3.8,90,-42,-7.26812077741266
2,3.8,90,-41,-6.55713316674227
2,3.8,90,-40,-6.0457240287549
2,3.8,90,-39,-5.72437883471082
2,3.8,90,-38,-5.59206927178363
2,3.8,90,-37,-5.65586013564887
2,3.8,90,-36,-5.93198531910762
2,3.8,90,-35,-6.44883846877597
2,3.8,90,-34,-7.25326852748463
2,3.8,90,-33,-8.42378501731869
2,3.8,90,-32,-10.1008005067781
2,3.8,90,-31,-12.5680967350028
2,3.8,90,-30,-16.5431592799757
2,3.8,90,-29,-25.0624035818998
2,3.8,90,-28,-26.8107961530204
2,3.8,90,-27,-16.7365917717633
2,3.8,90,-26,-12.1911121204382
