"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-180,-21.3695245438429
2,3.8,90,-179,-21.9717498398035
2,3.8,90,-178,-23.1595934828122
2,3.8,90,-177,-25.1304298207843
2,3.8,90,-176,-28.3487651823986
2,3.8,90,-175,-34.1673774213101
2,3.8,90,-174,-40.8203282246427
2,3.8,90,-173,-31.9714757239927
2,3.8,90,-172,-27.1773055615157
2,3.8,90,-171,-24.4004095305809
2,3.8,90,-170,-22.6860127416379
2,3.8,90,-169,-21.682440971464
2,3.8,90,-168,-21.2378440450172
2,3.8,90,-167,-21.2912600300662
2,3.8,90,-166,-21.839583945062
2,3.8,90,-165,-22.9350368427594
2,3.8,90,-164,-24.7083449691398
2,3.8,90,-163,-27.4351552968562
2,3.8,90,-162,-31.6343365037392
2,3.8,90,-161,-36.2215255169218
2,3.8,90,-160,-32.8751961918628
2,3.8,90,-159,-28.5105743418998
2,3.8,90,-158,-25.717120734697
2,3.8,90,-157,-23.952516950487
2,3.8,90,-156,-22.8927490544023
2,3.8,90,-155,-22.3780487261174
2,3.8,90,-154,-22.332041161036
2,3.8,90,-153,-22.7273200514792
2,3.8,90,-152,-23.5716226895215
2,3.8,90,-151,-24.9001532358701
2,3.8,90,-150,-26.7510474395847
2,3.8,90,-149,-29.0269014181824
2,3.8,90,-148,-30.9369302861909
2,3.8,90,-147,-30.7849439014756
2,3.8,90,-146,-28.8926909824577
2,3.8,90,-145,-26.9078424466586
2,3.8,90,-144,-25.3962433651375
2,3.8,90,-143,-24.4001800134103
2,3.8,90,-142,-23.8793436881882
2,3.8,90,-141,-23.8087351988418
2,3.8,90,-140,-24.1984037195079
2,3.8,90,-139,-25.1067312385307
2,3.8,90,-138,-26.6686827398784
2,3.8,90,-137,-29.1543093863896
2,3.8,90,-136,-32.9285815091029
2,3.8,90,-135,-35.6128936608623
2,3.8,90,-134,-31.4577172545124
2,3.8,90,-133,-27.0411448476366
2,3.8,90,-132,-23.8400522604412
2,3.8,90,-131,-21.4471966288221
2,3.8,90,-130,-19.588593701474
2,3.8,90,-129,-18.1091964079377
2,3.8,90,-128,-16.9159124622632
2,3.8,90,-127,-15.9489054115064
2,3.8,90,-126,-15.1674470474561
2,3.8,90,-125,-14.5425092120581
2,3.8,90,-124,-14.05262789834
2,3.8,90,-123,-13.681460066655
2,3.8,90,-122,-13.4162694612876
2,3.8,90,-121,-13.2469492760838
2,3.8,90,-120,-13.1653689158123
2,3.8,90,-119,-13.1649234756105
2,3.8,90,-118,-13.2402132222633
2,3.8,90,-117,-13.3868070739883
2,3.8,90,-116,-13.6010587681534
2,3.8,90,-115,-13.8799519119161
2,3.8,90,-114,-14.220952667198
2,3.8,90,-113,-14.6218471728381
2,3.8,90,-112,-15.0805346713648
2,3.8,90,-111,-15.5947355951625
