"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,5,-3.83343635791067
2,3.8,90,6,-3.68226370780612
2,3.8,90,7,-3.53631703152238
2,3.8,90,8,-3.45663736290937
2,3.8,90,9,-3.50524944718787
2,3.8,90,10,-3.73562465144987
2,3.8,90,11,-4.18813273277795
2,3.8,90,12,-4.8825013885924
2,3.8,90,13,-5.7931983845177
2,3.8,90,14,-6.78469619496359
2,3.8,90,15,-7.51198916339707
2,3.8,90,16,-7.49404637103321
2,3.8,90,17,-6.60594649510443
2,3.8,90,18,-5.25606908281981
2,3.8,90,19,-3.88415340986492
2,3.8,90,20,-2.71012022010967
2,3.8,90,21,-1.80810446810548
2,3.8,90,22,-1.19522504487399
2,3.8,90,23,-0.873734576283966
2,3.8,90,24,-0.84792285934796
2,3.8,90,25,-1.13206769686778
2,3.8,90,26,-1.75700494479381
2,3.8,90,27,-2.77980648213291
2,3.8,90,28,-4.301719126319
2,3.8,90,29,-6.50155300483217
2,3.8,90,30,-9.6628945313536
2,3.8,90,31,-13.5949363387882
2,3.8,90,32,-13.6526253735935
2,3.8,90,33,-9.58692304635995
2,3.8,90,34,-6.2217264168916
2,3.8,90,35,-3.8153124847403
2,3.8,90,36,-2.07557375423992
2,3.8,90,37,-0.813101909699948
2,3.8,90,38,0.0828318498354432
2,3.8,90,39,0.678403756335221
2,3.8,90,40,1.01349290099797
2,3.8,90,41,1.11086703765844
2,3.8,90,42,0.980587146093293
2,3.8,90,43,0.621539713445974
2,3.8,90,44,0.0206790762372579
2,3.8,90,45,-0.850443972419738
2,3.8,90,46,-2.04372519138778
2,3.8,90,47,-3.65232591266602
2,3.8,90,48,-5.85377167276641
2,3.8,90,49,-9.03435962116815
2,3.8,90,50,-14.2712502532206
2,3.8,90,51,-24.5033273672432
2,3.8,90,52,-16.020416721674
2,3.8,90,53,-10.0350681765905
2,3.8,90,54,-6.57588152696199
2,3.8,90,55,-4.21846038861517
2,3.8,90,56,-2.48407948820819
2,3.8,90,57,-1.15661926368594
2,3.8,90,58,-0.119945613996387
2,3.8,90,59,0.695822717779406
2,3.8,90,60,1.33622505538651
2,3.8,90,61,1.83275603953051
2,3.8,90,62,2.20822663540607
2,3.8,90,63,2.47978022627695
2,3.8,90,64,2.66069591586903
2,3.8,90,65,2.76152091598832
2,3.8,90,66,2.79081093470209
2,3.8,90,67,2.75563091895156
2,3.8,90,68,2.66190361334485
2,3.8,90,69,2.51465832424664
2,3.8,90,70,2.31821246466145
2,3.8,90,71,2.07630684103329
2,3.8,90,72,1.79220863057978
2,3.8,90,73,1.46879167632855
2,3.8,90,74,1.10860104785396
2,3.8,90,75,0.713907191289689
2,3.8,90,76,0.286754094019276
2,3.8,90,77,-0.170994456715172
2,3.8,90,78,-0.657606311284866
2,3.8,90,79,-1.17142527912205
2,3.8,90,80,-1.71080240318852
2,3.8,90,81,-2.27400654430567
2,3.8,90,82,-2.859104256947
2,3.8,90,83,-3.46379592399911
2,3.8,90,84,-4.08519177508265
2,3.8,90,85,-4.71950873129152
2,3.8,90,86,-5.36166940456798
2,3.8,90,87,-6.00479304769046
2,3.8,90,88,-6.63959387921601
2,3.8,90,89,-7.25375853448607
2,3.8,90,90,-7.83147478399063
2,3.8,90,91,-8.3534239597186
2,3.8,90,92,-8.79767200269449
2,3.8,90,93,-9.14185168456436
2,3.8,90,94,-9.36662872558834
2,3.8,90,95,-9.45966992150719
2,3.8,90,96,-9.41861971864386
2,3.8,90,97,-9.25168020442595
2,3.8,90,98,-8.97550623800825
2,3.8,90,99,-8.61147549406389
2,3.8,90,100,-8.18191978901207
2,3.8,90,101,-7.70742786211515
2,3.8,90,102,-7.20550004456759
2,3.8,90,103,-6.69026898061059
2,3.8,90,104,-6.17283772684731
2,3.8,90,105,-5.661867156551
2,3.8,90,106,-5.16418984163556
2,3.8,90,107,-4.68534671911369
2,3.8,90,108,-4.23001570027985
2,3.8,90,109,-3.80233747500031
2,3.8,90,110,-3.40615766600377
2,3.8,90,111,-3.04520721214941
2,3.8,90,112,-2.72324094743744
2,3.8,90,113,-2.44415115952914
2,3.8,90,114,-2.21207000438551
2,3.8,90,115,-2.03147267092478
2,3.8,90,116,-1.90729241723296
2,3.8,90,117,-1.84505926374126
2,3.8,90,118,-1.85107659536529
2,3.8,90,119,-1.93265490051652
2,3.8,90,120,-2.09843070867146
2,3.8,90,121,-2.35881403263858
2,3.8,90,122,-2.72663417499437
2,3.8,90,123,-3.21810129977843
2,3.8,90,124,-3.85428960629118
2,3.8,90,125,-4.66352016005612
2,3.8,90,126,-5.68537451562162
2,3.8,90,127,-6.9778335852124
2,3.8,90,128,-8.63075353215608
2,3.8,90,129,-10.792587995292
2,3.8,90,130,-13.7202566829582
2,3.8,90,131,-17.7653021703123
2,3.8,90,132,-21.4549132938596
2,3.8,90,133,-18.7522962240317
2,3.8,90,134,-14.7705967866389
2,3.8,90,135,-11.9488265167772
2,3.8,90,136,-9.98474200463576
2,3.8,90,137,-8.61181594118036
2,3.8,90,138,-7.68380788855694
2,3.8,90,139,-7.12275943763436
2,3.8,90,140,-6.89060990323606
2,3.8,90,141,-6.97668444793061
2,3.8,90,142,-7.39416262252736
2,3.8,90,143,-8.18375604955335
2,3.8,90,144,-9.42752745358727
2,3.8,90,145,-11.2850950952277
2,3.8,90,146,-14.0967906517432
2,3.8,90,147,-18.7598610837968
2,3.8,90,148,-28.1188714107691
2,3.8,90,149,-22.7009793413318
2,3.8,90,150,-16.2393521033313
2,3.8,90,151,-12.7526956363105
2,3.8,90,152,-10.5841211682684
2,3.8,90,153,-9.2096370299856
2,3.8,90,154,-8.41581788671814
2,3.8,90,155,-8.11089710455308
2,3.8,90,156,-8.26871369395571
2,3.8,90,157,-8.91448316410095
2,3.8,90,158,-10.1347010293414
2,3.8,90,159,-12.1199030484393
2,3.8,90,160,-15.2819505537735
2,3.8,90,161,-20.3773215548367
2,3.8,90,162,-22.7979692145029
2,3.8,90,163,-17.0561957646791
2,3.8,90,164,-12.9854930061022
2,3.8,90,165,-10.4050299603566
2,3.8,90,166,-8.7391867707855
2,3.8,90,167,-7.72277063840232
2,3.8,90,168,-7.23243539227175
2,3.8,90,169,-7.21786204425614
2,3.8,90,170,-7.67736763720674
2,3.8,90,171,-8.65347223853675
2,3.8,90,172,-10.2391368983293
2,3.8,90,173,-12.569272130915
2,3.8,90,174,-15.5711708138456
2,3.8,90,175,-17.3564368219165
2,3.8,90,176,-15.2814509719879
2,3.8,90,177,-12.292422579765
2,3.8,90,178,-10.0150080881639
2,3.8,90,179,-8.47033317421445
2,3.8,90,180,-7.52348115694656
