"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,43,-8.30680953782241
2,3.8,90,44,-11.2865155499698
2,3.8,90,45,-16.0242005611386
2,3.8,90,46,-25.8321303780456
2,3.8,90,47,-21.0205522012473
2,3.8,90,48,-14.0545174741162
2,3.8,90,49,-10.2928841583036
2,3.8,90,50,-7.80613950557453
2,3.8,90,51,-6.01043147350093
2,3.8,90,52,-4.65571598428001
2,3.8,90,53,-3.61172573309192
2,3.8,90,54,-2.80167234482663
2,3.8,90,55,-2.17624988965078
2,3.8,90,56,-1.70173628291481
2,3.8,90,57,-1.3539156437659
2,3.8,90,58,-1.11470782955559
2,3.8,90,59,-0.970175543873942
2,3.8,90,60,-0.909283748188827
2,3.8,90,61,-0.923094038831077
2,3.8,90,62,-1.0042226499196
2,3.8,90,63,-1.14646469833296
2,3.8,90,64,-1.344526870275
2,3.8,90,65,-1.59383294663842
2,3.8,90,66,-1.89037952001238
2,3.8,90,67,-2.23062708327133
2,3.8,90,68,-2.61141654115271
2,3.8,90,69,-3.02990430500224
2,3.8,90,70,-3.48351115351841
2,3.8,90,71,-3.96988137259956
2,3.8,90,72,-4.4868495580988
2,3.8,90,73,-5.03241301382494
2,3.8,90,74,-5.60470798140282
2,3.8,90,75,-6.20198803680771
2,3.8,90,76,-6.82260288963549
2,3.8,90,77,-7.46497551099251
2,3.8,90,78,-8.12757495904721
2,3.8,90,79,-8.80888141428836
2,3.8,90,80,-9.50733871325907
2,3.8,90,81,-10.2212880161724
2,3.8,90,82,-10.9488741353285
2,3.8,90,83,-11.6879135824788
2,3.8,90,84,-12.4357109457362
2,3.8,90,85,-13.1888087656333
2,3.8,90,86,-13.9426577797611
2,3.8,90,87,-14.6912033231063
2,3.8,90,88,-15.4264066041847
2,3.8,90,89,-16.1377657137329
2,3.8,90,90,-16.8119779476472
2,3.8,90,91,-17.4329853161186
2,3.8,90,92,-17.9827244806179
2,3.8,90,93,-18.4428599753384
2,3.8,90,94,-18.7974917306478
2,3.8,90,95,-19.0362864850772
2,3.8,90,96,-19.156964956898
2,3.8,90,97,-19.1660653243081
2,3.8,90,98,-19.0776095858606
2,3.8,90,99,-18.9102836989585
2,3.8,90,100,-18.6842794956349
2,3.8,90,101,-18.418763299542
2,3.8,90,102,-18.1303684846811
2,3.8,90,103,-17.8326193466751
2,3.8,90,104,-17.5359773760171
2,3.8,90,105,-17.2482021186653
2,3.8,90,106,-16.9748108777843
2,3.8,90,107,-16.7195183318058
2,3.8,90,108,-16.4846064312828
2,3.8,90,109,-16.2712152427308
2,3.8,90,110,-16.079565355072
2,3.8,90,111,-15.9091307123602
2,3.8,90,112,-15.7587831068185
2,3.8,90,113,-15.6269291246974
2,3.8,90,114,-15.5116582080738
2,3.8,90,115,-15.4109166569721
2,3.8,90,116,-15.3227163701365
2,3.8,90,117,-15.2453786377153
2,3.8,90,118,-15.1778029266369
2,3.8,90,119,-15.1197401779086
2,3.8,90,120,-15.0720426440368
2,3.8,90,121,-15.0368609375746
2,3.8,90,122,-15.0177656493045
2,3.8,90,123,-15.0197848997357
2,3.8,90,124,-15.0493669398228
2,3.8,90,125,-15.1142933371236
2,3.8,90,126,-15.2235790048317
2,3.8,90,127,-15.3873984621958
2,3.8,90,128,-15.6170741038384
2,3.8,90,129,-15.925154147785
2,3.8,90,130,-16.3255965372046
2,3.8,90,131,-16.8340570417335
2,3.8,90,132,-17.4682404675644
2,3.8,90,133,-18.2481696503695
2,3.8,90,134,-19.195934614581
2,3.8,90,135,-20.3336545936193
2,3.8,90,136,-21.6760492379363
2,3.8,90,137,-23.2078721387972
2,3.8,90,138,-24.8247935224723
2,3.8,90,139,-26.2263549319494
2,3.8,90,140,-26.9189611355772
2,3.8,90,141,-26.6681217512533
2,3.8,90,142,-25.8396631547598
2,3.8,90,143,-24.9326623333647
2,3.8,90,144,-24.2267320498266
2,3.8,90,145,-23.8346078480456
2,3.8,90,146,-23.805305614429
2,3.8,90,147,-24.1766426768457
2,3.8,90,148,-24.9945104054092
2,3.8,90,149,-26.3021991620494
2,3.8,90,150,-28.029243958561
2,3.8,90,151,-29.51649436342
2,3.8,90,152,-29.1459450509143
2,3.8,90,153,-26.8871143055998
2,3.8,90,154,-24.3571430678218
2,3.8,90,155,-22.230349638618
2,3.8,90,156,-20.5773332404179
2,3.8,90,157,-19.350611479572
2,3.8,90,158,-18.5019591796582
2,3.8,90,159,-18.0010006671904
2,3.8,90,160,-17.8363122785722
2,3.8,90,161,-18.015738419572
2,3.8,90,162,-18.5700826808549
2,3.8,90,163,-19.5636846812307
2,3.8,90,164,-21.1204075576199
2,3.8,90,165,-23.4921968820504
2,3.8,90,166,-27.2783692778646
2,3.8,90,167,-34.2870596347441
2,3.8,90,168,-36.3544288656262
2,3.8,90,169,-28.4073799790649
2,3.8,90,170,-24.2678945210472
2,3.8,90,171,-21.7649385496031
2,3.8,90,172,-20.170917332604
2,3.8,90,173,-19.1973805339988
2,3.8,90,174,-18.7104664411312
2,3.8,90,175,-18.6470617090283
2,3.8,90,176,-18.9850308289523
2,3.8,90,177,-19.7327297790199
2,3.8,90,178,-20.9271033889662
2,3.8,90,179,-22.633021244963
2,3.8,90,180,-24.9160329903898
