"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,90,-129,-24.2205874039306
2,3.8,90,-128,-22.8044678654662
2,3.8,90,-127,-21.6386478590329
2,3.8,90,-126,-20.6727156141293
2,3.8,90,-125,-19.8711392923745
2,3.8,90,-124,-19.2077421970749
2,3.8,90,-123,-18.6625169142505
2,3.8,90,-122,-18.2196826505975
2,3.8,90,-121,-17.8664404648559
2,3.8,90,-120,-17.5921385830048
2,3.8,90,-119,-17.3876877479933
2,3.8,90,-118,-17.2451334790168
2,3.8,90,-117,-17.157329009908
2,3.8,90,-116,-17.1176741263515
2,3.8,90,-115,-17.119898434811
2,3.8,90,-114,-17.1578766506126
2,3.8,90,-113,-17.2254704595235
2,3.8,90,-112,-17.3163976162642
2,3.8,90,-111,-17.424134771874
2,3.8,90,-110,-17.5418660128697
2,3.8,90,-109,-17.6624934347188
2,3.8,90,-108,-17.7787275848223
2,3.8,90,-107,-17.883271932536
2,3.8,90,-106,-17.9691043818995
2,3.8,90,-105,-18.0298396022481
2,3.8,90,-104,-18.0601315253533
2,3.8,90,-103,-18.0560531643036
2,3.8,90,-102,-18.015381164999
2,3.8,90,-101,-17.9377233175027
2,3.8,90,-100,-17.8244588646523
2,3.8,90,-99,-17.6785040174485
2,3.8,90,-98,-17.5039529495006
2,3.8,90,-97,-17.3056645629462
2,3.8,90,-96,-17.0888634420365
2,3.8,90,-95,-16.8588050587282
2,3.8,90,-94,-16.6205305272639
2,3.8,90,-93,-16.3787139943046
2,3.8,90,-92,-16.1375908628916
2,3.8,90,-91,-15.9009480694273
2,3.8,90,-90,-15.672156683592
2,3.8,90,-89,-15.4542296228259
2,3.8,90,-88,-15.249891109767
2,3.8,90,-87,-15.0616482541603
2,3.8,90,-86,-14.8918580858525
2,3.8,90,-85,-14.7427852121498
2,3.8,90,-84,-14.6166459251362
2,3.8,90,-83,-14.515633954435
2,3.8,90,-82,-14.4419209273264
2,3.8,90,-81,-14.3976204858285
2,3.8,90,-80,-14.3846980653469
2,3.8,90,-79,-14.4047972111644
2,3.8,90,-78,-14.4589361417439
2,3.8,90,-77,-14.5470031672948
2,3.8,90,-76,-14.6669465845291
2,3.8,90,-75,-14.813521832394
2,3.8,90,-74,-14.9764573436218
2,3.8,90,-73,-15.1380161605792
2,3.8,90,-72,-15.2703397852193
2,3.8,90,-71,-15.3338882821007
2,3.8,90,-70,-15.2796238591976
2,3.8,90,-69,-15.0579629680964
2,3.8,90,-68,-14.63420701667
2,3.8,90,-67,-14.0030506268847
2,3.8,90,-66,-13.1915880789495
2,3.8,90,-65,-12.2483255478557
2,3.8,90,-64,-11.2268588699459
2,3.8,90,-63,-10.1739778172529
2,3.8,90,-62,-9.12510614891202
2,3.8,90,-61,-8.10478728352533
2,3.8,90,-60,-7.12916739836008
2,3.8,90,-59,-6.20864654850663
2,3.8,90,-58,-5.35001655006691
2,3.8,90,-57,-4.557997964751
2,3.8,90,-56,-3.83629547837911
2,3.8,90,-55,-3.18832349921178
2,3.8,90,-54,-2.61773070174443
2,3.8,90,-53,-2.12882236509046
2,3.8,90,-52,-1.72695855330492
2,3.8,90,-51,-1.41899866060062
2,3.8,90,-50,-1.21387100172145
2,3.8,90,-49,-1.12337570424306
2,3.8,90,-48,-1.16339460778626
2,3.8,90,-47,-1.35581745481061
2,3.8,90,-46,-1.73178224551344
2,3.8,90,-45,-2.33748392881183
2,3.8,90,-44,-3.24544454746243
2,3.8,90,-43,-4.57876888521669
2,3.8,90,-42,-6.57133001536414
2,3.8,90,-41,-9.75070361088406
2,3.8,90,-40,-15.6316943310581
2,3.8,90,-39,-19.5373255562702
2,3.8,90,-38,-10.5592386764703
2,3.8,90,-37,-5.35711372007042
2,3.8,90,-36,-1.83183021041215
2,3.8,90,-35,0.847034786814487
2,3.8,90,-34,3.00944938884404
2,3.8,90,-33,4.81698995160713
2,3.8,90,-32,6.36012479478389
2,3.8,90,-31,7.69425631077542
2,3.8,90,-30,8.85549791419637
2,3.8,90,-29,9.86845031813157
2,3.8,90,-28,10.7503858231147
2,3.8,90,-27,11.513654738695
2,3.8,90,-26,12.1671412295212
2,3.8,90,-25,12.7171773436233
2,3.8,90,-24,13.1681303170746
2,3.8,90,-23,13.5227818883165
2,3.8,90,-22,13.7825672030934
2,3.8,90,-21,13.9477119024976
2,3.8,90,-20,14.0172881846077
2,3.8,90,-19,13.98919832428
2,3.8,90,-18,13.8600839605989
2,3.8,90,-17,13.6251488928335
2,3.8,90,-16,13.2778694862092
2,3.8,90,-15,12.8095461659936
2,3.8,90,-14,12.2086149007836
2,3.8,90,-13,11.4595751570469
2,3.8,90,-12,10.541270605448
2,3.8,90,-11,9.42401122151279
2,3.8,90,-10,8.06447378358391
2,3.8,90,-9,6.39596533916459
2,3.8,90,-8,4.30788529509566
2,3.8,90,-7,1.59596724243767
2,3.8,90,-6,-2.18578277153728
2,3.8,90,-5,-8.33740528416671
2,3.8,90,-4,-18.852322370161
2,3.8,90,-3,-8.94414089023778
2,3.8,90,-2,-3.93421624250048
2,3.8,90,-1,-1.21109212778132
2,3.8,90,0,0.440852992144936
2,3.8,90,1,1.43682080104632
2,3.8,90,2,1.95923620386718
2,3.8,90,3,2.09645192484468
2,3.8,90,4,1.8882562912205
2,3.8,90,5,1.34215766377031
2,3.8,90,6,0.436516515990135
2,3.8,90,7,-0.886793090269932
2,3.8,90,8,-2.74631304031185
2,3.8,90,9,-5.3865910421168
2,3.8,90,10,-9.38420851722795
2,3.8,90,11,-16.3522994664164
2,3.8,90,12,-18.4243627080399
2,3.8,90,13,-11.0460792135371
2,3.8,90,14,-7.06412049065207
2,3.8,90,15,-4.63690100035716
2,3.8,90,16,-3.06121553160537
2,3.8,90,17,-2.0483853085717
2,3.8,90,18,-1.45856520126897
2,3.8,90,19,-1.21900952280048
2,3.8,90,20,-1.29379356702004
2,3.8,90,21,-1.67193266126669
2,3.8,90,22,-2.36425366882965
2,3.8,90,23,-3.40684218165328
2,3.8,90,24,-4.87342495837288
2,3.8,90,25,-6.90663920076372
2,3.8,90,26,-9.80147194297252
2,3.8,90,27,-14.2627282691688
2,3.8,90,28,-21.6001078076931
2,3.8,90,29,-18.9197526801544
2,3.8,90,30,-12.9507040082197
2,3.8,90,31,-9.48044469174437
2,3.8,90,32,-7.23449592609655
2,3.8,90,33,-5.69951905905884
2,3.8,90,34,-4.64382949764563
2,3.8,90,35,-3.94675240741744
2,3.8,90,36,-3.53982380262515
2,3.8,90,37,-3.38299559803808
2,3.8,90,38,-3.45394117519555
2,3.8,90,39,-3.74318526589254
2,3.8,90,40,-4.25241476398362
2,3.8,90,41,-4.99517556363858
2,3.8,90,42,-6.00030621258781
2,3.8,90,43,-7.31992931100258
2,3.8,90,44,-9.047162293817
2,3.8,90,45,-11.3589586597487
2,3.8,90,46,-14.6399385842831
2,3.8,90,47,-19.9663795748128
2,3.8,90,48,-30.6528849836465
2,3.8,90,49,-22.1466420886319
2,3.8,90,50,-16.155306316586
2,3.8,90,51,-12.7564460833894
2,3.8,90,52,-10.470666095204
2,3.8,90,53,-8.80977853569609
2,3.8,90,54,-7.55491174521979
2,3.8,90,55,-6.58890911435247
2,3.8,90,56,-5.84145921203375
2,3.8,90,57,-5.26682941288337
2,3.8,90,58,-4.83343262812122
2,3.8,90,59,-4.51840597953772
2,3.8,90,60,-4.30456452805746
2,3.8,90,61,-4.17858110511882
2,3.8,90,62,-4.12984339727303
2,3.8,90,63,-4.14970621343906
2,3.8,90,64,-4.23098505862332
2,3.8,90,65,-4.36760279359927
2,3.8,90,66,-4.5543366259553
2,3.8,90,67,-4.78663272223955
2,3.8,90,68,-5.06046750870816
2,3.8,90,69,-5.37224188659472
2,3.8,90,70,-5.71869906949431
2,3.8,90,71,-6.09685963068782
2,3.8,90,72,-6.50396924281162
2,3.8,90,73,-6.93745586473761
2,3.8,90,74,-7.39489400149409
2,3.8,90,75,-7.87397426992699
2,3.8,90,76,-8.37247693333457
2,3.8,90,77,-8.8882483801188
2,3.8,90,78,-9.41917975366958
2,3.8,90,79,-9.96318712097004
2,3.8,90,80,-10.5181927167257
2,3.8,90,81,-11.0821069353468
2,3.8,90,82,-11.6528108802261
2,3.8,90,83,-12.2281394333012
2,3.8,90,84,-12.8058649926182
2,3.8,90,85,-13.3836822557732
2,3.8,90,86,-13.9591947145923
2,3.8,90,87,-14.5299038772113
2,3.8,90,88,-15.0932026420451
2,3.8,90,89,-15.6463746882128
2,3.8,90,90,-16.1866021632934
2,3.8,90,91,-16.7109842477754
2,3.8,90,92,-17.2165692206723
2,3.8,90,93,-17.7004022755272
2,3.8,90,94,-18.1595903736139
2,3.8,90,95,-18.5913837625921
2,3.8,90,96,-18.9932714619369
2,3.8,90,97,-19.3630852625635
2,3.8,90,98,-19.6991040968645
2,3.8,90,99,-20.0001486895751
2,3.8,90,100,-20.2656559059853
2,3.8,90,101,-20.4957236490889
2,3.8,90,102,-20.6911205273318
2,3.8,90,103,-20.8532592516258
2,3.8,90,104,-20.9841378020197
2,3.8,90,105,-21.0862566733846
2,3.8,90,106,-21.1625230553031
2,3.8,90,107,-21.2161532334556
2,3.8,90,108,-21.2505830015851
2,3.8,90,109,-21.2693930475307
2,3.8,90,110,-21.2762528870856
2,3.8,90,111,-21.2748836482316
2,3.8,90,112,-21.2690373130165
2,3.8,90,113,-21.2624881002302
2,3.8,90,114,-21.259030489628
2,3.8,90,115,-21.2624777591626
2,3.8,90,116,-21.2766545424886
2,3.8,90,117,-21.3053764655702
2,3.8,90,118,-21.3524089948504
2,3.8,90,119,-21.4213957922228
2,3.8,90,120,-21.5157436647485
2,3.8,90,121,-21.6384461947654
2,3.8,90,122,-21.7918211462768
2,3.8,90,123,-21.9771283369639
2,3.8,90,124,-22.194027420789
2,3.8,90,125,-22.4398361063231
2,3.8,90,126,-22.7085749495831
2,3.8,90,127,-22.9898655336178
2,3.8,90,128,-23.2679279722498
2,3.8,90,129,-23.5212267703041
2,3.8,90,130,-23.7236529066988
2,3.8,90,131,-23.8481577374034
2,3.8,90,132,-23.8729082066289
2,3.8,90,133,-23.7881927001506
2,3.8,90,134,-23.6007540681174
2,3.8,90,135,-23.3330020381209
2,3.8,90,136,-23.0176586155726
2,3.8,90,137,-22.690965486706
2,3.8,90,138,-22.3874621306539
2,3.8,90,139,-22.1374737409161
2,3.8,90,140,-21.9668717577099
2,3.8,90,141,-21.8981689993298
2,3.8,90,142,-21.9522121388684
2,3.8,90,143,-22.1501093492442
2,3.8,90,144,-22.5153268356151
2,3.8,90,145,-23.0760481420057
2,3.8,90,146,-23.8678521498257
2,3.8,90,147,-24.936120245687
2,3.8,90,148,-26.3343385171278
2,3.8,90,149,-28.0994581648051
2,3.8,90,150,-30.122355936045
2,3.8,90,151,-31.7098782883036
2,3.8,90,152,-31.4963304033871
2,3.8,90,153,-29.6266261884033
2,3.8,90,154,-27.4706501443666
2,3.8,90,155,-25.6258533949979
2,3.8,90,156,-24.1780762831995
2,3.8,90,157,-23.0962954287772
2,3.8,90,158,-22.3410781202215
2,3.8,90,159,-21.8851363006974
2,3.8,90,160,-21.7154668302598
2,3.8,90,161,-21.832876805128
2,3.8,90,162,-22.2522402752599
2,3.8,90,163,-23.0038972403581
2,3.8,90,164,-24.1344247696203
2,3.8,90,165,-25.6963500762398
2,3.8,90,166,-27.6740282060237
2,3.8,90,167,-29.6377400749581
2,3.8,90,168,-30.1499458472073
2,3.8,90,169,-28.5097759027924
2,3.8,90,170,-26.212973015386
2,3.8,90,171,-24.2062717816903
2,3.8,90,172,-22.6534252473974
2,3.8,90,173,-21.524281549617
2,3.8,90,174,-20.7724427579099
2,3.8,90,175,-20.3677404331231
2,3.8,90,176,-20.3004054460365
2,3.8,90,177,-20.5825274823301
2,3.8,90,178,-21.2529670294907
2,3.8,90,179,-22.3894742354543
2,3.8,90,180,-24.1331222176561
