"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,3,19.5982216081403
3.8,90,4,19.1154027483697
3.8,90,5,18.5002501864931
3.8,90,6,17.7431069445317
3.8,90,7,16.8302435355388
3.8,90,8,15.7421428845935
3.8,90,9,14.4505930658632
3.8,90,10,12.9134918419459
3.8,90,11,11.0648547824568
3.8,90,12,8.79356808219972
3.8,90,13,5.89132253111299
3.8,90,14,1.89450310561983
3.8,90,15,-4.60530318021334
3.8,90,16,-16.0621314468238
3.8,90,17,-4.97938045569739
3.8,90,18,-0.105800808584914
3.8,90,19,2.51155306250875
3.8,90,20,4.09432902988123
3.8,90,21,5.05918783032248
3.8,90,22,5.59402558124068
3.8,90,23,5.79634260216992
3.8,90,24,5.71961593700739
3.8,90,25,5.39190215874105
3.8,90,26,4.82371320111396
3.8,90,27,4.01058834531605
3.8,90,28,2.93187648364918
3.8,90,29,1.54505730064639
3.8,90,30,-0.227954199127783
3.8,90,31,-2.533344746196
3.8,90,32,-5.67283255467034
3.8,90,33,-10.3942750174266
3.8,90,34,-18.706138282221
3.8,90,35,-16.2494172633259
3.8,90,36,-9.84672464237124
3.8,90,37,-6.3396517031079
3.8,90,38,-4.10154543376455
3.8,90,39,-2.56341960753354
3.8,90,40,-1.47637620560583
3.8,90,41,-0.710527432593999
3.8,90,42,-0.189809702347218
3.8,90,43,0.133966811836346
3.8,90,44,0.293056720535028
3.8,90,45,0.309872626881999
3.8,90,46,0.200339268176554
3.8,90,47,-0.0241595647556826
3.8,90,48,-0.355616580030689
3.8,90,49,-0.788706547664555
3.8,90,50,-1.32040052777921
3.8,90,51,-1.94980820421914
3.8,90,52,-2.67821764388509
3.8,90,53,-3.50934078534948
3.8,90,54,-4.44981482968335
3.8,90,55,-5.51006983738535
3.8,90,56,-6.70577732521427
3.8,90,57,-8.06029900376448
3.8,90,58,-9.60899280045842
3.8,90,59,-11.407263329198
3.8,90,60,-13.5469445962081
3.8,90,61,-16.1937151109041
3.8,90,62,-19.6871220342441
3.8,90,63,-24.8622071684329
3.8,90,64,-32.8712461356692
3.8,90,65,-28.1850164140334
3.8,90,66,-22.6885283056531
3.8,90,67,-19.4557069628367
3.8,90,68,-17.280448210495
3.8,90,69,-15.6965139129358
3.8,90,70,-14.4883245268165
3.8,90,71,-13.5396682486994
3.8,90,72,-12.7809236528879
3.8,90,73,-12.1671208055395
3.8,90,74,-11.6675461353823
3.8,90,75,-11.26031003606
3.8,90,76,-10.9292849123221
3.8,90,77,-10.6622723953657
3.8,90,78,-10.4498513006606
3.8,90,79,-10.2846235511761
3.8,90,80,-10.1607035815858
3.8,90,81,-10.0733626547866
3.8,90,82,-10.0187751993661
3.8,90,83,-9.99383446538027
3.8,90,84,-9.99601666929105
3.8,90,85,-10.0232800236766
3.8,90,86,-10.0739895798034
3.8,90,87,-10.1468617350959
3.8,90,88,-10.2409241930354
3.8,90,89,-10.3554884748406
3.8,90,90,-10.4901329900073
3.8,90,91,-10.6446953109141
3.8,90,92,-10.8192727483216
3.8,90,93,-11.0142306404906
3.8,90,94,-11.2302179775997
3.8,90,95,-11.4681900962495
3.8,90,96,-11.7294381880718
3.8,90,97,-12.0156252360487
3.8,90,98,-12.3288276380206
3.8,90,99,-12.6715810248077
3.8,90,100,-13.0469272835271
3.8,90,101,-13.4584568740088
3.8,90,102,-13.9103348445178
3.8,90,103,-14.407287898551
3.8,90,104,-14.9545083049616
3.8,90,105,-15.5573883447167
3.8,90,106,-16.2209171315656
3.8,90,107,-16.9484153868664
3.8,90,108,-17.7390006568992
3.8,90,109,-18.5827307757959
3.8,90,110,-19.451958717796
3.8,90,111,-20.2882151674013
3.8,90,112,-20.9895161663539
3.8,90,113,-21.4173630583282
3.8,90,114,-21.4505225516289
3.8,90,115,-21.0659799490606
3.8,90,116,-20.3588581610869
3.8,90,117,-19.4746226645249
3.8,90,118,-18.5371664520251
3.8,90,119,-17.625523835133
3.8,90,120,-16.7820066470777
3.8,90,121,-16.0263051033418
3.8,90,122,-15.3659380584702
3.8,90,123,-14.8023918986144
3.8,90,124,-14.3343762337988
3.8,90,125,-13.9594460277956
3.8,90,126,-13.6747558026869
3.8,90,127,-13.4773646705314
3.8,90,128,-13.3643130186562
3.8,90,129,-13.3325887798131
3.8,90,130,-13.3790516491708
3.8,90,131,-13.500363084209
3.8,90,132,-13.6929649069309
3.8,90,133,-13.9531509960721
3.8,90,134,-14.277276717402
3.8,90,135,-14.6621396421278
3.8,90,136,-15.1055316266663
3.8,90,137,-15.6068969751686
3.8,90,138,-16.167930139508
3.8,90,139,-16.7928083774984
3.8,90,140,-17.4875635616729
3.8,90,141,-18.2577832917098
3.8,90,142,-19.1032513034674
3.8,90,143,-20.007243245436
3.8,90,144,-20.9180281983735
3.8,90,145,-21.7259366054161
3.8,90,146,-22.2620282463557
3.8,90,147,-22.3693103325073
3.8,90,148,-22.0290829328388
3.8,90,149,-21.3897073394631
3.8,90,150,-20.6548607374327
3.8,90,151,-19.9840896271836
3.8,90,152,-19.4754578334474
3.8,90,153,-19.1866002631887
3.8,90,154,-19.1571904397238
3.8,90,155,-19.424671769817
3.8,90,156,-20.0356948496933
3.8,90,157,-21.0565417163232
3.8,90,158,-22.5818549816398
3.8,90,159,-24.7151513756214
3.8,90,160,-27.3183685361692
3.8,90,161,-28.8048480242139
3.8,90,162,-27.0438233878227
3.8,90,163,-24.1687098556608
3.8,90,164,-21.7709059277901
3.8,90,165,-19.9931576064827
3.8,90,166,-18.7373524274164
3.8,90,167,-17.9157731757377
3.8,90,168,-17.4715940276486
3.8,90,169,-17.3717886633576
3.8,90,170,-17.5994144992727
3.8,90,171,-18.1463463262029
3.8,90,172,-19.002291239308
3.8,90,173,-20.1303133772145
3.8,90,174,-21.4101551091347
3.8,90,175,-22.5452516469756
3.8,90,176,-23.0789820228672
3.8,90,177,-22.7914121952176
3.8,90,178,-21.9922558558762
3.8,90,179,-21.1272928819449
3.8,90,180,-20.4521590339768
