"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-25,1.91069769264641
3.8,90,-24,3.3149517129899
3.8,90,-23,4.66926789928963
3.8,90,-22,5.80401460644505
3.8,90,-21,6.6757696543371
3.8,90,-20,7.2820659864009
3.8,90,-19,7.62836241244865
3.8,90,-18,7.7167301437449
3.8,90,-17,7.54173425701517
3.8,90,-16,7.08829203090536
3.8,90,-15,6.33002589460526
3.8,90,-14,5.22929281074789
3.8,90,-13,3.74715153065978
3.8,90,-12,1.90027218085227
3.8,90,-11,-0.00484042084189999
3.8,90,-10,-0.91919549820062
3.8,90,-9,0.0656263333379601
3.8,90,-8,2.0138338649505
3.8,90,-7,3.88536790773438
3.8,90,-6,5.37787281572735
3.8,90,-5,6.47128700107449
3.8,90,-4,7.19788084276297
3.8,90,-3,7.58600789950239
3.8,90,-2,7.64906276327356
3.8,90,-1,7.38302767963487
3.8,90,0,6.76353459296605
3.8,90,1,5.739184029911
3.8,90,2,4.21854365403071
3.8,90,3,2.05268060872031
3.8,90,4,-0.920768228325453
3.8,90,5,-4.08865744981154
3.8,90,6,-3.74850919346804
3.8,90,7,-0.43025985672322
3.8,90,8,2.47830265989191
3.8,90,9,4.59226602706048
3.8,90,10,6.0849461122555
3.8,90,11,7.09724485239083
3.8,90,12,7.71386628196411
3.8,90,13,7.98057874236621
3.8,90,14,7.91525783876524
3.8,90,15,7.51162170997089
3.8,90,16,6.73620620662226
3.8,90,17,5.51580961142214
3.8,90,18,3.70456624486207
3.8,90,19,0.992876001176587
3.8,90,20,-3.39759009786035
3.8,90,21,-11.3693049116907
3.8,90,22,-7.66911154396973
3.8,90,23,-1.22902040376582
3.8,90,24,2.45108659073113
3.8,90,25,4.8704685188014
3.8,90,26,6.56351481587964
3.8,90,27,7.76497469811501
3.8,90,28,8.59518286814378
3.8,90,29,9.12091252037667
3.8,90,30,9.37936029876615
3.8,90,31,9.38847857748277
3.8,90,32,9.15103714249475
3.8,90,33,8.65478962083555
3.8,90,34,7.86881167973702
3.8,90,35,6.73382062532672
3.8,90,36,5.13948080904694
3.8,90,37,2.86629919977967
3.8,90,38,-0.596843013201864
3.8,90,39,-6.87039465221964
3.8,90,40,-14.3080259676707
3.8,90,41,-3.64949992734499
3.8,90,42,1.5139274203546
3.8,90,43,4.74939503477354
3.8,90,44,7.06993342106356
3.8,90,45,8.84896235819765
3.8,90,46,10.2649571888381
3.8,90,47,11.4174366887994
3.8,90,48,12.3678776630215
3.8,90,49,13.1571549836245
3.8,90,50,13.8140044041449
3.8,90,51,14.3595374943079
3.8,90,52,14.8098317588475
3.8,90,53,15.1775045181999
3.8,90,54,15.4727150593919
3.8,90,55,15.703827961221
3.8,90,56,15.8778666906135
3.8,90,57,16.0008324769333
3.8,90,58,16.0779338226495
3.8,90,59,16.1137550408074
3.8,90,60,16.1123821305575
3.8,90,61,16.0774981176349
3.8,90,62,16.0124560828968
3.8,90,63,15.9203355756343
3.8,90,64,15.803986437248
