"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,17,9.18071986495364
3.8,90,18,8.4354650260542
3.8,90,19,7.2237276019442
3.8,90,20,5.35605438650625
3.8,90,21,2.40390908089227
3.8,90,22,-2.86718741663768
3.8,90,23,-11.3131910736141
3.8,90,24,-1.67653746612988
3.8,90,25,4.04283946567605
3.8,90,26,7.60578042848325
3.8,90,27,10.1605097162894
3.8,90,28,12.1227478055302
3.8,90,29,13.687450389891
3.8,90,30,14.9618312348992
3.8,90,31,16.0114275646421
3.8,90,32,16.8794375775602
3.8,90,33,17.5959925496733
3.8,90,34,18.1830571548382
3.8,90,35,18.6572195388337
3.8,90,36,19.0313763719923
3.8,90,37,19.3158005061486
3.8,90,38,19.518844939015
3.8,90,39,19.6474228889995
3.8,90,40,19.7073448089986
3.8,90,41,19.7035610150171
3.8,90,42,19.6403402874592
3.8,90,43,19.5214039628372
3.8,90,44,19.3500284028095
3.8,90,45,19.1291245516354
3.8,90,46,18.8613005948772
3.8,90,47,18.5489119484425
3.8,90,48,18.1941016038203
3.8,90,49,17.7988330291083
3.8,90,50,17.364917249219
3.8,90,51,16.894035321571
3.8,90,52,16.387757133124
3.8,90,53,15.8475572361408
3.8,90,54,15.2748282904596
3.8,90,55,14.6708925737685
3.8,90,56,14.037011947977
3.8,90,57,13.3743966223328
3.8,90,58,12.6842130280496
3.8,90,59,11.9675911122865
3.8,90,60,11.225631370188
3.8,90,61,10.459411962238
3.8,90,62,9.66999631115531
3.8,90,63,8.85844163935322
3.8,90,64,8.02580899634939
3.8,90,65,7.17317543717366
3.8,90,66,6.30164914883571
3.8,90,67,5.41238848155534
3.8,90,68,4.50662602043123
3.8,90,69,3.58569902074357
3.8,90,70,2.651087704344
3.8,90,71,1.70446303599811
3.8,90,72,0.74774560029575
3.8,90,73,-0.216823024264058
3.8,90,74,-1.18659560544241
3.8,90,75,-2.15842173403742
3.8,90,76,-3.12853994499306
3.8,90,77,-4.09246522852052
3.8,90,78,-5.04488223480073
3.8,90,79,-5.97956018571198
3.8,90,80,-6.88931152649332
3.8,90,81,-7.7660207960414
3.8,90,82,-8.60077002228628
3.8,90,83,-9.38407856924511
3.8,90,84,-10.1062564775689
3.8,90,85,-10.7578428384744
3.8,90,86,-11.3300730066963
3.8,90,87,-11.8153041050091
3.8,90,88,-12.2073392539043
3.8,90,89,-12.5016276426364
3.8,90,90,-12.6953636211376
3.8,90,91,-12.7875372861427
3.8,90,92,-12.7789824215451
3.8,90,93,-12.6724278709359
3.8,90,94,-12.4725105981347
3.8,90,95,-12.185684584607
3.8,90,96,-11.8199763715617
3.8,90,97,-11.3845865742617
3.8,90,98,-10.889389476594
3.8,90,99,-10.3444130265573
3.8,90,100,-9.75937907029561
3.8,90,101,-9.14335672997421
3.8,90,102,-8.50454714632898
3.8,90,103,-7.85018934137385
3.8,90,104,-7.1865608082651
3.8,90,105,-6.51904187221371
3.8,90,106,-5.85221591878687
3.8,90,107,-5.18998407721579
3.8,90,108,-4.5356799267618
3.8,90,109,-3.8921757267034
3.8,90,110,-3.26197605283988
3.8,90,111,-2.64729762748885
3.8,90,112,-2.05013585982507
3.8,90,113,-1.47231950995483
3.8,90,114,-0.915555244437955
3.8,90,115,-0.381463880274851
3.8,90,116,0.128390032962096
3.8,90,117,0.612473872808218
3.8,90,118,1.06926668147302
3.8,90,119,1.49724207002515
3.8,90,120,1.89485361383072
3.8,90,121,2.26052228023009
3.8,90,122,2.5926256301569
3.8,90,123,2.88948872904972
3.8,90,124,3.14937690140093
3.8,90,125,3.37049068404103
3.8,90,126,3.55096359707015
3.8,90,127,3.68886368591182
3.8,90,128,3.78220022924642
3.8,90,129,3.82893760172639
3.8,90,130,3.82701908448683
3.8,90,131,3.77440449597227
3.8,90,132,3.66912693296661
3.8,90,133,3.50937569606616
3.8,90,134,3.29361455130706
3.8,90,135,3.02074652847709
3.8,90,136,2.69033762994247
3.8,90,137,2.30291026923031
3.8,90,138,1.86030940480758
3.8,90,139,1.36612414061765
3.8,90,140,0.826106601739706
3.8,90,141,0.24846053841393
3.8,90,142,-0.356222148836114
3.8,90,143,-0.975683265899469
3.8,90,144,-1.59767393658983
3.8,90,145,-2.21265599987433
3.8,90,146,-2.81712906052281
3.8,90,147,-3.41667226046553
3.8,90,148,-4.02768460776438
3.8,90,149,-4.67739875941161
3.8,90,150,-5.40274830226146
3.8,90,151,-6.24943398044766
3.8,90,152,-7.27273519789712
3.8,90,153,-8.54156009680358
3.8,90,154,-10.1474048486066
3.8,90,155,-12.2194520034286
3.8,90,156,-14.9335408741637
3.8,90,157,-18.3540785140151
3.8,90,158,-20.9927451903403
3.8,90,159,-19.4714699762558
3.8,90,160,-16.4902177079917
3.8,90,161,-14.1826789108478
3.8,90,162,-12.6155567822459
3.8,90,163,-11.6376347354679
3.8,90,164,-11.1454948665987
3.8,90,165,-11.0851976963453
3.8,90,166,-11.4386349783515
3.8,90,167,-12.2146693769253
3.8,90,168,-13.4395905980422
3.8,90,169,-15.1236694545747
3.8,90,170,-17.1145221010046
3.8,90,171,-18.6560327973059
3.8,90,172,-18.4605175397637
3.8,90,173,-16.8247267821446
3.8,90,174,-15.0413901613852
3.8,90,175,-13.6478470126845
3.8,90,176,-12.7253247898119
3.8,90,177,-12.2528464509755
3.8,90,178,-12.2046800373441
3.8,90,179,-12.5678287153259
3.8,90,180,-13.336968055864
