"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,74,15.1881439844933
3.8,0,75,15.0815892940518
3.8,0,76,14.9652732986835
3.8,0,77,14.8405574728626
3.8,0,78,14.708712454598
3.8,0,79,14.5709186151083
3.8,0,80,14.4282657825133
3.8,0,81,14.2817522667759
3.8,0,82,14.1322833259146
3.8,0,83,13.9806692080545
3.8,0,84,13.8276228993839
3.8,0,85,13.6737577037897
3.8,0,86,13.5195847752676
3.8,0,87,13.3655107186425
3.8,0,88,13.2118353673446
3.8,0,89,13.0587498387586
3.8,0,90,12.9063349579526
3.8,0,91,12.7545601294871
3.8,0,92,12.6032827247626
3.8,0,93,12.4522480393337
3.8,0,94,12.3010898612784
3.8,0,95,12.1493316785574
3.8,0,96,11.9963885408577
3.8,0,97,11.8415695801515
3.8,0,98,11.6840811844605
3.8,0,99,11.5230308112693
3.8,0,100,11.3574314205817
3.8,0,101,11.1862065022997
3.8,0,102,11.0081956675074
3.8,0,103,10.8221607668174
3.8,0,104,10.6267924888249
3.8,0,105,10.4207173745202
3.8,0,106,10.2025051544207
3.8,0,107,9.97067626763761
3.8,0,108,9.72370934722114
3.8,0,109,9.4600483422891
3.8,0,110,9.17810877968231
3.8,0,111,8.87628242762438
3.8,0,112,8.55293928897475
3.8,0,113,8.2064253973226
3.8,0,114,7.83505428986809
3.8,0,115,7.43708926417034
3.8,0,116,7.01071257690575
3.8,0,117,6.55397661132707
3.8,0,118,6.06473074380555
3.8,0,119,5.54051621110211
3.8,0,120,4.97841974619192
3.8,0,121,4.37487508582585
3.8,0,122,3.72539949337872
3.8,0,123,3.02424976753062
3.8,0,124,2.26397805686346
3.8,0,125,1.43486117830616
3.8,0,126,0.524167694583772
3.8,0,127,-0.484781573052077
3.8,0,128,-1.61379201453453
3.8,0,129,-2.89113479251656
3.8,0,130,-4.35246724431042
3.8,0,131,-6.03873946591831
3.8,0,132,-7.9806545968584
3.8,0,133,-10.1308033386317
3.8,0,134,-12.1405227246481
3.8,0,135,-13.0861774656185
3.8,0,136,-12.3702813126422
3.8,0,137,-10.7990395070792
3.8,0,138,-9.22233843015825
3.8,0,139,-7.92712110813823
3.8,0,140,-6.95541584272836
3.8,0,141,-6.29199386834356
3.8,0,142,-5.91849975597633
3.8,0,143,-5.82645384431256
3.8,0,144,-6.02064521346672
3.8,0,145,-6.52174148856997
3.8,0,146,-7.37132618160671
3.8,0,147,-8.64207740706481
3.8,0,148,-10.456713085664
3.8,0,149,-13.0116180816627
3.8,0,150,-16.4646865986668
3.8,0,151,-19.2941112678606
3.8,0,152,-17.2558957773706
3.8,0,153,-13.7816414902911
3.8,0,154,-11.1801723963013
3.8,0,155,-9.39264916610545
3.8,0,156,-8.22291939183567
3.8,0,157,-7.55244794733314
3.8,0,158,-7.32301636653925
3.8,0,159,-7.51968454171189
3.8,0,160,-8.16653631104502
3.8,0,161,-9.33585218764755
3.8,0,162,-11.1784209706639
3.8,0,163,-13.9967380343204
3.8,0,164,-18.3131722376575
3.8,0,165,-22.2362260662475
3.8,0,166,-18.2295211220172
3.8,0,167,-14.0312792886679
3.8,0,168,-11.3285326159955
3.8,0,169,-9.60792187915494
3.8,0,170,-8.58142692176988
3.8,0,171,-8.11258236173046
3.8,0,172,-8.14694226339798
3.8,0,173,-8.68638829717568
3.8,0,174,-9.78773288246643
3.8,0,175,-11.5807241636864
3.8,0,176,-14.2921862060198
3.8,0,177,-17.9860962578251
3.8,0,178,-19.7298104754642
3.8,0,179,-16.4309973345937
3.8,0,180,-13.0644322006856
