"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,0,2.14980308907978
3.8,0,1,0.918152072723227
3.8,0,2,0.137974210069239
3.8,0,3,0.259103499802367
3.8,0,4,1.19627838234459
3.8,0,5,2.45324522001697
3.8,0,6,3.65685887428218
3.8,0,7,4.65406520765098
3.8,0,8,5.40487384780204
3.8,0,9,5.90922597361777
3.8,0,10,6.17720526178734
3.8,0,11,6.21883979242125
3.8,0,12,6.04134449695802
3.8,0,13,5.64959964977405
3.8,0,14,5.04940363316764
3.8,0,15,4.25571789287169
3.8,0,16,3.31153975764693
3.8,0,17,2.32551803478438
3.8,0,18,1.52033002415252
3.8,0,19,1.20799408613085
3.8,0,20,1.57147472302613
3.8,0,21,2.46778875527388
3.8,0,22,3.58998662724924
3.8,0,23,4.70496386167619
3.8,0,24,5.69781537983055
3.8,0,25,6.5257768936646
3.8,0,26,7.17823893193078
3.8,0,27,7.65618691128578
3.8,0,28,7.96319106301329
3.8,0,29,8.10167350839579
3.8,0,30,8.07139148438066
3.8,0,31,7.86887508082896
3.8,0,32,7.48749067638651
3.8,0,33,6.91855359892997
3.8,0,34,6.15520438189879
3.8,0,35,5.20386996567324
3.8,0,36,4.11515342054364
3.8,0,37,3.0534923691143
3.8,0,38,2.38251379755931
3.8,0,39,2.54261166244511
3.8,0,40,3.58369200961054
3.8,0,41,5.10056993783519
3.8,0,42,6.70259219686558
3.8,0,43,8.20238782777927
3.8,0,44,9.54245336884247
3.8,0,45,10.7183565780999
3.8,0,46,11.7429070018319
3.8,0,47,12.6327159460083
3.8,0,48,13.403702641031
3.8,0,49,14.0698559552217
3.8,0,50,14.6431164135152
3.8,0,51,15.1336038058173
3.8,0,52,15.549916288594
3.8,0,53,15.8994101572112
3.8,0,54,16.1884359904649
3.8,0,55,16.422530063302
3.8,0,56,16.6065670235647
3.8,0,57,16.744881094053
3.8,0,58,16.8413623824902
3.8,0,59,16.8995337133585
3.8,0,60,16.9226122508278
3.8,0,61,16.9135592143578
3.8,0,62,16.8751202182987
3.8,0,63,16.8098581703793
3.8,0,64,16.720180207877
3.8,0,65,16.6083598031422
3.8,0,66,16.4765549061196
3.8,0,67,16.3268227903898
3.8,0,68,16.1611321157591
3.8,0,69,15.9813726031429
3.8,0,70,15.7893626279748
3.8,0,71,15.5868549704132
3.8,0,72,15.3755409096411
3.8,0,73,15.1570528122064
3.8,0,74,14.9329653381362
3.8,0,75,14.7047953716279
3.8,0,76,14.4740007739993
3.8,0,77,14.2419780541104
3.8,0,78,14.0100590545691
3.8,0,79,13.7795067597168
3.8,0,80,13.5515103425975
3.8,0,81,13.3271795817292
3.8,0,82,13.1075387933031
3.8,0,83,12.8935204391173
3.8,0,84,12.6859585837389
3.8,0,85,12.4855823847201
3.8,0,86,12.2930098058829
