"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,-114,-10.3368978091077
3.8,0,-113,-10.1089032695269
3.8,0,-112,-9.81742602094741
3.8,0,-111,-9.48365950146603
3.8,0,-110,-9.1266979450845
3.8,0,-109,-8.76193030368572
3.8,0,-108,-8.40070606911257
3.8,0,-107,-8.05073373911194
3.8,0,-106,-7.71676989719999
3.8,0,-105,-7.40133528778641
3.8,0,-104,-7.10533810535742
3.8,0,-103,-6.82857028435034
3.8,0,-102,-6.57008333140382
3.8,0,-101,-6.32846485075543
3.8,0,-100,-6.10203886353549
3.8,0,-99,-5.88900997419071
3.8,0,-98,-5.68756711215895
3.8,0,-97,-5.49595851793299
3.8,0,-96,-5.31254634091407
3.8,0,-95,-5.13584671405912
3.8,0,-94,-4.96455935034663
3.8,0,-93,-4.79758941821128
3.8,0,-92,-4.63406356079293
3.8,0,-91,-4.47334131719217
3.8,0,-90,-4.31502279903265
3.8,0,-89,-4.15895320982396
3.8,0,-88,-4.00522462104235
3.8,0,-87,-3.85417530170346
3.8,0,-86,-3.70638680877687
3.8,0,-85,-3.56267895907895
3.8,0,-84,-3.42410269483761
3.8,0,-83,-3.29193069777248
3.8,0,-82,-3.16764536637246
3.8,0,-81,-3.05292340213224
3.8,0,-80,-2.94961568732787
3.8,0,-79,-2.85972028364551
3.8,0,-78,-2.78534509632776
3.8,0,-77,-2.72865482560837
3.8,0,-76,-2.69179397056975
3.8,0,-75,-2.67677345938763
3.8,0,-74,-2.68530246710791
3.8,0,-73,-2.71853870572127
3.8,0,-72,-2.77671996235481
3.8,0,-71,-2.85862854458788
3.8,0,-70,-2.96083434450514
3.8,0,-69,-3.07667641559127
3.8,0,-68,-3.19500907347647
3.8,0,-67,-3.2989100701897
3.8,0,-66,-3.36487990890293
3.8,0,-65,-3.36351244862706
3.8,0,-64,-3.2628531731627
3.8,0,-63,-3.03496306423517
3.8,0,-62,-2.66410083937172
3.8,0,-61,-2.15262515701415
3.8,0,-60,-1.5209880077935
3.8,0,-59,-0.801842064948549
3.8,0,-58,-0.0319146829242644
3.8,0,-57,0.754464581769555
3.8,0,-56,1.52861727519477
3.8,0,-55,2.268076903154
3.8,0,-54,2.95566785814314
3.8,0,-53,3.57806880558117
3.8,0,-52,4.12437165421392
3.8,0,-51,4.58481039932784
3.8,0,-50,4.94965262895294
3.8,0,-49,5.20816232164675
3.8,0,-48,5.34749654435854
3.8,0,-47,5.3513478728185
3.8,0,-46,5.1980517237758
3.8,0,-45,4.8576934079764
3.8,0,-44,4.28738802953096
3.8,0,-43,3.4232487422506
3.8,0,-42,2.1668070883884
3.8,0,-41,0.367102572101012
3.8,0,-40,-2.14589666385696
3.8,0,-39,-4.88914112819159
3.8,0,-38,-4.36958256987533
3.8,0,-37,-0.523061809285466
3.8,0,-36,3.11873502899032
3.8,0,-35,6.0440298920542
3.8,0,-34,8.42068590096949
3.8,0,-33,10.3998255491819
3.8,0,-32,12.07982198058
3.8,0,-31,13.5241325892555
3.8,0,-30,14.7749467944469
3.8,0,-29,15.8612325425868
3.8,0,-28,16.8034128397475
3.8,0,-27,17.6161566933515
3.8,0,-26,18.3100998276608
3.8,0,-25,18.8929366042303
3.8,0,-24,19.3701273388727
3.8,0,-23,19.7453598811359
3.8,0,-22,20.0208461675953
3.8,0,-21,20.1975008644553
3.8,0,-20,20.2750285561419
3.8,0,-19,20.2519319409476
3.8,0,-18,20.1254424286105
3.8,0,-17,19.8913636999312
3.8,0,-16,19.5438055170922
3.8,0,-15,19.074765697358
3.8,0,-14,18.4734863785563
3.8,0,-13,17.7254542285185
3.8,0,-12,16.8108070719236
3.8,0,-11,15.7016921949919
3.8,0,-10,14.3576475812365
3.8,0,-9,12.7169469662761
3.8,0,-8,10.6788387889995
3.8,0,-7,8.06236939757371
3.8,0,-6,4.49351009834471
3.8,0,-5,-0.972769201197286
3.8,0,-4,-9.19925396608754
3.8,0,-3,-3.2939090329448
