"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,-180,-21.8022852002849
3.8,0,-179,-18.9367747261555
3.8,0,-178,-17.1822886375666
3.8,0,-177,-16.1630732839812
3.8,0,-176,-15.7209305503727
3.8,0,-175,-15.7951816565356
3.8,0,-174,-16.3872587324389
3.8,0,-173,-17.5576345147035
3.8,0,-172,-19.4442142590462
3.8,0,-171,-22.2772557130502
3.8,0,-170,-25.9618118348097
3.8,0,-169,-26.8563807266265
3.8,0,-168,-23.2799890886131
3.8,0,-167,-20.0235623712688
3.8,0,-166,-17.7638928766323
3.8,0,-165,-16.2578212208636
3.8,0,-164,-15.3241640017538
3.8,0,-163,-14.8613139179963
3.8,0,-162,-14.8179055851829
3.8,0,-161,-15.1756253248644
3.8,0,-160,-15.9395259899015
3.8,0,-159,-17.1259900704563
3.8,0,-158,-18.7218506371808
3.8,0,-157,-20.5258532993281
3.8,0,-156,-21.7589419593884
3.8,0,-155,-21.3309840231719
3.8,0,-154,-19.6244889721843
3.8,0,-153,-17.7549242911202
3.8,0,-152,-16.1876273633223
3.8,0,-151,-14.9922593519453
3.8,0,-150,-14.1377385779508
3.8,0,-149,-13.57967128037
3.8,0,-148,-13.2781205233335
3.8,0,-147,-13.1981293863895
3.8,0,-146,-13.3059669775004
3.8,0,-145,-13.563865016704
3.8,0,-144,-13.9239776003516
3.8,0,-143,-14.3231646084911
3.8,0,-142,-14.6829945430608
3.8,0,-141,-14.9217435258553
3.8,0,-140,-14.9801092257703
3.8,0,-139,-14.8464114884932
3.8,0,-138,-14.5588129689828
3.8,0,-137,-14.1819245681535
3.8,0,-136,-13.7787265622483
3.8,0,-135,-13.3948837457092
3.8,0,-134,-13.0558965595598
3.8,0,-133,-12.7703943319358
3.8,0,-132,-12.534631700806
3.8,0,-131,-12.336411812498
3.8,0,-130,-12.1583974936234
3.8,0,-129,-11.9812609720267
3.8,0,-128,-11.7869360556366
3.8,0,-127,-11.5617462466388
3.8,0,-126,-11.2987322838923
3.8,0,-125,-10.9984590412914
3.8,0,-124,-10.6680732870005
3.8,0,-123,-10.3190919120354
3.8,0,-122,-9.96481164436996
3.8,0,-121,-9.61812813514514
3.8,0,-120,-9.29014070663692
3.8,0,-119,-8.98952839127915
3.8,0,-118,-8.72248136291578
3.8,0,-117,-8.49294300134941
3.8,0,-116,-8.30297518248107
3.8,0,-115,-8.15313324027946
3.8,0,-114,-8.04279540547407
3.8,0,-113,-7.97042821189878
3.8,0,-112,-7.93378886426678
3.8,0,-111,-7.93007424619895
3.8,0,-110,-7.95602910269991
3.8,0,-109,-8.00802607253727
3.8,0,-108,-8.08212932839224
3.8,0,-107,-8.17415231617182
3.8,0,-106,-8.27971862182083
3.8,0,-105,-8.39433318624511
3.8,0,-104,-8.51346867228867
3.8,0,-103,-8.63266854548287
3.8,0,-102,-8.74766435842959
