"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-70,-11.1762457971118
2,3.8,20,0,-69,-11.1338222399008
2,3.8,20,0,-68,-11.1490291087711
2,3.8,20,0,-67,-11.2305689273005
2,3.8,20,0,-66,-11.3885654246477
2,3.8,20,0,-65,-11.6348788061963
2,3.8,20,0,-64,-11.9834015073021
2,3.8,20,0,-63,-12.4501435013855
2,3.8,20,0,-62,-13.0525497502998
2,3.8,20,0,-61,-13.8064793121035
2,3.8,20,0,-60,-14.7165310398244
2,3.8,20,0,-59,-15.7487233202694
2,3.8,20,0,-58,-16.7649475696394
2,3.8,20,0,-57,-17.4267907922073
2,3.8,20,0,-56,-17.2686167820388
2,3.8,20,0,-55,-16.1679646427744
2,3.8,20,0,-54,-14.5176629676021
2,3.8,20,0,-53,-12.7478084030933
2,3.8,20,0,-52,-11.076573669477
2,3.8,20,0,-51,-9.57660448864118
2,3.8,20,0,-50,-8.26049898964532
2,3.8,20,0,-49,-7.12166419207749
2,3.8,20,0,-48,-6.14969682004107
2,3.8,20,0,-47,-5.3356291597673
2,3.8,20,0,-46,-4.67357558621917
2,3.8,20,0,-45,-4.16123259394923
2,3.8,20,0,-44,-3.80015173667254
2,3.8,20,0,-43,-3.59617565099038
2,3.8,20,0,-42,-3.56028790960172
2,3.8,20,0,-41,-3.71017901263726
2,3.8,20,0,-40,-4.07306166576334
2,3.8,20,0,-39,-4.69082607589554
2,3.8,20,0,-38,-5.6299861768162
2,3.8,20,0,-37,-7.00251541361551
2,3.8,20,0,-36,-9.01474048619852
2,3.8,20,0,-35,-12.0986760275367
2,3.8,20,0,-34,-17.2254162802525
2,3.8,20,0,-33,-21.0008665327053
2,3.8,20,0,-32,-14.2278647950035
2,3.8,20,0,-31,-9.41205600949432
2,3.8,20,0,-30,-6.20343791108222
2,3.8,20,0,-29,-3.87909008299686
2,3.8,20,0,-28,-2.12412167811196
2,3.8,20,0,-27,-0.784643003812217
2,3.8,20,0,-26,0.220824351881351
2,3.8,20,0,-25,0.935365768007707
2,3.8,20,0,-24,1.37783437241009
2,3.8,20,0,-23,1.5481774048859
2,3.8,20,0,-22,1.42732895111637
2,3.8,20,0,-21,0.971514270862435
2,3.8,20,0,-20,0.096939931387023
2,3.8,20,0,-19,-1.35879150045363
2,3.8,20,0,-18,-3.74933822717138
2,3.8,20,0,-17,-8.07535727942654
2,3.8,20,0,-16,-20.3226635993581
2,3.8,20,0,-15,-11.749289896439
2,3.8,20,0,-14,-3.82802649947799
2,3.8,20,0,-13,0.528884074694485
2,3.8,20,0,-12,3.56808098195306
2,3.8,20,0,-11,5.892110747422
2,3.8,20,0,-10,7.75210690326362
2,3.8,20,0,-9,9.27690683799942
2,3.8,20,0,-8,10.5412876446403
2,3.8,20,0,-7,11.5923019295385
2,3.8,20,0,-6,12.4612267521491
2,3.8,20,0,-5,13.1696240535087
2,3.8,20,0,-4,13.7326718194672
2,3.8,20,0,-3,14.1611043814716
2,3.8,20,0,-2,14.4623864549597
2,3.8,20,0,-1,14.6414340448605
2,3.8,20,0,0,14.7010467667466
2,3.8,20,0,1,14.6421389596991
2,3.8,20,0,2,14.4638125305878
2,3.8,20,0,3,14.1632845019803
2,3.8,20,0,4,13.7356564015174
2,3.8,20,0,5,13.1734827046534
2,3.8,20,0,6,12.4660512138759
2,3.8,20,0,7,11.5982113291516
2,3.8,20,0,8,10.5484381516954
2,3.8,20,0,9,9.28551031615638
2,3.8,20,0,10,7.7624695957455
2,3.8,20,0,11,5.90472204321
2,3.8,20,0,12,3.58384924299129
2,3.8,20,0,13,0.549921292395971
2,3.8,20,0,14,-3.79455328128162
2,3.8,20,0,15,-11.6445092171225
2,3.8,20,0,16,-19.9332490474358
2,3.8,20,0,17,-8.04992427850874
2,3.8,20,0,18,-3.73234593172443
2,3.8,20,0,19,-1.34166822796231
2,3.8,20,0,20,0.115455933136103
2,3.8,20,0,21,0.991684643747476
2,3.8,20,0,22,1.44916193208063
2,3.8,20,0,23,1.5715720150782
2,3.8,20,0,24,1.40260684988643
2,3.8,20,0,25,0.961239814754949
2,3.8,20,0,26,0.247399177465971
2,3.8,20,0,27,-0.757953764820117
2,3.8,20,0,28,-2.09820727688428
2,3.8,20,0,29,-3.85538951601315
2,3.8,20,0,30,-6.18453324949959
2,3.8,20,0,31,-9.40336357599762
2,3.8,20,0,32,-14.2429780659818
2,3.8,20,0,33,-21.0179259094714
2,3.8,20,0,34,-17.1197781847737
2,3.8,20,0,35,-12.0119756918769
2,3.8,20,0,36,-8.9409848734375
2,3.8,20,0,37,-6.93722517957344
2,3.8,20,0,38,-5.57148111795577
2,3.8,20,0,39,-4.63869645508605
2,3.8,20,0,40,-4.02756853160203
2,3.8,20,0,41,-3.67201395391875
2,3.8,20,0,42,-3.53047520168061
2,3.8,20,0,43,-3.57603936894797
2,3.8,20,0,44,-3.79131752606688
2,3.8,20,0,45,-4.16565042392439
2,3.8,20,0,46,-4.69355432237531
2,3.8,20,0,47,-5.37386992960413
2,3.8,20,0,48,-6.20929555679178
2,3.8,20,0,49,-7.20600822938417
2,3.8,20,0,50,-8.37286363058098
2,3.8,20,0,51,-9.71894548579743
2,3.8,20,0,52,-11.2462215539488
2,3.8,20,0,53,-12.9289983843415
2,3.8,20,0,54,-14.6628722513391
2,3.8,20,0,55,-16.1745779167349
2,3.8,20,0,56,-17.0137906551241
2,3.8,20,0,57,-16.9105544351856
2,3.8,20,0,58,-16.1230175878689
2,3.8,20,0,59,-15.0973167702045
2,3.8,20,0,60,-14.104499943676
2,3.8,20,0,61,-13.2451553489331
2,3.8,20,0,62,-12.5397136031834
2,3.8,20,0,63,-11.979984797052
2,3.8,20,0,64,-11.549851545308
2,3.8,20,0,65,-11.2325304504833
2,3.8,20,0,66,-11.0127988510788
2,3.8,20,0,67,-10.8774446038095
2,3.8,20,0,68,-10.8151339752283
2,3.8,20,0,69,-10.8161264131175
2,3.8,20,0,70,-10.8719840315499
2,3.8,20,0,71,-10.9753210327386
2,3.8,20,0,72,-11.1196016260928
2,3.8,20,0,73,-11.2989828612106
2,3.8,20,0,74,-11.5081956387859
2,3.8,20,0,75,-11.7424571116184
2,3.8,20,0,76,-11.9974085121039
2,3.8,20,0,77,-12.2690733367335
2,3.8,20,0,78,-12.5538315323271
2,3.8,20,0,79,-12.848405832177
2,3.8,20,0,80,-13.1498567371123
2,3.8,20,0,81,-13.4555829095218
2,3.8,20,0,82,-13.7633240315068
2,3.8,20,0,83,-14.0711635393555
2,3.8,20,0,84,-14.3775291246581
2,3.8,20,0,85,-14.681189490976
2,3.8,20,0,86,-14.9812465409562
2,3.8,20,0,87,-15.2771228799843
2,3.8,20,0,88,-15.5685451817141
2,3.8,20,0,89,-15.8555244931628
2,3.8,20,0,90,-16.138334905935
2,3.8,20,0,91,-16.4174921576946
2,3.8,20,0,92,-16.6937336579496
2,3.8,20,0,93,-16.9680011849301
2,3.8,20,0,94,-17.2414271228894
2,3.8,20,0,95,-17.5153246532794
2,3.8,20,0,96,-17.7911818241161
2,3.8,20,0,97,-18.0706589292306
2,3.8,20,0,98,-18.3555881410023
2,3.8,20,0,99,-18.647973837682
2,3.8,20,0,100,-18.9499914980587
2,3.8,20,0,101,-19.2639823091739
2,3.8,20,0,102,-19.5924395987397
2,3.8,20,0,103,-19.9379816366131
2,3.8,20,0,104,-20.30330291261
2,3.8,20,0,105,-20.6910922033057
2,3.8,20,0,106,-21.1038999132206
2,3.8,20,0,107,-21.5439284702467
2,3.8,20,0,108,-22.0127071616787
2,3.8,20,0,109,-22.5105966879718
2,3.8,20,0,110,-23.0360517217142
2,3.8,20,0,111,-23.5845625549437
2,3.8,20,0,112,-24.1472279750906
2,3.8,20,0,113,-24.709041727863
2,3.8,20,0,114,-25.2473014728776
2,3.8,20,0,115,-25.731140002365
2,3.8,20,0,116,-26.1238305541251
2,3.8,20,0,117,-26.3893859739448
2,3.8,20,0,118,-26.5028209903211
2,3.8,20,0,119,-26.4596619080745
2,3.8,20,0,120,-26.2787023377747
2,3.8,20,0,121,-25.9960188351123
2,3.8,20,0,122,-25.6544306841128
2,3.8,20,0,123,-25.2943645927684
2,3.8,20,0,124,-24.9490321033791
2,3.8,20,0,125,-24.6434147983135
2,3.8,20,0,126,-24.3953027089262
2,3.8,20,0,127,-24.2169536796355
2,3.8,20,0,128,-24.1166249914957
2,3.8,20,0,129,-24.0997133524202
2,3.8,20,0,130,-24.1694724850818
2,3.8,20,0,131,-24.3273562075262
2,3.8,20,0,132,-24.5730465518231
2,3.8,20,0,133,-24.9042223848001
2,3.8,20,0,134,-25.3161312460478
2,3.8,20,0,135,-25.8010583841058
2,3.8,20,0,136,-26.3478350582078
2,3.8,20,0,137,-26.9415383479156
2,3.8,20,0,138,-27.5633605950095
2,3.8,20,0,139,-28.1900246961002
2,3.8,20,0,140,-28.79093796172
2,3.8,20,0,141,-29.3200923980748
2,3.8,20,0,142,-29.7012853205981
2,3.8,20,0,143,-29.8159522950806
2,3.8,20,0,144,-29.5245598031757
2,3.8,20,0,145,-28.7467530390568
2,3.8,20,0,146,-27.5381234989186
2,3.8,20,0,147,-26.0609002345551
2,3.8,20,0,148,-24.4868530190688
2,3.8,20,0,149,-22.9396184301425
2,3.8,20,0,150,-21.4920651446909
2,3.8,20,0,151,-20.183325649387
2,3.8,20,0,152,-19.0343766962464
2,3.8,20,0,153,-18.0580768651042
2,3.8,20,0,154,-17.2651382473099
2,3.8,20,0,155,-16.667975658633
2,3.8,20,0,156,-16.2838828792562
2,3.8,20,0,157,-16.1387199405308
2,3.8,20,0,158,-16.2725551478581
2,3.8,20,0,159,-16.7499116880728
2,3.8,20,0,160,-17.6808531937955
2,3.8,20,0,161,-19.2702028104293
2,3.8,20,0,162,-21.9490302086066
2,3.8,20,0,163,-26.6739273754593
2,3.8,20,0,164,-29.8274587105323
2,3.8,20,0,165,-22.7164254588294
2,3.8,20,0,166,-17.5470473249865
2,3.8,20,0,167,-13.9527562380807
2,3.8,20,0,168,-11.2223443377822
2,3.8,20,0,169,-9.03924656597435
2,3.8,20,0,170,-7.24311945752613
2,3.8,20,0,171,-5.74276658099235
2,3.8,20,0,172,-4.48179309065072
2,3.8,20,0,173,-3.42316605494888
2,3.8,20,0,174,-2.54150186861805
2,3.8,20,0,175,-1.81888711545672
2,3.8,20,0,176,-1.24246854444685
2,3.8,20,0,177,-0.802997556867463
2,3.8,20,0,178,-0.493924248635456
2,3.8,20,0,179,-0.310827967644465
2,3.8,20,0,180,-0.251068093586612
