"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-61,-14.5282539029366
2,3.8,20,0,-60,-17.5350184641807
2,3.8,20,0,-59,-20.7668509338976
2,3.8,20,0,-58,-20.2637210332108
2,3.8,20,0,-57,-16.5008141927002
2,3.8,20,0,-56,-13.1431781336951
2,3.8,20,0,-55,-10.5406113731792
2,3.8,20,0,-54,-8.49147786290159
2,3.8,20,0,-53,-6.84049569309961
2,3.8,20,0,-52,-5.49095993860122
2,3.8,20,0,-51,-4.38258081929133
2,3.8,20,0,-50,-3.47700990502442
2,3.8,20,0,-49,-2.74971754735517
2,3.8,20,0,-48,-2.1854549015698
2,3.8,20,0,-47,-1.77571135272869
2,3.8,20,0,-46,-1.51735402825655
2,3.8,20,0,-45,-1.41205471844859
2,3.8,20,0,-44,-1.46635013301811
2,3.8,20,0,-43,-1.69235641132428
2,3.8,20,0,-42,-2.10934816895644
2,3.8,20,0,-41,-2.7467117477408
2,3.8,20,0,-40,-3.64937664836191
2,3.8,20,0,-39,-4.8881642603359
2,3.8,20,0,-38,-6.58071092201921
2,3.8,20,0,-37,-8.93602578556963
2,3.8,20,0,-36,-12.3360450030312
2,3.8,20,0,-35,-17.0031029806166
2,3.8,20,0,-34,-17.4584298238454
2,3.8,20,0,-33,-12.6437901533377
2,3.8,20,0,-32,-8.95994615950926
2,3.8,20,0,-31,-6.39422621925828
2,3.8,20,0,-30,-4.54725645208125
2,3.8,20,0,-29,-3.2017904341889
2,3.8,20,0,-28,-2.24110564871804
2,3.8,20,0,-27,-1.60082690125331
2,3.8,20,0,-26,-1.24691434918171
2,3.8,20,0,-25,-1.16574700797606
2,3.8,20,0,-24,-1.36037430416004
2,3.8,20,0,-23,-1.85090671357905
2,3.8,20,0,-22,-2.67918209182811
2,3.8,20,0,-21,-3.92002768428902
2,3.8,20,0,-20,-5.70502602505051
2,3.8,20,0,-19,-8.26770649507229
2,3.8,20,0,-18,-11.9433627053782
2,3.8,20,0,-17,-15.6416804305347
2,3.8,20,0,-16,-13.3405491517982
2,3.8,20,0,-15,-9.19127483630339
2,3.8,20,0,-14,-6.18336246662509
2,3.8,20,0,-13,-4.07645653111502
2,3.8,20,0,-12,-2.59540044803591
2,3.8,20,0,-11,-1.58580523137696
2,3.8,20,0,-10,-0.964419192298971
2,3.8,20,0,-9,-0.689738608188999
2,3.8,20,0,-8,-0.748869445391609
2,3.8,20,0,-7,-1.15367515021614
2,3.8,20,0,-6,-1.94408422980199
2,3.8,20,0,-5,-3.20041768015528
2,3.8,20,0,-4,-5.07153253352902
2,3.8,20,0,-3,-7.82604978020126
2,3.8,20,0,-2,-11.7640124343801
2,3.8,20,0,-1,-14.4493449378665
2,3.8,20,0,0,-10.8250123969145
2,3.8,20,0,1,-6.885520541191
2,3.8,20,0,2,-4.11261349451885
2,3.8,20,0,3,-2.16874948231005
2,3.8,20,0,4,-0.809733448101403
2,3.8,20,0,5,0.0980478427054838
2,3.8,20,0,6,0.625597269892874
2,3.8,20,0,7,0.805829160169846
2,3.8,20,0,8,0.643593217261918
2,3.8,20,0,9,0.116787766658199
2,3.8,20,0,10,-0.830985200015122
2,3.8,20,0,11,-2.31120732776472
2,3.8,20,0,12,-4.53953686660598
2,3.8,20,0,13,-7.93206116225062
2,3.8,20,0,14,-12.6817272519336
2,3.8,20,0,15,-12.2910776333785
2,3.8,20,0,16,-7.20754511231952
2,3.8,20,0,17,-3.52430078518425
2,3.8,20,0,18,-0.970137793609271
2,3.8,20,0,19,0.864669946327813
2,3.8,20,0,20,2.19486413567341
2,3.8,20,0,21,3.13557270155315
2,3.8,20,0,22,3.75028680596323
2,3.8,20,0,23,4.07202348643314
2,3.8,20,0,24,4.11237295027037
2,3.8,20,0,25,3.86403771759658
2,3.8,20,0,26,3.29823067214021
2,3.8,20,0,27,2.35522799313965
2,3.8,20,0,28,0.921234536619876
2,3.8,20,0,29,-1.22992661453932
2,3.8,20,0,30,-4.60348361886297
2,3.8,20,0,31,-10.3715460308218
2,3.8,20,0,32,-12.253853437067
2,3.8,20,0,33,-5.1258814274463
2,3.8,20,0,34,-0.581112162174496
2,3.8,20,0,35,2.50663063809166
2,3.8,20,0,36,4.80297441945674
2,3.8,20,0,37,6.60077654570125
2,3.8,20,0,38,8.05082331195534
2,3.8,20,0,39,9.24065755823478
2,3.8,20,0,40,10.2257170725313
2,3.8,20,0,41,11.0434654611665
2,3.8,20,0,42,11.7205280143122
2,3.8,20,0,43,12.2766053642894
2,3.8,20,0,44,12.7267647517374
2,3.8,20,0,45,13.0828542507257
2,3.8,20,0,46,13.3544146151726
2,3.8,20,0,47,13.5492891974232
2,3.8,20,0,48,13.6740449182798
2,3.8,20,0,49,13.7342708420654
2,3.8,20,0,50,13.7347950786327
2,3.8,20,0,51,13.679845765126
2,3.8,20,0,52,13.5731728938275
2,3.8,20,0,53,13.418142187571
2,3.8,20,0,54,13.2178086823448
2,3.8,20,0,55,12.9749753666187
2,3.8,20,0,56,12.6922406867478
2,3.8,20,0,57,12.3720376801752
2,3.8,20,0,58,12.0166667721463
2,3.8,20,0,59,11.6283237593514
2,3.8,20,0,60,11.2091241355774
2,3.8,20,0,61,10.761124643901
2,3.8,20,0,62,10.2863427358031
2,3.8,20,0,63,9.78677445785607
2,3.8,20,0,64,9.26441115533606
2,3.8,20,0,65,8.7212552671479
2,3.8,20,0,66,8.15933537823962
2,3.8,20,0,67,7.58072058640911
2,3.8,20,0,68,6.98753412367345
2,3.8,20,0,69,6.38196604327926
2,3.8,20,0,70,5.76628463904564
2,3.8,20,0,71,5.14284610397675
2,3.8,20,0,72,4.51410176407083
2,3.8,20,0,73,3.88260205090996
2,3.8,20,0,74,3.25099622040004
2,3.8,20,0,75,2.62202671122393
2,3.8,20,0,76,1.99851700035834
2,3.8,20,0,77,1.38335189628122
2,3.8,20,0,78,0.779449456247864
2,3.8,20,0,79,0.189724156552888
2,3.8,20,0,80,-0.38295840395264
2,3.8,20,0,81,-0.935834152081912
2,3.8,20,0,82,-1.46629848218833
2,3.8,20,0,83,-1.97196650958401
2,3.8,20,0,84,-2.45073191513711
2,3.8,20,0,85,-2.90082028295545
2,3.8,20,0,86,-3.32083295320117
2,3.8,20,0,87,-3.70977808311706
2,3.8,20,0,88,-4.06708676926698
2,3.8,20,0,89,-4.3926135567007
2,3.8,20,0,90,-4.68662219362533
2,3.8,20,0,91,-4.94975881808523
2,3.8,20,0,92,-5.18301567693545
2,3.8,20,0,93,-5.38768887245492
2,3.8,20,0,94,-5.56533352198003
2,3.8,20,0,95,-5.71771921136985
2,3.8,20,0,96,-5.84678788706971
2,3.8,20,0,97,-5.95461553158212
2,3.8,20,0,98,-6.04337823803671
2,3.8,20,0,99,-6.11532272442368
2,3.8,20,0,100,-6.17274093752964
2,3.8,20,0,101,-6.21794817997952
2,3.8,20,0,102,-6.25326411526765
2,3.8,20,0,103,-6.28099602001613
2,3.8,20,0,104,-6.30342371683431
2,3.8,20,0,105,-6.32278570082178
2,3.8,20,0,106,-6.34126604493373
2,3.8,20,0,107,-6.36098172169979
2,3.8,20,0,108,-6.38397000718093
2,3.8,20,0,109,-6.4121756394129
2,3.8,20,0,110,-6.44743739332443
2,3.8,20,0,111,-6.49147371466547
2,3.8,20,0,112,-6.54586703565031
2,3.8,20,0,113,-6.61204638526263
2,3.8,20,0,114,-6.69126792064403
2,3.8,20,0,115,-6.78459306035558
2,3.8,20,0,116,-6.89286402011749
2,3.8,20,0,117,-7.01667677101332
2,3.8,20,0,118,-7.15635180511153
2,3.8,20,0,119,-7.31190366261671
2,3.8,20,0,120,-7.48301101581644
2,3.8,20,0,121,-7.66899028378105
2,3.8,20,0,122,-7.86877730613746
2,3.8,20,0,123,-8.08092350000456
2,3.8,20,0,124,-8.30361498680765
2,3.8,20,0,125,-8.53472500760726
2,3.8,20,0,126,-8.77191085950207
2,3.8,20,0,127,-9.01276561929561
2,3.8,20,0,128,-9.25503102771959
2,3.8,20,0,129,-9.49687040582993
2,3.8,20,0,130,-9.73718971780753
2,3.8,20,0,131,-9.97598290015974
2,3.8,20,0,132,-10.2146681156555
2,3.8,20,0,133,-10.4563792326365
2,3.8,20,0,134,-10.706185004429
2,3.8,20,0,135,-10.9712273951839
2,3.8,20,0,136,-11.2607967427531
2,3.8,20,0,137,-11.5863893151348
2,3.8,20,0,138,-11.9618179000177
2,3.8,20,0,139,-12.4034685611374
2,3.8,20,0,140,-12.9308233712286
2,3.8,20,0,141,-13.5674140438823
2,3.8,20,0,142,-14.3424581897322
2,3.8,20,0,143,-15.2935928769046
2,3.8,20,0,144,-16.4713925043593
2,3.8,20,0,145,-17.9466285600945
2,3.8,20,0,146,-19.8201543469067
2,3.8,20,0,147,-22.2221069889194
2,3.8,20,0,148,-25.1785470978888
2,3.8,20,0,149,-27.6411477664434
2,3.8,20,0,150,-26.7731242833551
2,3.8,20,0,151,-23.9051133330999
2,3.8,20,0,152,-21.3374557507519
2,3.8,20,0,153,-19.3848352389098
2,3.8,20,0,154,-17.944912858993
2,3.8,20,0,155,-16.9146763047934
2,3.8,20,0,156,-16.2267863891787
2,3.8,20,0,157,-15.8420161283158
2,3.8,20,0,158,-15.7414903341975
2,3.8,20,0,159,-15.9224970338424
2,3.8,20,0,160,-16.3973503669921
2,3.8,20,0,161,-17.1948091936649
2,3.8,20,0,162,-18.3634971489625
2,3.8,20,0,163,-19.9737029102828
2,3.8,20,0,164,-22.0933319167266
2,3.8,20,0,165,-24.5965710502971
2,3.8,20,0,166,-26.3582899065875
2,3.8,20,0,167,-25.4777282694176
2,3.8,20,0,168,-23.0981499545289
2,3.8,20,0,169,-20.889481165859
2,3.8,20,0,170,-19.1950326384897
2,3.8,20,0,171,-17.9756393464442
2,3.8,20,0,172,-17.1576780711553
2,3.8,20,0,173,-16.6867220166628
2,3.8,20,0,174,-16.5295968539716
2,3.8,20,0,175,-16.6705814641698
2,3.8,20,0,176,-17.1086981770865
2,3.8,20,0,177,-17.8564670218272
2,3.8,20,0,178,-18.9386191916977
2,3.8,20,0,179,-20.3850913981159
2,3.8,20,0,180,-22.1957595052733
