"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-109,-20.9609998326355
2,3.8,20,0,-108,-20.6941413879875
2,3.8,20,0,-107,-20.4378774906365
2,3.8,20,0,-106,-20.1897791068617
2,3.8,20,0,-105,-19.9478145674279
2,3.8,20,0,-104,-19.7104031657585
2,3.8,20,0,-103,-19.4764268379581
2,3.8,20,0,-102,-19.2452072859345
2,3.8,20,0,-101,-19.0164563784936
2,3.8,20,0,-100,-18.7902079372765
2,3.8,20,0,-99,-18.5667386984297
2,3.8,20,0,-98,-18.3464852456865
2,3.8,20,0,-97,-18.1299621814697
2,3.8,20,0,-96,-17.9176850160902
2,3.8,20,0,-95,-17.7100995106139
2,3.8,20,0,-94,-17.5075177529685
2,3.8,20,0,-93,-17.3100602407983
2,3.8,20,0,-92,-17.1176027705444
2,3.8,20,0,-91,-16.9297270196493
2,3.8,20,0,-90,-16.745674363736
2,3.8,20,0,-89,-16.5643036929053
2,3.8,20,0,-88,-16.3840557682171
2,3.8,20,0,-87,-16.2029289280678
2,3.8,20,0,-86,-16.0184735286672
2,3.8,20,0,-85,-15.8278149733109
2,3.8,20,0,-84,-15.6277168192806
2,3.8,20,0,-83,-15.4146951682526
2,3.8,20,0,-82,-15.1851920759856
2,3.8,20,0,-81,-14.9358080579371
2,3.8,20,0,-80,-14.6635819468647
2,3.8,20,0,-79,-14.3662922394516
2,3.8,20,0,-78,-14.0427416204474
2,3.8,20,0,-77,-13.6929807294596
2,3.8,20,0,-76,-13.3184325487512
2,3.8,20,0,-75,-12.9218955288305
2,3.8,20,0,-74,-12.5074274280873
2,3.8,20,0,-73,-12.0801352101436
2,3.8,20,0,-72,-11.6459118498375
2,3.8,20,0,-71,-11.2111648197336
2,3.8,20,0,-70,-10.7825744217234
2,3.8,20,0,-69,-10.3669073962903
2,3.8,20,0,-68,-9.97089751231055
2,3.8,20,0,-67,-9.60119387237094
2,3.8,20,0,-66,-9.2643711127427
2,3.8,20,0,-65,-8.96699345839402
2,3.8,20,0,-64,-8.71572574983686
2,3.8,20,0,-63,-8.51748798756239
2,3.8,20,0,-62,-8.37965483145274
2,3.8,20,0,-61,-8.31030746530287
2,3.8,20,0,-60,-8.31855225179659
2,3.8,20,0,-59,-8.41492863573609
2,3.8,20,0,-58,-8.61193687148241
2,3.8,20,0,-57,-8.9247197298469
2,3.8,20,0,-56,-9.37191414962837
2,3.8,20,0,-55,-9.97658943690077
2,3.8,20,0,-54,-10.7668046883546
2,3.8,20,0,-53,-11.7739400205429
2,3.8,20,0,-52,-13.0220899465852
2,3.8,20,0,-51,-14.4854852575469
2,3.8,20,0,-50,-15.9514947816742
2,3.8,20,0,-49,-16.7782023046402
2,3.8,20,0,-48,-16.2043757781002
2,3.8,20,0,-47,-14.4942771996049
2,3.8,20,0,-46,-12.488630779611
2,3.8,20,0,-45,-10.6299543450154
2,3.8,20,0,-44,-9.03133380221204
2,3.8,20,0,-43,-7.6950332515175
2,3.8,20,0,-42,-6.59905918434297
2,3.8,20,0,-41,-5.72164087634388
2,3.8,20,0,-40,-5.04696797108254
2,3.8,20,0,-39,-4.56603188156017
2,3.8,20,0,-38,-4.27655332073768
2,3.8,20,0,-37,-4.18318694149537
2,3.8,20,0,-36,-4.29850721801836
2,3.8,20,0,-35,-4.64529793297668
2,3.8,20,0,-34,-5.26113775695677
2,3.8,20,0,-33,-6.20752008489284
2,3.8,20,0,-32,-7.58908360212436
2,3.8,20,0,-31,-9.5986357949024
2,3.8,20,0,-30,-12.6385359104848
2,3.8,20,0,-29,-17.6563035619498
2,3.8,20,0,-28,-22.8770992432079
2,3.8,20,0,-27,-16.2763814243305
2,3.8,20,0,-26,-11.2988214691979
2,3.8,20,0,-25,-8.10801624233102
2,3.8,20,0,-24,-5.87875160700072
2,3.8,20,0,-23,-4.2632006454412
2,3.8,20,0,-22,-3.09602181282175
2,3.8,20,0,-21,-2.29216815013121
2,3.8,20,0,-20,-1.80896838207821
2,3.8,20,0,-19,-1.6310134563852
2,3.8,20,0,-18,-1.76529722879922
2,3.8,20,0,-17,-2.24326855392905
2,3.8,20,0,-16,-3.13135442867766
2,3.8,20,0,-15,-4.55878233009307
2,3.8,20,0,-14,-6.79467193694883
2,3.8,20,0,-13,-10.5211217144962
2,3.8,20,0,-12,-18.5445446745843
2,3.8,20,0,-11,-21.5691762352784
2,3.8,20,0,-10,-10.8544368734485
2,3.8,20,0,-9,-6.13967305767096
2,3.8,20,0,-8,-3.17723972302227
2,3.8,20,0,-7,-1.11540036775459
2,3.8,20,0,-6,0.359697607630869
2,3.8,20,0,-5,1.3921254318856
2,3.8,20,0,-4,2.05196313984125
2,3.8,20,0,-3,2.36777205919023
2,3.8,20,0,-2,2.33721661218819
2,3.8,20,0,-1,1.92583542778976
2,3.8,20,0,0,1.05287312184493
2,3.8,20,0,1,-0.449953113432379
2,3.8,20,0,2,-2.96526464559629
2,3.8,20,0,3,-7.63366704106123
2,3.8,20,0,4,-22.88368519617
2,3.8,20,0,5,-9.57708440326326
2,3.8,20,0,6,-2.30463451940257
2,3.8,20,0,7,1.82282745485545
2,3.8,20,0,8,4.71833764171595
2,3.8,20,0,9,6.92909653761097
2,3.8,20,0,10,8.68991222012492
2,3.8,20,0,11,10.1236177902752
2,3.8,20,0,12,11.3026802609435
2,3.8,20,0,13,12.2734412429289
2,3.8,20,0,14,13.0672671487265
2,3.8,20,0,15,13.7062681609218
2,3.8,20,0,16,14.2064758886964
2,3.8,20,0,17,14.5797183131434
2,3.8,20,0,18,14.834776188062
2,3.8,20,0,19,14.9781174627214
2,3.8,20,0,20,15.0143689122727
2,3.8,20,0,21,14.9466136313641
2,3.8,20,0,22,14.776564189409
2,3.8,20,0,23,14.5046379480925
2,3.8,20,0,24,14.1299452250613
2,3.8,20,0,25,13.6501880032628
2,3.8,20,0,26,13.0614532911914
2,3.8,20,0,27,12.3578673480796
2,3.8,20,0,28,11.5310492700224
2,3.8,20,0,29,10.5692547405422
2,3.8,20,0,30,9.45601225131538
2,3.8,20,0,31,8.16787840113417
2,3.8,20,0,32,6.67056403258835
2,3.8,20,0,33,4.91181289394823
2,3.8,20,0,34,2.80717386025103
2,3.8,20,0,35,0.208220388358253
2,3.8,20,0,36,-3.18022209995879
2,3.8,20,0,37,-8.0649303668812
2,3.8,20,0,38,-16.212621701626
2,3.8,20,0,39,-14.7610115312717
2,3.8,20,0,40,-8.61767413560763
2,3.8,20,0,41,-5.30350472718144
2,3.8,20,0,42,-3.26337884144582
2,3.8,20,0,43,-1.92555615713819
2,3.8,20,0,44,-1.03966437269414
2,3.8,20,0,45,-0.475721712987718
2,3.8,20,0,46,-0.158230957681234
2,3.8,20,0,47,-0.0399013041098429
2,3.8,20,0,48,-0.0895740298622943
2,3.8,20,0,49,-0.286077141503699
2,3.8,20,0,50,-0.61485654858723
2,3.8,20,0,51,-1.06603051955407
2,3.8,20,0,52,-1.63322966103086
2,3.8,20,0,53,-2.31289685247872
2,3.8,20,0,54,-3.10386499236755
2,3.8,20,0,55,-4.00709159341129
2,3.8,20,0,56,-5.02543550805737
2,3.8,20,0,57,-6.16330381675789
2,3.8,20,0,58,-7.42582382892265
2,3.8,20,0,59,-8.8167707001483
2,3.8,20,0,60,-10.3335099702071
2,3.8,20,0,61,-11.9552310262701
2,3.8,20,0,62,-13.6180486756079
2,3.8,20,0,63,-15.1739509417775
2,3.8,20,0,64,-16.3671050682634
2,3.8,20,0,65,-16.9358481111407
2,3.8,20,0,66,-16.8439290982056
2,3.8,20,0,67,-16.3184093579353
2,3.8,20,0,68,-15.6281146856616
2,3.8,20,0,69,-14.9413095215335
2,3.8,20,0,70,-14.3325294908809
2,3.8,20,0,71,-13.8250898986173
2,3.8,20,0,72,-13.4197556204193
2,3.8,20,0,73,-13.1087422960238
2,3.8,20,0,74,-12.8817734900864
2,3.8,20,0,75,-12.7285153241153
2,3.8,20,0,76,-12.6394585765981
2,3.8,20,0,77,-12.6061586276616
2,3.8,20,0,78,-12.6212229671822
2,3.8,20,0,79,-12.6782109394611
2,3.8,20,0,80,-12.7715137843632
2,3.8,20,0,81,-12.8962415548046
2,3.8,20,0,82,-13.0481257901027
2,3.8,20,0,83,-13.2234394572948
2,3.8,20,0,84,-13.4189328041966
2,3.8,20,0,85,-13.6317828371188
2,3.8,20,0,86,-13.8595540097181
2,3.8,20,0,87,-14.1001678873543
2,3.8,20,0,88,-14.3518798168958
2,3.8,20,0,89,-14.6132608957261
2,3.8,20,0,90,-14.8831837627288
2,3.8,20,0,91,-15.1608109191941
2,3.8,20,0,92,-15.4455844287684
2,3.8,20,0,93,-15.7372159444464
2,3.8,20,0,94,-16.0356760672865
2,3.8,20,0,95,-16.3411820525499
2,3.8,20,0,96,-16.6541828361221
2,3.8,20,0,97,-16.9753402434724
2,3.8,20,0,98,-17.3055050447433
2,3.8,20,0,99,-17.645686205949
2,3.8,20,0,100,-17.9970112250733
2,3.8,20,0,101,-18.3606747981185
2,3.8,20,0,102,-18.7378722050762
2,3.8,20,0,103,-19.1297127357824
2,3.8,20,0,104,-19.5371072509954
2,3.8,20,0,105,-19.9606227930529
2,3.8,20,0,106,-20.4002964911912
2,3.8,20,0,107,-20.8554018018946
2,3.8,20,0,108,-21.3241641251596
2,3.8,20,0,109,-21.8034328818068
2,3.8,20,0,110,-22.2883371627923
2,3.8,20,0,111,-22.7719860090068
2,3.8,20,0,112,-23.2453225816802
2,3.8,20,0,113,-23.6972931707727
2,3.8,20,0,114,-24.1155155439331
2,3.8,20,0,115,-24.4875724080353
2,3.8,20,0,116,-24.8028651476057
2,3.8,20,0,117,-25.0546619382636
2,3.8,20,0,118,-25.241714139
2,3.8,20,0,119,-25.3688197051114
2,3.8,20,0,120,-25.4460754412229
2,3.8,20,0,121,-25.4870903256075
2,3.8,20,0,122,-25.5067888149043
2,3.8,20,0,123,-25.519434328966
2,3.8,20,0,124,-25.5372509372429
2,3.8,20,0,125,-25.5697412909295
2,3.8,20,0,126,-25.6236381742817
2,3.8,20,0,127,-25.7033999853949
2,3.8,20,0,128,-25.8122068131415
2,3.8,20,0,129,-25.9534647516795
2,3.8,20,0,130,-26.1328383762444
2,3.8,20,0,131,-26.3608046850646
2,3.8,20,0,132,-26.6557141782785
2,3.8,20,0,133,-27.0474722852425
2,3.8,20,0,134,-27.5823554525824
2,3.8,20,0,135,-28.3302130472107
2,3.8,20,0,136,-29.3958625149782
2,3.8,20,0,137,-30.9314198440762
2,3.8,20,0,138,-33.0846579452257
2,3.8,20,0,139,-35.3008733304758
2,3.8,20,0,140,-34.3327716100069
2,3.8,20,0,141,-30.2698604205333
2,3.8,20,0,142,-26.3308762842711
2,3.8,20,0,143,-23.0477213449328
2,3.8,20,0,144,-20.2850500725215
2,3.8,20,0,145,-17.906033650402
2,3.8,20,0,146,-15.8191508261909
2,3.8,20,0,147,-13.964700139412
2,3.8,20,0,148,-12.3027561239786
2,3.8,20,0,149,-10.8057935769792
2,3.8,20,0,150,-9.45433118768846
2,3.8,20,0,151,-8.23430987784321
2,3.8,20,0,152,-7.13546700307534
2,3.8,20,0,153,-6.1502977034198
2,3.8,20,0,154,-5.27337455014083
2,3.8,20,0,155,-4.50089418759234
2,3.8,20,0,156,-3.83037380247838
2,3.8,20,0,157,-3.26045131747329
2,3.8,20,0,158,-2.79076180739598
2,3.8,20,0,159,-2.42187444735387
2,3.8,20,0,160,-2.15528251242101
2,3.8,20,0,161,-1.99344552217165
2,3.8,20,0,162,-1.93988900220759
2,3.8,20,0,163,-1.99937491377625
2,3.8,20,0,164,-2.17816640227375
2,3.8,20,0,165,-2.4844270803836
2,3.8,20,0,166,-2.92882298686687
2,3.8,20,0,167,-3.52544535234051
2,3.8,20,0,168,-4.2932670650576
2,3.8,20,0,169,-5.25853688713246
2,3.8,20,0,170,-6.45893019535659
2,3.8,20,0,171,-7.95125866010537
2,3.8,20,0,172,-9.82715447434267
2,3.8,20,0,173,-12.2492176389882
2,3.8,20,0,174,-15.550984392171
2,3.8,20,0,175,-20.6083681373038
2,3.8,20,0,176,-31.0738050859486
2,3.8,20,0,177,-27.1198830096632
2,3.8,20,0,178,-20.2447778740938
2,3.8,20,0,179,-16.9007477627813
2,3.8,20,0,180,-14.9351870639456
