"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-180,-0.0390564014510201
2,4.3,20,0,-179,-0.110009145221946
2,4.3,20,0,-178,-0.339443672584137
2,4.3,20,0,-177,-0.731671821131365
2,4.3,20,0,-176,-1.29465552873644
2,4.3,20,0,-175,-2.04078464817294
2,4.3,20,0,-174,-2.98822294727447
2,4.3,20,0,-173,-4.16317792347373
2,4.3,20,0,-172,-5.60377678703708
2,4.3,20,0,-171,-7.3668752732381
2,4.3,20,0,-170,-9.54031562301376
2,4.3,20,0,-169,-12.2641698857327
2,4.3,20,0,-168,-15.7509142456028
2,4.3,20,0,-167,-20.0828408811068
2,4.3,20,0,-166,-23.0414627724635
2,4.3,20,0,-165,-21.1135689858564
2,4.3,20,0,-164,-18.4904454883013
2,4.3,20,0,-163,-16.7660388493296
2,4.3,20,0,-162,-15.7932845958419
2,4.3,20,0,-161,-15.3742876682399
2,4.3,20,0,-160,-15.3779630356877
2,4.3,20,0,-159,-15.7124475616284
2,4.3,20,0,-158,-16.2994153779869
2,4.3,20,0,-157,-17.0558917330981
2,4.3,20,0,-156,-17.8849546766957
2,4.3,20,0,-155,-18.6838131735801
2,4.3,20,0,-154,-19.376343024436
2,4.3,20,0,-153,-19.9532640145489
2,4.3,20,0,-152,-20.4806779978405
2,4.3,20,0,-151,-21.0650727732828
2,4.3,20,0,-150,-21.8050509097085
2,4.3,20,0,-149,-22.7472172622004
2,4.3,20,0,-148,-23.8173283007474
2,4.3,20,0,-147,-24.6893123964607
2,4.3,20,0,-146,-24.7755338673973
2,4.3,20,0,-145,-23.8123104836558
2,4.3,20,0,-144,-22.2614670873383
2,4.3,20,0,-143,-20.6673121401469
2,4.3,20,0,-142,-19.2828405720725
2,4.3,20,0,-141,-18.1759476504866
2,4.3,20,0,-140,-17.3473290959887
2,4.3,20,0,-139,-16.7800207291093
2,4.3,20,0,-138,-16.4557280165692
2,4.3,20,0,-137,-16.3594029624075
2,4.3,20,0,-136,-16.4799048574235
2,4.3,20,0,-135,-16.8091483080632
2,4.3,20,0,-134,-17.3400688942186
2,4.3,20,0,-133,-18.0625537761356
2,4.3,20,0,-132,-18.955163727203
2,4.3,20,0,-131,-19.9689047453361
2,4.3,20,0,-130,-21.0003569572339
2,4.3,20,0,-129,-21.8671822523173
2,4.3,20,0,-128,-22.3420417488315
2,4.3,20,0,-127,-22.2958450070858
2,4.3,20,0,-126,-21.815847999482
2,4.3,20,0,-125,-21.1185217225921
2,4.3,20,0,-124,-20.3936275468823
2,4.3,20,0,-123,-19.7510141577615
2,4.3,20,0,-122,-19.2399065629224
2,4.3,20,0,-121,-18.8769884255834
2,4.3,20,0,-120,-18.6642155195633
2,4.3,20,0,-119,-18.5978145872582
2,4.3,20,0,-118,-18.6723723337995
2,4.3,20,0,-117,-18.8824757824314
2,4.3,20,0,-116,-19.223082048021
2,4.3,20,0,-115,-19.6890378766983
2,4.3,20,0,-114,-20.273692417154
2,4.3,20,0,-113,-20.966138778219
2,4.3,20,0,-112,-21.74619969121
2,4.3,20,0,-111,-22.576089519279
2,4.3,20,0,-110,-23.3889729198349
2,4.3,20,0,-109,-24.0804308207949
2,4.3,20,0,-108,-24.5204688071528
2,4.3,20,0,-107,-24.6043738571439
2,4.3,20,0,-106,-24.3173286514013
2,4.3,20,0,-105,-23.7430752698757
2,4.3,20,0,-104,-23.0055597481986
2,4.3,20,0,-103,-22.2105687982044
2,4.3,20,0,-102,-21.4261403755106
2,4.3,20,0,-101,-20.6885015013349
2,4.3,20,0,-100,-20.0136440543125
2,4.3,20,0,-99,-19.406371293935
2,4.3,20,0,-98,-18.865864320755
2,4.3,20,0,-97,-18.3887758936315
2,4.3,20,0,-96,-17.9708624488353
2,4.3,20,0,-95,-17.6078134677314
2,4.3,20,0,-94,-17.2956539292145
2,4.3,20,0,-93,-17.0309225053719
2,4.3,20,0,-92,-16.8107317330875
2,4.3,20,0,-91,-16.632764217677
2,4.3,20,0,-90,-16.4952304738827
2,4.3,20,0,-89,-16.3967976732128
2,4.3,20,0,-88,-16.3364879168883
2,4.3,20,0,-87,-16.3135359913961
2,4.3,20,0,-86,-16.3271875567098
2,4.3,20,0,-85,-16.3764077946016
2,4.3,20,0,-84,-16.4594569742824
2,4.3,20,0,-83,-16.5732743842502
2,4.3,20,0,-82,-16.7126018388739
2,4.3,20,0,-81,-16.8687902451128
2,4.3,20,0,-80,-17.0283076301057
2,4.3,20,0,-79,-17.1711758162258
2,4.3,20,0,-78,-17.2699836500225
2,4.3,20,0,-77,-17.290710776581
2,4.3,20,0,-76,-17.1968899450728
2,4.3,20,0,-75,-16.9576433577976
2,4.3,20,0,-74,-16.5572869563454
2,4.3,20,0,-73,-16.0014064387748
2,4.3,20,0,-72,-15.3153475466781
2,4.3,20,0,-71,-14.5361786954462
2,4.3,20,0,-70,-13.7031791035979
2,4.3,20,0,-69,-12.8511629352331
2,4.3,20,0,-68,-12.0077198496118
2,4.3,20,0,-67,-11.1932488429734
2,4.3,20,0,-66,-10.4222784243749
2,4.3,20,0,-65,-9.70506113095116
2,4.3,20,0,-64,-9.04897893030729
2,4.3,20,0,-63,-8.45963168028625
2,4.3,20,0,-62,-7.94162920680518
2,4.3,20,0,-61,-7.49915151780883
2,4.3,20,0,-60,-7.1363402392045
2,4.3,20,0,-59,-6.85756681860693
2,4.3,20,0,-58,-6.66759966874986
2,4.3,20,0,-57,-6.57166274273353
2,4.3,20,0,-56,-6.5753336627951
2,4.3,20,0,-55,-6.68415199360457
2,4.3,20,0,-54,-6.90266198831188
2,4.3,20,0,-53,-7.23233690546767
2,4.3,20,0,-52,-7.66734359392836
2,4.3,20,0,-51,-8.18644116353182
2,4.3,20,0,-50,-8.73925367659741
2,4.3,20,0,-49,-9.22909329492624
2,4.3,20,0,-48,-9.5092818976299
2,4.3,20,0,-47,-9.42898092014006
2,4.3,20,0,-46,-8.93056680801831
2,4.3,20,0,-45,-8.10006721942223
2,4.3,20,0,-44,-7.10114658574349
2,4.3,20,0,-43,-6.0820044998189
2,4.3,20,0,-42,-5.13990822796783
2,4.3,20,0,-41,-4.32948147766535
2,4.3,20,0,-40,-3.68039175727978
2,4.3,20,0,-39,-3.2107958879487
2,4.3,20,0,-38,-2.93562521667219
2,4.3,20,0,-37,-2.87174057613921
2,4.3,20,0,-36,-3.04177805200218
