"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-180,-8.42057852839693
2,4.3,20,0,-179,-10.9315821795032
2,4.3,20,0,-178,-14.3761745173175
2,4.3,20,0,-177,-19.6498296997451
2,4.3,20,0,-176,-28.5738837338504
2,4.3,20,0,-175,-23.5132897503772
2,4.3,20,0,-174,-18.0838225799883
2,4.3,20,0,-173,-15.2170353403852
2,4.3,20,0,-172,-13.5633944708124
2,4.3,20,0,-171,-12.6461012673026
2,4.3,20,0,-170,-12.2570170906776
2,4.3,20,0,-169,-12.2926968172297
2,4.3,20,0,-168,-12.6987031207649
2,4.3,20,0,-167,-13.4453032535208
2,4.3,20,0,-166,-14.5117648600417
2,4.3,20,0,-165,-15.8671850120085
2,4.3,20,0,-164,-17.4344906989418
2,4.3,20,0,-163,-19.0265037890454
2,4.3,20,0,-162,-20.301216656502
2,4.3,20,0,-161,-20.9261543469921
2,4.3,20,0,-160,-20.9299196877038
2,4.3,20,0,-159,-20.6625284025685
2,4.3,20,0,-158,-20.4360092780352
2,4.3,20,0,-157,-20.3920676436275
2,4.3,20,0,-156,-20.5450248761059
2,4.3,20,0,-155,-20.8253046628447
2,4.3,20,0,-154,-21.1000639846026
2,4.3,20,0,-153,-21.2099652857044
2,4.3,20,0,-152,-21.0503886183312
2,4.3,20,0,-151,-20.6434291600878
2,4.3,20,0,-150,-20.1135818973096
2,4.3,20,0,-149,-19.601183122482
2,4.3,20,0,-148,-19.2078436529205
2,4.3,20,0,-147,-18.9905782769832
2,4.3,20,0,-146,-18.9743732784646
2,4.3,20,0,-145,-19.1631100833527
2,4.3,20,0,-144,-19.5434338754257
2,4.3,20,0,-143,-20.0812288489951
2,4.3,20,0,-142,-20.711821647205
2,4.3,20,0,-141,-21.3298336238157
2,4.3,20,0,-140,-21.7970394821732
2,4.3,20,0,-139,-21.9925630400177
2,4.3,20,0,-138,-21.8875883262631
2,4.3,20,0,-137,-21.5656343378551
2,4.3,20,0,-136,-21.1620166173768
2,4.3,20,0,-135,-20.7960455883295
