"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-180,-12.5621578446552
2,4.3,20,0,-179,-12.3413680205643
2,4.3,20,0,-178,-12.5719723829185
2,4.3,20,0,-177,-13.240207341339
2,4.3,20,0,-176,-14.3701722113935
2,4.3,20,0,-175,-16.0227668645666
2,4.3,20,0,-174,-18.2871357219432
2,4.3,20,0,-173,-21.1670017048925
2,4.3,20,0,-172,-23.8593477884625
2,4.3,20,0,-171,-23.9260688313842
2,4.3,20,0,-170,-21.8443067648027
2,4.3,20,0,-169,-19.8891358687514
2,4.3,20,0,-168,-18.5867213062535
2,4.3,20,0,-167,-17.8929417552389
2,4.3,20,0,-166,-17.7174504263128
2,4.3,20,0,-165,-17.9880661174831
2,4.3,20,0,-164,-18.634859794636
2,4.3,20,0,-163,-19.5474645557282
2,4.3,20,0,-162,-20.5060859233285
2,4.3,20,0,-161,-21.1470658089464
2,4.3,20,0,-160,-21.1570364980025
2,4.3,20,0,-159,-20.6078004449939
2,4.3,20,0,-158,-19.860985280142
2,4.3,20,0,-157,-19.2229485651373
2,4.3,20,0,-156,-18.8485284480901
2,4.3,20,0,-155,-18.7992313310474
2,4.3,20,0,-154,-19.09617058698
2,4.3,20,0,-153,-19.7401117188894
2,4.3,20,0,-152,-20.7012931853106
2,4.3,20,0,-151,-21.8665745074206
2,4.3,20,0,-150,-22.9299904904627
2,4.3,20,0,-149,-23.3678149227707
2,4.3,20,0,-148,-22.8764031367766
2,4.3,20,0,-147,-21.7850423266372
2,4.3,20,0,-146,-20.598618608362
2,4.3,20,0,-145,-19.5940526152226
2,4.3,20,0,-144,-18.8630047159822
2,4.3,20,0,-143,-18.4193754692164
2,4.3,20,0,-142,-18.2516416399366
2,4.3,20,0,-141,-18.3402352961003
2,4.3,20,0,-140,-18.6595225052823
2,4.3,20,0,-139,-19.17127615318
2,4.3,20,0,-138,-19.8107578382716
2,4.3,20,0,-137,-20.4681313308104
2,4.3,20,0,-136,-20.9821814519308
2,4.3,20,0,-135,-21.1845587228091
2,4.3,20,0,-134,-21.0010698713664
2,4.3,20,0,-133,-20.5081922167286
2,4.3,20,0,-132,-19.8655808590998
2,4.3,20,0,-131,-19.2170175435659
2,4.3,20,0,-130,-18.6521260832401
2,4.3,20,0,-129,-18.21451688287
2,4.3,20,0,-128,-17.9193998588689
2,4.3,20,0,-127,-17.7660789273982
2,4.3,20,0,-126,-17.744250843669
2,4.3,20,0,-125,-17.8360002395216
2,4.3,20,0,-124,-18.0151319354345
2,4.3,20,0,-123,-18.2451664913025
2,4.3,20,0,-122,-18.4777930876008
2,4.3,20,0,-121,-18.6547660755909
2,4.3,20,0,-120,-18.7167311725345
2,4.3,20,0,-119,-18.6192127917431
2,4.3,20,0,-118,-18.3483192967042
2,4.3,20,0,-117,-17.9246218157429
2,4.3,20,0,-116,-17.3918788196445
2,4.3,20,0,-115,-16.7996573821874
2,4.3,20,0,-114,-16.1905408214386
2,4.3,20,0,-113,-15.5952071371388
2,4.3,20,0,-112,-15.0329162389036
2,4.3,20,0,-111,-14.5141047877046
2,4.3,20,0,-110,-14.0431274704186
2,4.3,20,0,-109,-13.6204296073415
2,4.3,20,0,-108,-13.244067972048
2,4.3,20,0,-107,-12.9107094177993
2,4.3,20,0,-106,-12.6162642945134
2,4.3,20,0,-105,-12.3562811504846
2,4.3,20,0,-104,-12.1261913746441
2,4.3,20,0,-103,-11.9214620177478
2,4.3,20,0,-102,-11.737693749891
2,4.3,20,0,-101,-11.5706868818866
2,4.3,20,0,-100,-11.4164893560983
2,4.3,20,0,-99,-11.2714348482981
2,4.3,20,0,-98,-11.1321754283723
2,4.3,20,0,-97,-10.995710851752
2,4.3,20,0,-96,-10.8594150381326
2,4.3,20,0,-95,-10.7210593687458
2,4.3,20,0,-94,-10.578831937961
2,4.3,20,0,-93,-10.4313517286899
2,4.3,20,0,-92,-10.2776767704484
2,4.3,20,0,-91,-10.1173056187139
2,4.3,20,0,-90,-9.95017189886536
2,4.3,20,0,-89,-9.7766321207085
2,4.3,20,0,-88,-9.59744742629603
2,4.3,20,0,-87,-9.41376032905794
2,4.3,20,0,-86,-9.22706779503475
2,4.3,20,0,-85,-9.03919218360959
2,4.3,20,0,-84,-8.85225159940386
2,4.3,20,0,-83,-8.66863111707836
2,4.3,20,0,-82,-8.49095614346527
2,4.3,20,0,-81,-8.32206889500312
2,4.3,20,0,-80,-8.16500860455137
2,4.3,20,0,-79,-8.02299562663845
2,4.3,20,0,-78,-7.89941905445549
2,4.3,20,0,-77,-7.79782672550974
2,4.3,20,0,-76,-7.72191544305487
2,4.3,20,0,-75,-7.67551764448553
2,4.3,20,0,-74,-7.66257821030519
2,4.3,20,0,-73,-7.68711096495332
2,4.3,20,0,-72,-7.75311757427148
2,4.3,20,0,-71,-7.86444020647719
2,4.3,20,0,-70,-8.02450070982697
2,4.3,20,0,-69,-8.23584923010663
2,4.3,20,0,-68,-8.49939985666657
2,4.3,20,0,-67,-8.81316976257509
2,4.3,20,0,-66,-9.17027990235041
2,4.3,20,0,-65,-9.55599680955402
2,4.3,20,0,-64,-9.94391273098918
2,4.3,20,0,-63,-10.2924007461458
2,4.3,20,0,-62,-10.5445891685378
2,4.3,20,0,-61,-10.6371142661759
2,4.3,20,0,-60,-10.5202575423795
2,4.3,20,0,-59,-10.1809886436381
2,4.3,20,0,-58,-9.65111392983654
2,4.3,20,0,-57,-8.99300400549417
2,4.3,20,0,-56,-8.27581163607444
2,4.3,20,0,-55,-7.55863331972251
2,4.3,20,0,-54,-6.88508363509905
2,4.3,20,0,-53,-6.28501863209545
2,4.3,20,0,-52,-5.77855136939261
2,4.3,20,0,-51,-5.37985685076293
2,4.3,20,0,-50,-5.10005601285622
2,4.3,20,0,-49,-4.94922925389039
2,4.3,20,0,-48,-4.93778367653486
2,4.3,20,0,-47,-5.07732774215241
2,4.3,20,0,-46,-5.3810007774744
2,4.3,20,0,-45,-5.8627688166706
2,4.3,20,0,-44,-6.53415525534659
2,4.3,20,0,-43,-7.39427425805632
2,4.3,20,0,-42,-8.40325976627486
2,4.3,20,0,-41,-9.42281820921999
2,4.3,20,0,-40,-10.1384343976976
2,4.3,20,0,-39,-10.1378046893311
2,4.3,20,0,-38,-9.3116107501489
