"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-34,1.79311577413022
2,4.3,20,0,-33,1.84470078309225
2,4.3,20,0,-32,1.76339260617745
2,4.3,20,0,-31,1.5702566886761
2,4.3,20,0,-30,1.29849955267046
2,4.3,20,0,-29,0.991952710967224
2,4.3,20,0,-28,0.699425590258405
2,4.3,20,0,-27,0.462769334512834
2,4.3,20,0,-26,0.301760129532536
2,4.3,20,0,-25,0.204915374756022
2,4.3,20,0,-24,0.13369442331307
2,4.3,20,0,-23,0.0375088184482486
2,4.3,20,0,-22,-0.129485272858073
2,4.3,20,0,-21,-0.395249088873427
2,4.3,20,0,-20,-0.759138412716612
2,4.3,20,0,-19,-1.18039920835214
2,4.3,20,0,-18,-1.56889002594267
2,4.3,20,0,-17,-1.79643052368968
2,4.3,20,0,-16,-1.75376151085631
2,4.3,20,0,-15,-1.43002197727471
2,4.3,20,0,-14,-0.928874080002138
2,4.3,20,0,-13,-0.401389656780089
2,4.3,20,0,-12,0.0218327719618127
2,4.3,20,0,-11,0.2513896933552
2,4.3,20,0,-10,0.230678952201913
2,4.3,20,0,-9,-0.0764152889852439
2,4.3,20,0,-8,-0.689738465631324
2,4.3,20,0,-7,-1.59974614391538
2,4.3,20,0,-6,-2.71729195914989
2,4.3,20,0,-5,-3.76412964788382
2,4.3,20,0,-4,-4.22222052811815
2,4.3,20,0,-3,-3.7439658652896
2,4.3,20,0,-2,-2.63616591974465
2,4.3,20,0,-1,-1.43500596485182
2,4.3,20,0,0,-0.450889368410266
2,4.3,20,0,1,0.20204204352056
2,4.3,20,0,2,0.490013352037447
2,4.3,20,0,3,0.400982370238963
2,4.3,20,0,4,-0.0756092793437315
2,4.3,20,0,5,-0.948393840860052
2,4.3,20,0,6,-2.19595678352407
2,4.3,20,0,7,-3.66575729159171
2,4.3,20,0,8,-4.84708635787121
2,4.3,20,0,9,-4.91702851726382
2,4.3,20,0,10,-3.79531629977718
2,4.3,20,0,11,-2.2796982321975
2,4.3,20,0,12,-0.939482851565047
2,4.3,20,0,13,0.0438033367403419
2,4.3,20,0,14,0.642073720368915
2,4.3,20,0,15,0.863727436700081
2,4.3,20,0,16,0.717866518595032
2,4.3,20,0,17,0.206581823049285
2,4.3,20,0,18,-0.669971861661705
2,4.3,20,0,19,-1.88853820582391
2,4.3,20,0,20,-3.32319096924316
2,4.3,20,0,21,-4.5655757950715
2,4.3,20,0,22,-4.8884774257691
2,4.3,20,0,23,-4.02538031168804
2,4.3,20,0,24,-2.59346676368469
2,4.3,20,0,25,-1.1927588800365
2,4.3,20,0,26,-0.0574503761573424
2,4.3,20,0,27,0.764345042786107
