"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-57,2.03159858316951
2,4.3,20,0,-56,2.15088648546219
2,4.3,20,0,-55,2.17774743136232
2,4.3,20,0,-54,2.10483382111539
2,4.3,20,0,-53,1.92496421420488
2,4.3,20,0,-52,1.63113542672579
2,4.3,20,0,-51,1.21708566554698
2,4.3,20,0,-50,0.678894869899202
2,4.3,20,0,-49,0.0186310842995923
2,4.3,20,0,-48,-0.748084619340063
2,4.3,20,0,-47,-1.57795030706408
2,4.3,20,0,-46,-2.37892753881262
2,4.3,20,0,-45,-2.99609431713519
2,4.3,20,0,-44,-3.24742401393356
2,4.3,20,0,-43,-3.03635400640077
2,4.3,20,0,-42,-2.43765247098184
2,4.3,20,0,-41,-1.63449536518003
2,4.3,20,0,-40,-0.798869795356075
2,4.3,20,0,-39,-0.0416584809784145
2,4.3,20,0,-38,0.577985705802637
2,4.3,20,0,-37,1.03075758634537
2,4.3,20,0,-36,1.30128653574464
2,4.3,20,0,-35,1.37917954357454
2,4.3,20,0,-34,1.25449025470255
2,4.3,20,0,-33,0.915858679273291
2,4.3,20,0,-32,0.3510495590852
2,4.3,20,0,-31,-0.448230646454574
2,4.3,20,0,-30,-1.47093069505185
2,4.3,20,0,-29,-2.64549617064001
2,4.3,20,0,-28,-3.75490878052581
2,4.3,20,0,-27,-4.37524856095803
2,4.3,20,0,-26,-4.13082318306011
2,4.3,20,0,-25,-3.15939204518953
2,4.3,20,0,-24,-1.93036870793643
2,4.3,20,0,-23,-0.786379167604604
2,4.3,20,0,-22,0.124305706035579
2,4.3,20,0,-21,0.752676904360892
2,4.3,20,0,-20,1.08400608457377
2,4.3,20,0,-19,1.10994411222951
2,4.3,20,0,-18,0.817826413041434
2,4.3,20,0,-17,0.187336189760428
2,4.3,20,0,-16,-0.806088821816276
2,4.3,20,0,-15,-2.16885406667569
2,4.3,20,0,-14,-3.80082417157956
2,4.3,20,0,-13,-5.24617344824349
2,4.3,20,0,-12,-5.56361516453429
2,4.3,20,0,-11,-4.45163883861702
2,4.3,20,0,-10,-2.79356946331582
2,4.3,20,0,-9,-1.28988037878785
2,4.3,20,0,-8,-0.157258400869229
2,4.3,20,0,-7,0.574670400381054
2,4.3,20,0,-6,0.916635389716093
2,4.3,20,0,-5,0.877454653638728
2,4.3,20,0,-4,0.45413059511742
2,4.3,20,0,-3,-0.36714908674222
2,4.3,20,0,-2,-1.59619215404956
2,4.3,20,0,-1,-3.17735571645106
2,4.3,20,0,0,-4.78808333699775
2,4.3,20,0,1,-5.5551695369533
2,4.3,20,0,2,-4.79128401175027
2,4.3,20,0,3,-3.17850002083089
2,4.3,20,0,4,-1.587698264931
2,4.3,20,0,5,-0.338479387653254
2,4.3,20,0,6,0.518006704926602
2,4.3,20,0,7,0.9977533983784
2,4.3,20,0,8,1.12312551678731
2,4.3,20,0,9,0.90923151235797
2,4.3,20,0,10,0.364356150366169
2,4.3,20,0,11,-0.500592449398933
2,4.3,20,0,12,-1.64375218154109
2,4.3,20,0,13,-2.9178333475722
2,4.3,20,0,14,-3.93880278916602
2,4.3,20,0,15,-4.1300486501557
2,4.3,20,0,16,-3.31928325847326
2,4.3,20,0,17,-1.98286821848796
2,4.3,20,0,18,-0.61096480046206
2,4.3,20,0,19,0.57674285631088
2,4.3,20,0,20,1.52212607731834
2,4.3,20,0,21,2.22508545535086
2,4.3,20,0,22,2.70013429335301
2,4.3,20,0,23,2.96171491275725
2,4.3,20,0,24,3.01990745071975
2,4.3,20,0,25,2.87988871500572
2,4.3,20,0,26,2.54345281437192
2,4.3,20,0,27,2.01346310858771
2,4.3,20,0,28,1.30499664685156
2,4.3,20,0,29,0.471780024413754
2,4.3,20,0,30,-0.340762576756271
2,4.3,20,0,31,-0.838038624432271
2,4.3,20,0,32,-0.662624661999036
2,4.3,20,0,33,0.276551398307632
2,4.3,20,0,34,1.69472111846167
2,4.3,20,0,35,3.24858964544293
2,4.3,20,0,36,4.7394002179144
2,4.3,20,0,37,6.08974493004851
2,4.3,20,0,38,7.28133590884858
2,4.3,20,0,39,8.31888372105434
2,4.3,20,0,40,9.2144557207471
2,4.3,20,0,41,9.98144046157956
2,4.3,20,0,42,10.6324330645758
2,4.3,20,0,43,11.1786372043823
2,4.3,20,0,44,11.6298253536897
2,4.3,20,0,45,11.994483023194
2,4.3,20,0,46,12.2799942626091
2,4.3,20,0,47,12.4928172700061
2,4.3,20,0,48,12.6386348938524
2,4.3,20,0,49,12.7224784460677
2,4.3,20,0,50,12.7488279256592
2,4.3,20,0,51,12.7216928991016
2,4.3,20,0,52,12.6446781095618
2,4.3,20,0,53,12.5210372908443
2,4.3,20,0,54,12.3537179968792
2,4.3,20,0,55,12.1453996515502
2,4.3,20,0,56,11.8985265133822
2,4.3,20,0,57,11.6153368369426
2,4.3,20,0,58,11.2978891880788
2,4.3,20,0,59,10.9480866211447
2,4.3,20,0,60,10.567699241655
2,4.3,20,0,61,10.1583855473032
2,4.3,20,0,62,9.72171285531541
2,4.3,20,0,63,9.25917707714738
2,4.3,20,0,64,8.77222208592176
2,4.3,20,0,65,8.26225893179948
2,4.3,20,0,66,7.73068519030265
2,4.3,20,0,67,7.17890477340332
2,4.3,20,0,68,6.60834858788066
2,4.3,20,0,69,6.02049648431624
2,4.3,20,0,70,5.4169009958639
2,4.3,20,0,71,4.79921340837
2,4.3,20,0,72,4.16921271746396
2,4.3,20,0,73,3.52883799147901
2,4.3,20,0,74,2.88022453877478
2,4.3,20,0,75,2.22574402807417
2,4.3,20,0,76,1.56804826901637
2,4.3,20,0,77,0.910115650537364
2,4.3,20,0,78,0.255298172489083
2,4.3,20,0,79,-0.392634481533183
2,4.3,20,0,80,-1.02945931658607
2,4.3,20,0,81,-1.65048061719766
2,4.3,20,0,82,-2.25053686693094
2,4.3,20,0,83,-2.82404588783928
2,4.3,20,0,84,-3.36510035527503
2,4.3,20,0,85,-3.86762337343317
2,4.3,20,0,86,-4.32558747228911
2,4.3,20,0,87,-4.73328984572332
2,4.3,20,0,88,-5.08566309441928
2,4.3,20,0,89,-5.37858740179077
2,4.3,20,0,90,-5.60916172574201
2,4.3,20,0,91,-5.7758927340653
2,4.3,20,0,92,-5.87877257393554
2,4.3,20,0,93,-5.91923742575877
2,4.3,20,0,94,-5.90002160982695
2,4.3,20,0,95,-5.82493938731517
2,4.3,20,0,96,-5.69863376395187
2,4.3,20,0,97,-5.52632828051924
2,4.3,20,0,98,-5.31360742057295
2,4.3,20,0,99,-5.06623873339728
2,4.3,20,0,100,-4.79003901681405
2,4.3,20,0,101,-4.49077989315069
2,4.3,20,0,102,-4.17412494185727
2,4.3,20,0,103,-3.84559023224187
2,4.3,20,0,104,-3.5105213471194
2,4.3,20,0,105,-3.17408173862834
2,4.3,20,0,106,-2.84124884934684
2,4.3,20,0,107,-2.51681557382069
2,4.3,20,0,108,-2.20539528405104
2,4.3,20,0,109,-1.91142887375662
2,4.3,20,0,110,-1.63919219293197
2,4.3,20,0,111,-1.39280192164354
2,4.3,20,0,112,-1.17621739546362
2,4.3,20,0,113,-0.993235115579195
2,4.3,20,0,114,-0.847471575778478
2,4.3,20,0,115,-0.742328497117443
2,4.3,20,0,116,-0.680932438184838
2,4.3,20,0,117,-0.666037925952579
2,4.3,20,0,118,-0.69987973927425
2,4.3,20,0,119,-0.783956152518459
2,4.3,20,0,120,-0.918722054653875
2,4.3,20,0,121,-1.10317194158111
2,4.3,20,0,122,-1.33430417594357
2,4.3,20,0,123,-1.60649099243469
2,4.3,20,0,124,-1.91084995970681
2,4.3,20,0,125,-2.2348363593287
2,4.3,20,0,126,-2.56244003830895
2,4.3,20,0,127,-2.87548938130916
2,4.3,20,0,128,-3.15644641562353
2,4.3,20,0,129,-3.39251134238771
2,4.3,20,0,130,-3.57992621948447
2,4.3,20,0,131,-3.72672637265394
2,4.3,20,0,132,-3.85264332387869
2,4.3,20,0,133,-3.98634779822112
2,4.3,20,0,134,-4.16156692101824
2,4.3,20,0,135,-4.41380596731436
2,4.3,20,0,136,-4.77863069438519
2,4.3,20,0,137,-5.29155865926211
2,4.3,20,0,138,-5.98904432374942
2,4.3,20,0,139,-6.90961409240497
2,4.3,20,0,140,-8.09298816220872
2,4.3,20,0,141,-9.57037666698887
2,4.3,20,0,142,-11.3230749141545
2,4.3,20,0,143,-13.1470926515141
2,4.3,20,0,144,-14.4098177912339
2,4.3,20,0,145,-14.350069194829
2,4.3,20,0,146,-13.2298655985236
2,4.3,20,0,147,-11.9026426115491
2,4.3,20,0,148,-10.8278794617135
2,4.3,20,0,149,-10.1361725661977
2,4.3,20,0,150,-9.85086279307576
2,4.3,20,0,151,-9.976931672313
2,4.3,20,0,152,-10.5261260955571
2,4.3,20,0,153,-11.5173806560571
2,4.3,20,0,154,-12.947182764073
2,4.3,20,0,155,-14.6645024175869
2,4.3,20,0,156,-16.0354737577807
2,4.3,20,0,157,-15.9881854800471
2,4.3,20,0,158,-14.6056663041637
2,4.3,20,0,159,-12.9786322102926
2,4.3,20,0,160,-11.6916579932234
2,4.3,20,0,161,-10.8854039428458
2,4.3,20,0,162,-10.5766076427536
2,4.3,20,0,163,-10.7726793349901
2,4.3,20,0,164,-11.5027497995858
2,4.3,20,0,165,-12.82160860077
2,4.3,20,0,166,-14.7630329357034
2,4.3,20,0,167,-17.0264106440076
2,4.3,20,0,168,-18.0378788506421
2,4.3,20,0,169,-16.4663113609014
2,4.3,20,0,170,-14.1209542339654
2,4.3,20,0,171,-12.2378417768782
2,4.3,20,0,172,-10.9882713585258
2,4.3,20,0,173,-10.3273850305067
2,4.3,20,0,174,-10.211312026812
2,4.3,20,0,175,-10.6269161870964
2,4.3,20,0,176,-11.5865044008516
2,4.3,20,0,177,-13.0907560812163
2,4.3,20,0,178,-14.9608942443435
2,4.3,20,0,179,-16.3334462190896
2,4.3,20,0,180,-15.8544138081201
