"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-180,-8.24320529363538
2,4.3,20,0,-179,-7.77675790604454
2,4.3,20,0,-178,-7.95593137003135
2,4.3,20,0,-177,-8.80318314120518
2,4.3,20,0,-176,-10.4323537153727
2,4.3,20,0,-175,-13.0740506565806
2,4.3,20,0,-174,-16.8224586933757
2,4.3,20,0,-173,-18.5420482769813
2,4.3,20,0,-172,-15.0559283567074
2,4.3,20,0,-171,-11.7033225439935
2,4.3,20,0,-170,-9.49287159494615
2,4.3,20,0,-169,-8.16364050341551
2,4.3,20,0,-168,-7.52832281191542
2,4.3,20,0,-167,-7.50100765753502
2,4.3,20,0,-166,-8.06797606628675
2,4.3,20,0,-165,-9.27726222241812
2,4.3,20,0,-164,-11.2304380324699
2,4.3,20,0,-163,-13.9507960635714
2,4.3,20,0,-162,-16.3525343266271
2,4.3,20,0,-161,-15.3597038110089
2,4.3,20,0,-160,-12.4595911887684
2,4.3,20,0,-159,-10.0501105613583
2,4.3,20,0,-158,-8.40585604115855
2,4.3,20,0,-157,-7.41128361387556
2,4.3,20,0,-156,-6.968728465198
2,4.3,20,0,-155,-7.02867975467656
2,4.3,20,0,-154,-7.5823129855381
2,4.3,20,0,-153,-8.65347041006642
2,4.3,20,0,-152,-10.2767145494754
2,4.3,20,0,-151,-12.3765029257181
2,4.3,20,0,-150,-14.24762387374
2,4.3,20,0,-149,-14.1592345435718
2,4.3,20,0,-148,-12.1788732352077
2,4.3,20,0,-147,-10.0132640795246
2,4.3,20,0,-146,-8.30329703256009
2,4.3,20,0,-145,-7.09537772946344
2,4.3,20,0,-144,-6.33154820819045
2,4.3,20,0,-143,-5.95694915996957
2,4.3,20,0,-142,-5.93289108349027
2,4.3,20,0,-141,-6.23191518131295
2,4.3,20,0,-140,-6.82605112846793
2,4.3,20,0,-139,-7.66280175946862
2,4.3,20,0,-138,-8.61538593005555
2,4.3,20,0,-137,-9.41010442435771
2,4.3,20,0,-136,-9.64876887477921
2,4.3,20,0,-135,-9.12063127900045
2,4.3,20,0,-134,-8.05129073491418
2,4.3,20,0,-133,-6.82055036344653
2,4.3,20,0,-132,-5.67069508086573
2,4.3,20,0,-131,-4.69893133152114
2,4.3,20,0,-130,-3.92831850603843
2,4.3,20,0,-129,-3.35246186047741
2,4.3,20,0,-128,-2.95449863913118
2,4.3,20,0,-127,-2.71355244501557
2,4.3,20,0,-126,-2.60581346334407
2,4.3,20,0,-125,-2.60323883886113
2,4.3,20,0,-124,-2.67124903016868
2,4.3,20,0,-123,-2.7666550973858
2,4.3,20,0,-122,-2.83777354616539
2,4.3,20,0,-121,-2.82937643170352
2,4.3,20,0,-120,-2.69384393180664
2,4.3,20,0,-119,-2.40507762517575
2,4.3,20,0,-118,-1.96666689607144
2,4.3,20,0,-117,-1.40796705949029
2,4.3,20,0,-116,-0.771099483068467
2,4.3,20,0,-115,-0.0976915410694005
2,4.3,20,0,-114,0.578824255644837
2,4.3,20,0,-113,1.23520853507055
2,4.3,20,0,-112,1.8571873590677
2,4.3,20,0,-111,2.43720327190914
2,4.3,20,0,-110,2.9722857066854
2,4.3,20,0,-109,3.46240819376939
2,4.3,20,0,-108,3.9093389501222
2,4.3,20,0,-107,4.31587805526563
2,4.3,20,0,-106,4.68536627931084
2,4.3,20,0,-105,5.02137443380202
2,4.3,20,0,-104,5.3275089949258
2,4.3,20,0,-103,5.60729122930035
2,4.3,20,0,-102,5.86408223542895
2,4.3,20,0,-101,6.10103645250286
2,4.3,20,0,-100,6.32107276791096
2,4.3,20,0,-99,6.5268565612567
2,4.3,20,0,-98,6.72078868648661
2,4.3,20,0,-97,6.90499906352599
2,4.3,20,0,-96,7.08134357925202
2,4.3,20,0,-95,7.25140360953116
2,4.3,20,0,-94,7.41648781375762
2,4.3,20,0,-93,7.57763601556885
2,4.3,20,0,-92,7.7356250324417
2,4.3,20,0,-91,7.89097629793087
2,4.3,20,0,-90,8.04396506609888
2,4.3,20,0,-89,8.19463092185225
2,4.3,20,0,-88,8.34278925987072
2,4.3,20,0,-87,8.48804334887171
2,4.3,20,0,-86,8.62979657207358
2,4.3,20,0,-85,8.76726442950401
2,4.3,20,0,-84,8.89948590049169
2,4.3,20,0,-83,9.02533379029023
2,4.3,20,0,-82,9.14352371714721
2,4.3,20,0,-81,9.25262142880766
2,4.3,20,0,-80,9.35104816436125
2,4.3,20,0,-79,9.4370837931756
2,4.3,20,0,-78,9.50886746290919
2,4.3,20,0,-77,9.56439546948416
2,4.3,20,0,-76,9.60151602008998
2,4.3,20,0,-75,9.61792049257857
2,4.3,20,0,-74,9.61113069764126
2,4.3,20,0,-73,9.57848152032149
2,4.3,20,0,-72,9.51709815118728
2,4.3,20,0,-71,9.42386691263011
2,4.3,20,0,-70,9.29539844438261
2,4.3,20,0,-69,9.12798174778379
2,4.3,20,0,-68,8.91752734001563
2,4.3,20,0,-67,8.65949763501944
2,4.3,20,0,-66,8.34882287134725
