"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-180,-25.9265745074335
2,4.3,20,0,-179,-21.7913290300934
2,4.3,20,0,-178,-18.5412481933161
2,4.3,20,0,-177,-16.4809341175182
2,4.3,20,0,-176,-15.2609969426321
2,4.3,20,0,-175,-14.6857067403333
2,4.3,20,0,-174,-14.6637431670853
2,4.3,20,0,-173,-15.1672928112002
2,4.3,20,0,-172,-16.2139756760829
2,4.3,20,0,-171,-17.8508441852402
2,4.3,20,0,-170,-20.0773324181852
2,4.3,20,0,-169,-22.4280304018185
2,4.3,20,0,-168,-23.1254304130565
2,4.3,20,0,-167,-21.455296741527
2,4.3,20,0,-166,-19.34298645323
2,4.3,20,0,-165,-17.726345047074
2,4.3,20,0,-164,-16.6987721014375
2,4.3,20,0,-163,-16.2020330744215
2,4.3,20,0,-162,-16.1802041755584
2,4.3,20,0,-161,-16.5943638585832
2,4.3,20,0,-160,-17.4062737966169
2,4.3,20,0,-159,-18.5336121014915
2,4.3,20,0,-158,-19.74903186538
2,4.3,20,0,-157,-20.5655040436499
2,4.3,20,0,-156,-20.4778227729375
2,4.3,20,0,-155,-19.5954773636732
2,4.3,20,0,-154,-18.471675392788
2,4.3,20,0,-153,-17.4951283283794
2,4.3,20,0,-152,-16.8130505127242
2,4.3,20,0,-151,-16.4578378561088
2,4.3,20,0,-150,-16.4216668889001
2,4.3,20,0,-149,-16.6804368378213
2,4.3,20,0,-148,-17.1920807146146
2,4.3,20,0,-147,-17.8776531209425
2,4.3,20,0,-146,-18.5900041977858
2,4.3,20,0,-145,-19.1010701098557
2,4.3,20,0,-144,-19.1856450060195
2,4.3,20,0,-143,-18.7966806946527
2,4.3,20,0,-142,-18.1049215755042
2,4.3,20,0,-141,-17.3373744178873
2,4.3,20,0,-140,-16.6503856668157
2,4.3,20,0,-139,-16.1189629762989
2,4.3,20,0,-138,-15.7665149796391
2,4.3,20,0,-137,-15.5882678366406
2,4.3,20,0,-136,-15.5622394322671
2,4.3,20,0,-135,-15.6521076477457
2,4.3,20,0,-134,-15.8066081915828
2,4.3,20,0,-133,-15.9602886316063
2,4.3,20,0,-132,-16.0413351329816
2,4.3,20,0,-131,-15.9897564647131
2,4.3,20,0,-130,-15.7793951142869
2,4.3,20,0,-129,-15.4276604311826
2,4.3,20,0,-128,-14.9841333508061
2,4.3,20,0,-127,-14.5081700427
2,4.3,20,0,-126,-14.051404896288
2,4.3,20,0,-125,-13.6509514164888
2,4.3,20,0,-124,-13.3300320054263
2,4.3,20,0,-123,-13.1013170216584
2,4.3,20,0,-122,-12.9702589473321
2,4.3,20,0,-121,-12.9375016504196
2,4.3,20,0,-120,-13.000278457977
2,4.3,20,0,-119,-13.1529423632638
2,4.3,20,0,-118,-13.3867629438035
2,4.3,20,0,-117,-13.6890717284413
2,4.3,20,0,-116,-14.0418458512659
2,4.3,20,0,-115,-14.4199878836686
2,4.3,20,0,-114,-14.790000334422
2,4.3,20,0,-113,-15.1104685902216
2,4.3,20,0,-112,-15.3362838978332
2,4.3,20,0,-111,-15.4276083522887
2,4.3,20,0,-110,-15.3612001900015
2,4.3,20,0,-109,-15.1379433446779
2,4.3,20,0,-108,-14.7813132172782
2,4.3,20,0,-107,-14.32790839762
2,4.3,20,0,-106,-13.8163226194161
2,4.3,20,0,-105,-13.2796019078776
2,4.3,20,0,-104,-12.7423947251695
2,4.3,20,0,-103,-12.2212674908528
2,4.3,20,0,-102,-11.726349975933
2,4.3,20,0,-101,-11.2631644994446
2,4.3,20,0,-100,-10.8341607408367
2,4.3,20,0,-99,-10.4398540112733
2,4.3,20,0,-98,-10.07961603918
2,4.3,20,0,-97,-9.75220408502297
2,4.3,20,0,-96,-9.45610677942645
2,4.3,20,0,-95,-9.18976632062511
2,4.3,20,0,-94,-8.95171878992875
2,4.3,20,0,-93,-8.74068055404617
2,4.3,20,0,-92,-8.55559897015926
2,4.3,20,0,-91,-8.39567897103155
2,4.3,20,0,-90,-8.26039262868929
2,4.3,20,0,-89,-8.14947571270688
2,4.3,20,0,-88,-8.06291300834026
2,4.3,20,0,-87,-8.00091232458787
2,4.3,20,0,-86,-7.96386537890196
2,4.3,20,0,-85,-7.95229181614801
2,4.3,20,0,-84,-7.96676024247926
2,4.3,20,0,-83,-8.00777707644769
2,4.3,20,0,-82,-8.07563003345966
2,4.3,20,0,-81,-8.17016814312894
2,4.3,20,0,-80,-8.29049485646725
2,4.3,20,0,-79,-8.43454680661115
2,4.3,20,0,-78,-8.59853262015661
2,4.3,20,0,-77,-8.77622332982719
2,4.3,20,0,-76,-8.95813547520674
2,4.3,20,0,-75,-9.13075374716673
2,4.3,20,0,-74,-9.27611853815553
2,4.3,20,0,-73,-9.37232030513544
2,4.3,20,0,-72,-9.39553789844412
2,4.3,20,0,-71,-9.3239285753228
2,4.3,20,0,-70,-9.14271002397279
2,4.3,20,0,-69,-8.84856589492887
2,4.3,20,0,-68,-8.45118760990604
2,4.3,20,0,-67,-7.97109514865717
2,4.3,20,0,-66,-7.43495245240916
2,4.3,20,0,-65,-6.8706271121007
2,4.3,20,0,-64,-6.30366570604575
2,4.3,20,0,-63,-5.75562154332734
2,4.3,20,0,-62,-5.24381929556242
2,4.3,20,0,-61,-4.78191621695356
2,4.3,20,0,-60,-4.38075715720478
2,4.3,20,0,-59,-4.04923654000913
2,4.3,20,0,-58,-3.79504368864174
2,4.3,20,0,-57,-3.62525717539072
2,4.3,20,0,-56,-3.54678698917171
2,4.3,20,0,-55,-3.56665838142797
2,4.3,20,0,-54,-3.69209345353218
2,4.3,20,0,-53,-3.93026256596526
2,4.3,20,0,-52,-4.28740667553464
2,4.3,20,0,-51,-4.76668922391502
2,4.3,20,0,-50,-5.36348930037543
2,4.3,20,0,-49,-6.05585430103734
2,4.3,20,0,-48,-6.78738848045136
2,4.3,20,0,-47,-7.44468969032951
2,4.3,20,0,-46,-7.852451792135
2,4.3,20,0,-45,-7.83722437302371
2,4.3,20,0,-44,-7.35472646580568
2,4.3,20,0,-43,-6.53333685903362
2,4.3,20,0,-42,-5.56879737484994
2,4.3,20,0,-41,-4.61719214540087
2,4.3,20,0,-40,-3.77072325557129
2,4.3,20,0,-39,-3.07648365936462
2,4.3,20,0,-38,-2.55791578662831
2,4.3,20,0,-37,-2.22861455138966
2,4.3,20,0,-36,-2.09997974874996
2,4.3,20,0,-35,-2.18551469917715
2,4.3,20,0,-34,-2.50356566859566
2,4.3,20,0,-33,-3.07921150548542
2,4.3,20,0,-32,-3.94453735835614
2,4.3,20,0,-31,-5.1323972842368
2,4.3,20,0,-30,-6.6438922587894
2,4.3,20,0,-29,-8.322728785062
2,4.3,20,0,-28,-9.54559872936433
2,4.3,20,0,-27,-9.32466718554767
2,4.3,20,0,-26,-7.76826651989834
2,4.3,20,0,-25,-5.88886570232396
2,4.3,20,0,-24,-4.23729078433085
2,4.3,20,0,-23,-2.94492333342714
2,4.3,20,0,-22,-2.01425832669598
2,4.3,20,0,-21,-1.42660594889419
2,4.3,20,0,-20,-1.17050194752016
2,4.3,20,0,-19,-1.24927694857876
2,4.3,20,0,-18,-1.68518452838462
2,4.3,20,0,-17,-2.52561470602479
2,4.3,20,0,-16,-3.85401436877308
2,4.3,20,0,-15,-5.80243933661982
2,4.3,20,0,-14,-8.50481477946033
2,4.3,20,0,-13,-11.4434292021291
2,4.3,20,0,-12,-11.4455214111207
2,4.3,20,0,-11,-8.36987705171375
2,4.3,20,0,-10,-5.47157196505998
2,4.3,20,0,-9,-3.34206093144871
2,4.3,20,0,-8,-1.8595457850182
2,4.3,20,0,-7,-0.899418059198449
2,4.3,20,0,-6,-0.38962031240618
2,4.3,20,0,-5,-0.301150181425291
2,4.3,20,0,-4,-0.642073610717692
2,4.3,20,0,-3,-1.46159717571887
2,4.3,20,0,-2,-2.86837860452022
2,4.3,20,0,-1,-5.07127676139818
2,4.3,20,0,0,-8.40085249870697
2,4.3,20,0,1,-12.1914928399577
2,4.3,20,0,2,-10.4647087071972
2,4.3,20,0,3,-6.1123785205385
2,4.3,20,0,4,-2.8933022783543
2,4.3,20,0,5,-0.645498704484494
2,4.3,20,0,6,0.921037186652873
2,4.3,20,0,7,1.96777575663391
2,4.3,20,0,8,2.5762166103247
2,4.3,20,0,9,2.77744592950952
2,4.3,20,0,10,2.56183802122816
2,4.3,20,0,11,1.87333070072774
2,4.3,20,0,12,0.582002180938928
2,4.3,20,0,13,-1.59501584255708
2,4.3,20,0,14,-5.32670824874996
2,4.3,20,0,15,-11.482900093138
2,4.3,20,0,16,-8.0411638783046
2,4.3,20,0,17,-1.72617264918998
2,4.3,20,0,18,2.33375493605772
2,4.3,20,0,19,5.2267096801758
2,4.3,20,0,20,7.43542604198204
2,4.3,20,0,21,9.18654725836836
2,4.3,20,0,22,10.6025724403065
2,4.3,20,0,23,11.7569095147246
2,4.3,20,0,24,12.6969437797177
2,4.3,20,0,25,13.4549823140108
2,4.3,20,0,26,14.05396844468
2,4.3,20,0,27,14.5106953048461
2,4.3,20,0,28,14.8377208423997
2,4.3,20,0,29,15.044561506883
2,4.3,20,0,30,15.138461606024
2,4.3,20,0,31,15.1248999228815
2,4.3,20,0,32,15.0079254599381
2,4.3,20,0,33,14.7903761813137
2,4.3,20,0,34,14.4740127706309
2,4.3,20,0,35,14.059586116945
2,4.3,20,0,36,13.5468485979812
2,4.3,20,0,37,12.9345132058602
2,4.3,20,0,38,12.2201601665921
2,4.3,20,0,39,11.4000878183299
2,4.3,20,0,40,10.4691042893366
2,4.3,20,0,41,9.42026291896902
2,4.3,20,0,42,8.24456850205597
2,4.3,20,0,43,6.93075355694365
2,4.3,20,0,44,5.46542695819182
2,4.3,20,0,45,3.8344621612481
2,4.3,20,0,46,2.02805289402534
2,4.3,20,0,47,0.0559948044928852
2,4.3,20,0,48,-2.01130221717193
2,4.3,20,0,49,-3.9564993814676
2,4.3,20,0,50,-5.3478504079319
2,4.3,20,0,51,-5.79159037068537
2,4.3,20,0,52,-5.41517852042031
2,4.3,20,0,53,-4.68981860426742
2,4.3,20,0,54,-3.95590118763579
2,4.3,20,0,55,-3.35208592495886
2,4.3,20,0,56,-2.91294813182714
2,4.3,20,0,57,-2.63473793748644
2,4.3,20,0,58,-2.50262588185123
2,4.3,20,0,59,-2.5003031740508
2,4.3,20,0,60,-2.61295677296537
2,4.3,20,0,61,-2.82792142777071
2,4.3,20,0,62,-3.13456707309194
