"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-113,-14.3914540297938
2,4.3,20,0,-112,-14.1570608356762
2,4.3,20,0,-111,-13.7234660708378
2,4.3,20,0,-110,-13.1835840916111
2,4.3,20,0,-109,-12.6101709106779
2,4.3,20,0,-108,-12.0494064526188
2,4.3,20,0,-107,-11.5262476208296
2,4.3,20,0,-106,-11.0518143883027
2,4.3,20,0,-105,-10.6291265367238
2,4.3,20,0,-104,-10.2567918431595
2,4.3,20,0,-103,-9.93118220924236
2,4.3,20,0,-102,-9.64766259138241
2,4.3,20,0,-101,-9.40126754115945
2,4.3,20,0,-100,-9.18706685721432
2,4.3,20,0,-99,-9.00035999707725
2,4.3,20,0,-98,-8.83677796697103
2,4.3,20,0,-97,-8.69233647590209
2,4.3,20,0,-96,-8.56346442513257
2,4.3,20,0,-95,-8.44702070696647
2,4.3,20,0,-94,-8.34030602371269
2,4.3,20,0,-93,-8.24107289944559
2,4.3,20,0,-92,-8.14753508210303
2,4.3,20,0,-91,-8.05837648300467
2,4.3,20,0,-90,-7.97275931971037
2,4.3,20,0,-89,-7.89033100977405
2,4.3,20,0,-88,-7.81122947458323
2,4.3,20,0,-87,-7.73608675323411
2,4.3,20,0,-86,-7.666031103914
2,4.3,20,0,-85,-7.60268798582468
2,4.3,20,0,-84,-7.54818034842915
2,4.3,20,0,-83,-7.50512834165699
2,4.3,20,0,-82,-7.47664764349288
2,4.3,20,0,-81,-7.46634363921775
2,4.3,20,0,-80,-7.47829487867591
2,4.3,20,0,-79,-7.51701208839462
2,4.3,20,0,-78,-7.58734570129872
2,4.3,20,0,-77,-7.69429007268544
2,4.3,20,0,-76,-7.84258644047343
2,4.3,20,0,-75,-8.03594190238584
2,4.3,20,0,-74,-8.2755311698041
2,4.3,20,0,-73,-8.5572040807374
2,4.3,20,0,-72,-8.8665194307783
2,4.3,20,0,-71,-9.17070391303799
2,4.3,20,0,-70,-9.408168067047
2,4.3,20,0,-69,-9.48202278265997
2,4.3,20,0,-68,-9.27428073001524
2,4.3,20,0,-67,-8.69513927589697
2,4.3,20,0,-66,-7.74045721568047
2,4.3,20,0,-65,-6.49577468668234
2,4.3,20,0,-64,-5.08188592682048
2,4.3,20,0,-63,-3.60222840487743
2,4.3,20,0,-62,-2.12512453770504
2,4.3,20,0,-61,-0.688973700910068
2,4.3,20,0,-60,0.687222651053967
2,4.3,20,0,-59,1.99546010180492
2,4.3,20,0,-58,3.23346334692087
2,4.3,20,0,-57,4.4017060374149
2,4.3,20,0,-56,5.50181079708892
2,4.3,20,0,-55,6.53571960302007
2,4.3,20,0,-54,7.50527901070815
2,4.3,20,0,-53,8.41204429036067
2,4.3,20,0,-52,9.25719690047463
2,4.3,20,0,-51,10.0415188553602
2,4.3,20,0,-50,10.7653938472495
2,4.3,20,0,-49,11.4288189885465
2,4.3,20,0,-48,12.0314184618752
2,4.3,20,0,-47,12.5724542483801
2,4.3,20,0,-46,13.0508310576247
2,4.3,20,0,-45,13.465093451402
2,4.3,20,0,-44,13.8134133742265
2,4.3,20,0,-43,14.0935660823191
2,4.3,20,0,-42,14.3028918700039
2,4.3,20,0,-41,14.4382399985401
2,4.3,20,0,-40,14.4958897155089
2,4.3,20,0,-39,14.4714409745177
2,4.3,20,0,-38,14.359664010499
2,4.3,20,0,-37,14.154291586278
2,4.3,20,0,-36,13.8477292738268
2,4.3,20,0,-35,13.4306453932573
2,4.3,20,0,-34,12.8913792411021
2,4.3,20,0,-33,12.2150665667041
2,4.3,20,0,-32,11.3823105972692
2,4.3,20,0,-31,10.3670972631835
2,4.3,20,0,-30,9.13341059198301
2,4.3,20,0,-29,7.62955703870276
2,4.3,20,0,-28,5.77851080305807
2,4.3,20,0,-27,3.46268132937754
2,4.3,20,0,-26,0.514372777129996
2,4.3,20,0,-25,-3.13216083493632
2,4.3,20,0,-24,-6.01640042655932
2,4.3,20,0,-23,-4.70008811906784
2,4.3,20,0,-22,-1.84610581542537
2,4.3,20,0,-21,0.369137257140706
2,4.3,20,0,-20,1.87910776453133
2,4.3,20,0,-19,2.84156159640215
2,4.3,20,0,-18,3.36687558808804
2,4.3,20,0,-17,3.51679629847046
2,4.3,20,0,-16,3.31838648758156
2,4.3,20,0,-15,2.7714030563833
2,4.3,20,0,-14,1.84921523217139
2,4.3,20,0,-13,0.494113486891698
2,4.3,20,0,-12,-1.39029442412788
2,4.3,20,0,-11,-3.92163777687132
2,4.3,20,0,-10,-6.96602694814264
2,4.3,20,0,-9,-8.71468958556591
2,4.3,20,0,-8,-6.93935082217695
2,4.3,20,0,-7,-4.21546245197458
2,4.3,20,0,-6,-2.07317418362124
2,4.3,20,0,-5,-0.58415873452124
2,4.3,20,0,-4,0.364431029949085
2,4.3,20,0,-3,0.856807492692244
2,4.3,20,0,-2,0.937563465951501
2,4.3,20,0,-1,0.618529374753601
2,4.3,20,0,0,-0.118267196426936
2,4.3,20,0,1,-1.32275256312347
2,4.3,20,0,2,-3.07872278300943
2,4.3,20,0,3,-5.4644501039427
2,4.3,20,0,4,-8.19905719884166
2,4.3,20,0,5,-9.36003746907068
2,4.3,20,0,6,-7.45523949645107
2,4.3,20,0,7,-4.87937665980425
2,4.3,20,0,8,-2.84697676517038
2,4.3,20,0,9,-1.42449997822099
2,4.3,20,0,10,-0.517686937170129
2,4.3,20,0,11,-0.0511158796385879
2,4.3,20,0,12,0.018326664811155
2,4.3,20,0,13,-0.293325036241987
2,4.3,20,0,14,-0.992702722237457
2,4.3,20,0,15,-2.1049307542578
2,4.3,20,0,16,-3.65833757947071
2,4.3,20,0,17,-5.60905704916385
2,4.3,20,0,18,-7.54133303851418
2,4.3,20,0,19,-8.22198350570685
2,4.3,20,0,20,-6.98433209291904
2,4.3,20,0,21,-5.03454453897335
2,4.3,20,0,22,-3.2873244269349
2,4.3,20,0,23,-1.94842142145486
2,4.3,20,0,24,-1.00591025634306
2,4.3,20,0,25,-0.415154391415349
2,4.3,20,0,26,-0.138514250449919
2,4.3,20,0,27,-0.150651712270211
2,4.3,20,0,28,-0.43686767813073
2,4.3,20,0,29,-0.989678408695817
2,4.3,20,0,30,-1.80276141371513
2,4.3,20,0,31,-2.85719204799909
2,4.3,20,0,32,-4.08789371984428
2,4.3,20,0,33,-5.31348917446373
2,4.3,20,0,34,-6.16471730328916
2,4.3,20,0,35,-6.23566137861891
2,4.3,20,0,36,-5.52032503292637
2,4.3,20,0,37,-4.41519814924724
2,4.3,20,0,38,-3.28228333350337
2,4.3,20,0,39,-2.29458359464768
2,4.3,20,0,40,-1.50654739854268
2,4.3,20,0,41,-0.923748320117931
2,4.3,20,0,42,-0.535582985268664
2,4.3,20,0,43,-0.327592682342979
2,4.3,20,0,44,-0.285373686577244
2,4.3,20,0,45,-0.395155550878586
2,4.3,20,0,46,-0.642861673111221
2,4.3,20,0,47,-1.01213765265533
2,4.3,20,0,48,-1.48131623457546
2,4.3,20,0,49,-2.01925555056245
2,4.3,20,0,50,-2.5806507788702
2,4.3,20,0,51,-3.10330202313805
2,4.3,20,0,52,-3.51268954599897
2,4.3,20,0,53,-3.73940067166528
2,4.3,20,0,54,-3.74576723263891
2,4.3,20,0,55,-3.54330060290833
2,4.3,20,0,56,-3.18469666520459
2,4.3,20,0,57,-2.73806928185971
2,4.3,20,0,58,-2.26425446552662
2,4.3,20,0,59,-1.80721452832506
2,4.3,20,0,60,-1.39436265452049
2,4.3,20,0,61,-1.04066454631949
2,4.3,20,0,62,-0.752880023237875
2,4.3,20,0,63,-0.532759516607489
2,4.3,20,0,64,-0.379153905140891
2,4.3,20,0,65,-0.289314291502538
2,4.3,20,0,66,-0.25965914018344
2,4.3,20,0,67,-0.286211125683686
2,4.3,20,0,68,-0.364835123681098
2,4.3,20,0,69,-0.491358426052931
2,4.3,20,0,70,-0.661622107073502
2,4.3,20,0,71,-0.871492938686362
2,4.3,20,0,72,-1.1168537242064
2,4.3,20,0,73,-1.39358326614617
2,4.3,20,0,74,-1.69753344200833
2,4.3,20,0,75,-2.02450882186486
2,4.3,20,0,76,-2.37025315957336
2,4.3,20,0,77,-2.73044641045616
2,4.3,20,0,78,-3.1007152924438
2,4.3,20,0,79,-3.4766595207
2,4.3,20,0,80,-3.85389449895357
2,4.3,20,0,81,-4.22810936025936
2,4.3,20,0,82,-4.59513691528929
2,4.3,20,0,83,-4.95102961670828
2,4.3,20,0,84,-5.29213363279251
2,4.3,20,0,85,-5.61515220844154
2,4.3,20,0,86,-5.9171902605984
2,4.3,20,0,87,-6.19577486245587
2,4.3,20,0,88,-6.44885065047999
2,4.3,20,0,89,-6.67475441975462
2,4.3,20,0,90,-6.87217805202318
2,4.3,20,0,91,-7.04013218172595
2,4.3,20,0,92,-7.17792367574722
2,4.3,20,0,93,-7.28515766664692
2,4.3,20,0,94,-7.36176979554145
2,4.3,20,0,95,-7.40808740459619
2,4.3,20,0,96,-7.42491111219241
2,4.3,20,0,97,-7.41360222631175
2,4.3,20,0,98,-7.37615841146749
2,4.3,20,0,99,-7.31526092535513
2,4.3,20,0,100,-7.23428155259666
2,4.3,20,0,101,-7.13724489080138
2,4.3,20,0,102,-7.02874986069256
2,4.3,20,0,103,-6.91386105685494
2,4.3,20,0,104,-6.79798429050766
2,4.3,20,0,105,-6.68674092802694
2,4.3,20,0,106,-6.58585295004323
2,4.3,20,0,107,-6.50104619567555
2,4.3,20,0,108,-6.4379742223042
2,4.3,20,0,109,-6.40216045720579
2,4.3,20,0,110,-6.39895216555771
2,4.3,20,0,111,-6.43347601685302
2,4.3,20,0,112,-6.51058110029115
2,4.3,20,0,113,-6.6347502312726
2,4.3,20,0,114,-6.80995322961482
2,4.3,20,0,115,-7.03940544260279
2,4.3,20,0,116,-7.32518052895956
2,4.3,20,0,117,-7.66760975961229
2,4.3,20,0,118,-8.06438780487256
2,4.3,20,0,119,-8.50931771674454
2,4.3,20,0,120,-8.99071317755944
2,4.3,20,0,121,-9.48972011276499
2,4.3,20,0,122,-9.9793169680476
2,4.3,20,0,123,-10.4254390085102
2,4.3,20,0,124,-10.7919625866302
2,4.3,20,0,125,-11.0499588595419
2,4.3,20,0,126,-11.188161180605
2,4.3,20,0,127,-11.218634837391
2,4.3,20,0,128,-11.1736127179922
2,4.3,20,0,129,-11.0956596049692
2,4.3,20,0,130,-11.0271341324644
2,4.3,20,0,131,-11.0031392570029
2,4.3,20,0,132,-11.0483322306388
2,4.3,20,0,133,-11.1758468709652
2,4.3,20,0,134,-11.3864954505637
2,4.3,20,0,135,-11.667267110535
2,4.3,20,0,136,-11.989408540691
2,4.3,20,0,137,-12.3082214047879
2,4.3,20,0,138,-12.5687749253579
2,4.3,20,0,139,-12.7212463995138
2,4.3,20,0,140,-12.7424439185469
2,4.3,20,0,141,-12.6498701800794
2,4.3,20,0,142,-12.4965126768689
2,4.3,20,0,143,-12.3511840590293
2,4.3,20,0,144,-12.2794500117445
2,4.3,20,0,145,-12.3335443296334
2,4.3,20,0,146,-12.5493990479134
2,4.3,20,0,147,-12.9449078956295
2,4.3,20,0,148,-13.513588083053
2,4.3,20,0,149,-14.208476223198
2,4.3,20,0,150,-14.9159970080918
2,4.3,20,0,151,-15.4439048290522
2,4.3,20,0,152,-15.5897592248672
2,4.3,20,0,153,-15.2993891293931
2,4.3,20,0,154,-14.7272403747949
2,4.3,20,0,155,-14.1042523541719
2,4.3,20,0,156,-13.6089074804317
2,4.3,20,0,157,-13.3448705132169
2,4.3,20,0,158,-13.3657590827155
2,4.3,20,0,159,-13.6959535766034
2,4.3,20,0,160,-14.3324914334555
2,4.3,20,0,161,-15.2184588451737
2,4.3,20,0,162,-16.1732276553312
2,4.3,20,0,163,-16.8189036703825
2,4.3,20,0,164,-16.7458187499386
2,4.3,20,0,165,-15.9735561690581
2,4.3,20,0,166,-14.9317581533761
2,4.3,20,0,167,-14.0012204869104
2,4.3,20,0,168,-13.371065245325
2,4.3,20,0,169,-13.1197120169678
2,4.3,20,0,170,-13.288630375775
2,4.3,20,0,171,-13.9175615961598
2,4.3,20,0,172,-15.0548997681281
2,4.3,20,0,173,-16.7294801868354
2,4.3,20,0,174,-18.7665059938587
2,4.3,20,0,175,-20.1792555237127
2,4.3,20,0,176,-19.4790151687719
2,4.3,20,0,177,-17.4557407069084
2,4.3,20,0,178,-15.5415395312125
2,4.3,20,0,179,-14.1508560225324
2,4.3,20,0,180,-13.3052132141707
