"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,90,-108,-15.1553281053298
2,4.3,90,-107,-15.0462286510198
2,4.3,90,-106,-14.9760933575523
2,4.3,90,-105,-14.9395598651379
2,4.3,90,-104,-14.9310483953272
2,4.3,90,-103,-14.944853360521
2,4.3,90,-102,-14.9752254849545
2,4.3,90,-101,-15.0164587636958
2,4.3,90,-100,-15.0629905085987
2,4.3,90,-99,-15.109517045628
2,4.3,90,-98,-15.1511220232849
2,4.3,90,-97,-15.1834090374681
2,4.3,90,-96,-15.2026261422952
2,4.3,90,-95,-15.2057678016114
2,4.3,90,-94,-15.1906407508235
2,4.3,90,-93,-15.1558842442369
2,4.3,90,-92,-15.1009415169647
2,4.3,90,-91,-15.0259864714094
2,4.3,90,-90,-14.931815802705
2,4.3,90,-89,-14.8197205614413
2,4.3,90,-88,-14.6913519006257
2,4.3,90,-87,-14.5485937703101
2,4.3,90,-86,-14.3934515552363
2,4.3,90,-85,-14.2279612491521
2,4.3,90,-84,-14.0541196937203
2,4.3,90,-83,-13.873833269486
2,4.3,90,-82,-13.6888804115912
2,4.3,90,-81,-13.5008823546815
2,4.3,90,-80,-13.311276373966
2,4.3,90,-79,-13.1212862507069
2,4.3,90,-78,-12.9318855804985
2,4.3,90,-77,-12.7437507931466
2,4.3,90,-76,-12.5572024107244
2,4.3,90,-75,-12.3721352927928
2,4.3,90,-74,-12.1879416446926
2,4.3,90,-73,-12.0034346469205
2,4.3,90,-72,-11.8167858110156
2,4.3,90,-71,-11.6254952799484
2,4.3,90,-70,-11.4264201680981
2,4.3,90,-69,-11.2158893787547
2,4.3,90,-68,-10.9899305723887
2,4.3,90,-67,-10.7446220457452
2,4.3,90,-66,-10.4765569120385
2,4.3,90,-65,-10.1833718690849
2,4.3,90,-64,-9.86425820039574
2,4.3,90,-63,-9.52035445152347
2,4.3,90,-62,-9.15493256922761
2,4.3,90,-61,-8.77333414113614
2,4.3,90,-60,-8.38267579646639
2,4.3,90,-59,-7.99139777590485
2,4.3,90,-58,-7.60875653625081
2,4.3,90,-57,-7.24435592981828
2,4.3,90,-56,-6.90778221221724
2,4.3,90,-55,-6.60837237289682
2,4.3,90,-54,-6.35511630295861
2,4.3,90,-53,-6.15667697812636
2,4.3,90,-52,-6.02150878936374
2,4.3,90,-51,-5.95805920376376
2,4.3,90,-50,-5.97504998048053
2,4.3,90,-49,-6.08184985100474
2,4.3,90,-48,-6.28897214739986
2,4.3,90,-47,-6.60876317767592
2,4.3,90,-46,-7.05640119500755
2,4.3,90,-45,-7.65142538839448
2,4.3,90,-44,-8.42021367654624
2,4.3,90,-43,-9.40026133940154
2,4.3,90,-42,-10.6481468657871
2,4.3,90,-41,-12.2558494030552
2,4.3,90,-40,-14.3888161926502
2,4.3,90,-39,-17.3936431999545
2,4.3,90,-38,-22.2205677555384
2,4.3,90,-37,-33.9617762101257
2,4.3,90,-36,-27.6563470561665
2,4.3,90,-35,-20.0851134566882
2,4.3,90,-34,-16.1724004126019
2,4.3,90,-33,-13.5840489117562
2,4.3,90,-32,-11.7033180146389
2,4.3,90,-31,-10.2787962083242
2,4.3,90,-30,-9.18686811048628
2,4.3,90,-29,-8.36190809922403
2,4.3,90,-28,-7.77000487259051
2,4.3,90,-27,-7.39782424552086
2,4.3,90,-26,-7.24813412253655
2,4.3,90,-25,-7.33932049333287
2,4.3,90,-24,-7.70871483726171
2,4.3,90,-23,-8.4218027192671
2,4.3,90,-22,-9.59396928266275
2,4.3,90,-21,-11.445819036748
2,4.3,90,-20,-14.4734287355979
2,4.3,90,-19,-20.1667228862577
2,4.3,90,-18,-27.2468830680779
2,4.3,90,-17,-16.944241877323
2,4.3,90,-16,-11.5535292266594
2,4.3,90,-15,-8.17655165493491
2,4.3,90,-14,-5.81049625471471
2,4.3,90,-13,-4.09482520603015
2,4.3,90,-12,-2.8709514870564
2,4.3,90,-11,-2.06754434787443
2,4.3,90,-10,-1.66351050827066
2,4.3,90,-9,-1.67866416427759
2,4.3,90,-8,-2.18239810789952
2,4.3,90,-7,-3.32983878913508
2,4.3,90,-6,-5.47677650026191
2,4.3,90,-5,-9.65868891354751
2,4.3,90,-4,-22.4549624028742
2,4.3,90,-3,-12.4291645944348
2,4.3,90,-2,-4.56726838038697
2,4.3,90,-1,-0.16668232152091
2,4.3,90,0,2.91344473463348
2,4.3,90,1,5.25885377327173
2,4.3,90,2,7.11578958353946
2,4.3,90,3,8.61113741753869
2,4.3,90,4,9.81860771109243
2,4.3,90,5,10.7844137160544
2,4.3,90,6,11.5389459477584
2,4.3,90,7,12.1026796107159
2,4.3,90,8,12.4893864100874
2,4.3,90,9,12.7079503361405
2,4.3,90,10,12.7633865019164
2,4.3,90,11,12.6573500290404
2,4.3,90,12,12.3882635233916
2,4.3,90,13,11.9510932775555
2,4.3,90,14,11.3367190738317
2,4.3,90,15,10.5307328114259
2,4.3,90,16,9.5113120094984
2,4.3,90,17,8.24542618251593
2,4.3,90,18,6.68173445206654
2,4.3,90,19,4.73617605524714
2,4.3,90,20,2.25907056983645
2,4.3,90,21,-1.05453223993547
2,4.3,90,22,-5.99210822721297
2,4.3,90,23,-16.0154489260748
2,4.3,90,24,-15.4326490779326
2,4.3,90,25,-7.42230558416937
2,4.3,90,26,-3.91962865879766
2,4.3,90,27,-1.95371190311101
2,4.3,90,28,-0.808759323101103
2,4.3,90,29,-0.205654641194616
2,4.3,90,30,-0.0113849902627238
2,4.3,90,31,-0.157859952440755
2,4.3,90,32,-0.612821182597333
2,4.3,90,33,-1.36886885809125
2,4.3,90,34,-2.4412760889858
2,4.3,90,35,-3.87293468400332
2,4.3,90,36,-5.74996664726301
2,4.3,90,37,-8.24164859194517
2,4.3,90,38,-11.7128686468061
2,4.3,90,39,-17.1051013195799
2,4.3,90,40,-25.3185291092531
2,4.3,90,41,-19.2857470860998
2,4.3,90,42,-14.1474930507025
2,4.3,90,43,-11.2416881799886
2,4.3,90,44,-9.413331996135
2,4.3,90,45,-8.22556697889901
2,4.3,90,46,-7.47659403685323
2,4.3,90,47,-7.05914632051576
2,4.3,90,48,-6.9114159935627
2,4.3,90,49,-6.99670092105056
2,4.3,90,50,-7.29394396954592
2,4.3,90,51,-7.79304703203678
2,4.3,90,52,-8.49248853642449
2,4.3,90,53,-9.39796020518432
2,4.3,90,54,-10.5207657213482
2,4.3,90,55,-11.8733073088184
2,4.3,90,56,-13.4539447921017
2,4.3,90,57,-15.1992873466272
2,4.3,90,58,-16.8616169259981
2,4.3,90,59,-17.8692692550897
2,4.3,90,60,-17.6835188873534
2,4.3,90,61,-16.5551468778622
2,4.3,90,62,-15.1295875523293
2,4.3,90,63,-13.7768627820892
2,4.3,90,64,-12.6090965083122
2,4.3,90,65,-11.6357857719673
2,4.3,90,66,-10.8372545135369
2,4.3,90,67,-10.1890296078891
2,4.3,90,68,-9.668700966965
2,4.3,90,69,-9.25729701581153
2,4.3,90,70,-8.93908482229734
2,4.3,90,71,-8.70101225827205
2,4.3,90,72,-8.53215242358999
2,4.3,90,73,-8.42323992999967
2,4.3,90,74,-8.3663061173593
2,4.3,90,75,-8.35439837692014
2,4.3,90,76,-8.38136590636441
2,4.3,90,77,-8.44169672440719
2,4.3,90,78,-8.53039420648465
2,4.3,90,79,-8.64288446032161
2,4.3,90,80,-8.77494826161106
2,4.3,90,81,-8.92267304832316
2,4.3,90,82,-9.08242173113789
2,4.3,90,83,-9.250815917746
2,4.3,90,84,-9.42473165136999
2,4.3,90,85,-9.60130599380868
2,4.3,90,86,-9.77795279853
2,4.3,90,87,-9.95238587973652
2,4.3,90,88,-10.1226475570107
2,4.3,90,89,-10.2871403197869
2,4.3,90,90,-10.4446591941776
2,4.3,90,91,-10.5944223839415
2,4.3,90,92,-10.7360979556201
2,4.3,90,93,-10.8698247700023
2,4.3,90,94,-10.9962265113523
2,4.3,90,95,-11.1164184744752
2,4.3,90,96,-11.2320076501401
2,4.3,90,97,-11.3450875040446
2,4.3,90,98,-11.4582295885806
2,4.3,90,99,-11.5744747075971
2,4.3,90,100,-11.6973267629057
2,4.3,90,101,-11.8307526819722
2,4.3,90,102,-11.9791920290135
2,4.3,90,103,-12.1475801276495
2,4.3,90,104,-12.3413888677001
2,4.3,90,105,-12.5666899105032
2,4.3,90,106,-12.830245774598
2,4.3,90,107,-13.1396351794539
2,4.3,90,108,-13.503419639681
2,4.3,90,109,-13.9313574385072
2,4.3,90,110,-14.4346655557292
2,4.3,90,111,-15.0263114423168
2,4.3,90,112,-15.7212624430922
2,4.3,90,113,-16.5364714634035
2,4.3,90,114,-17.4899706995854
2,4.3,90,115,-18.597340110765
2,4.3,90,116,-19.8608970893253
2,4.3,90,117,-21.2402111055266
2,4.3,90,118,-22.5848657438087
2,4.3,90,119,-23.5483964616272
2,4.3,90,120,-23.6951264323209
2,4.3,90,121,-22.9583491609634
2,4.3,90,122,-21.7367540403172
2,4.3,90,123,-20.4335596888872
2,4.3,90,124,-19.2506742478512
2,4.3,90,125,-18.2565916978849
2,4.3,90,126,-17.4643304858712
2,4.3,90,127,-16.8683420293219
2,4.3,90,128,-16.4580796944389
2,4.3,90,129,-16.2218071937105
2,4.3,90,130,-16.1462551013698
2,4.3,90,131,-16.213916861183
2,4.3,90,132,-16.398330563418
2,4.3,90,133,-16.6576970056268
2,4.3,90,134,-16.9290690422561
2,4.3,90,135,-17.1297315314409
2,4.3,90,136,-17.1757898841242
2,4.3,90,137,-17.0185502736629
2,4.3,90,138,-16.6742384202336
2,4.3,90,139,-16.2174898704041
2,4.3,90,140,-15.7459519518807
2,4.3,90,141,-15.3490612428387
2,4.3,90,142,-15.0970237333391
2,4.3,90,143,-15.0443078477781
2,4.3,90,144,-15.2384797438926
2,4.3,90,145,-15.7302648412554
2,4.3,90,146,-16.5852090483841
2,4.3,90,147,-17.9003705586275
2,4.3,90,148,-19.8322757113463
2,4.3,90,149,-22.6337627278042
2,4.3,90,150,-26.4755117737748
2,4.3,90,151,-28.7883313536617
2,4.3,90,152,-25.6710651705953
2,4.3,90,153,-22.2826838017259
2,4.3,90,154,-20.0209117936141
2,4.3,90,155,-18.6681839297895
2,4.3,90,156,-18.0595059358792
2,4.3,90,157,-18.1534125168274
2,4.3,90,158,-19.0307768446386
2,4.3,90,159,-20.9640515805293
2,4.3,90,160,-24.6830595709368
2,4.3,90,161,-31.0824062817463
2,4.3,90,162,-26.3706429751056
2,4.3,90,163,-20.1517761931872
2,4.3,90,164,-16.2880648710429
2,4.3,90,165,-13.6438317290869
2,4.3,90,166,-11.7539505913698
2,4.3,90,167,-10.4041738102731
2,4.3,90,168,-9.48266493087967
2,4.3,90,169,-8.92736112498457
2,4.3,90,170,-8.70437975401271
2,4.3,90,171,-8.79841731564317
2,4.3,90,172,-9.20873287597815
2,4.3,90,173,-9.94848453561798
2,4.3,90,174,-11.0470272111836
2,4.3,90,175,-12.5562264720482
2,4.3,90,176,-14.5641811217462
2,4.3,90,177,-17.2253691097516
2,4.3,90,178,-20.8310467731826
2,4.3,90,179,-25.9509518354585
2,4.3,90,180,-32.343668126349
