"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,90,-129,-4.83817033937807
2,4.3,90,-128,-5.19212968319075
2,4.3,90,-127,-5.26814760835252
2,4.3,90,-126,-4.96015447624581
2,4.3,90,-125,-4.2950808658525
2,4.3,90,-124,-3.40494594943758
2,4.3,90,-123,-2.43444848145025
2,4.3,90,-122,-1.48532564561105
2,4.3,90,-121,-0.612668100491328
2,4.3,90,-120,0.159822727356637
2,4.3,90,-119,0.825757856517412
2,4.3,90,-118,1.38727461764871
2,4.3,90,-117,1.85029774808381
2,4.3,90,-116,2.22216075111901
2,4.3,90,-115,2.51047398484991
2,4.3,90,-114,2.72262416488629
2,4.3,90,-113,2.86558687784528
2,4.3,90,-112,2.94589166884836
2,4.3,90,-111,2.96965996747553
2,4.3,90,-110,2.94267681480972
2,4.3,90,-109,2.87047779899787
2,4.3,90,-108,2.75844278243399
2,4.3,90,-107,2.61189285568038
2,4.3,90,-106,2.43618888144074
2,4.3,90,-105,2.23683010468369
2,4.3,90,-104,2.01955005271149
2,4.3,90,-103,1.79040447292732
2,4.3,90,-102,1.55584243678082
2,4.3,90,-101,1.32274724579632
2,4.3,90,-100,1.09842916476399
2,4.3,90,-99,0.890548818327739
2,4.3,90,-98,0.706950773086592
2,4.3,90,-97,0.555394371833875
2,4.3,90,-96,0.443185546344519
2,4.3,90,-95,0.376738503326402
2,4.3,90,-94,0.361124302698946
2,4.3,90,-93,0.399683883977332
2,4.3,90,-92,0.493784312364585
2,4.3,90,-91,0.642772924187637
2,4.3,90,-90,0.844140063359174
2,4.3,90,-89,1.09385310895602
2,4.3,90,-88,1.38679061561681
2,4.3,90,-87,1.71719605514326
2,4.3,90,-86,2.07908427895411
2,4.3,90,-85,2.46656020628376
2,4.3,90,-84,2.874036637794
2,4.3,90,-83,3.29635865429726
2,4.3,90,-82,3.72885328609696
2,4.3,90,-81,4.16732637304546
2,4.3,90,-80,4.60802666694658
2,4.3,90,-79,5.04759301700801
2,4.3,90,-78,5.48299583931879
2,4.3,90,-77,5.91148002246237
2,4.3,90,-76,6.33051333200859
2,4.3,90,-75,6.73774224346206
2,4.3,90,-74,7.13095579049372
2,4.3,90,-73,7.50805725891356
2,4.3,90,-72,7.86704320395806
2,4.3,90,-71,8.20598917747845
2,4.3,90,-70,8.5230416227178
2,4.3,90,-69,8.81641556216115
2,4.3,90,-68,9.08439792826689
2,4.3,90,-67,9.32535664424363
2,4.3,90,-66,9.53775583814823
2,4.3,90,-65,9.7201778565625
2,4.3,90,-64,9.87135301722353
2,4.3,90,-63,9.99019827269633
2,4.3,90,-62,10.0758660929059
2,4.3,90,-61,10.1278048135083
2,4.3,90,-60,10.14583127485
2,4.3,90,-59,10.1302155373133
2,4.3,90,-58,10.0817754381583
2,4.3,90,-57,10.0019752876117
2,4.3,90,-56,9.89301760701383
2,4.3,90,-55,9.757909223985
2,4.3,90,-54,9.60047367245373
2,4.3,90,-53,9.42527250874907
2,4.3,90,-52,9.23739281561256
2,4.3,90,-51,9.04206307713739
2,4.3,90,-50,8.84408162038361
2,4.3,90,-49,8.64708387171667
2,4.3,90,-48,8.45272944157677
2,4.3,90,-47,8.259936477954
2,4.3,90,-46,8.06430020806387
2,4.3,90,-45,7.85778609535261
2,4.3,90,-44,7.62869320727262
2,4.3,90,-43,7.36177409918459
2,4.3,90,-42,7.03831101199979
2,4.3,90,-41,6.63589604244144
2,4.3,90,-40,6.12761626783351
2,4.3,90,-39,5.4802323234187
2,4.3,90,-38,4.6506274283951
2,4.3,90,-37,3.57899258947237
2,4.3,90,-36,2.17503778084447
2,4.3,90,-35,0.286960074974976
2,4.3,90,-34,-2.38110711322661
2,4.3,90,-33,-6.556368491064
2,4.3,90,-32,-14.9905373059415
2,4.3,90,-31,-15.2073289689214
2,4.3,90,-30,-6.64353077270498
2,4.3,90,-29,-2.45771743894107
2,4.3,90,-28,0.157452709255168
2,4.3,90,-27,1.92211782230725
2,4.3,90,-26,3.11309803708001
2,4.3,90,-25,3.85659116779414
2,4.3,90,-24,4.21004521221978
2,4.3,90,-23,4.19014597319901
2,4.3,90,-22,3.78066005129663
2,4.3,90,-21,2.92755047413255
2,4.3,90,-20,1.51702851421323
2,4.3,90,-19,-0.687530095648097
2,4.3,90,-18,-4.25336434670269
2,4.3,90,-17,-11.0472848997792
2,4.3,90,-16,-16.0840580268633
2,4.3,90,-15,-6.4214975205526
2,4.3,90,-14,-1.87658512500612
2,4.3,90,-13,0.795059526760862
2,4.3,90,-12,2.46712285862767
2,4.3,90,-11,3.45711890642503
2,4.3,90,-10,3.8988561021176
2,4.3,90,-9,3.83942202131469
2,4.3,90,-8,3.26614416684065
2,4.3,90,-7,2.10177799340182
2,4.3,90,-6,0.163794272696199
2,4.3,90,-5,-2.96061696456159
2,4.3,90,-4,-8.20747086866661
2,4.3,90,-3,-12.1585177940229
2,4.3,90,-2,-5.85602193213825
2,4.3,90,-1,-1.52555816717729
2,4.3,90,0,1.10870219563322
2,4.3,90,1,2.75072933196386
2,4.3,90,2,3.70099185480215
2,4.3,90,3,4.09338005884445
2,4.3,90,4,3.97864664895925
2,4.3,90,5,3.35089360505765
2,4.3,90,6,2.14802610568631
2,4.3,90,7,0.232957838021148
2,4.3,90,8,-2.62087613118632
2,4.3,90,9,-6.32858809414758
2,4.3,90,10,-7.36927031128616
2,4.3,90,11,-3.91727563474652
2,4.3,90,12,-0.72762980732447
2,4.3,90,13,1.4639069115301
2,4.3,90,14,2.8917505953308
2,4.3,90,15,3.73513157247295
2,4.3,90,16,4.09373785079222
2,4.3,90,17,4.01613033472665
2,4.3,90,18,3.51682605745347
2,4.3,90,19,2.58699058571969
2,4.3,90,20,1.21256430604923
2,4.3,90,21,-0.556797578889218
2,4.3,90,22,-2.35534901864334
2,4.3,90,23,-3.10851230971411
2,4.3,90,24,-2.07193046916308
2,4.3,90,25,-0.215836774990909
2,4.3,90,26,1.52400020388962
2,4.3,90,27,2.88660815804398
2,4.3,90,28,3.86203025680489
2,4.3,90,29,4.48865725094723
2,4.3,90,30,4.80342920794178
2,4.3,90,31,4.83305922333774
2,4.3,90,32,4.59445569046792
2,4.3,90,33,4.09736000951431
2,4.3,90,34,3.34894679770279
2,4.3,90,35,2.36359967768193
2,4.3,90,36,1.18603726124057
2,4.3,90,37,-0.0582000675446905
2,4.3,90,38,-1.09024139390265
2,4.3,90,39,-1.51159859071453
2,4.3,90,40,-1.13309738317296
2,4.3,90,41,-0.204140337206461
2,4.3,90,42,0.892759537997198
2,4.3,90,43,1.92123996140441
2,4.3,90,44,2.78742182287862
2,4.3,90,45,3.4679193894334
2,4.3,90,46,3.9660745302174
2,4.3,90,47,4.29319914640235
2,4.3,90,48,4.46156715803904
2,4.3,90,49,4.48216594086931
2,4.3,90,50,4.36435897285159
2,4.3,90,51,4.1164488394982
2,4.3,90,52,3.74692761079435
2,4.3,90,53,3.266627049103
2,4.3,90,54,2.69229111802466
2,4.3,90,55,2.0522498246118
2,4.3,90,56,1.39434342351561
2,4.3,90,57,0.793589197220343
2,4.3,90,58,0.350787504274472
2,4.3,90,59,0.168083040162596
2,4.3,90,60,0.301708884917186
2,4.3,90,61,0.728331722294835
2,4.3,90,62,1.36210876287966
2,4.3,90,63,2.10290217385026
2,4.3,90,64,2.87100265318761
2,4.3,90,65,3.61558708884878
2,4.3,90,66,4.30908085320935
2,4.3,90,67,4.9389595718342
2,4.3,90,68,5.50139559743129
2,4.3,90,69,5.99722357775455
2,4.3,90,70,6.42959967524101
2,4.3,90,71,6.80270722356202
2,4.3,90,72,7.12106436481926
2,4.3,90,73,7.38916633686749
2,4.3,90,74,7.61131021709618
2,4.3,90,75,7.79151750663124
2,4.3,90,76,7.9335079800499
2,4.3,90,77,8.04069929056658
2,4.3,90,78,8.11621842789088
2,4.3,90,79,8.16291752192056
2,4.3,90,80,8.18339001482551
2,4.3,90,81,8.17998517362915
2,4.3,90,82,8.15481999261045
2,4.3,90,83,8.10978813105797
2,4.3,90,84,8.04656586513696
2,4.3,90,85,7.96661522519214
2,4.3,90,86,7.87118461062278
2,4.3,90,87,7.76130726240482
2,4.3,90,88,7.6377980503429
2,4.3,90,89,7.50124911090613
2,4.3,90,90,7.3520249603631
2,4.3,90,91,7.19025781444007
2,4.3,90,92,7.01584397987965
2,4.3,90,93,6.82844236090735
2,4.3,90,94,6.62747637037473
2,4.3,90,95,6.41214089164611
2,4.3,90,96,6.18141646447441
2,4.3,90,97,5.93409365605661
2,4.3,90,98,5.66881175427781
2,4.3,90,99,5.38411765588169
2,4.3,90,100,5.07855333536419
2,4.3,90,101,4.75078381024435
2,4.3,90,102,4.39978224051536
2,4.3,90,103,4.0250945927107
2,4.3,90,104,3.62721219440443
2,4.3,90,105,3.20808353499609
2,4.3,90,106,2.77178973185975
2,4.3,90,107,2.3253767830803
2,4.3,90,108,1.87975795968496
2,4.3,90,109,1.45044308023005
2,4.3,90,110,1.0576154114282
2,4.3,90,111,0.724857776994086
2,4.3,90,112,0.475904200680261
2,4.3,90,113,0.329531096481483
2,4.3,90,114,0.294073785510944
2,4.3,90,115,0.364082053890451
2,4.3,90,116,0.520969315630773
2,4.3,90,117,0.737263883437758
2,4.3,90,118,0.982176864457608
2,4.3,90,119,1.22616860713934
2,4.3,90,120,1.4434921326094
2,4.3,90,121,1.61292145072593
2,4.3,90,122,1.71737427309689
2,4.3,90,123,1.74308574258739
2,4.3,90,124,1.67875662648719
2,4.3,90,125,1.51490647291333
2,4.3,90,126,1.24357259624698
2,4.3,90,127,0.858507647868684
2,4.3,90,128,0.356135683818595
2,4.3,90,129,-0.262269313167447
2,4.3,90,130,-0.986455633584611
2,4.3,90,131,-1.79033628379437
2,4.3,90,132,-2.62276730299961
2,4.3,90,133,-3.40087773444234
2,4.3,90,134,-4.01961513537934
2,4.3,90,135,-4.39225142581692
2,4.3,90,136,-4.50568943685084
2,4.3,90,137,-4.43661032563514
2,4.3,90,138,-4.3096692813709
2,4.3,90,139,-4.24563015849449
2,4.3,90,140,-4.33866194091136
2,4.3,90,141,-4.65833741716159
2,4.3,90,142,-5.25846456268081
2,4.3,90,143,-6.17949859635939
2,4.3,90,144,-7.42718821543016
2,4.3,90,145,-8.88028007037396
2,4.3,90,146,-10.0603743853544
2,4.3,90,147,-10.117639843709
2,4.3,90,148,-8.89722505093155
2,4.3,90,149,-7.21806171568293
2,4.3,90,150,-5.69725548445368
2,4.3,90,151,-4.53647844308285
2,4.3,90,152,-3.77225309098689
2,4.3,90,153,-3.40391677451641
2,4.3,90,154,-3.43386610041699
2,4.3,90,155,-3.87968619116476
2,4.3,90,156,-4.77770668311943
2,4.3,90,157,-6.17558567951373
2,4.3,90,158,-8.07219566150061
2,4.3,90,159,-10.1240699181584
2,4.3,90,160,-11.0118972795812
2,4.3,90,161,-9.76264011049574
2,4.3,90,162,-7.74204673269873
2,4.3,90,163,-6.04379532228991
2,4.3,90,164,-4.90153548595292
2,4.3,90,165,-4.31516781570773
2,4.3,90,166,-4.26812390814214
2,4.3,90,167,-4.7733588186719
2,4.3,90,168,-5.88476021592072
2,4.3,90,169,-7.6896592049792
2,4.3,90,170,-10.1698566015248
2,4.3,90,171,-12.3165095026175
2,4.3,90,172,-11.5270771906588
2,4.3,90,173,-8.87969849886222
2,4.3,90,174,-6.58141726208894
2,4.3,90,175,-5.0142840679616
2,4.3,90,176,-4.11592191253519
2,4.3,90,177,-3.81873728823514
2,4.3,90,178,-4.1042687679854
2,4.3,90,179,-5.01110775704129
2,4.3,90,180,-6.64865031186504
