"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,90.0000000000002,-180,-13.1432501039267
2,3.3,90.0000000000002,-179,-13.5144664836452
2,3.3,90.0000000000002,-178,-14.0212770049418
2,3.3,90.0000000000002,-177,-14.7018132335351
2,3.3,90.0000000000002,-176,-15.6038287080494
2,3.3,90.0000000000002,-175,-16.7919424372626
2,3.3,90.0000000000002,-174,-18.3618664814261
2,3.3,90.0000000000002,-173,-20.4695118330784
2,3.3,90.0000000000002,-172,-23.3903141647022
2,3.3,90.0000000000002,-171,-27.5548717140774
2,3.3,90.0000000000002,-170,-31.6536851477175
2,3.3,90.0000000000002,-169,-28.7367934964875
2,3.3,90.0000000000002,-168,-24.5836073191571
2,3.3,90.0000000000002,-167,-21.7447902295487
2,3.3,90.0000000000002,-166,-19.8184140551711
2,3.3,90.0000000000002,-165,-18.5080611979782
2,3.3,90.0000000000002,-164,-17.6546511310002
2,3.3,90.0000000000002,-163,-17.1711505944975
2,3.3,90.0000000000002,-162,-17.010122077517
2,3.3,90.0000000000002,-161,-17.1487346157014
2,3.3,90.0000000000002,-160,-17.5819779813316
2,3.3,90.0000000000002,-159,-18.3200051479413
2,3.3,90.0000000000002,-158,-19.3872545108211
2,3.3,90.0000000000002,-157,-20.8194955340251
2,3.3,90.0000000000002,-156,-22.6445440529518
2,3.3,90.0000000000002,-155,-24.7883219821214
2,3.3,90.0000000000002,-154,-26.7428027147553
2,3.3,90.0000000000002,-153,-27.277532687618
2,3.3,90.0000000000002,-152,-26.0526543039474
2,3.3,90.0000000000002,-151,-24.2864235493263
2,3.3,90.0000000000002,-150,-22.7450126602423
2,3.3,90.0000000000002,-149,-21.5925633189801
2,3.3,90.0000000000002,-148,-20.8170947007855
2,3.3,90.0000000000002,-147,-20.3804361274925
2,3.3,90.0000000000002,-146,-20.2505727556999
2,3.3,90.0000000000002,-145,-20.4047427966865
2,3.3,90.0000000000002,-144,-20.8242129802508
2,3.3,90.0000000000002,-143,-21.4816872702373
2,3.3,90.0000000000002,-142,-22.3134507099894
2,3.3,90.0000000000002,-141,-23.1645325685223
2,3.3,90.0000000000002,-140,-23.7291598975472
2,3.3,90.0000000000002,-139,-23.6390003364136
2,3.3,90.0000000000002,-138,-22.8003901414201
2,3.3,90.0000000000002,-137,-21.5017669609195
2,3.3,90.0000000000002,-136,-20.0866858161152
2,3.3,90.0000000000002,-135,-18.7507227298623
2,3.3,90.0000000000002,-134,-17.5678239289653
2,3.3,90.0000000000002,-133,-16.5536207587324
2,3.3,90.0000000000002,-132,-15.7015516858547
2,3.3,90.0000000000002,-131,-14.9983190074019
2,3.3,90.0000000000002,-130,-14.4297713015086
2,3.3,90.0000000000002,-129,-13.9829111210875
2,3.3,90.0000000000002,-128,-13.64641671017
2,3.3,90.0000000000002,-127,-13.4106233479459
2,3.3,90.0000000000002,-126,-13.2673307386568
2,3.3,90.0000000000002,-125,-13.2095742737435
2,3.3,90.0000000000002,-124,-13.2314077144794
2,3.3,90.0000000000002,-123,-13.3277091601345
2,3.3,90.0000000000002,-122,-13.4940080387959
2,3.3,90.0000000000002,-121,-13.7263250031752
2,3.3,90.0000000000002,-120,-14.0210135261653
2,3.3,90.0000000000002,-119,-14.3745892647523
2,3.3,90.0000000000002,-118,-14.7835297582854
2,3.3,90.0000000000002,-117,-15.244022230748
2,3.3,90.0000000000002,-116,-15.7516312652486
2,3.3,90.0000000000002,-115,-16.3008521801145
2,3.3,90.0000000000002,-114,-16.8845139294542
2,3.3,90.0000000000002,-113,-17.4930064196761
2,3.3,90.0000000000002,-112,-18.1133494903978
