"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,-180,-24.8675048002641
2,3.3,20,0,-179,-22.3614379052982
2,3.3,20,0,-178,-20.3330553921829
2,3.3,20,0,-177,-18.8427051640237
2,3.3,20,0,-176,-17.7931499885332
2,3.3,20,0,-175,-17.0986048714013
2,3.3,20,0,-174,-16.696916626023
2,3.3,20,0,-173,-16.5421009906664
2,3.3,20,0,-172,-16.5963795949227
2,3.3,20,0,-171,-16.8232553705941
2,3.3,20,0,-170,-17.1811663211436
2,3.3,20,0,-169,-17.6180972144539
2,3.3,20,0,-168,-18.0696449846752
2,3.3,20,0,-167,-18.4653658032302
2,3.3,20,0,-166,-18.7467473508636
2,3.3,20,0,-165,-18.8903065129079
2,3.3,20,0,-164,-18.9185684629607
2,3.3,20,0,-163,-18.8885367427812
2,3.3,20,0,-162,-18.8677773923306
2,3.3,20,0,-161,-18.9150439869221
2,3.3,20,0,-160,-19.071404439467
2,3.3,20,0,-159,-19.3575063436097
2,3.3,20,0,-158,-19.7703929684658
2,3.3,20,0,-157,-20.2750623950203
2,3.3,20,0,-156,-20.7901253932879
2,3.3,20,0,-155,-21.1789936929558
2,3.3,20,0,-154,-21.2795169766738
2,3.3,20,0,-153,-20.993736904123
2,3.3,20,0,-152,-20.3650585231158
2,3.3,20,0,-151,-19.5414446355083
2,3.3,20,0,-150,-18.6766036067269
2,3.3,20,0,-149,-17.8763821854342
2,3.3,20,0,-148,-17.1988394344798
2,3.3,20,0,-147,-16.6714124566042
2,3.3,20,0,-146,-16.3055654541082
2,3.3,20,0,-145,-16.1057111215535
2,3.3,20,0,-144,-16.0740355628216
2,3.3,20,0,-143,-16.2129928790432
2,3.3,20,0,-142,-16.5265137087697
2,3.3,20,0,-141,-17.0203127853859
2,3.3,20,0,-140,-17.7010215946485
2,3.3,20,0,-139,-18.5727918890749
2,3.3,20,0,-138,-19.6276536440742
2,3.3,20,0,-137,-20.8210311512903
2,3.3,20,0,-136,-22.019173353665
2,3.3,20,0,-135,-22.9321824374862
2,3.3,20,0,-134,-23.1768820973051
2,3.3,20,0,-133,-22.6183239648886
2,3.3,20,0,-132,-21.5356255282776
2,3.3,20,0,-131,-20.2959248813157
2,3.3,20,0,-130,-19.1154412746194
2,3.3,20,0,-129,-18.078105067218
2,3.3,20,0,-128,-17.2037727119338
2,3.3,20,0,-127,-16.4879461365499
2,3.3,20,0,-126,-15.9187225085739
2,3.3,20,0,-125,-15.4832051567004
2,3.3,20,0,-124,-15.1696892863412
2,3.3,20,0,-123,-14.9682443114426
2,3.3,20,0,-122,-14.8707177107096
2,3.3,20,0,-121,-14.8705508952047
2,3.3,20,0,-120,-14.9625484673139
2,3.3,20,0,-119,-15.1426420668852
2,3.3,20,0,-118,-15.4076457305681
2,3.3,20,0,-117,-15.7549734785317
2,3.3,20,0,-116,-16.1822640560957
2,3.3,20,0,-115,-16.6868213028555
2,3.3,20,0,-114,-17.2647221387881
2,3.3,20,0,-113,-17.909362062782
2,3.3,20,0,-112,-18.6091145753506
2,3.3,20,0,-111,-19.3437615195777
2,3.3,20,0,-110,-20.0796828227903
2,3.3,20,0,-109,-20.7650924755306
2,3.3,20,0,-108,-21.3295135100922
2,3.3,20,0,-107,-21.6947336663149
2,3.3,20,0,-106,-21.8008087791115
2,3.3,20,0,-105,-21.6345565968697
2,3.3,20,0,-104,-21.2360722936632
2,3.3,20,0,-103,-20.6766991977454
2,3.3,20,0,-102,-20.0292930137861
2,3.3,20,0,-101,-19.3507285478339
2,3.3,20,0,-100,-18.6785473988678
2,3.3,20,0,-99,-18.0346586790234
2,3.3,20,0,-98,-17.4303894050842
2,3.3,20,0,-97,-16.8705830763957
2,3.3,20,0,-96,-16.3563786726021
2,3.3,20,0,-95,-15.8869418209098
2,3.3,20,0,-94,-15.4604957149443
2,3.3,20,0,-93,-15.0749183972772
2,3.3,20,0,-92,-14.7280813880747
2,3.3,20,0,-91,-14.4180370701639
2,3.3,20,0,-90,-14.1431187189128
2,3.3,20,0,-89,-13.9019905817432
2,3.3,20,0,-88,-13.6936696673233
2,3.3,20,0,-87,-13.5175315764813
2,3.3,20,0,-86,-13.3733070890969
2,3.3,20,0,-85,-13.2610726628431
2,3.3,20,0,-84,-13.1812354704006
2,3.3,20,0,-83,-13.1345113973775
2,3.3,20,0,-82,-13.1218919636636
2,3.3,20,0,-81,-13.1445928042945
2,3.3,20,0,-80,-13.2039713602741
2,3.3,20,0,-79,-13.3013936543949
2,3.3,20,0,-78,-13.4380178369239
2,3.3,20,0,-77,-13.6144434320427
2,3.3,20,0,-76,-13.8301477428587
2,3.3,20,0,-75,-14.082594796102
2,3.3,20,0,-74,-14.3658669578685
2,3.3,20,0,-73,-14.6686715693952
2,3.3,20,0,-72,-14.9717143353909
2,3.3,20,0,-71,-15.2449111293831
2,3.3,20,0,-70,-15.4459724771366
2,3.3,20,0,-69,-15.5233382875211
2,3.3,20,0,-68,-15.4265694435946
2,3.3,20,0,-67,-15.1230954392943
2,3.3,20,0,-66,-14.6124215740454
2,3.3,20,0,-65,-13.9269171394028
2,3.3,20,0,-64,-13.1185191373675
2,3.3,20,0,-63,-12.2417325308963
2,3.3,20,0,-62,-11.342468193268
2,3.3,20,0,-61,-10.4545057060232
2,3.3,20,0,-60,-9.60065021744888
2,3.3,20,0,-59,-8.79549155889618
2,3.3,20,0,-58,-8.04809678278369
2,3.3,20,0,-57,-7.36409067573666
2,3.3,20,0,-56,-6.74710632093015
2,3.3,20,0,-55,-6.19974985370799
2,3.3,20,0,-54,-5.72423378382598
2,3.3,20,0,-53,-5.32279998653698
2,3.3,20,0,-52,-4.99801758995572
2,3.3,20,0,-51,-4.75301354936566
2,3.3,20,0,-50,-4.59167520970749
2,3.3,20,0,-49,-4.51885222468704
2,3.3,20,0,-48,-4.54057674347124
2,3.3,20,0,-47,-4.66431173552305
2,3.3,20,0,-46,-4.89922034631273
2,3.3,20,0,-45,-5.25640738510439
2,3.3,20,0,-44,-5.74897459378727
2,3.3,20,0,-43,-6.39144100869657
2,3.3,20,0,-42,-7.19730658123218
2,3.3,20,0,-41,-8.17151023288887
2,3.3,20,0,-40,-9.28967408611337
2,3.3,20,0,-39,-10.4482455112774
2,3.3,20,0,-38,-11.3816799343085
2,3.3,20,0,-37,-11.6675108222043
2,3.3,20,0,-36,-11.0668437178476
2,3.3,20,0,-35,-9.83141751187132
2,3.3,20,0,-34,-8.38712575996589
2,3.3,20,0,-33,-7.00026658649218
2,3.3,20,0,-32,-5.77707035955998
2,3.3,20,0,-31,-4.74646546214836
2,3.3,20,0,-30,-3.90935617180096
2,3.3,20,0,-29,-3.25921600369027
2,3.3,20,0,-28,-2.7897845134987
2,3.3,20,0,-27,-2.49787752272754
2,3.3,20,0,-26,-2.38455737600285
2,3.3,20,0,-25,-2.455954874458
2,3.3,20,0,-24,-2.72433048768839
2,3.3,20,0,-23,-3.20975714907729
2,3.3,20,0,-22,-3.94278210376064
2,3.3,20,0,-21,-4.96828113993687
2,3.3,20,0,-20,-6.34931605666947
2,3.3,20,0,-19,-8.1609662394171
2,3.3,20,0,-18,-10.4133585203024
2,3.3,20,0,-17,-12.6206515979262
2,3.3,20,0,-16,-13.0032909251509
2,3.3,20,0,-15,-10.9721459865503
2,3.3,20,0,-14,-8.43560397451389
2,3.3,20,0,-13,-6.28108737909011
2,3.3,20,0,-12,-4.58929292923505
2,3.3,20,0,-11,-3.29517857875763
2,3.3,20,0,-10,-2.33505343154383
2,3.3,20,0,-9,-1.66494356090964
2,3.3,20,0,-8,-1.2586844203926
2,3.3,20,0,-7,-1.10478113012729
2,3.3,20,0,-6,-1.20499945874414
2,3.3,20,0,-5,-1.57521678700563
2,3.3,20,0,-4,-2.24924799966065
2,3.3,20,0,-3,-3.28751333809719
2,3.3,20,0,-2,-4.79482068568796
2,3.3,20,0,-1,-6.95475491115251
2,3.3,20,0,0,-10.0633723929552
2,3.3,20,0,1,-13.9850934235838
2,3.3,20,0,2,-14.0229234559496
2,3.3,20,0,3,-9.76465764584384
2,3.3,20,0,4,-6.21969509747069
2,3.3,20,0,5,-3.64006342636211
2,3.3,20,0,6,-1.72358670214305
2,3.3,20,0,7,-0.278531433098102
