"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,-180,-14.03331351432
2,3.3,20,0,-179,-14.9858528250874
2,3.3,20,0,-178,-15.8389958365578
2,3.3,20,0,-177,-16.2845146902801
2,3.3,20,0,-176,-16.0966564575572
2,3.3,20,0,-175,-15.3719139165142
2,3.3,20,0,-174,-14.4193671159556
2,3.3,20,0,-173,-13.4982003873156
2,3.3,20,0,-172,-12.7439890697848
2,3.3,20,0,-171,-12.2113558125401
2,3.3,20,0,-170,-11.9178003865519
2,3.3,20,0,-169,-11.8665821035481
2,3.3,20,0,-168,-12.0555874845877
2,3.3,20,0,-167,-12.4780102801463
2,3.3,20,0,-166,-13.1157827249135
2,3.3,20,0,-165,-13.9223355113282
2,3.3,20,0,-164,-14.7897624195947
2,3.3,20,0,-163,-15.5119581713727
2,3.3,20,0,-162,-15.8162288356254
2,3.3,20,0,-161,-15.5479154689852
2,3.3,20,0,-160,-14.8273040203982
2,3.3,20,0,-159,-13.9221045224145
2,3.3,20,0,-158,-13.04833267473
2,3.3,20,0,-157,-12.321372273729
2,3.3,20,0,-156,-11.7898031737167
2,3.3,20,0,-155,-11.4701929970429
2,3.3,20,0,-154,-11.366336603212
2,3.3,20,0,-153,-11.4776539677264
2,3.3,20,0,-152,-11.8014379496552
2,3.3,20,0,-151,-12.3304780550182
2,3.3,20,0,-150,-13.0445154176545
2,3.3,20,0,-149,-13.8908663084325
2,3.3,20,0,-148,-14.7497315726999
2,3.3,20,0,-147,-15.401316941815
2,3.3,20,0,-146,-15.5764193068578
2,3.3,20,0,-145,-15.1542682129915
2,3.3,20,0,-144,-14.2853160858058
2,3.3,20,0,-143,-13.2341437802959
2,3.3,20,0,-142,-12.1980093793025
2,3.3,20,0,-141,-11.2761413087099
2,3.3,20,0,-140,-10.5060220731456
2,3.3,20,0,-139,-9.89578539245491
2,3.3,20,0,-138,-9.44165102325134
2,3.3,20,0,-137,-9.13584331127694
2,3.3,20,0,-136,-8.96985905773143
2,3.3,20,0,-135,-8.93562203097818
2,3.3,20,0,-134,-9.02565576541992
2,3.3,20,0,-133,-9.23272061694222
2,3.3,20,0,-132,-9.54902839944989
2,3.3,20,0,-131,-9.96496652167016
2,3.3,20,0,-130,-10.4671560365223
2,3.3,20,0,-129,-11.035657311743
2,3.3,20,0,-128,-11.6403827212565
2,3.3,20,0,-127,-12.2376239738588
2,3.3,20,0,-126,-12.7693801576429
2,3.3,20,0,-125,-13.1700958953643
2,3.3,20,0,-124,-13.3838667970302
2,3.3,20,0,-123,-13.3862201126714
2,3.3,20,0,-122,-13.1949017193828
2,3.3,20,0,-121,-12.8600108504823
2,3.3,20,0,-120,-12.4423045587263
2,3.3,20,0,-119,-11.9954294211392
2,3.3,20,0,-118,-11.5585907869446
2,3.3,20,0,-117,-11.1568747083688
2,3.3,20,0,-116,-10.8045599862376
2,3.3,20,0,-115,-10.5086178180635
2,3.3,20,0,-114,-10.271421621158
2,3.3,20,0,-113,-10.0925852395465
2,3.3,20,0,-112,-9.97012471120271
2,3.3,20,0,-111,-9.90115924913146
