"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,-180,-15.3406529793584
2,3.3,20,0,-179,-14.5981650263862
2,3.3,20,0,-178,-13.6443338542916
2,3.3,20,0,-177,-12.7367817063931
2,3.3,20,0,-176,-12.0037467560886
2,3.3,20,0,-175,-11.4917172341844
2,3.3,20,0,-174,-11.2088350922134
2,3.3,20,0,-173,-11.1453361959022
2,3.3,20,0,-172,-11.2788651778615
2,3.3,20,0,-171,-11.5706907744742
2,3.3,20,0,-170,-11.955971636015
2,3.3,20,0,-169,-12.3338428946703
2,3.3,20,0,-168,-12.5732861950484
2,3.3,20,0,-167,-12.5563640289394
2,3.3,20,0,-166,-12.2461156454438
2,3.3,20,0,-165,-11.7110450636203
2,3.3,20,0,-164,-11.074999963657
2,3.3,20,0,-163,-10.4525517421179
2,3.3,20,0,-162,-9.92128771305536
2,3.3,20,0,-161,-9.52429895356159
2,3.3,20,0,-160,-9.28104893152547
2,3.3,20,0,-159,-9.19587295718732
2,3.3,20,0,-158,-9.26189281707095
2,3.3,20,0,-157,-9.46070401849578
2,3.3,20,0,-156,-9.75850431080012
2,3.3,20,0,-155,-10.1001067295813
2,3.3,20,0,-154,-10.4054095468022
2,3.3,20,0,-153,-10.5782111184489
2,3.3,20,0,-152,-10.5365217835553
2,3.3,20,0,-151,-10.2530151672916
2,3.3,20,0,-150,-9.76993221558962
2,3.3,20,0,-149,-9.17212195792523
2,3.3,20,0,-148,-8.54653315913924
2,3.3,20,0,-147,-7.95886757244677
2,3.3,20,0,-146,-7.45003961474606
2,3.3,20,0,-145,-7.04155015477037
2,3.3,20,0,-144,-6.74177176464007
2,3.3,20,0,-143,-6.550330426328
2,3.3,20,0,-142,-6.46031430465747
2,3.3,20,0,-141,-6.45872247736501
2,3.3,20,0,-140,-6.52563512575063
2,3.3,20,0,-139,-6.63270268277068
2,3.3,20,0,-138,-6.74201944607125
2,3.3,20,0,-137,-6.80726321008903
2,3.3,20,0,-136,-6.77942772399988
2,3.3,20,0,-135,-6.61786573066794
2,3.3,20,0,-134,-6.30282771134028
2,3.3,20,0,-133,-5.84181778698751
2,3.3,20,0,-132,-5.26499696395667
2,3.3,20,0,-131,-4.61311571657108
2,3.3,20,0,-130,-3.92576043884735
2,3.3,20,0,-129,-3.23466966789735
2,3.3,20,0,-128,-2.56205459203035
2,3.3,20,0,-127,-1.92173987636012
2,3.3,20,0,-126,-1.32121100549768
2,3.3,20,0,-125,-0.763567234705307
2,3.3,20,0,-124,-0.249046961381361
2,3.3,20,0,-123,0.223888942773285
2,3.3,20,0,-122,0.657825653256946
2,3.3,20,0,-121,1.05591383734028
2,3.3,20,0,-120,1.42155843592644
2,3.3,20,0,-119,1.75821853767787
2,3.3,20,0,-118,2.06927927521949
2,3.3,20,0,-117,2.3579704556768
2,3.3,20,0,-116,2.62731592047835
2,3.3,20,0,-115,2.88010364111463
2,3.3,20,0,-114,3.11887033232536
2,3.3,20,0,-113,3.34589665752912
2,3.3,20,0,-112,3.56321043696698
2,3.3,20,0,-111,3.77259600431289
2,3.3,20,0,-110,3.97560823569114
2,3.3,20,0,-109,4.17358996088392
2,3.3,20,0,-108,4.36769156866087
2,3.3,20,0,-107,4.55889170363521
2,3.3,20,0,-106,4.74801805652059
2,3.3,20,0,-105,4.9357673858787
2,3.3,20,0,-104,5.12272407472748
2,3.3,20,0,-103,5.30937670823202
2,3.3,20,0,-102,5.49613234429853
2,3.3,20,0,-101,5.68332832308089
2,3.3,20,0,-100,5.87124161317011
2,3.3,20,0,-99,6.06009581473021
2,3.3,20,0,-98,6.25006603039527
2,3.3,20,0,-97,6.4412818741244
2,3.3,20,0,-96,6.63382891964524
2,3.3,20,0,-95,6.82774889822494
2,3.3,20,0,-94,7.0230389454413
2,3.3,20,0,-93,7.21965017341658
2,3.3,20,0,-92,7.41748581312203
2,3.3,20,0,-91,7.61639913463211
2,3.3,20,0,-90,7.81619131458679
2,3.3,20,0,-89,8.01660938184772
2,3.3,20,0,-88,8.21734433600218
2,3.3,20,0,-87,8.41802950002858
2,3.3,20,0,-86,8.61823913871438
2,3.3,20,0,-85,8.81748734860194
2,3.3,20,0,-84,9.01522720336479
2,3.3,20,0,-83,9.2108501204315
2,3.3,20,0,-82,9.40368540007397
2,3.3,20,0,-81,9.59299987665436
2,3.3,20,0,-80,9.77799761279604
2,3.3,20,0,-79,9.95781956036611
2,3.3,20,0,-78,10.1315431067582
2,3.3,20,0,-77,10.2981814204425
2,3.3,20,0,-76,10.4566825054987
2,3.3,20,0,-75,10.6059278702435
2,3.3,20,0,-74,10.7447307094987
2,3.3,20,0,-73,10.8718334928724
2,3.3,20,0,-72,10.9859048420346
2,3.3,20,0,-71,11.0855355676954
2,3.3,20,0,-70,11.1692337212119
2,3.3,20,0,-69,11.2354184958255
2,3.3,20,0,-68,11.2824127879308
2,3.3,20,0,-67,11.3084341991392
2,3.3,20,0,-66,11.3115842253309
2,3.3,20,0,-65,11.2898353403416
2,3.3,20,0,-64,11.2410156421094
2,3.3,20,0,-63,11.1627906939634
2,3.3,20,0,-62,11.0526421753183
2,3.3,20,0,-61,10.9078429777375
2,3.3,20,0,-60,10.7254284885283
2,3.3,20,0,-59,10.5021640782823
2,3.3,20,0,-58,10.2345094079659
2,3.3,20,0,-57,9.91858139090444
2,3.3,20,0,-56,9.5501200456778
2,3.3,20,0,-55,9.12446612844296
2,3.3,20,0,-54,8.63656840026085
2,3.3,20,0,-53,8.08105566202384
2,3.3,20,0,-52,7.45244200806008
2,3.3,20,0,-51,6.74559784049755
2,3.3,20,0,-50,5.95674079190974
2,3.3,20,0,-49,5.08542223114202
2,3.3,20,0,-48,4.13834693972961
2,3.3,20,0,-47,3.1362823743248
2,3.3,20,0,-46,2.125105719947
2,3.3,20,0,-45,1.18877037918461
2,3.3,20,0,-44,0.451447701498175
2,3.3,20,0,-43,0.0434821586418727
2,3.3,20,0,-42,0.0276107616713279
2,3.3,20,0,-41,0.350929799766323
2,3.3,20,0,-40,0.883375997688485
2,3.3,20,0,-39,1.49318591583659
2,3.3,20,0,-38,2.08695924545901
2,3.3,20,0,-37,2.61057853999346
2,3.3,20,0,-36,3.03656920502828
2,3.3,20,0,-35,3.35253164359829
2,3.3,20,0,-34,3.55372969368934
2,3.3,20,0,-33,3.6389631524163
2,3.3,20,0,-32,3.6084510801499
2,3.3,20,0,-31,3.46286748784722
2,3.3,20,0,-30,3.20307833034452
2,3.3,20,0,-29,2.83041621011758
2,3.3,20,0,-28,2.3475465653625
2,3.3,20,0,-27,1.76018637634462
2,3.3,20,0,-26,1.08015664743024
2,3.3,20,0,-25,0.330382665365699
2,3.3,20,0,-24,-0.447966923777874
2,3.3,20,0,-23,-1.18821726867761
2,3.3,20,0,-22,-1.79825131031557
2,3.3,20,0,-21,-2.18068199418436
2,3.3,20,0,-20,-2.27577992033764
2,3.3,20,0,-19,-2.09752055370275
2,3.3,20,0,-18,-1.72484335131658
2,3.3,20,0,-17,-1.25812160298044
2,3.3,20,0,-16,-0.782727872331677
