"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,-39,-7.10305669181681
2,3.3,20,0,-38,-8.5759102126894
2,3.3,20,0,-37,-10.2358934387176
2,3.3,20,0,-36,-11.7401854247266
2,3.3,20,0,-35,-12.3009913077725
2,3.3,20,0,-34,-11.4269769912098
2,3.3,20,0,-33,-9.7456349877501
2,3.3,20,0,-32,-7.99826796143783
2,3.3,20,0,-31,-6.47635855019298
2,3.3,20,0,-30,-5.23645616534635
2,3.3,20,0,-29,-4.26759832516709
2,3.3,20,0,-28,-3.54746076397638
2,3.3,20,0,-27,-3.05729179008663
2,3.3,20,0,-26,-2.78508134206625
2,3.3,20,0,-25,-2.72578416352323
2,3.3,20,0,-24,-2.8810346760869
2,3.3,20,0,-23,-3.25887791341177
2,3.3,20,0,-22,-3.87319107923905
2,3.3,20,0,-21,-4.74123589352328
2,3.3,20,0,-20,-5.8742541653095
2,3.3,20,0,-19,-7.24547819759911
2,3.3,20,0,-18,-8.69667002586389
2,3.3,20,0,-17,-9.76567260275592
2,3.3,20,0,-16,-9.78433698050951
2,3.3,20,0,-15,-8.69483703398788
2,3.3,20,0,-14,-7.14242131161996
2,3.3,20,0,-13,-5.63387495691932
2,3.3,20,0,-12,-4.35483089745867
2,3.3,20,0,-11,-3.34103736459321
2,3.3,20,0,-10,-2.58268043637418
2,3.3,20,0,-9,-2.06093895417546
2,3.3,20,0,-8,-1.75846492455658
2,3.3,20,0,-7,-1.66141500218107
2,3.3,20,0,-6,-1.75859629209447
2,3.3,20,0,-5,-2.0390044769391
2,3.3,20,0,-4,-2.48728755827062
2,3.3,20,0,-3,-3.07556262377007
2,3.3,20,0,-2,-3.74955456473431
2,3.3,20,0,-1,-4.41005062669574
2,3.3,20,0,0,-4.90440310539375
2,3.3,20,0,1,-5.06520162620957
2,3.3,20,0,2,-4.80952092380653
2,3.3,20,0,3,-4.20491039738428
2,3.3,20,0,4,-3.41101872097231
2,3.3,20,0,5,-2.57808607578361
2,3.3,20,0,6,-1.8031483377308
2,3.3,20,0,7,-1.13630319144765
2,3.3,20,0,8,-0.598967038073161
2,3.3,20,0,9,-0.197757848413513
2,3.3,20,0,10,0.0675771133647765
2,3.3,20,0,11,0.200241724947274
2,3.3,20,0,12,0.204814675493316
2,3.3,20,0,13,0.0871431598986192
2,3.3,20,0,14,-0.144553947677033
2,3.3,20,0,15,-0.477203474066183
2,3.3,20,0,16,-0.888591694015548
2,3.3,20,0,17,-1.34106094416026
2,3.3,20,0,18,-1.77456301917051
2,3.3,20,0,19,-2.10472198452315
2,3.3,20,0,20,-2.23688126851041
2,3.3,20,0,21,-2.10211515349977
2,3.3,20,0,22,-1.69522373442437
2,3.3,20,0,23,-1.07778691677674
2,3.3,20,0,24,-0.342828492112412
2,3.3,20,0,25,0.423456140876919
2,3.3,20,0,26,1.15881924189079
2,3.3,20,0,27,1.82454247747919
2,3.3,20,0,28,2.39875951756858
2,3.3,20,0,29,2.86994442596183
2,3.3,20,0,30,3.23231524610562
2,3.3,20,0,31,3.48299413176379
2,3.3,20,0,32,3.62038619394446
2,3.3,20,0,33,3.64334975988454
2,3.3,20,0,34,3.55092664758962
2,3.3,20,0,35,3.34259314420902
2,3.3,20,0,36,3.01920257429629
2,3.3,20,0,37,2.58507801165104
2,3.3,20,0,38,2.05213293049015
2,3.3,20,0,39,1.44734877204048
2,3.3,20,0,40,0.824610132235562
2,3.3,20,0,41,0.277982759306068
2,3.3,20,0,42,-0.0583895031912241
2,3.3,20,0,43,-0.0506800191700171
2,3.3,20,0,44,0.356446021633144
2,3.3,20,0,45,1.09903542457467
2,3.3,20,0,46,2.04342510881536
2,3.3,20,0,47,3.06277809605928
2,3.3,20,0,48,4.07193754495556
2,3.3,20,0,49,5.02478448006275
2,3.3,20,0,50,5.90070644974293
2,3.3,20,0,51,6.69325094396818
2,3.3,20,0,52,7.40310237442321
2,3.3,20,0,53,8.0342325822828
2,3.3,20,0,54,8.59191462024779
2,3.3,20,0,55,9.08174027373195
2,3.3,20,0,56,9.5091580428407
2,3.3,20,0,57,9.87927532985672
2,3.3,20,0,58,10.1967920510958
2,3.3,20,0,59,10.4659975111099
2,3.3,20,0,60,10.6907957717161
2,3.3,20,0,61,10.8747419712934
2,3.3,20,0,62,11.0210809411009
2,3.3,20,0,63,11.1327840521656
2,3.3,20,0,64,11.2125825771847
2,3.3,20,0,65,11.2629970359483
2,3.3,20,0,66,11.2863625670485
2,3.3,20,0,67,11.2848506256444
2,3.3,20,0,68,11.2604874013718
2,3.3,20,0,69,11.2151693639763
2,3.3,20,0,70,11.1506763201471
2,3.3,20,0,71,11.0686823259172
2,3.3,20,0,72,10.9707647563734
2,3.3,20,0,73,10.8584117938741
2,3.3,20,0,74,10.7330285599314
2,3.3,20,0,75,10.5959420851741
2,3.3,20,0,76,10.4484052863303
2,3.3,20,0,77,10.2916000985248
2,3.3,20,0,78,10.126639894771
2,3.3,20,0,79,9.95457131169589
2,3.3,20,0,80,9.7763755905985
2,3.3,20,0,81,9.59296953526454
2,3.3,20,0,82,9.40520618189917
2,3.3,20,0,83,9.21387527148938
2,3.3,20,0,84,9.01970361025224
2,3.3,20,0,85,8.82335539897299
2,3.3,20,0,86,8.62543260639655
2,3.3,20,0,87,8.42647545483242
2,3.3,20,0,88,8.22696307720985
2,3.3,20,0,89,8.02731439345254
2,3.3,20,0,90,7.82788923975192
2,3.3,20,0,91,7.62898976669486
2,3.3,20,0,92,7.43086210092706
2,3.3,20,0,93,7.23369823992
2,3.3,20,0,94,7.0376381204422
2,3.3,20,0,95,6.84277176873583
2,3.3,20,0,96,6.64914140470043
2,3.3,20,0,97,6.45674333452869
2,3.3,20,0,98,6.26552942768402
2,3.3,20,0,99,6.07540793695155
2,3.3,20,0,100,5.88624338736717
2,3.3,20,0,101,5.69785523476104
2,3.3,20,0,102,5.51001498183944
2,3.3,20,0,103,5.32244144415981
2,3.3,20,0,104,5.13479388523898
2,3.3,20,0,105,4.94666279419754
2,3.3,20,0,106,4.75755816436662
2,3.3,20,0,107,4.56689524848115
2,3.3,20,0,108,4.37397791345929
2,3.3,20,0,109,4.17797988922221
2,3.3,20,0,110,3.97792439118794
2,3.3,20,0,111,3.77266278123688
2,3.3,20,0,112,3.56085310225096
2,3.3,20,0,113,3.34093946470397
2,3.3,20,0,114,3.11113337639116
2,3.3,20,0,115,2.86939819943324
2,3.3,20,0,116,2.61343802632103
2,3.3,20,0,117,2.34069245519788
2,3.3,20,0,118,2.04833912345738
2,3.3,20,0,119,1.73330659720814
2,3.3,20,0,120,1.39230156595099
2,3.3,20,0,121,1.02185663534945
2,3.3,20,0,122,0.618408910319933
2,3.3,20,0,123,0.17842584641647
2,3.3,20,0,124,-0.301395309837805
2,3.3,20,0,125,-0.823813303311428
2,3.3,20,0,126,-1.39055151478415
2,3.3,20,0,127,-2.00154033771156
2,3.3,20,0,128,-2.65377960982489
2,3.3,20,0,129,-3.33971228066167
2,3.3,20,0,130,-4.04510462951213
2,3.3,20,0,131,-4.74676968275641
2,3.3,20,0,132,-5.41121637372424
2,3.3,20,0,133,-5.99636737661689
2,3.3,20,0,134,-6.45885417610135
2,3.3,20,0,135,-6.76699231751279
2,3.3,20,0,136,-6.91395755095869
2,3.3,20,0,137,-6.92231854289385
2,3.3,20,0,138,-6.83637903713102
2,3.3,20,0,139,-6.70822838848804
2,3.3,20,0,140,-6.58610389977998
2,3.3,20,0,141,-6.50883241969109
2,3.3,20,0,142,-6.50515093608299
2,3.3,20,0,143,-6.59525230822008
2,3.3,20,0,144,-6.79258948110322
2,3.3,20,0,145,-7.10489726896556
2,3.3,20,0,146,-7.53385668804457
2,3.3,20,0,147,-8.07286863264884
2,3.3,20,0,148,-8.70231681354603
2,3.3,20,0,149,-9.38214335092512
2,3.3,20,0,150,-10.0440492211008
2,3.3,20,0,151,-10.5919656982915
2,3.3,20,0,152,-10.9255558209844
2,3.3,20,0,153,-10.9886743409078
2,3.3,20,0,154,-10.8067357598481
2,3.3,20,0,155,-10.4719109729384
2,3.3,20,0,156,-10.0934658930319
2,3.3,20,0,157,-9.76062540126615
2,3.3,20,0,158,-9.53292652000388
2,3.3,20,0,159,-9.44548264970684
2,3.3,20,0,160,-9.51658571244904
2,3.3,20,0,161,-9.7524395335431
2,3.3,20,0,162,-10.1477090113451
2,3.3,20,0,163,-10.681361621246
2,3.3,20,0,164,-11.3074973170708
2,3.3,20,0,165,-11.9436697993766
2,3.3,20,0,166,-12.4687605039703
2,3.3,20,0,167,-12.7544359572943
2,3.3,20,0,168,-12.7353689413014
2,3.3,20,0,169,-12.458665640721
2,3.3,20,0,170,-12.0513885240463
2,3.3,20,0,171,-11.6479772074633
2,3.3,20,0,172,-11.3487474149352
2,3.3,20,0,173,-11.2170271691887
2,3.3,20,0,174,-11.2906768356337
2,3.3,20,0,175,-11.5923735180141
2,3.3,20,0,176,-12.1335704866614
2,3.3,20,0,177,-12.9090618177969
2,3.3,20,0,178,-13.8750727704064
2,3.3,20,0,179,-14.8996462002182
2,3.3,20,0,180,-15.7011681115396
