"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,128,-17.0532423112883
2,3.3,20,0,129,-17.99156684464
2,3.3,20,0,130,-19.1379605558487
2,3.3,20,0,131,-20.5102486888546
2,3.3,20,0,132,-22.0865194143551
2,3.3,20,0,133,-23.7074318294257
2,3.3,20,0,134,-24.8944263750426
2,3.3,20,0,135,-24.9619724893823
2,3.3,20,0,136,-23.881776103703
2,3.3,20,0,137,-22.3324730877175
2,3.3,20,0,138,-20.8209802738989
2,3.3,20,0,139,-19.5255959163296
2,3.3,20,0,140,-18.4778681703303
2,3.3,20,0,141,-17.6661606097752
2,3.3,20,0,142,-17.0708117442719
2,3.3,20,0,143,-16.6739659091418
2,3.3,20,0,144,-16.4614899956582
2,3.3,20,0,145,-16.4224847867269
2,3.3,20,0,146,-16.5479303044299
2,3.3,20,0,147,-16.8286829097195
2,3.3,20,0,148,-17.2525062362239
2,3.3,20,0,149,-17.7995487415124
2,3.3,20,0,150,-18.4357914732201
2,3.3,20,0,151,-19.1053053283808
2,3.3,20,0,152,-19.7261914420787
2,3.3,20,0,153,-20.2012711777274
2,3.3,20,0,154,-20.452631846003
2,3.3,20,0,155,-20.4641116878753
2,3.3,20,0,156,-20.2913272920751
2,3.3,20,0,157,-20.0272064947427
2,3.3,20,0,158,-19.7582396610257
2,3.3,20,0,159,-19.5413035878415
2,3.3,20,0,160,-19.3996107675723
2,3.3,20,0,161,-19.3256085726891
2,3.3,20,0,162,-19.2845670405662
2,3.3,20,0,163,-19.2202896928066
2,3.3,20,0,164,-19.0685568026267
2,3.3,20,0,165,-18.7807143921937
2,3.3,20,0,166,-18.3474992113402
2,3.3,20,0,167,-17.8050530487052
2,3.3,20,0,168,-17.21831917114
2,3.3,20,0,169,-16.6571866103264
2,3.3,20,0,170,-16.1813027059099
2,3.3,20,0,171,-15.8364617102829
2,3.3,20,0,172,-15.6577509617288
2,3.3,20,0,173,-15.6749147598052
2,3.3,20,0,174,-15.9180177752691
2,3.3,20,0,175,-16.42342340639
2,3.3,20,0,176,-17.241245639573
2,3.3,20,0,177,-18.446373643935
2,3.3,20,0,178,-20.1554038694274
2,3.3,20,0,179,-22.5402275931905
2,3.3,20,0,180,-25.6864629531795
