"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,-34,0.492551960518231
2,3.3,20,0,-33,1.29548547161325
2,3.3,20,0,-32,2.01742498205854
2,3.3,20,0,-31,2.61281011226772
2,3.3,20,0,-30,3.06641028731366
2,3.3,20,0,-29,3.37569925527804
2,3.3,20,0,-28,3.54242606084798
2,3.3,20,0,-27,3.56885601447009
2,3.3,20,0,-26,3.45615583118243
2,3.3,20,0,-25,3.2037448705214
2,3.3,20,0,-24,2.80913533494564
2,3.3,20,0,-23,2.26817755247329
2,3.3,20,0,-22,1.57597081113463
2,3.3,20,0,-21,0.729238973769092
2,3.3,20,0,-20,-0.267948762014505
2,3.3,20,0,-19,-1.39118680014864
2,3.3,20,0,-18,-2.569312043258
2,3.3,20,0,-17,-3.64454680509516
2,3.3,20,0,-16,-4.36120957799956
2,3.3,20,0,-15,-4.48785247686816
2,3.3,20,0,-14,-4.03215093255231
2,3.3,20,0,-13,-3.23449625850893
2,3.3,20,0,-12,-2.35141684988246
2,3.3,20,0,-11,-1.54039079317242
2,3.3,20,0,-10,-0.874250879564318
2,3.3,20,0,-9,-0.381010361163693
2,3.3,20,0,-8,-0.0698530515922792
2,3.3,20,0,-7,0.0559804518305379
2,3.3,20,0,-6,-0.00674444011135031
2,3.3,20,0,-5,-0.264104463257334
2,3.3,20,0,-4,-0.72661955189839
2,3.3,20,0,-3,-1.41030070882726
2,3.3,20,0,-2,-2.3369153041294
2,3.3,20,0,-1,-3.53142597897991
2,3.3,20,0,0,-5.00890223646275
2,3.3,20,0,1,-6.72523022367216
2,3.3,20,0,2,-8.42860466167386
2,3.3,20,0,3,-9.4428338109877
2,3.3,20,0,4,-9.09746737742842
2,3.3,20,0,5,-7.76218868431802
2,3.3,20,0,6,-6.23104554458711
2,3.3,20,0,7,-4.89382333534346
2,3.3,20,0,8,-3.84781963310286
2,3.3,20,0,9,-3.09444779084407
2,3.3,20,0,10,-2.61520763052241
2,3.3,20,0,11,-2.39367267329901
2,3.3,20,0,12,-2.4212476453549
2,3.3,20,0,13,-2.69892907156966
2,3.3,20,0,14,-3.23885178730855
2,3.3,20,0,15,-4.06711450096991
2,3.3,20,0,16,-5.22895383528507
2,3.3,20,0,17,-6.79697068953362
2,3.3,20,0,18,-8.87796921163804
2,3.3,20,0,19,-11.5695182274692
2,3.3,20,0,20,-14.5054286085828
2,3.3,20,0,21,-15.3232990646476
2,3.3,20,0,22,-12.9527535081972
2,3.3,20,0,23,-10.196002076792
2,3.3,20,0,24,-8.01538316870697
2,3.3,20,0,25,-6.38318086329287
2,3.3,20,0,26,-5.17904709360332
2,3.3,20,0,27,-4.31214600678819
2,3.3,20,0,28,-3.72167040205518
2,3.3,20,0,29,-3.3674613178322
2,3.3,20,0,30,-3.22310187105439
2,3.3,20,0,31,-3.27156929056281
2,3.3,20,0,32,-3.50246680844581
2,3.3,20,0,33,-3.91002547056176
2,3.3,20,0,34,-4.49113830223005
2,3.3,20,0,35,-5.24242524134269
2,3.3,20,0,36,-6.1544967925858
2,3.3,20,0,37,-7.19989221995817
2,3.3,20,0,38,-8.30930676421046
2,3.3,20,0,39,-9.33567333402847
2,3.3,20,0,40,-10.039963799016
2,3.3,20,0,41,-10.1895917074772
2,3.3,20,0,42,-9.75609406161247
2,3.3,20,0,43,-8.94200107937711
2,3.3,20,0,44,-7.99157403192774
2,3.3,20,0,45,-7.06381747286625
2,3.3,20,0,46,-6.23297720576899
2,3.3,20,0,47,-5.52456906817375
2,3.3,20,0,48,-4.94159417539047
2,3.3,20,0,49,-4.47801106232788
2,3.3,20,0,50,-4.12482066210302
2,3.3,20,0,51,-3.87262135558741
2,3.3,20,0,52,-3.7125889229461
2,3.3,20,0,53,-3.636776174721
2,3.3,20,0,54,-3.63812822544977
2,3.3,20,0,55,-3.71038598366748
2,3.3,20,0,56,-3.84795147681821
2,3.3,20,0,57,-4.04574476457189
2,3.3,20,0,58,-4.29906277911089
2,3.3,20,0,59,-4.60344200946147
2,3.3,20,0,60,-4.95452361048554
2,3.3,20,0,61,-5.34791872211844
2,3.3,20,0,62,-5.7790725397109
2,3.3,20,0,63,-6.24312774364545
2,3.3,20,0,64,-6.73479140299538
2,3.3,20,0,65,-7.24821464209562
2,3.3,20,0,66,-7.77690122079105
2,3.3,20,0,67,-8.31366908593066
2,3.3,20,0,68,-8.85069599728942
2,3.3,20,0,69,-9.37968283119731
2,3.3,20,0,70,-9.89216082984299
2,3.3,20,0,71,-10.3799467618848
2,3.3,20,0,72,-10.8357115921799
2,3.3,20,0,73,-11.2535814885803
2,3.3,20,0,74,-11.6296528489319
2,3.3,20,0,75,-11.9622976593422
2,3.3,20,0,76,-12.2521743067552
2,3.3,20,0,77,-12.5019323815251
2,3.3,20,0,78,-12.715678112415
2,3.3,20,0,79,-12.8983171403189
2,3.3,20,0,80,-13.0548976341115
2,3.3,20,0,81,-13.1900468623157
2,3.3,20,0,82,-13.3075494918847
2,3.3,20,0,83,-13.4100762863143
2,3.3,20,0,84,-13.4990480110043
2,3.3,20,0,85,-13.5746118225679
2,3.3,20,0,86,-13.6357111552884
2,3.3,20,0,87,-13.6802385457283
2,3.3,20,0,88,-13.7052681144949
2,3.3,20,0,89,-13.7073661985633
2,3.3,20,0,90,-13.6829724120773
2,3.3,20,0,91,-13.628829320265
2,3.3,20,0,92,-13.5424205494217
2,3.3,20,0,93,-13.422361636859
2,3.3,20,0,94,-13.2686837566957
2,3.3,20,0,95,-13.0829633420901
2,3.3,20,0,96,-12.8682793264162
2,3.3,20,0,97,-12.6290153034438
2,3.3,20,0,98,-12.3705537715575
2,3.3,20,0,99,-12.0989240855828
2,3.3,20,0,100,-11.8204625019476
2,3.3,20,0,101,-11.5415266279963
2,3.3,20,0,102,-11.2682857662597
2,3.3,20,0,103,-11.0065900976264
2,3.3,20,0,104,-10.7619090602025
2,3.3,20,0,105,-10.5393230844249
2,3.3,20,0,106,-10.3435515226269
2,3.3,20,0,107,-10.1790010570315
2,3.3,20,0,108,-10.0498212212244
2,3.3,20,0,109,-9.95995557543296
2,3.3,20,0,110,-9.91317760427838
2,3.3,20,0,111,-9.91309879325388
2,3.3,20,0,112,-9.96313169184572
2,3.3,20,0,113,-10.066381761164
2,3.3,20,0,114,-10.225426425618
2,3.3,20,0,115,-10.4419153157345
2,3.3,20,0,116,-10.7158897983466
2,3.3,20,0,117,-11.0446743851157
2,3.3,20,0,118,-11.4211555822839
2,3.3,20,0,119,-11.831299073136
2,3.3,20,0,120,-12.2510275080564
2,3.3,20,0,121,-12.6433870233863
2,3.3,20,0,122,-12.9584850526139
2,3.3,20,0,123,-13.140165027247
2,3.3,20,0,124,-13.1416985589606
2,3.3,20,0,125,-12.9450407481832
2,3.3,20,0,126,-12.570357835401
2,3.3,20,0,127,-12.0676717220634
2,3.3,20,0,128,-11.4978721274693
2,3.3,20,0,129,-10.9165639883524
2,3.3,20,0,130,-10.3668779763909
2,3.3,20,0,131,-9.87929648251992
2,3.3,20,0,132,-9.47449834024284
2,3.3,20,0,133,-9.16661821611907
2,3.3,20,0,134,-8.96591079999246
2,3.3,20,0,135,-8.88065931992732
2,3.3,20,0,136,-8.91845364692175
2,3.3,20,0,137,-9.08698227334566
2,3.3,20,0,138,-9.39438914395565
2,3.3,20,0,139,-9.84906775780859
2,3.3,20,0,140,-10.4584271936193
2,3.3,20,0,141,-11.2254702692457
2,3.3,20,0,142,-12.1406278670247
2,3.3,20,0,143,-13.1640967885393
2,3.3,20,0,144,-14.1939280436295
2,3.3,20,0,145,-15.032819633896
2,3.3,20,0,146,-15.4244943602985
2,3.3,20,0,147,-15.2324936869909
2,3.3,20,0,148,-14.5819696056926
2,3.3,20,0,149,-13.734792205167
2,3.3,20,0,150,-12.9030475289441
2,3.3,20,0,151,-12.2029397683751
2,3.3,20,0,152,-11.6862850571244
2,3.3,20,0,153,-11.3736009538149
2,3.3,20,0,154,-11.2727767547783
2,3.3,20,0,155,-11.3874590955828
2,3.3,20,0,156,-11.7195462518525
2,3.3,20,0,157,-12.2672560216902
2,3.3,20,0,158,-13.0172107912491
2,3.3,20,0,159,-13.9255307583769
2,3.3,20,0,160,-14.8816264899648
2,3.3,20,0,161,-15.6673619467696
2,3.3,20,0,162,-15.995337551729
2,3.3,20,0,163,-15.7184912835999
2,3.3,20,0,164,-14.9888524403068
2,3.3,20,0,165,-14.096873586304
2,3.3,20,0,166,-13.2628847535942
2,3.3,20,0,167,-12.5999418996795
2,3.3,20,0,168,-12.1547667171158
2,3.3,20,0,169,-11.9436058903266
2,3.3,20,0,170,-11.9704574197926
2,3.3,20,0,171,-12.2335407626818
2,3.3,20,0,172,-12.7239820344492
2,3.3,20,0,173,-13.41623668287
2,3.3,20,0,174,-14.2460433007917
2,3.3,20,0,175,-15.0742803233727
2,3.3,20,0,176,-15.6655660821299
2,3.3,20,0,177,-15.7730819884178
2,3.3,20,0,178,-15.3427313269097
2,3.3,20,0,179,-14.5691880906432
2,3.3,20,0,180,-13.7089049209963
