"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,20,0,81,-5.14718952897761
2,3.3,20,0,82,-5.39676017692518
2,3.3,20,0,83,-5.64811425167377
2,3.3,20,0,84,-5.8996459587888
2,3.3,20,0,85,-6.14992752859561
2,3.3,20,0,86,-6.3977113691367
2,3.3,20,0,87,-6.64193345775023
2,3.3,20,0,88,-6.88171732114963
2,3.3,20,0,89,-7.11637800036044
2,3.3,20,0,90,-7.34542545100588
2,3.3,20,0,91,-7.56856689462524
2,3.3,20,0,92,-7.7857077137955
2,3.3,20,0,93,-7.99695057117106
2,3.3,20,0,94,-8.2025925263235
2,3.3,20,0,95,-8.40312001894244
2,3.3,20,0,96,-8.59920167602521
2,3.3,20,0,97,-8.79167897738121
2,3.3,20,0,98,-8.98155487186402
2,3.3,20,0,99,-9.1699804711374
2,3.3,20,0,100,-9.35823995500808
2,3.3,20,0,101,-9.54773380082168
2,3.3,20,0,102,-9.73996039947669
2,3.3,20,0,103,-9.93649604460573
2,3.3,20,0,104,-10.1389731838037
2,3.3,20,0,105,-10.3490567082606
2,3.3,20,0,106,-10.568417939795
2,3.3,20,0,107,-10.7987058667669
2,3.3,20,0,108,-11.0415151043539
2,3.3,20,0,109,-11.2983500420448
2,3.3,20,0,110,-11.5705847377419
2,3.3,20,0,111,-11.8594183865784
2,3.3,20,0,112,-12.1658267139705
2,3.3,20,0,113,-12.4905105066624
2,3.3,20,0,114,-12.8338437772467
2,3.3,20,0,115,-13.1958257594245
2,3.3,20,0,116,-13.5760428770731
2,3.3,20,0,117,-13.9736484924901
2,3.3,20,0,118,-14.3873685013075
2,3.3,20,0,119,-14.8155377434143
2,3.3,20,0,120,-15.2561627916237
2,3.3,20,0,121,-15.7069871949437
2,3.3,20,0,122,-16.1655018189945
2,3.3,20,0,123,-16.6287929914164
2,3.3,20,0,124,-17.093055967425
2,3.3,20,0,125,-17.5525311892079
2,3.3,20,0,126,-17.9975804774676
2,3.3,20,0,127,-18.4117076821941
2,3.3,20,0,128,-18.7677777779561
2,3.3,20,0,129,-19.0248931937214
2,3.3,20,0,130,-19.1294692433094
2,3.3,20,0,131,-19.0253558439563
2,3.3,20,0,132,-18.673834881414
2,3.3,20,0,133,-18.0733670199827
2,3.3,20,0,134,-17.2631109845965
2,3.3,20,0,135,-16.3068132012981
2,3.3,20,0,136,-15.2707915108296
2,3.3,20,0,137,-14.2097112957637
2,3.3,20,0,138,-13.1625957196894
2,3.3,20,0,139,-12.1547828273233
2,3.3,20,0,140,-11.2016219330503
2,3.3,20,0,141,-10.3118410405168
2,3.3,20,0,142,-9.49002511682406
2,3.3,20,0,143,-8.73827343103718
2,3.3,20,0,144,-8.05725777002874
2,3.3,20,0,145,-7.44688485783724
2,3.3,20,0,146,-6.90671025347971
2,3.3,20,0,147,-6.43620101184468
2,3.3,20,0,148,-6.03490889203753
2,3.3,20,0,149,-5.70259289667073
2,3.3,20,0,150,-5.43931571036832
2,3.3,20,0,151,-5.24553012961855
2,3.3,20,0,152,-5.12216679633314
2,3.3,20,0,153,-5.07073224359972
2,3.3,20,0,154,-5.09342581291791
2,3.3,20,0,155,-5.19328524225611
2,3.3,20,0,156,-5.37437390475187
2,3.3,20,0,157,-5.64202855234303
2,3.3,20,0,158,-6.00319651438711
2,3.3,20,0,159,-6.46690853081875
2,3.3,20,0,160,-7.04496337365772
2,3.3,20,0,161,-7.75295431415339
2,3.3,20,0,162,-8.61186863251976
2,3.3,20,0,163,-9.65069083804094
2,3.3,20,0,164,-10.9108563133975
2,3.3,20,0,165,-12.4543223799382
2,3.3,20,0,166,-14.3791592900969
2,3.3,20,0,167,-16.8513637453122
2,3.3,20,0,168,-20.1656577264322
2,3.3,20,0,169,-24.6977978890864
2,3.3,20,0,170,-28.0050409060888
2,3.3,20,0,171,-24.5022414956001
2,3.3,20,0,172,-20.767916536929
2,3.3,20,0,173,-18.2327296679395
2,3.3,20,0,174,-16.5062474467403
2,3.3,20,0,175,-15.3302052416532
2,3.3,20,0,176,-14.5643331925644
2,3.3,20,0,177,-14.1309603643807
2,3.3,20,0,178,-13.9875177345426
2,3.3,20,0,179,-14.1136816898704
2,3.3,20,0,180,-14.5057036301767
