"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,45,-111,-18.5380536829311
3.8,45,-110,-18.6843834260843
3.8,45,-109,-18.8436375716654
3.8,45,-108,-19.0106812066666
3.8,45,-107,-19.180729309384
3.8,45,-106,-19.3493485303188
3.8,45,-105,-19.5124636117564
3.8,45,-104,-19.6663644316698
3.8,45,-103,-19.8077102297797
3.8,45,-102,-19.9335283708789
3.8,45,-101,-20.0412059982105
3.8,45,-100,-20.1284740396714
3.8,45,-99,-20.193384124191
3.8,45,-98,-20.2342799107266
3.8,45,-97,-20.2497650202605
3.8,45,-96,-20.238670133743
3.8,45,-95,-20.2000218741655
3.8,45,-94,-20.1330158742085
3.8,45,-93,-20.036996015073
3.8,45,-92,-19.9114412851833
3.8,45,-91,-19.7559611146939
3.8,45,-90,-19.5702994367322
3.8,45,-89,-19.3543471318482
3.8,45,-88,-19.1081619387962
3.8,45,-87,-18.831994373126
3.8,45,-86,-18.5263177071744
3.8,45,-85,-18.1918596706395
3.8,45,-84,-17.8296332855399
3.8,45,-83,-17.440964213571
3.8,45,-82,-17.0275122157475
3.8,45,-81,-16.5912848202598
3.8,45,-80,-16.134642035583
3.8,45,-79,-15.6602918548828
3.8,45,-78,-15.1712772608174
3.8,45,-77,-14.6709563299492
3.8,45,-76,-14.1629777413069
3.8,45,-75,-13.6512544421097
3.8,45,-74,-13.1399383964196
3.8,45,-73,-12.6333992734075
3.8,45,-72,-12.1362096954282
3.8,45,-71,-11.6531393588978
3.8,45,-70,-11.1891600642328
3.8,45,-69,-10.7494635384973
3.8,45,-68,-10.3394939881724
3.8,45,-67,-9.96499765551513
3.8,45,-66,-9.63209235289438
3.8,45,-65,-9.34736112580283
3.8,45,-64,-9.11797601693002
3.8,45,-63,-8.95186064853344
3.8,45,-62,-8.85790447300253
3.8,45,-61,-8.8462478511945
3.8,45,-60,-8.92866697125281
3.8,45,-59,-9.11910344459508
3.8,45,-58,-9.43440966490249
3.8,45,-57,-9.89542618706438
3.8,45,-56,-10.5285884303098
3.8,45,-55,-11.368412548497
3.8,45,-54,-12.4615136052615
3.8,45,-53,-13.8734509546625
3.8,45,-52,-15.70114661485
3.8,45,-51,-18.0970732905068
3.8,45,-50,-21.3189469010428
3.8,45,-49,-25.811472258884
3.8,45,-48,-31.6610259540786
3.8,45,-47,-32.4923903257445
3.8,45,-46,-28.7458893503297
3.8,45,-45,-25.0500584078857
3.8,45,-44,-20.5859034365784
3.8,45,-43,-15.860130027849
3.8,45,-42,-11.5207958479857
3.8,45,-41,-7.70855291097133
3.8,45,-40,-4.37074579514252
3.8,45,-39,-1.42700161112284
3.8,45,-38,1.19158789855869
3.8,45,-37,3.53817014433973
3.8,45,-36,5.65285567925786
3.8,45,-35,7.56598699650487
3.8,45,-34,9.30073710118396
3.8,45,-33,10.8749960317932
3.8,45,-32,12.3027104865458
3.8,45,-31,13.594835449131
3.8,45,-30,14.7600159177352
3.8,45,-29,15.8050805639969
3.8,45,-28,16.7354029020029
3.8,45,-27,17.5551676663639
3.8,45,-26,18.2675681107556
3.8,45,-25,18.8749518835434
3.8,45,-24,19.3789276596456
3.8,45,-23,19.7804409102377
3.8,45,-22,20.0798244851679
3.8,45,-21,20.2768276756983
3.8,45,-20,20.3706258491157
3.8,45,-19,20.359811406726
3.8,45,-18,20.2423655560968
3.8,45,-17,20.0156090620666
3.8,45,-16,19.6761285905396
3.8,45,-15,19.219673283634
3.8,45,-14,18.6410135207685
3.8,45,-13,17.9337499978137
3.8,45,-12,17.0900556118846
3.8,45,-11,16.1003240462402
3.8,45,-10,14.9526854934777
3.8,45,-9,13.6323282833169
3.8,45,-8,12.1205292449814
3.8,45,-7,10.3932341835601
3.8,45,-6,8.41892134446323
3.8,45,-5,6.15528297765833
3.8,45,-4,3.54389016034631
3.8,45,-3,0.501311193808655
3.8,45,-2,-3.09604966093868
3.8,45,-1,-7.43719894540117
3.8,45,0,-12.8069532982453
3.8,45,1,-19.509852605703
3.8,45,2,-27.0198140772947
3.8,45,3,-33.9894863182995
3.8,45,4,-28.6606443809653
3.8,45,5,-20.5308279795755
3.8,45,6,-15.5063558984224
3.8,45,7,-12.1273186715641
3.8,45,8,-9.76590127258417
3.8,45,9,-8.11521186898232
3.8,45,10,-7.00457009781729
3.8,45,11,-6.33112153029182
3.8,45,12,-6.03000957103755
3.8,45,13,-6.05975133611657
3.8,45,14,-6.39447448853061
3.8,45,15,-7.01957967975656
3.8,45,16,-7.92923381062379
3.8,45,17,-9.12483358673177
3.8,45,18,-10.6138102598295
3.8,45,19,-12.4080113301604
3.8,45,20,-14.5202649843862
3.8,45,21,-16.9562271741207
3.8,45,22,-19.6958011781205
3.8,45,23,-22.6552886585767
3.8,45,24,-25.6227155016272
3.8,45,25,-28.1583909817525
3.8,45,26,-29.4721581738651
3.8,45,27,-28.8424509553782
3.8,45,28,-26.7895694888556
3.8,45,29,-24.397676130693
3.8,45,30,-22.2131972520679
3.8,45,31,-20.3790966032781
3.8,45,32,-18.8990206536501
3.8,45,33,-17.7408888120812
3.8,45,34,-16.8680764179052
3.8,45,35,-16.2477501888805
3.8,45,36,-15.8524124480844
3.8,45,37,-15.6595242567177
3.8,45,38,-15.6506927745372
