"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,-79,-5.00039988955816
3.8,0,-78,-4.74107490255154
3.8,0,-77,-4.42515628485984
3.8,0,-76,-4.05248083097132
3.8,0,-75,-3.62674017869878
3.8,0,-74,-3.1550741614868
3.8,0,-73,-2.64718473151859
3.8,0,-72,-2.11423498699592
3.8,0,-71,-1.56780462581847
3.8,0,-70,-1.01908420474296
3.8,0,-69,-0.478373410271394
3.8,0,-68,0.0451418470418067
3.8,0,-67,0.543403120196753
3.8,0,-66,1.00936009604103
3.8,0,-65,1.43678053226668
3.8,0,-64,1.82003169395204
3.8,0,-63,2.15385728686075
3.8,0,-62,2.43316024204255
3.8,0,-61,2.65279260909692
3.8,0,-60,2.80734818472119
3.8,0,-59,2.89095022639796
3.8,0,-58,2.89702503336158
3.8,0,-57,2.81805255418168
3.8,0,-56,2.6452894481511
3.8,0,-55,2.36847401395636
3.8,0,-54,1.97556161204179
3.8,0,-53,1.45264442979807
3.8,0,-52,0.784488991177115
3.8,0,-51,-0.043133032275845
3.8,0,-50,-1.03620599374299
3.8,0,-49,-2.1725628003446
3.8,0,-48,-3.35398392898411
3.8,0,-47,-4.32527486267606
3.8,0,-46,-4.67183127347507
3.8,0,-45,-4.14173479020937
3.8,0,-44,-2.96614707453218
3.8,0,-43,-1.56914499675741
3.8,0,-42,-0.224953162049635
3.8,0,-41,0.953717591213099
3.8,0,-40,1.93400280583086
3.8,0,-39,2.71231815707278
3.8,0,-38,3.29284429858863
3.8,0,-37,3.67932013144931
3.8,0,-36,3.87189370077687
3.8,0,-35,3.86563342983971
3.8,0,-34,3.64932434028432
3.8,0,-33,3.20392756542345
3.8,0,-32,2.50041982987212
3.8,0,-31,1.49732953714476
3.8,0,-30,0.14100998488905
3.8,0,-29,-1.61502479622088
3.8,0,-28,-3.69437007458569
3.8,0,-27,-5.44932034948841
3.8,0,-26,-5.38278860479875
3.8,0,-25,-3.48080534163681
3.8,0,-24,-1.24721348351004
3.8,0,-23,0.652566638907273
3.8,0,-22,2.13235517220709
3.8,0,-21,3.23084371857107
3.8,0,-20,3.99296587199253
3.8,0,-19,4.44930659708839
3.8,0,-18,4.61460549836058
3.8,0,-17,4.48841664570135
3.8,0,-16,4.0543482011458
3.8,0,-15,3.27680114115207
3.8,0,-14,2.09468816978105
3.8,0,-13,0.414946512510508
3.8,0,-12,-1.86356915776622
3.8,0,-11,-4.56923674570984
3.8,0,-10,-5.9736960967918
3.8,0,-9,-4.07943798099031
3.8,0,-8,-1.20328461067923
3.8,0,-7,1.1808157410534
3.8,0,-6,2.96992244041401
3.8,0,-5,4.2670928646463
3.8,0,-4,5.15908503568791
3.8,0,-3,5.70004467994012
3.8,0,-2,5.91788368866
3.8,0,-1,5.81916046316985
3.8,0,0,5.39003935900358
3.8,0,1,4.59298176641303
3.8,0,2,3.35841891677703
3.8,0,3,1.5731519199912
3.8,0,4,-0.899469907596901
3.8,0,5,-3.84071560190855
3.8,0,6,-4.84023764800456
3.8,0,7,-2.15044234220853
3.8,0,8,0.999350884904621
3.8,0,9,3.47293600383424
3.8,0,10,5.32539287791603
3.8,0,11,6.6956068863043
3.8,0,12,7.67944391171769
3.8,0,13,8.33467893941816
3.8,0,14,8.69219515248376
3.8,0,15,8.76226868149647
3.8,0,16,8.53621736205744
3.8,0,17,7.98356197622698
3.8,0,18,7.04310965018976
3.8,0,19,5.60348044963261
3.8,0,20,3.46648614194045
3.8,0,21,0.339015468498149
3.8,0,22,-3.17311215986273
3.8,0,23,-1.67433714573773
3.8,0,24,2.78364556965962
3.8,0,25,6.33552162177009
3.8,0,26,9.01931368079139
3.8,0,27,11.119019692766
3.8,0,28,12.8108079503866
3.8,0,29,14.2004078681313
3.8,0,30,15.35463167643
3.8,0,31,16.3180614922626
3.8,0,32,17.1218743371951
3.8,0,33,17.7887408332786
3.8,0,34,18.3356898781934
3.8,0,35,18.7758648932312
3.8,0,36,19.119645714839
3.8,0,37,19.3753910948834
3.8,0,38,19.5499453175531
3.8,0,39,19.6489930746458
3.8,0,40,19.6773137580792
3.8,0,41,19.6389672962983
3.8,0,42,19.5374323026017
3.8,0,43,19.375710319703
3.8,0,44,19.1564055388869
3.8,0,45,18.8817865327731
3.8,0,46,18.5538346833234
3.8,0,47,18.1742827662207
3.8,0,48,17.7446463636101
3.8,0,49,17.2662502990411
3.8,0,50,16.740252056348
3.8,0,51,16.1676641333059
3.8,0,52,15.5493774999392
3.8,0,53,14.8861888224642
3.8,0,54,14.1788349570055
3.8,0,55,13.4280395382927
3.8,0,56,12.6345784676959
3.8,0,57,11.7993739779149
3.8,0,58,10.9236309834888
3.8,0,59,10.0090348107364
3.8,0,60,9.05803598094299
3.8,0,61,8.07425432456435
3.8,0,62,7.06303773467221
3.8,0,63,6.0322016940207
3.8,0,64,4.99293686582189
3.8,0,65,3.96077468529752
3.8,0,66,2.95631311987803
3.8,0,67,2.00513226902321
3.8,0,68,1.13610788564286
3.8,0,69,0.377511177495173
3.8,0,70,-0.248735510845214
3.8,0,71,-0.732697152862557
