"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-180,-10.484538730304
3.8,90,-179,-9.11749545181872
3.8,90,-178,-8.31922134240595
3.8,90,-177,-8.01690450323089
3.8,90,-176,-8.18066370142559
3.8,90,-175,-8.81607923018279
3.8,90,-174,-9.95786897074492
3.8,90,-173,-11.645166211938
3.8,90,-172,-13.7760046272182
3.8,90,-171,-15.5112498870798
3.8,90,-170,-15.0940590675371
3.8,90,-169,-12.9627225749271
3.8,90,-168,-10.7945780074158
3.8,90,-167,-9.11651736620969
3.8,90,-166,-7.94842971118034
3.8,90,-165,-7.23328608572306
3.8,90,-164,-6.92407947619588
3.8,90,-163,-6.99395261306971
3.8,90,-162,-7.43285721174365
3.8,90,-161,-8.23899528447344
3.8,90,-160,-9.39548730354452
3.8,90,-159,-10.7982604015053
3.8,90,-158,-12.0767750605374
3.8,90,-157,-12.4841030771966
3.8,90,-156,-11.6208965211049
3.8,90,-155,-10.0714110898739
3.8,90,-154,-8.4974108274851
3.8,90,-153,-7.16411803731027
3.8,90,-152,-6.12173661166508
3.8,90,-151,-5.35360626233399
3.8,90,-150,-4.82835918457307
3.8,90,-149,-4.51402537765668
3.8,90,-148,-4.38044651183555
3.8,90,-147,-4.39837320433229
3.8,90,-146,-4.5377970488591
3.8,90,-145,-4.76643494642384
3.8,90,-144,-5.04891503268661
3.8,90,-143,-5.34711481539859
3.8,90,-142,-5.62180242104447
3.8,90,-141,-5.8350498213511
3.8,90,-140,-5.95219363570393
3.8,90,-139,-5.94235421619396
3.8,90,-138,-5.77820338096753
3.8,90,-137,-5.43752121331561
3.8,90,-136,-4.90846193928573
3.8,90,-135,-4.19648104975006
3.8,90,-134,-3.32729889807975
3.8,90,-133,-2.342224939473
3.8,90,-132,-1.28828937572799
3.8,90,-131,-0.208897180508555
3.8,90,-130,0.861407354103102
3.8,90,-129,1.89807764618255
3.8,90,-128,2.88531987920889
3.8,90,-127,3.81405131939998
3.8,90,-126,4.67993992260339
3.8,90,-125,5.48184268570673
3.8,90,-124,6.22067216927098
3.8,90,-123,6.89861580760638
3.8,90,-122,7.51861506727219
3.8,90,-121,8.08402528488452
3.8,90,-120,8.59839717087993
3.8,90,-119,9.06533870895887
3.8,90,-118,9.48842953881777
3.8,90,-117,9.87116928006682
3.8,90,-116,10.2169475968161
3.8,90,-115,10.5290280154812
3.8,90,-114,10.8105402822997
3.8,90,-113,11.0644778670874
3.8,90,-112,11.2936984135699
3.8,90,-111,11.500925720846
3.8,90,-110,11.6887523569044
3.8,90,-109,11.8596423459853
3.8,90,-108,12.0159335970888
3.8,90,-107,12.1598398903255
3.8,90,-106,12.2934523367585
3.8,90,-105,12.4187402927622
3.8,90,-104,12.5375517528685
3.8,90,-103,12.6516132729315
3.8,90,-102,12.7625294931416
3.8,90,-101,12.8717823411939
3.8,90,-100,12.9807300019288
3.8,90,-99,13.0906057424097
3.8,90,-98,13.2025166815733
3.8,90,-97,13.31744259179
3.8,90,-96,13.4362348161806
3.8,90,-95,13.5596153804272
3.8,90,-94,13.6881763710828
3.8,90,-93,13.8223796439465
3.8,90,-92,13.9625569158777
3.8,90,-91,14.1089102814373
3.8,90,-90,14.2615131820494
3.8,90,-89,14.4203118401335
3.8,90,-88,14.5851271541615
3.8,90,-87,14.7556570332443
3.8,90,-86,14.9314791321329
3.8,90,-85,15.1120539299571
3.8,90,-84,15.296728079145
3.8,90,-83,15.4847379352331
3.8,90,-82,15.6752131640283
3.8,90,-81,15.8671803100059
3.8,90,-80,16.0595661988881
3.8,90,-79,16.251201037782
3.8,90,-78,16.4408210675585
3.8,90,-77,16.6270706135365
3.8,90,-76,16.8085033709697
3.8,90,-75,16.9835827499773
3.8,90,-74,17.1506810887843
3.8,90,-73,17.3080775224071
3.8,90,-72,17.4539542637504
3.8,90,-71,17.5863910122772
