"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-180,-9.35792062355189
3.8,90,-179,-8.98186589890325
3.8,90,-178,-9.08231404365417
3.8,90,-177,-9.66190914403635
3.8,90,-176,-10.7583971918041
3.8,90,-175,-12.4306569642589
3.8,90,-174,-14.6536422901659
3.8,90,-173,-16.7581006175566
3.8,90,-172,-16.7281882692643
3.8,90,-171,-14.5364665341993
3.8,90,-170,-12.2001350869627
3.8,90,-169,-10.3986262900632
3.8,90,-168,-9.15268629736596
3.8,90,-167,-8.39332624453606
3.8,90,-166,-8.06742622837219
3.8,90,-165,-8.14804752903282
3.8,90,-164,-8.63113656624702
3.8,90,-163,-9.52877599586865
3.8,90,-162,-10.8479404776803
3.8,90,-161,-12.5056342188785
3.8,90,-160,-14.0518419459224
3.8,90,-159,-14.4060239551789
3.8,90,-158,-13.1112138990557
3.8,90,-157,-11.1779186897617
3.8,90,-156,-9.39226359911933
3.8,90,-155,-7.96027066888343
3.8,90,-154,-6.88304172668943
3.8,90,-153,-6.12079158562802
3.8,90,-152,-5.63371836789043
3.8,90,-151,-5.3891088761378
3.8,90,-150,-5.36047963184931
3.8,90,-149,-5.52482294006053
3.8,90,-148,-5.85889811624464
3.8,90,-147,-6.33396022796223
3.8,90,-146,-6.90766587287239
3.8,90,-145,-7.51223162914075
3.8,90,-144,-8.0417076923815
3.8,90,-143,-8.35243952095388
3.8,90,-142,-8.30199862898068
3.8,90,-141,-7.82451691154109
3.8,90,-140,-6.97208406084446
3.8,90,-139,-5.86995014621333
3.8,90,-138,-4.64282769892994
3.8,90,-137,-3.37905813396215
3.8,90,-136,-2.13114074041575
3.8,90,-135,-0.927584226880899
3.8,90,-134,0.216882569708343
3.8,90,-133,1.29503967337449
3.8,90,-132,2.30378930861152
3.8,90,-131,3.24240282937296
3.8,90,-130,4.11160014581949
3.8,90,-129,4.91303668167494
3.8,90,-128,5.6489916255738
3.8,90,-127,6.32216164302049
3.8,90,-126,6.93551572528656
3.8,90,-125,7.49218972038324
3.8,90,-124,7.99540900544523
3.8,90,-123,8.4484321361214
3.8,90,-122,8.85451042060727
3.8,90,-121,9.21685957100872
3.8,90,-120,9.53864041039713
3.8,90,-119,9.82294625213996
3.8,90,-118,10.072795085704
3.8,90,-117,10.2911251254128
3.8,90,-116,10.4807926194447
3.8,90,-115,10.6445710872981
3.8,90,-114,10.7851513663186
3.8,90,-113,10.9051420123879
3.8,90,-112,11.007069726206
3.8,90,-111,11.0933795730328
3.8,90,-110,11.166434837167
3.8,90,-109,11.2285164083352
3.8,90,-108,11.2818216398833
3.8,90,-107,11.3284626515675
3.8,90,-106,11.3704640754407
3.8,90,-105,11.4097602637862
3.8,90,-104,11.4481919948009
3.8,90,-103,11.4875027259073
3.8,90,-102,11.5293344570633
3.8,90,-101,11.5752232778373
3.8,90,-100,11.6265946827521
3.8,90,-99,11.6847587496433
3.8,90,-98,11.750905285512
3.8,90,-97,11.8260990533283
3.8,90,-96,11.9112752009775
3.8,90,-95,12.0072350193817
3.8,90,-94,12.1146421599092
3.8,90,-93,12.2340194406048
3.8,90,-92,12.3657463655894
3.8,90,-91,12.5100574714309
3.8,90,-90,12.6670415978509
3.8,90,-89,12.8366421576948
3.8,90,-88,13.0186584530326
3.8,90,-87,13.2127480514735
3.8,90,-86,13.4184302006946
3.8,90,-85,13.6350902216165
3.8,90,-84,13.8619847837
3.8,90,-83,14.09824793159
3.8,90,-82,14.3428977027461
3.8,90,-81,14.5948431523126
3.8,90,-80,14.8528915852918
3.8,90,-79,15.1157557874251
3.8,90,-78,15.3820610447371
3.8,90,-77,15.650351746498
3.8,90,-76,15.919097375954
3.8,90,-75,16.1866977057328
3.8,90,-74,16.4514870282996
3.8,90,-73,16.7117372640904
3.8,90,-72,16.9656597988347
3.8,90,-71,17.2114059050257
3.8,90,-70,17.447065598421
3.8,90,-69,17.6706647667258
3.8,90,-68,17.8801603818516
3.8,90,-67,18.0734335664931
3.8,90,-66,18.248280226537
3.8,90,-65,18.4023988779683
3.8,90,-64,18.5333751834044
3.8,90,-63,18.6386625590121
3.8,90,-62,18.71555800259
3.8,90,-61,18.7611720063154
3.8,90,-60,18.7723910207452
3.8,90,-59,18.7458303813339
3.8,90,-58,18.6777748202352
3.8,90,-57,18.5641025478831
3.8,90,-56,18.4001872153047
3.8,90,-55,18.1807695576688
3.8,90,-54,17.8997866695381
3.8,90,-53,17.550140812018
3.8,90,-52,17.1233798827525
3.8,90,-51,16.6092454201639
3.8,90,-50,15.995016013268
3.8,90,-49,15.2645238755887
3.8,90,-48,14.3966286421311
3.8,90,-47,13.3627483365431
3.8,90,-46,12.1226649759629
3.8,90,-45,10.616978735822
3.8,90,-44,8.75262142830963
3.8,90,-43,6.37328348082372
3.8,90,-42,3.20032256134948
3.8,90,-41,-1.1786298976933
3.8,90,-40,-5.12120070315052
3.8,90,-39,-2.06136909771588
3.8,90,-38,1.91950089529275
3.8,90,-37,4.65627100575125
3.8,90,-36,6.54236200506832
3.8,90,-35,7.85963124865344
3.8,90,-34,8.76020455182432
3.8,90,-33,9.32769462998233
3.8,90,-32,9.60782566470315
3.8,90,-31,9.62261378335771
3.8,90,-30,9.37652349077764
3.8,90,-29,8.85792782822941
3.8,90,-28,8.03655994108578
3.8,90,-27,6.85546111260658
3.8,90,-26,5.2121100147882
3.8,90,-25,2.91289167280958
3.8,90,-24,-0.450309234253016
3.8,90,-23,-5.82641006153063
3.8,90,-22,-10.9482860664085
3.8,90,-21,-4.68747098856763
3.8,90,-20,-0.171016832053739
3.8,90,-19,2.59862933904659
3.8,90,-18,4.4069450719325
3.8,90,-17,5.5874793973878
3.8,90,-16,6.2974967588394
3.8,90,-15,6.61469538541952
3.8,90,-14,6.57268448230371
3.8,90,-13,6.17372463373673
3.8,90,-12,5.3896385647222
3.8,90,-11,4.15137057417692
3.8,90,-10,2.31738178754865
3.8,90,-9,-0.419060299626376
3.8,90,-8,-4.88326325639587
3.8,90,-7,-15.1498385462637
3.8,90,-6,-13.0744715859861
3.8,90,-5,-4.53081944829218
3.8,90,-4,-0.628252917605994
3.8,90,-3,1.71137524596193
3.8,90,-2,3.19819210146584
3.8,90,-1,4.10548756530003
3.8,90,0,4.55984363699439
3.8,90,1,4.62090154573621
3.8,90,2,4.30879020053781
3.8,90,3,3.61248780355721
3.8,90,4,2.48733210214805
3.8,90,5,0.841522272166594
3.8,90,6,-1.4918753175414
3.8,90,7,-4.76642040074941
3.8,90,8,-8.71059161591764
3.8,90,9,-8.97016026904642
3.8,90,10,-5.33349357492912
3.8,90,11,-2.3000820482225
3.8,90,12,-0.20553570744138
3.8,90,13,1.21042788172571
3.8,90,14,2.12575826847908
3.8,90,15,2.64479247247581
3.8,90,16,2.82864255621614
3.8,90,17,2.71262289888345
3.8,90,18,2.31587634441854
3.8,90,19,1.64784659165988
3.8,90,20,0.715552499712628
3.8,90,21,-0.462217104729408
3.8,90,22,-1.82127147845474
3.8,90,23,-3.18142520259789
3.8,90,24,-4.17221596102624
3.8,90,25,-4.38043531829237
3.8,90,26,-3.7933366007099
3.8,90,27,-2.8090529301129
3.8,90,28,-1.79275714707478
3.8,90,29,-0.917552181187876
3.8,90,30,-0.235845247924726
3.8,90,31,0.249920301245652
3.8,90,32,0.554242240813221
3.8,90,33,0.696208013723387
3.8,90,34,0.695572471406508
3.8,90,35,0.572009718474456
3.8,90,36,0.345513728897164
3.8,90,37,0.0371371964440641
3.8,90,38,-0.330354075575692
3.8,90,39,-0.732269230940718
3.8,90,40,-1.1426012892844
3.8,90,41,-1.53575547894053
3.8,90,42,-1.8893511563525
3.8,90,43,-2.18743878930128
3.8,90,44,-2.42292753471551
3.8,90,45,-2.59808240346773
3.8,90,46,-2.72279886451035
