"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,28,90.0000000000002,17,4.98946525172406
2,3.8,28,90.0000000000002,18,5.23950602632604
2,3.8,28,90.0000000000002,19,5.46423721037159
2,3.8,28,90.0000000000002,20,5.6358790749906
2,3.8,28,90.0000000000002,21,5.73652836166385
2,3.8,28,90.0000000000002,22,5.75713813446761
2,3.8,28,90.0000000000002,23,5.69634670761297
2,3.8,28,90.0000000000002,24,5.55981300757058
2,3.8,28,90.0000000000002,25,5.3601526239549
2,3.8,28,90.0000000000002,26,5.11716765774354
2,3.8,28,90.0000000000002,27,4.85766479172368
2,3.8,28,90.0000000000002,28,4.61377348305599
2,3.8,28,90.0000000000002,29,4.41867729134145
2,3.8,28,90.0000000000002,30,4.29969987630308
2,3.8,28,90.0000000000002,31,4.27083336060398
2,3.8,28,90.0000000000002,32,4.32846716507191
2,3.8,28,90.0000000000002,33,4.45293670804793
2,3.8,28,90.0000000000002,34,4.61488288164345
2,3.8,28,90.0000000000002,35,4.78277116922894
2,3.8,28,90.0000000000002,36,4.92843679282809
2,3.8,28,90.0000000000002,37,5.02974028583172
2,3.8,28,90.0000000000002,38,5.07105311461966
2,3.8,28,90.0000000000002,39,5.0427053881293
2,3.8,28,90.0000000000002,40,4.94026050460313
2,3.8,28,90.0000000000002,41,4.76410643564121
2,3.8,28,90.0000000000002,42,4.51959161902311
2,3.8,28,90.0000000000002,43,4.21777015305459
2,3.8,28,90.0000000000002,44,3.87664689736355
2,3.8,28,90.0000000000002,45,3.52248704727526
2,3.8,28,90.0000000000002,46,3.19017588663467
2,3.8,28,90.0000000000002,47,2.92095113468376
2,3.8,28,90.0000000000002,48,2.75589596966406
2,3.8,28,90.0000000000002,49,2.72564212690869
2,3.8,28,90.0000000000002,50,2.84055634265127
2,3.8,28,90.0000000000002,51,3.08752229170103
2,3.8,28,90.0000000000002,52,3.43562017647032
2,3.8,28,90.0000000000002,53,3.84669060516892
2,3.8,28,90.0000000000002,54,4.28469664529175
2,3.8,28,90.0000000000002,55,4.72076547286806
2,3.8,28,90.0000000000002,56,5.13431366089376
2,3.8,28,90.0000000000002,57,5.51201571693275
2,3.8,28,90.0000000000002,58,5.84608275795567
2,3.8,28,90.0000000000002,59,6.13262138895352
2,3.8,28,90.0000000000002,60,6.37033810815663
2,3.8,28,90.0000000000002,61,6.55960738174118
2,3.8,28,90.0000000000002,62,6.70183555342797
2,3.8,28,90.0000000000002,63,6.79904046101841
2,3.8,28,90.0000000000002,64,6.85357972605011
2,3.8,28,90.0000000000002,65,6.8679783608875
2,3.8,28,90.0000000000002,66,6.84482153083617
2,3.8,28,90.0000000000002,67,6.78668958899873
2,3.8,28,90.0000000000002,68,6.69612033188712
2,3.8,28,90.0000000000002,69,6.575588675375
2,3.8,28,90.0000000000002,70,6.42749741005644
2,3.8,28,90.0000000000002,71,6.25417495395441
2,3.8,28,90.0000000000002,72,6.05787748993161
2,3.8,28,90.0000000000002,73,5.84079382972942
2,3.8,28,90.0000000000002,74,5.60505196576248
2,3.8,28,90.0000000000002,75,5.35272667128857
2,3.8,28,90.0000000000002,76,5.08584776300864
2,3.8,28,90.0000000000002,77,4.80640879367584
2,3.8,28,90.0000000000002,78,4.51637602398669
2,3.8,28,90.0000000000002,79,4.21769754905348
2,3.8,28,90.0000000000002,80,3.91231243343686
2,3.8,28,90.0000000000002,81,3.60215964343697
2,3.8,28,90.0000000000002,82,3.28918645692872
2,3.8,28,90.0000000000002,83,2.97535588005834
2,3.8,28,90.0000000000002,84,2.66265240954247
