"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-180,-19.2448699524533
2,3.8,20,0,-179,-22.3785071301278
2,3.8,20,0,-178,-26.7849775475576
2,3.8,20,0,-177,-30.2690254686347
2,3.8,20,0,-176,-26.9030073389181
2,3.8,20,0,-175,-23.155674896619
2,3.8,20,0,-174,-20.6597043929435
2,3.8,20,0,-173,-19.0207922669662
2,3.8,20,0,-172,-17.9721167121841
2,3.8,20,0,-171,-17.368824869313
2,3.8,20,0,-170,-17.1310404995957
2,3.8,20,0,-169,-17.215486682959
2,3.8,20,0,-168,-17.6021508431606
2,3.8,20,0,-167,-18.2880099123835
2,3.8,20,0,-166,-19.2838763755064
2,3.8,20,0,-165,-20.6108814912747
2,3.8,20,0,-164,-22.2883029166734
2,3.8,20,0,-163,-24.2841077028845
2,3.8,20,0,-162,-26.3438039983295
2,3.8,20,0,-161,-27.6801276454445
2,3.8,20,0,-160,-27.4580668287769
2,3.8,20,0,-159,-26.1700548458685
2,3.8,20,0,-158,-24.7532168077161
2,3.8,20,0,-157,-23.5976158310827
2,3.8,20,0,-156,-22.771212748422
2,3.8,20,0,-155,-22.2523585945557
2,3.8,20,0,-154,-22.0040185191612
2,3.8,20,0,-153,-21.9906378639626
2,3.8,20,0,-152,-22.1793986250223
2,3.8,20,0,-151,-22.5373157044026
2,3.8,20,0,-150,-23.0271861827601
2,3.8,20,0,-149,-23.603774596805
2,3.8,20,0,-148,-24.2123237617638
2,3.8,20,0,-147,-24.7927904919005
2,3.8,20,0,-146,-25.2924394446585
2,3.8,20,0,-145,-25.6835087016955
2,3.8,20,0,-144,-25.9747560478309
2,3.8,20,0,-143,-26.2071661719174
2,3.8,20,0,-142,-26.4370450059895
2,3.8,20,0,-141,-26.718309300483
2,3.8,20,0,-140,-27.0911234430391
2,3.8,20,0,-139,-27.5753557073351
2,3.8,20,0,-138,-28.1630899249909
2,3.8,20,0,-137,-28.8047802603035
2,3.8,20,0,-136,-29.3899565874684
2,3.8,20,0,-135,-29.7445863407904
2,3.8,20,0,-134,-29.693980123116
2,3.8,20,0,-133,-29.1866265179983
2,3.8,20,0,-132,-28.3383343534604
2,3.8,20,0,-131,-27.3319642837536
2,3.8,20,0,-130,-26.3123158744705
2,3.8,20,0,-129,-25.3604673085422
2,3.8,20,0,-128,-24.5109835766436
2,3.8,20,0,-127,-23.7724406237218
2,3.8,20,0,-126,-23.1405334398132
2,3.8,20,0,-125,-22.6049586834943
2,3.8,20,0,-124,-22.1527373938717
2,3.8,20,0,-123,-21.7697705812985
2,3.8,20,0,-122,-21.4416052300938
2,3.8,20,0,-121,-21.1539124309925
2,3.8,20,0,-120,-20.8929249298315
2,3.8,20,0,-119,-20.6459345293493
2,3.8,20,0,-118,-20.4018492467679
2,3.8,20,0,-117,-20.1517360795194
2,3.8,20,0,-116,-19.8892336058404
2,3.8,20,0,-115,-19.6107229985249
2,3.8,20,0,-114,-19.3151981680201
2,3.8,20,0,-113,-19.0038552053256
2,3.8,20,0,-112,-18.6794928189295
2,3.8,20,0,-111,-18.3458496597179
2,3.8,20,0,-110,-18.0069941400345
2,3.8,20,0,-109,-17.6668421686153
2,3.8,20,0,-108,-17.3288309071756
2,3.8,20,0,-107,-16.9957394838137
2,3.8,20,0,-106,-16.669627070048
2,3.8,20,0,-105,-16.3518528971883
2,3.8,20,0,-104,-16.0431461880799
2,3.8,20,0,-103,-15.7437013478243
2,3.8,20,0,-102,-15.4532815775067
2,3.8,20,0,-101,-15.1713206189957
2,3.8,20,0,-100,-14.8970171020176
2,3.8,20,0,-99,-14.6294190823991
2,3.8,20,0,-98,-14.3674982048469
2,3.8,20,0,-97,-14.1102138879963
2,3.8,20,0,-96,-13.8565683393201
2,3.8,20,0,-95,-13.6056533011954
2,3.8,20,0,-94,-13.3566893678187
2,3.8,20,0,-93,-13.1090585970831
2,3.8,20,0,-92,-12.8623310310519
2,3.8,20,0,-91,-12.6162856635948
2,3.8,20,0,-90,-12.3709263654104
2,3.8,20,0,-89,-12.126493294205
2,3.8,20,0,-88,-11.8834703732185
2,3.8,20,0,-87,-11.6425895030476
2,3.8,20,0,-86,-11.404832267724
2,3.8,20,0,-85,-11.1714299958786
2,3.8,20,0,-84,-10.943863134641
2,3.8,20,0,-83,-10.723860985409
2,3.8,20,0,-82,-10.5134029398666
2,3.8,20,0,-81,-10.3147224503682
2,3.8,20,0,-80,-10.130315085613
2,3.8,20,0,-79,-9.96295218102361
2,3.8,20,0,-78,-9.81570182067586
2,3.8,20,0,-77,-9.69195921916042
2,3.8,20,0,-76,-9.59548905236642
2,3.8,20,0,-75,-9.53048297312549
2,3.8,20,0,-74,-9.50163651210309
2,3.8,20,0,-73,-9.51425088822052
2,3.8,20,0,-72,-9.57436701017118
2,3.8,20,0,-71,-9.68894114307103
2,3.8,20,0,-70,-9.86607408248735
2,3.8,20,0,-69,-10.1153071691535
2,3.8,20,0,-68,-10.4479957612834
2,3.8,20,0,-67,-10.87775406032
2,3.8,20,0,-66,-11.4209060836836
2,3.8,20,0,-65,-12.0966931105786
2,3.8,20,0,-64,-12.9264309406485
2,3.8,20,0,-63,-13.9291397557024
2,3.8,20,0,-62,-15.1062817020278
2,3.8,20,0,-61,-16.3958414445359
2,3.8,20,0,-60,-17.5628368221519
2,3.8,20,0,-59,-18.09224949479
2,3.8,20,0,-58,-17.5135270168946
2,3.8,20,0,-57,-16.0403342324286
2,3.8,20,0,-56,-14.2562341631335
2,3.8,20,0,-55,-12.5242859614309
2,3.8,20,0,-54,-10.9708923118792
2,3.8,20,0,-53,-9.61970846607108
2,3.8,20,0,-52,-8.46241928780579
2,3.8,20,0,-51,-7.48422851705334
2,3.8,20,0,-50,-6.67181750211112
2,3.8,20,0,-49,-6.01547682952682
2,3.8,20,0,-48,-5.50947934255602
2,3.8,20,0,-47,-5.15206369462734
2,3.8,20,0,-46,-4.94551001772724
2,3.8,20,0,-45,-4.89652520961581
2,3.8,20,0,-44,-5.0171274633115
2,3.8,20,0,-43,-5.3263289086436
2,3.8,20,0,-42,-5.85320002393615
2,3.8,20,0,-41,-6.64256079485085
2,3.8,20,0,-40,-7.76619726568999
2,3.8,20,0,-39,-9.34718402067436
2,3.8,20,0,-38,-11.6205720094412
2,3.8,20,0,-37,-15.1196108706727
2,3.8,20,0,-36,-21.4107485248549
2,3.8,20,0,-35,-25.9326249801301
2,3.8,20,0,-34,-17.1173441514623
2,3.8,20,0,-33,-12.3397623600348
2,3.8,20,0,-32,-9.30629285306711
2,3.8,20,0,-31,-7.17337988349633
2,3.8,20,0,-30,-5.61354595084902
2,3.8,20,0,-29,-4.47176489056113
2,3.8,20,0,-28,-3.66698041268445
2,3.8,20,0,-27,-3.15650053762889
2,3.8,20,0,-26,-2.92142043763481
2,3.8,20,0,-25,-2.96095500493847
2,3.8,20,0,-24,-3.29191681423199
2,3.8,20,0,-23,-3.95300329043819
2,3.8,20,0,-22,-5.01658407173281
2,3.8,20,0,-21,-6.6169812617495
2,3.8,20,0,-20,-9.02456259731896
2,3.8,20,0,-19,-12.8790846414488
2,3.8,20,0,-18,-19.8776206282152
2,3.8,20,0,-17,-19.5109476258139
2,3.8,20,0,-16,-12.3199680224946
2,3.8,20,0,-15,-8.22996337515613
2,3.8,20,0,-14,-5.5729510380871
2,3.8,20,0,-13,-3.72873085435726
2,3.8,20,0,-12,-2.43771190330919
2,3.8,20,0,-11,-1.57506570519952
2,3.8,20,0,-10,-1.07938469819572
2,3.8,20,0,-9,-0.926569649320206
2,3.8,20,0,-8,-1.12113098680299
2,3.8,20,0,-7,-1.69760484856192
2,3.8,20,0,-6,-2.73317156234624
2,3.8,20,0,-5,-4.38256266713822
2,3.8,20,0,-4,-6.97578528785435
2,3.8,20,0,-3,-11.3393513518706
2,3.8,20,0,-2,-18.8233375614954
2,3.8,20,0,-1,-13.714373171673
2,3.8,20,0,0,-7.62127488806535
2,3.8,20,0,1,-3.97049546939871
2,3.8,20,0,2,-1.50724197108988
2,3.8,20,0,3,0.239702988913945
2,3.8,20,0,4,1.47943871429346
2,3.8,20,0,5,2.31526124780539
2,3.8,20,0,6,2.7971720182137
2,3.8,20,0,7,2.94125758777489
2,3.8,20,0,8,2.73479045015446
2,3.8,20,0,9,2.13112960195086
2,3.8,20,0,10,1.03009291101718
2,3.8,20,0,11,-0.776265041751308
2,3.8,20,0,12,-3.7730177421161
2,3.8,20,0,13,-9.42529187701222
2,3.8,20,0,14,-15.9587447660421
2,3.8,20,0,15,-5.92750556396951
2,3.8,20,0,16,-0.492017259581426
2,3.8,20,0,17,3.01533762708739
2,3.8,20,0,18,5.58218887475701
2,3.8,20,0,19,7.58016760652837
2,3.8,20,0,20,9.18764267823976
2,3.8,20,0,21,10.5040097149197
2,3.8,20,0,22,11.5904334716641
2,3.8,20,0,23,12.4872918817112
2,3.8,20,0,24,13.2226585097983
2,3.8,20,0,25,13.8168311360484
2,3.8,20,0,26,14.2849280742628
2,3.8,20,0,27,14.6384619679907
2,3.8,20,0,28,14.8863365680965
2,3.8,20,0,29,15.035499876129
2,3.8,20,0,30,15.0913827502789
2,3.8,20,0,31,15.0581975448781
2,3.8,20,0,32,14.9391412633938
2,3.8,20,0,33,14.7365302264217
2,3.8,20,0,34,14.4518825283978
2,3.8,20,0,35,14.0859574942951
2,3.8,20,0,36,13.6387562042957
2,3.8,20,0,37,13.1094828245068
2,3.8,20,0,38,12.4964621186914
2,3.8,20,0,39,11.7970032730574
2,3.8,20,0,40,11.0071929426025
2,3.8,20,0,41,10.1215895106019
2,3.8,20,0,42,9.13277299156833
2,3.8,20,0,43,8.03067539789089
2,3.8,20,0,44,6.80156438865918
2,3.8,20,0,45,5.42645811188219
2,3.8,20,0,46,3.87856959920004
2,3.8,20,0,47,2.11903019410712
2,3.8,20,0,48,0.0894693177261377
2,3.8,20,0,49,-2.30106609233009
2,3.8,20,0,50,-5.19697950981451
2,3.8,20,0,51,-8.7992596023726
2,3.8,20,0,52,-12.9833963713622
2,3.8,20,0,53,-14.7751489645893
2,3.8,20,0,54,-12.2149490184853
2,3.8,20,0,55,-9.45176390541529
2,3.8,20,0,56,-7.44649898522175
2,3.8,20,0,57,-6.02699338323982
2,3.8,20,0,58,-5.0159981211427
2,3.8,20,0,59,-4.29865942761073
2,3.8,20,0,60,-3.80127384467664
2,3.8,20,0,61,-3.47461043181308
2,3.8,20,0,62,-3.28427814269754
