"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-180,-16.7037745447236
2,3.8,20,0,-179,-17.2034620184091
2,3.8,20,0,-178,-18.1384364785555
2,3.8,20,0,-177,-19.5842882748718
2,3.8,20,0,-176,-21.6527563640658
2,3.8,20,0,-175,-24.3921547628014
2,3.8,20,0,-174,-26.9808147836733
2,3.8,20,0,-173,-26.5589092531416
2,3.8,20,0,-172,-23.8092543701138
2,3.8,20,0,-171,-21.2882153307765
2,3.8,20,0,-170,-19.4429172022979
2,3.8,20,0,-169,-18.1780766530005
2,3.8,20,0,-168,-17.3824687621214
2,3.8,20,0,-167,-16.9801161454434
2,3.8,20,0,-166,-16.9222146682544
2,3.8,20,0,-165,-17.1755189311282
2,3.8,20,0,-164,-17.7102891866264
2,3.8,20,0,-163,-18.482885523183
2,3.8,20,0,-162,-19.4054233954272
2,3.8,20,0,-161,-20.3019462444924
2,3.8,20,0,-160,-20.8972737179823
2,3.8,20,0,-159,-20.9515698734871
2,3.8,20,0,-158,-20.4844441999049
2,3.8,20,0,-157,-19.7500468219474
2,3.8,20,0,-156,-19.006091599281
2,3.8,20,0,-155,-18.404649511117
2,3.8,20,0,-154,-18.0128777072684
2,3.8,20,0,-153,-17.8535555254284
2,3.8,20,0,-152,-17.9287100882432
2,3.8,20,0,-151,-18.227521564325
2,3.8,20,0,-150,-18.7225094016263
2,3.8,20,0,-149,-19.3539299219113
2,3.8,20,0,-148,-20.0026559834431
2,3.8,20,0,-147,-20.4708436799066
2,3.8,20,0,-146,-20.5333689959087
2,3.8,20,0,-145,-20.0917113406645
2,3.8,20,0,-144,-19.2629204584147
2,3.8,20,0,-143,-18.2645724907901
2,3.8,20,0,-142,-17.2709778449226
2,3.8,20,0,-141,-16.3774389530221
2,3.8,20,0,-140,-15.6238034293272
2,3.8,20,0,-139,-15.0209530146708
2,3.8,20,0,-138,-14.5666887994814
2,3.8,20,0,-137,-14.253526208884
2,3.8,20,0,-136,-14.0721129659864
2,3.8,20,0,-135,-14.0124936636955
2,3.8,20,0,-134,-14.0643059036886
2,3.8,20,0,-133,-14.2163874655998
2,3.8,20,0,-132,-14.4559888104676
2,3.8,20,0,-131,-14.7676783368677
2,3.8,20,0,-130,-15.1320502836116
2,3.8,20,0,-129,-15.5245072888249
2,3.8,20,0,-128,-15.9147064045581
2,3.8,20,0,-127,-16.2676313594128
2,3.8,20,0,-126,-16.5473014034668
2,3.8,20,0,-125,-16.7232098042202
2,3.8,20,0,-124,-16.7775509728467
2,3.8,20,0,-123,-16.7095880935854
2,3.8,20,0,-122,-16.5344316373582
2,3.8,20,0,-121,-16.2769662101888
2,3.8,20,0,-120,-15.9644111099294
2,3.8,20,0,-119,-15.620708119861
2,3.8,20,0,-118,-15.2638169457889
2,3.8,20,0,-117,-14.9053309545758
2,3.8,20,0,-116,-14.5513544805685
2,3.8,20,0,-115,-14.2038257740685
2,3.8,20,0,-114,-13.8618488608292
2,3.8,20,0,-113,-13.5228627484118
2,3.8,20,0,-112,-13.1836053150882
2,3.8,20,0,-111,-12.8408717217826
2,3.8,20,0,-110,-12.4920720555622
2,3.8,20,0,-109,-12.1355907017853
2,3.8,20,0,-108,-11.7709545087835
2,3.8,20,0,-107,-11.398829902298
2,3.8,20,0,-106,-11.0208852884271
2,3.8,20,0,-105,-10.6395669503646
2,3.8,20,0,-104,-10.2578392642942
2,3.8,20,0,-103,-9.8789330233021
2,3.8,20,0,-102,-9.50613230952656
2,3.8,20,0,-101,-9.14261540794182
2,3.8,20,0,-100,-8.79135254789956
2,3.8,20,0,-99,-8.45505470004794
2,3.8,20,0,-98,-8.13616336379129
2,3.8,20,0,-97,-7.83687031085437
2,3.8,20,0,-96,-7.55915734591728
2,3.8,20,0,-95,-7.30484820800965
2,3.8,20,0,-94,-7.07566701252927
2,3.8,20,0,-93,-6.87329970669764
2,3.8,20,0,-92,-6.69945671357899
2,3.8,20,0,-91,-6.55593625489474
2,3.8,20,0,-90,-6.44468882695388
2,3.8,20,0,-89,-6.36788403353472
2,3.8,20,0,-88,-6.32798151713611
2,3.8,20,0,-87,-6.32780809669682
2,3.8,20,0,-86,-6.37064335710893
2,3.8,20,0,-85,-6.46031563137587
2,3.8,20,0,-84,-6.60130904338554
2,3.8,20,0,-83,-6.79887883994942
2,3.8,20,0,-82,-7.05916396306197
2,3.8,20,0,-81,-7.38926672189035
2,3.8,20,0,-80,-7.79722602113302
2,3.8,20,0,-79,-8.29171212776844
2,3.8,20,0,-78,-8.88104749671852
2,3.8,20,0,-77,-9.57065639943594
2,3.8,20,0,-76,-10.3569718481964
2,3.8,20,0,-75,-11.2138755156957
2,3.8,20,0,-74,-12.0661163793816
2,3.8,20,0,-73,-12.7523267174638
2,3.8,20,0,-72,-13.0235252228479
2,3.8,20,0,-71,-12.6720704903679
2,3.8,20,0,-70,-11.7255238353454
2,3.8,20,0,-69,-10.4186520554408
2,3.8,20,0,-68,-8.99093837439138
2,3.8,20,0,-67,-7.58723990959394
2,3.8,20,0,-66,-6.27310760538706
2,3.8,20,0,-65,-5.071316211937
2,3.8,20,0,-64,-3.98562244447974
2,3.8,20,0,-63,-3.01250135549636
2,3.8,20,0,-62,-2.14635938684528
2,3.8,20,0,-61,-1.38171346480416
2,3.8,20,0,-60,-0.714041235421811
2,3.8,20,0,-59,-0.140073429169468
2,3.8,20,0,-58,0.342129995727583
2,3.8,20,0,-57,0.73316760936314
2,3.8,20,0,-56,1.03227751103537
2,3.8,20,0,-55,1.23727426158549
2,3.8,20,0,-54,1.34441492156928
2,3.8,20,0,-53,1.34816519407055
2,3.8,20,0,-52,1.24082457648512
2,3.8,20,0,-51,1.01194540624994
2,3.8,20,0,-50,0.647437799672379
2,3.8,20,0,-49,0.128176179770584
2,3.8,20,0,-48,-0.572214437230085
2,3.8,20,0,-47,-1.49096072990325
2,3.8,20,0,-46,-2.68210375638237
2,3.8,20,0,-45,-4.22613616514399
2,3.8,20,0,-44,-6.24219171673776
2,3.8,20,0,-43,-8.87245273733076
2,3.8,20,0,-42,-11.9569497134259
2,3.8,20,0,-41,-13.3313919967574
2,3.8,20,0,-40,-10.9399821256844
2,3.8,20,0,-39,-7.84496739613338
2,3.8,20,0,-38,-5.36122426508504
2,3.8,20,0,-37,-3.47174826491452
2,3.8,20,0,-36,-2.04062157372983
2,3.8,20,0,-35,-0.969757251151152
2,3.8,20,0,-34,-0.197480895975405
2,3.8,20,0,-33,0.313072024882577
2,3.8,20,0,-32,0.581617302679559
2,3.8,20,0,-31,0.614742594354131
2,3.8,20,0,-30,0.407320146683246
2,3.8,20,0,-29,-0.0582892331555598
2,3.8,20,0,-28,-0.815579437361041
2,3.8,20,0,-27,-1.92108351258736
2,3.8,20,0,-26,-3.46804998228626
2,3.8,20,0,-25,-5.60888084837422
2,3.8,20,0,-24,-8.55539513041699
2,3.8,20,0,-23,-12.1028207921081
2,3.8,20,0,-22,-12.8375447106235
2,3.8,20,0,-21,-9.49078747475944
2,3.8,20,0,-20,-6.28957553382878
2,3.8,20,0,-19,-3.94826757355952
