"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-180,-16.9033320373433
2,3.8,20,0,-179,-16.4404993350077
2,3.8,20,0,-178,-16.321098202084
2,3.8,20,0,-177,-16.5213247371398
2,3.8,20,0,-176,-17.0372005190902
2,3.8,20,0,-175,-17.8824609993199
2,3.8,20,0,-174,-19.0886197454152
2,3.8,20,0,-173,-20.7026823158014
2,3.8,20,0,-172,-22.762013082238
2,3.8,20,0,-171,-25.1502240375051
2,3.8,20,0,-170,-27.069609924442
2,3.8,20,0,-169,-26.9678877902688
2,3.8,20,0,-168,-25.1980198304274
2,3.8,20,0,-167,-23.2722237146858
2,3.8,20,0,-166,-21.7268719009567
2,3.8,20,0,-165,-20.6009593438785
2,3.8,20,0,-164,-19.8399208473177
2,3.8,20,0,-163,-19.3884270119519
2,3.8,20,0,-162,-19.2036065686579
2,3.8,20,0,-161,-19.253261173041
2,3.8,20,0,-160,-19.5118405519045
2,3.8,20,0,-159,-19.9560931596257
2,3.8,20,0,-158,-20.560041136364
2,3.8,20,0,-157,-21.2885067527689
2,3.8,20,0,-156,-22.0889793273505
2,3.8,20,0,-155,-22.8841657272194
2,3.8,20,0,-154,-23.5732664572149
2,3.8,20,0,-153,-24.0543942911674
2,3.8,20,0,-152,-24.2676853473572
2,3.8,20,0,-151,-24.2266552282673
2,3.8,20,0,-150,-24.0039205622864
2,3.8,20,0,-149,-23.6871140956276
2,3.8,20,0,-148,-23.3454826963054
2,3.8,20,0,-147,-23.0207583955568
2,3.8,20,0,-146,-22.7322077628399
2,3.8,20,0,-145,-22.4850082464179
2,3.8,20,0,-144,-22.2773207210035
2,3.8,20,0,-143,-22.1051602080752
2,3.8,20,0,-142,-21.965310808228
2,3.8,20,0,-141,-21.856676803622
2,3.8,20,0,-140,-21.7804362566115
2,3.8,20,0,-139,-21.7393645257164
2,3.8,20,0,-138,-21.7366871180845
2,3.8,20,0,-137,-21.7747567345846
2,3.8,20,0,-136,-21.853740887497
2,3.8,20,0,-135,-21.9704092884813
2,3.8,20,0,-134,-22.1170817551115
2,3.8,20,0,-133,-22.2808732862133
2,3.8,20,0,-132,-22.4435512958542
2,3.8,20,0,-131,-22.5825229516667
2,3.8,20,0,-130,-22.6734868357371
2,3.8,20,0,-129,-22.6948041333963
2,3.8,20,0,-128,-22.6325840646051
2,3.8,20,0,-127,-22.4844502530717
2,3.8,20,0,-126,-22.2600881171498
2,3.8,20,0,-125,-21.9783076890078
2,3.8,20,0,-124,-21.6622199837206
2,3.8,20,0,-123,-21.3346734830428
2,3.8,20,0,-122,-21.015256042882
2,3.8,20,0,-121,-20.7190121282033
2,3.8,20,0,-120,-20.4563694257457
2,3.8,20,0,-119,-20.2336706823881
2,3.8,20,0,-118,-20.0538768816454
2,3.8,20,0,-117,-19.917210624833
2,3.8,20,0,-116,-19.8216526107555
2,3.8,20,0,-115,-19.7632851516365
2,3.8,20,0,-114,-19.7365170117117
2,3.8,20,0,-113,-19.7342442582693
2,3.8,20,0,-112,-19.7480141488851
2,3.8,20,0,-111,-19.768266275747
2,3.8,20,0,-110,-19.7847225935444
2,3.8,20,0,-109,-19.7869758436297
2,3.8,20,0,-108,-19.7652753000682
2,3.8,20,0,-107,-19.7114317037549
2,3.8,20,0,-106,-19.6196825071953
2,3.8,20,0,-105,-19.487315677945
2,3.8,20,0,-104,-19.3148829819411
2,3.8,20,0,-103,-19.1059431448832
2,3.8,20,0,-102,-18.8664144608509
2,3.8,20,0,-101,-18.6037177380671
2,3.8,20,0,-100,-18.3259125656786
2,3.8,20,0,-99,-18.0409804325201
2,3.8,20,0,-98,-17.7563274760006
2,3.8,20,0,-97,-17.4785076347923
2,3.8,20,0,-96,-17.2131235915277
2,3.8,20,0,-95,-16.9648479983631
2,3.8,20,0,-94,-16.7375111272943
2,3.8,20,0,-93,-16.5342126124548
2,3.8,20,0,-92,-16.357427086161
2,3.8,20,0,-91,-16.2090826761351
2,3.8,20,0,-90,-16.0905964113535
2,3.8,20,0,-89,-16.0028516565375
2,3.8,20,0,-88,-15.9461002660664
2,3.8,20,0,-87,-15.919766957215
2,3.8,20,0,-86,-15.9221268318265
2,3.8,20,0,-85,-15.9498222492869
2,3.8,20,0,-84,-15.9971898251868
2,3.8,20,0,-83,-16.0553976562171
2,3.8,20,0,-82,-16.1114740080321
2,3.8,20,0,-81,-16.1474762196222
2,3.8,20,0,-80,-16.1403133963802
2,3.8,20,0,-79,-16.0630025286903
2,3.8,20,0,-78,-15.8880955884097
2,3.8,20,0,-77,-15.5932195288754
2,3.8,20,0,-76,-15.1671057235848
2,3.8,20,0,-75,-14.6132645893135
2,3.8,20,0,-74,-13.9491932877056
2,3.8,20,0,-73,-13.2015968292595
2,3.8,20,0,-72,-12.4002512868466
2,3.8,20,0,-71,-11.573093937702
2,3.8,20,0,-70,-10.7435959227834
2,3.8,20,0,-69,-9.93010563277549
2,3.8,20,0,-68,-9.14634973493679
2,3.8,20,0,-67,-8.40238957174777
2,3.8,20,0,-66,-7.70561908746632
2,3.8,20,0,-65,-7.06162620137628
2,3.8,20,0,-64,-6.47487531238636
2,3.8,20,0,-63,-5.94922964043373
2,3.8,20,0,-62,-5.48835206767052
2,3.8,20,0,-61,-5.0960250872162
2,3.8,20,0,-60,-4.77642680046914
2,3.8,20,0,-59,-4.53439649292182
2,3.8,20,0,-58,-4.37572294173461
