"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,90.0000000000002,-180,-18.1458686925214
2,3.3,90.0000000000002,-179,-16.0174352744284
2,3.3,90.0000000000002,-178,-14.5773624860809
2,3.3,90.0000000000002,-177,-13.6631504898741
2,3.3,90.0000000000002,-176,-13.1884181608027
2,3.3,90.0000000000002,-175,-13.1148372940391
2,3.3,90.0000000000002,-174,-13.4401357290035
2,3.3,90.0000000000002,-173,-14.198268238058
2,3.3,90.0000000000002,-172,-15.4730993053016
2,3.3,90.0000000000002,-171,-17.4376730208133
2,3.3,90.0000000000002,-170,-20.4579825126215
2,3.3,90.0000000000002,-169,-25.2923555845408
2,3.3,90.0000000000002,-168,-29.5207958461603
2,3.3,90.0000000000002,-167,-24.0315909620067
2,3.3,90.0000000000002,-166,-19.540324705729
2,3.3,90.0000000000002,-165,-16.6748277512689
2,3.3,90.0000000000002,-164,-14.7569187277771
2,3.3,90.0000000000002,-163,-13.4690618119985
2,3.3,90.0000000000002,-162,-12.6560580317794
2,3.3,90.0000000000002,-161,-12.2389430212738
2,3.3,90.0000000000002,-160,-12.18158167024
2,3.3,90.0000000000002,-159,-12.4781616383793
2,3.3,90.0000000000002,-158,-13.15156638255
2,3.3,90.0000000000002,-157,-14.2613727632801
2,3.3,90.0000000000002,-156,-15.927204382194
2,3.3,90.0000000000002,-155,-18.3860830900537
2,3.3,90.0000000000002,-154,-22.1161120534485
2,3.3,90.0000000000002,-153,-27.3355379087155
2,3.3,90.0000000000002,-152,-26.2284285480001
2,3.3,90.0000000000002,-151,-21.0686522209616
2,3.3,90.0000000000002,-150,-17.563603014712
2,3.3,90.0000000000002,-149,-15.1880781743609
2,3.3,90.0000000000002,-148,-13.518919703847
2,3.3,90.0000000000002,-147,-12.3424923632852
2,3.3,90.0000000000002,-146,-11.5440004097942
2,3.3,90.0000000000002,-145,-11.0584670908424
2,3.3,90.0000000000002,-144,-10.8492568269645
2,3.3,90.0000000000002,-143,-10.8981317118003
2,3.3,90.0000000000002,-142,-11.2006208590706
