"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,90.0000000000002,-180,-7.64454095961638
2,3.3,90.0000000000002,-179,-8.19838428504159
2,3.3,90.0000000000002,-178,-9.0600363355988
2,3.3,90.0000000000002,-177,-10.2324237949587
2,3.3,90.0000000000002,-176,-11.6572516237032
2,3.3,90.0000000000002,-175,-13.0853050076671
2,3.3,90.0000000000002,-174,-13.9168486493983
2,3.3,90.0000000000002,-173,-13.5798010419581
2,3.3,90.0000000000002,-172,-12.359622725523
2,3.3,90.0000000000002,-171,-10.9480175441044
2,3.3,90.0000000000002,-170,-9.72790093947915
2,3.3,90.0000000000002,-169,-8.81541870746058
2,3.3,90.0000000000002,-168,-8.22791835450548
2,3.3,90.0000000000002,-167,-7.95918031725251
2,3.3,90.0000000000002,-166,-8.0040592409177
2,3.3,90.0000000000002,-165,-8.36593115261676
2,3.3,90.0000000000002,-164,-9.05835263656462
2,3.3,90.0000000000002,-163,-10.1017743761126
2,3.3,90.0000000000002,-162,-11.5050088130279
2,3.3,90.0000000000002,-161,-13.1909866123262
2,3.3,90.0000000000002,-160,-14.7702938880763
2,3.3,90.0000000000002,-159,-15.3232481512682
2,3.3,90.0000000000002,-158,-14.3503781394414
2,3.3,90.0000000000002,-157,-12.6512196222644
2,3.3,90.0000000000002,-156,-11.0050920026067
2,3.3,90.0000000000002,-155,-9.66939560896086
2,3.3,90.0000000000002,-154,-8.67641360716883
2,3.3,90.0000000000002,-153,-8.00430213081188
2,3.3,90.0000000000002,-152,-7.62714481252357
2,3.3,90.0000000000002,-151,-7.52666092540833
2,3.3,90.0000000000002,-150,-7.69399599017743
2,3.3,90.0000000000002,-149,-8.1289720564321
2,3.3,90.0000000000002,-148,-8.83762412733824
2,3.3,90.0000000000002,-147,-9.82485945450518
2,3.3,90.0000000000002,-146,-11.071267193222
2,3.3,90.0000000000002,-145,-12.464928636469
2,3.3,90.0000000000002,-144,-13.6539527873521
2,3.3,90.0000000000002,-143,-14.0030362359769
2,3.3,90.0000000000002,-142,-13.2002259126339
2,3.3,90.0000000000002,-141,-11.7255595616974
2,3.3,90.0000000000002,-140,-10.15519054036
2,3.3,90.0000000000002,-139,-8.75003183310258
2,3.3,90.0000000000002,-138,-7.57546951977803
2,3.3,90.0000000000002,-137,-6.62803524118069
2,3.3,90.0000000000002,-136,-5.88660221958584
2,3.3,90.0000000000002,-135,-5.32856071781854
2,3.3,90.0000000000002,-134,-4.93408250584299
2,3.3,90.0000000000002,-133,-4.68668045456271
2,3.3,90.0000000000002,-132,-4.57268827814105
2,3.3,90.0000000000002,-131,-4.58045018623802
2,3.3,90.0000000000002,-130,-4.6994101349657
2,3.3,90.0000000000002,-129,-4.91908493130434
2,3.3,90.0000000000002,-128,-5.22782974376087
2,3.3,90.0000000000002,-127,-5.61128796003926
2,3.3,90.0000000000002,-126,-6.05047467539768
2,3.3,90.0000000000002,-125,-6.51965469474027
2,3.3,90.0000000000002,-124,-6.98466659369648
2,3.3,90.0000000000002,-123,-7.40314105042069
2,3.3,90.0000000000002,-122,-7.72868907678254
2,3.3,90.0000000000002,-121,-7.92023305113275
2,3.3,90.0000000000002,-120,-7.95402349691228
2,3.3,90.0000000000002,-119,-7.83168887369296
2,3.3,90.0000000000002,-118,-7.57854867701421
2,3.3,90.0000000000002,-117,-7.23343680832638
2,3.3,90.0000000000002,-116,-6.8368871458569
2,3.3,90.0000000000002,-115,-6.42328808245947
2,3.3,90.0000000000002,-114,-6.01805852874067
2,3.3,90.0000000000002,-113,-5.63811505099308
2,3.3,90.0000000000002,-112,-5.29366007281573
2,3.3,90.0000000000002,-111,-4.99010315720393
2,3.3,90.0000000000002,-110,-4.72964192368141
2,3.3,90.0000000000002,-109,-4.51241659612758
2,3.3,90.0000000000002,-108,-4.33730100709597
2,3.3,90.0000000000002,-107,-4.20242479203621
2,3.3,90.0000000000002,-106,-4.1055103181709
2,3.3,90.0000000000002,-105,-4.04408684558829
2,3.3,90.0000000000002,-104,-4.01562532122828
2,3.3,90.0000000000002,-103,-4.01762284182245
2,3.3,90.0000000000002,-102,-4.04765585911045
2,3.3,90.0000000000002,-101,-4.1034145652815
2,3.3,90.0000000000002,-100,-4.18272656713824
2,3.3,90.0000000000002,-99,-4.28357515743153
2,3.3,90.0000000000002,-98,-4.40411568159271
2,3.3,90.0000000000002,-97,-4.54269231919506
2,3.3,90.0000000000002,-96,-4.69785682017444
2,3.3,90.0000000000002,-95,-4.86839021025452
2,3.3,90.0000000000002,-94,-5.05332812032394
2,3.3,90.0000000000002,-93,-5.25199015290532
2,3.3,90.0000000000002,-92,-5.46401355604393
2,3.3,90.0000000000002,-91,-5.6893914325025
2,3.3,90.0000000000002,-90,-5.92851578696448
2,3.3,90.0000000000002,-89,-6.18222593369692
2,3.3,90.0000000000002,-88,-6.45186318621681
2,3.3,90.0000000000002,-87,-6.73933336623497
2,3.3,90.0000000000002,-86,-7.04717953732875
2,3.3,90.0000000000002,-85,-7.37866851620031
2,3.3,90.0000000000002,-84,-7.73789614018455
2,3.3,90.0000000000002,-83,-8.12991789481976
2,3.3,90.0000000000002,-82,-8.56091303612912
2,3.3,90.0000000000002,-81,-9.03839091077884
2,3.3,90.0000000000002,-80,-9.57144539743565
2,3.3,90.0000000000002,-79,-10.1710508604737
2,3.3,90.0000000000002,-78,-10.8503535431259
2,3.3,90.0000000000002,-77,-11.6247992611771
2,3.3,90.0000000000002,-76,-12.5116226296136
2,3.3,90.0000000000002,-75,-13.5273457782488
2,3.3,90.0000000000002,-74,-14.6795305147638
2,3.3,90.0000000000002,-73,-15.9429712952019
2,3.3,90.0000000000002,-72,-17.2002436883103
2,3.3,90.0000000000002,-71,-18.1424657466983
2,3.3,90.0000000000002,-70,-18.2942563947233
2,3.3,90.0000000000002,-69,-17.4514347060109
2,3.3,90.0000000000002,-68,-15.9623427257682
2,3.3,90.0000000000002,-67,-14.2829202595835
2,3.3,90.0000000000002,-66,-12.6602580301217
2,3.3,90.0000000000002,-65,-11.1795508263101
2,3.3,90.0000000000002,-64,-9.85646585773739
2,3.3,90.0000000000002,-63,-8.68358376388473
2,3.3,90.0000000000002,-62,-7.64802097482713
2,3.3,90.0000000000002,-61,-6.73734683054204
2,3.3,90.0000000000002,-60,-5.94127889958968
2,3.3,90.0000000000002,-59,-5.25194601433338
2,3.3,90.0000000000002,-58,-4.66371718009589
2,3.3,90.0000000000002,-57,-4.17294643195235
2,3.3,90.0000000000002,-56,-3.77775159656186
2,3.3,90.0000000000002,-55,-3.47786329129232
2,3.3,90.0000000000002,-54,-3.2745541889443
2,3.3,90.0000000000002,-53,-3.17065324733425
2,3.3,90.0000000000002,-52,-3.17065294413931
2,3.3,90.0000000000002,-51,-3.28092553943643
2,3.3,90.0000000000002,-50,-3.51007621769142
2,3.3,90.0000000000002,-49,-3.86947685587976
2,3.3,90.0000000000002,-48,-4.37404296440268
2,3.3,90.0000000000002,-47,-5.04332860538243
2,3.3,90.0000000000002,-46,-5.90297671946469
2,3.3,90.0000000000002,-45,-6.98630073368374
2,3.3,90.0000000000002,-44,-8.3345873019805
2,3.3,90.0000000000002,-43,-9.98973148488724
2,3.3,90.0000000000002,-42,-11.9525963719431
2,3.3,90.0000000000002,-41,-14.0136948928794
2,3.3,90.0000000000002,-40,-15.3621239023733
2,3.3,90.0000000000002,-39,-14.9676522624376
2,3.3,90.0000000000002,-38,-13.3286017627037
2,3.3,90.0000000000002,-37,-11.5400349163493
2,3.3,90.0000000000002,-36,-10.0368114532959
2,3.3,90.0000000000002,-35,-8.88643505338415
2,3.3,90.0000000000002,-34,-8.06588701668317
2,3.3,90.0000000000002,-33,-7.54169954150694
2,3.3,90.0000000000002,-32,-7.28592135926821
2,3.3,90.0000000000002,-31,-7.2756218612541
2,3.3,90.0000000000002,-30,-7.48666815713788
2,3.3,90.0000000000002,-29,-7.88200560981711
2,3.3,90.0000000000002,-28,-8.39169859256887
2,3.3,90.0000000000002,-27,-8.88651357380051
2,3.3,90.0000000000002,-26,-9.17085005597803
2,3.3,90.0000000000002,-25,-9.05438205085269
2,3.3,90.0000000000002,-24,-8.49482823629239
2,3.3,90.0000000000002,-23,-7.63821140047168
2,3.3,90.0000000000002,-22,-6.69433876108361
2,3.3,90.0000000000002,-21,-5.82404399487732
2,3.3,90.0000000000002,-20,-5.12089553895202
2,3.3,90.0000000000002,-19,-4.63528420482166
2,3.3,90.0000000000002,-18,-4.39875060689403
2,3.3,90.0000000000002,-17,-4.44036408690152
2,3.3,90.0000000000002,-16,-4.79877293815785
2,3.3,90.0000000000002,-15,-5.535603829153
2,3.3,90.0000000000002,-14,-6.75883764264776
2,3.3,90.0000000000002,-13,-8.67800298268675
2,3.3,90.0000000000002,-12,-11.7749363555451
2,3.3,90.0000000000002,-11,-17.6140253685654
2,3.3,90.0000000000002,-10,-32.0767520311588
2,3.3,90.0000000000002,-9,-15.9925472932783
2,3.3,90.0000000000002,-8,-10.2560994679348
2,3.3,90.0000000000002,-7,-6.89004853518457
2,3.3,90.0000000000002,-6,-4.60704294326369
2,3.3,90.0000000000002,-5,-2.9844893312395
2,3.3,90.0000000000002,-4,-1.83489207145438
2,3.3,90.0000000000002,-3,-1.0630402808456
2,3.3,90.0000000000002,-2,-0.619119330209079
2,3.3,90.0000000000002,-1,-0.480262655982865
2,3.3,90.0000000000002,0,-0.643014785584853
2,3.3,90.0000000000002,1,-1.12098352295795
2,3.3,90.0000000000002,2,-1.94518404276029
2,3.3,90.0000000000002,3,-3.16359847636521
2,3.3,90.0000000000002,4,-4.82507219620997
2,3.3,90.0000000000002,5,-6.87432376964127
2,3.3,90.0000000000002,6,-8.70167659484315
2,3.3,90.0000000000002,7,-8.71160084841377
2,3.3,90.0000000000002,8,-6.74166083138215
2,3.3,90.0000000000002,9,-4.40479807038865
2,3.3,90.0000000000002,10,-2.42195857664208
2,3.3,90.0000000000002,11,-0.875267271468475
2,3.3,90.0000000000002,12,0.284806440305741
2,3.3,90.0000000000002,13,1.11298888188724
2,3.3,90.0000000000002,14,1.6494993805313
2,3.3,90.0000000000002,15,1.92032065514665
2,3.3,90.0000000000002,16,1.94011786171867
2,3.3,90.0000000000002,17,1.71502675009779
2,3.3,90.0000000000002,18,1.24576766262377
2,3.3,90.0000000000002,19,0.533302032516556
2,3.3,90.0000000000002,20,-0.407354269410752
2,3.3,90.0000000000002,21,-1.51223334655904
2,3.3,90.0000000000002,22,-2.59431267251821
2,3.3,90.0000000000002,23,-3.26929226246016
2,3.3,90.0000000000002,24,-3.12526291038187
2,3.3,90.0000000000002,25,-2.18196084715164
2,3.3,90.0000000000002,26,-0.860649507292513
2,3.3,90.0000000000002,27,0.474537599094985
2,3.3,90.0000000000002,28,1.6556499180378
2,3.3,90.0000000000002,29,2.63126100545302
2,3.3,90.0000000000002,30,3.396092333407
2,3.3,90.0000000000002,31,3.95906698977268
2,3.3,90.0000000000002,32,4.33135152684658
2,3.3,90.0000000000002,33,4.52235804868224
2,3.3,90.0000000000002,34,4.53874414392784
2,3.3,90.0000000000002,35,4.38468647375181
2,3.3,90.0000000000002,36,4.06311643348744
2,3.3,90.0000000000002,37,3.57851130395685
2,3.3,90.0000000000002,38,2.94295518266304
2,3.3,90.0000000000002,39,2.18891471420701
2,3.3,90.0000000000002,40,1.39342516641206
2,3.3,90.0000000000002,41,0.711086245075442
2,3.3,90.0000000000002,42,0.376729327495836
2,3.3,90.0000000000002,43,0.595674981987507
2,3.3,90.0000000000002,44,1.36675744783813
2,3.3,90.0000000000002,45,2.48698052935935
2,3.3,90.0000000000002,46,3.73023051133716
2,3.3,90.0000000000002,47,4.95233591821986
2,3.3,90.0000000000002,48,6.08610295104061
2,3.3,90.0000000000002,49,7.10847781395202
2,3.3,90.0000000000002,50,8.01703516205699
2,3.3,90.0000000000002,51,8.81777678273987
2,3.3,90.0000000000002,52,9.51952803046108
2,3.3,90.0000000000002,53,10.1315350077812
2,3.3,90.0000000000002,54,10.6625137924831
2,3.3,90.0000000000002,55,11.1203368709047
2,3.3,90.0000000000002,56,11.5119894085144
2,3.3,90.0000000000002,57,11.8436318390649
2,3.3,90.0000000000002,58,12.1206969774712
2,3.3,90.0000000000002,59,12.3479911067206
2,3.3,90.0000000000002,60,12.5297870062833
2,3.3,90.0000000000002,61,12.6699051034953
2,3.3,90.0000000000002,62,12.7717824465059
2,3.3,90.0000000000002,63,12.8385305762798
2,3.3,90.0000000000002,64,12.8729837952732
2,3.3,90.0000000000002,65,12.8777393380891
2,3.3,90.0000000000002,66,12.8551907966611
2,3.3,90.0000000000002,67,12.8075559532651
2,3.3,90.0000000000002,68,12.736899978001
2,3.3,90.0000000000002,69,12.6451547721368
2,3.3,90.0000000000002,70,12.5341350899636
2,3.3,90.0000000000002,71,12.4055519487194
2,3.3,90.0000000000002,72,12.2610237356935
2,3.3,90.0000000000002,73,12.1020853402583
2,3.3,90.0000000000002,74,11.9301955729808
2,3.3,90.0000000000002,75,11.7467430812806
2,3.3,90.0000000000002,76,11.5530509290556
2,3.3,90.0000000000002,77,11.3503799745039
2,3.3,90.0000000000002,78,11.139931154741
2,3.3,90.0000000000002,79,10.9228467668058
2,3.3,90.0000000000002,80,10.7002108216702
2,3.3,90.0000000000002,81,10.4730485405215
2,3.3,90.0000000000002,82,10.2423250606633
2,3.3,90.0000000000002,83,10.0089434217303
2,3.3,90.0000000000002,84,9.77374191138477
