"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.3,90.0000000000002,-180,-8.90521514335873
2,3.3,90.0000000000002,-179,-10.3243538710636
2,3.3,90.0000000000002,-178,-12.1309013658711
2,3.3,90.0000000000002,-177,-14.0658711701084
2,3.3,90.0000000000002,-176,-15.1859443806959
2,3.3,90.0000000000002,-175,-14.4863588083167
2,3.3,90.0000000000002,-174,-12.7083520852877
2,3.3,90.0000000000002,-173,-10.9417392452771
2,3.3,90.0000000000002,-172,-9.55028966528372
2,3.3,90.0000000000002,-171,-8.57472508723665
2,3.3,90.0000000000002,-170,-7.98934922596746
2,3.3,90.0000000000002,-169,-7.76980740730975
2,3.3,90.0000000000002,-168,-7.90791041796311
2,3.3,90.0000000000002,-167,-8.41611210946617
2,3.3,90.0000000000002,-166,-9.33264737487246
2,3.3,90.0000000000002,-165,-10.7307943174043
2,3.3,90.0000000000002,-164,-12.72922994475
2,3.3,90.0000000000002,-163,-15.448914375359
2,3.3,90.0000000000002,-162,-18.448631033478
2,3.3,90.0000000000002,-161,-18.8418520444244
2,3.3,90.0000000000002,-160,-16.0292623449589
2,3.3,90.0000000000002,-159,-13.1956868035151
2,3.3,90.0000000000002,-158,-11.0753498673648
2,3.3,90.0000000000002,-157,-9.56900230538874
2,3.3,90.0000000000002,-156,-8.54616239570839
2,3.3,90.0000000000002,-155,-7.92124568371538
2,3.3,90.0000000000002,-154,-7.64518827769077
2,3.3,90.0000000000002,-153,-7.69551234449085
2,3.3,90.0000000000002,-152,-8.07160445381515
2,3.3,90.0000000000002,-151,-8.79474570365021
2,3.3,90.0000000000002,-150,-9.91266388120743
2,3.3,90.0000000000002,-149,-11.5078072340748
2,3.3,90.0000000000002,-148,-13.6956503790529
2,3.3,90.0000000000002,-147,-16.489745450142
2,3.3,90.0000000000002,-146,-18.8172315527784
2,3.3,90.0000000000002,-145,-17.8085366905063
2,3.3,90.0000000000002,-144,-14.8273023797943
2,3.3,90.0000000000002,-143,-12.1647487407238
2,3.3,90.0000000000002,-142,-10.1169308222367
2,3.3,90.0000000000002,-141,-8.56964903637871
2,3.3,90.0000000000002,-140,-7.40939148167481
2,3.3,90.0000000000002,-139,-6.5576964420167
2,3.3,90.0000000000002,-138,-5.96256625531036
2,3.3,90.0000000000002,-137,-5.5896290230562
2,3.3,90.0000000000002,-136,-5.41643768870508
2,3.3,90.0000000000002,-135,-5.42904618003659
2,3.3,90.0000000000002,-134,-5.6199725694549
2,3.3,90.0000000000002,-133,-5.98694146598667
2,3.3,90.0000000000002,-132,-6.5319115368319
2,3.3,90.0000000000002,-131,-7.25972525524136
2,3.3,90.0000000000002,-130,-8.17499899174531
2,3.3,90.0000000000002,-129,-9.27386929978916
2,3.3,90.0000000000002,-128,-10.5224854260117
2,3.3,90.0000000000002,-127,-11.8072334549479
2,3.3,90.0000000000002,-126,-12.8565999778302
2,3.3,90.0000000000002,-125,-13.2576414711694
2,3.3,90.0000000000002,-124,-12.7891704939782
2,3.3,90.0000000000002,-123,-11.6962462496186
2,3.3,90.0000000000002,-122,-10.382192024551
2,3.3,90.0000000000002,-121,-9.09797082113318
2,3.3,90.0000000000002,-120,-7.94168751064276
2,3.3,90.0000000000002,-119,-6.93617456694638
2,3.3,90.0000000000002,-118,-6.07589818684112
2,3.3,90.0000000000002,-117,-5.34676110301425
2,3.3,90.0000000000002,-116,-4.73341706204239
2,3.3,90.0000000000002,-115,-4.22168206713527
2,3.3,90.0000000000002,-114,-3.799132193185
2,3.3,90.0000000000002,-113,-3.45506864756856
2,3.3,90.0000000000002,-112,-3.18029145789728
2,3.3,90.0000000000002,-111,-2.96684209406288
2,3.3,90.0000000000002,-110,-2.8077687303085
2,3.3,90.0000000000002,-109,-2.69692793811213
2,3.3,90.0000000000002,-108,-2.62882238796385
2,3.3,90.0000000000002,-107,-2.59846981522632
2,3.3,90.0000000000002,-106,-2.60129788769205
2,3.3,90.0000000000002,-105,-2.63306027147341
2,3.3,90.0000000000002,-104,-2.68977018721933
2,3.3,90.0000000000002,-103,-2.76764873266262
2,3.3,90.0000000000002,-102,-2.86308610392866
2,3.3,90.0000000000002,-101,-2.97261454452057
2,3.3,90.0000000000002,-100,-3.09289237868448
2,3.3,90.0000000000002,-99,-3.22069883646816
2,3.3,90.0000000000002,-98,-3.35293953649218
2,3.3,90.0000000000002,-97,-3.48666244085464
2,3.3,90.0000000000002,-96,-3.61908382119777
2,3.3,90.0000000000002,-95,-3.74762327990094
2,3.3,90.0000000000002,-94,-3.86994619151314
2,3.3,90.0000000000002,-93,-3.98401114574017
2,3.3,90.0000000000002,-92,-4.08811920881853
2,3.3,90.0000000000002,-91,-4.18096123284423
2,3.3,90.0000000000002,-90,-4.26165919576086
2,3.3,90.0000000000002,-89,-4.32979777568558
2,3.3,90.0000000000002,-88,-4.38544310116202
