"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,90,-180,-9.66812651254371
2,4.3,90,-179,-10.4907811453323
2,4.3,90,-178,-11.6429139005059
2,4.3,90,-177,-13.1542339746601
2,4.3,90,-176,-15.0679945698803
2,4.3,90,-175,-17.4412851090054
2,4.3,90,-174,-20.3340750034202
2,4.3,90,-173,-23.7460132044684
2,4.3,90,-172,-27.3678269844614
2,4.3,90,-171,-30.1716036476287
2,4.3,90,-170,-31.3820224859255
2,4.3,90,-169,-31.7228366777584
2,4.3,90,-168,-31.306139931102
2,4.3,90,-167,-29.4857480598514
2,4.3,90,-166,-26.8542375112906
2,4.3,90,-165,-24.3903204609754
2,4.3,90,-164,-22.4497143993683
2,4.3,90,-163,-21.0703017014432
2,4.3,90,-162,-20.2220097175671
2,4.3,90,-161,-19.881881294523
2,4.3,90,-160,-20.0556892299808
2,4.3,90,-159,-20.7934327589149
2,4.3,90,-158,-22.2210184905796
2,4.3,90,-157,-24.6275211867216
2,4.3,90,-156,-28.7590379905716
2,4.3,90,-155,-36.5678807402301
2,4.3,90,-154,-33.3814635803906
2,4.3,90,-153,-26.7940442819215
2,4.3,90,-152,-23.1269512882179
2,4.3,90,-151,-20.805609211021
2,4.3,90,-150,-19.2719827951278
2,4.3,90,-149,-18.2793687774629
2,4.3,90,-148,-17.6968044183372
2,4.3,90,-147,-17.4439112498606
2,4.3,90,-146,-17.4628954260871
2,4.3,90,-145,-17.7026842874933
2,4.3,90,-144,-18.1068742687307
2,4.3,90,-143,-18.6034287463854
2,4.3,90,-142,-19.0995882648638
2,4.3,90,-141,-19.4915296656596
2,4.3,90,-140,-19.696040578948
2,4.3,90,-139,-19.6887650748338
2,4.3,90,-138,-19.5126806719078
2,4.3,90,-137,-19.2462706565344
2,4.3,90,-136,-18.962847452031
2,4.3,90,-135,-18.7085202566679
2,4.3,90,-134,-18.4986651647203
2,4.3,90,-133,-18.3225178470888
2,4.3,90,-132,-18.1500520759313
2,4.3,90,-131,-17.9407796942272
2,4.3,90,-130,-17.6555053400904
2,4.3,90,-129,-17.2693344489064
2,4.3,90,-128,-16.7803823979942
2,4.3,90,-127,-16.2091323315139
2,4.3,90,-126,-15.5894926205711
2,4.3,90,-125,-14.9578030749919
2,4.3,90,-124,-14.345189824828
2,4.3,90,-123,-13.774558787775
2,4.3,90,-122,-13.2607885955441
2,4.3,90,-121,-12.812296264162
2,4.3,90,-120,-12.4328111149208
2,4.3,90,-119,-12.1228617970848
2,4.3,90,-118,-11.8808647722254
2,4.3,90,-117,-11.7038592432424
2,4.3,90,-116,-11.5879730192841
2,4.3,90,-115,-11.5286976575861
2,4.3,90,-114,-11.5210333011205
2,4.3,90,-113,-11.5595468187878
2,4.3,90,-112,-11.6383747857582
2,4.3,90,-111,-11.7511957610469
2,4.3,90,-110,-11.8911934620092
2,4.3,90,-109,-12.051032731163
2,4.3,90,-108,-12.2228722405076
2,4.3,90,-107,-12.3984396658313
2,4.3,90,-106,-12.5691937460883
2,4.3,90,-105,-12.7265898329958
2,4.3,90,-104,-12.8624485009583
2,4.3,90,-103,-12.9694006497324
2,4.3,90,-102,-13.04135258111
2,4.3,90,-101,-13.0738915713706
2,4.3,90,-100,-13.0645491056998
2,4.3,90,-99,-13.0128622880666
2,4.3,90,-98,-12.9202191599215
2,4.3,90,-97,-12.7895243650909
2,4.3,90,-96,-12.6247583299526
2,4.3,90,-95,-12.4305141574337
2,4.3,90,-94,-12.2115828617547
2,4.3,90,-93,-11.9726300293376
2,4.3,90,-92,-11.7179780453126
2,4.3,90,-91,-11.4514861901667
2,4.3,90,-90,-11.1765089698465
2,4.3,90,-89,-10.8959096123098
2,4.3,90,-88,-10.6121076720403
2,4.3,90,-87,-10.3271441844087
2,4.3,90,-86,-10.0427527632949
2,4.3,90,-85,-9.76042935459598
2,4.3,90,-84,-9.48149665651787
2,4.3,90,-83,-9.2071615011552
2,4.3,90,-82,-8.9385649382829
2,4.3,90,-81,-8.67682558868987
2,4.3,90,-80,-8.42307723556326
2,4.3,90,-79,-8.17850175026101
2,4.3,90,-78,-7.9443584122281
2,4.3,90,-77,-7.72201055554108
2,4.3,90,-76,-7.51295030404495
2,4.3,90,-75,-7.31882197175414
2,4.3,90,-74,-7.14144451941467
2,4.3,90,-73,-6.9828332739719
2,4.3,90,-72,-6.84522092424472
2,4.3,90,-71,-6.73107757535111
2,4.3,90,-70,-6.64312932274415
2,4.3,90,-69,-6.58437429958901
2,4.3,90,-68,-6.55809429638595
2,4.3,90,-67,-6.56785857223266
2,4.3,90,-66,-6.6175138987643
2,4.3,90,-65,-6.71115038555562
2,4.3,90,-64,-6.85302482796526
2,4.3,90,-63,-7.04740980601871
2,4.3,90,-62,-7.29831358397207
2,4.3,90,-61,-7.60897686502764
2,4.3,90,-60,-7.98098958153374
2,4.3,90,-59,-8.41277880197496
2,4.3,90,-58,-8.89711456375149
2,4.3,90,-57,-9.41726466944105
2,4.3,90,-56,-9.9418287748538
2,4.3,90,-55,-10.4198137662393
2,4.3,90,-54,-10.7808463098265
2,4.3,90,-53,-10.9485227588341
2,4.3,90,-52,-10.8695414106297
2,4.3,90,-51,-10.5425341365403
2,4.3,90,-50,-10.0204613260913
2,4.3,90,-49,-9.38412981052107
2,4.3,90,-48,-8.71169614103196
2,4.3,90,-47,-8.0630343511163
2,4.3,90,-46,-7.47828104052249
2,4.3,90,-45,-6.9825570583501
2,4.3,90,-44,-6.5914230796111
2,4.3,90,-43,-6.31517682986983
2,4.3,90,-42,-6.16187584609494
2,4.3,90,-41,-6.13949816493368
2,4.3,90,-40,-6.25770945683184
2,4.3,90,-39,-6.52967976657617
2,4.3,90,-38,-6.9744453342196
2,4.3,90,-37,-7.62055442634319
2,4.3,90,-36,-8.51240030605984
2,4.3,90,-35,-9.72239621266151
2,4.3,90,-34,-11.3772108582341
2,4.3,90,-33,-13.7234301011587
2,4.3,90,-32,-17.3300926255863
2,4.3,90,-31,-23.8360925922759
2,4.3,90,-30,-26.328965677701
2,4.3,90,-29,-18.0528900539939
2,4.3,90,-28,-13.3754035441858
2,4.3,90,-27,-10.2712162463367
2,4.3,90,-26,-7.99674886600593
2,4.3,90,-25,-6.25599762630731
2,4.3,90,-24,-4.90976665040826
2,4.3,90,-23,-3.88863407222194
2,4.3,90,-22,-3.16116387100836
2,4.3,90,-21,-2.72162667846983
2,4.3,90,-20,-2.58707171908785
2,4.3,90,-19,-2.80174466493598
2,4.3,90,-18,-3.45226843449113
2,4.3,90,-17,-4.70771306350655
2,4.3,90,-16,-6.93871897446595
2,4.3,90,-15,-11.2068779222489
2,4.3,90,-14,-23.6456953662207
2,4.3,90,-13,-13.3426153905135
2,4.3,90,-12,-5.72408398342537
2,4.3,90,-11,-1.33776274911968
2,4.3,90,-10,1.77792643391738
2,4.3,90,-9,4.18230686074387
2,4.3,90,-8,6.11290083749347
2,4.3,90,-7,7.69229950092741
2,4.3,90,-6,8.99151095729428
2,4.3,90,-5,10.0547611076032
2,4.3,90,-4,10.9108244993097
2,4.3,90,-3,11.5787703557195
2,4.3,90,-2,12.0710854632923
2,4.3,90,-1,12.3954324833586
2,4.3,90,0,12.5556246373972
2,4.3,90,1,12.5520938039408
2,4.3,90,2,12.3819729705112
2,4.3,90,3,12.0388145973041
2,4.3,90,4,11.5118766647642
2,4.3,90,5,10.7847877883116
2,4.3,90,6,9.83318899766369
2,4.3,90,7,8.62050185237556
2,4.3,90,8,7.08991226924045
2,4.3,90,9,5.14781020514684
2,4.3,90,10,2.62492902832713
2,4.3,90,11,-0.834349419957279
2,4.3,90,12,-6.21217715256986
2,4.3,90,13,-19.0332149281895
2,4.3,90,14,-12.4537042678555
2,4.3,90,15,-5.66787610269132
2,4.3,90,16,-2.54351420481818
2,4.3,90,17,-0.80970966313332
2,4.3,90,18,0.130449752753658
2,4.3,90,19,0.513464462915515
2,4.3,90,20,0.446102043312189
2,4.3,90,21,-0.0289556298794858
2,4.3,90,22,-0.91278864635919
2,4.3,90,23,-2.25057487146614
2,4.3,90,24,-4.15272818542182
2,4.3,90,25,-6.86153030530766
2,4.3,90,26,-10.9765211150056
2,4.3,90,27,-18.4888692914585
2,4.3,90,28,-21.767324492951
2,4.3,90,29,-13.2851031973653
2,4.3,90,30,-9.22811677543706
2,4.3,90,31,-6.8452101473022
2,4.3,90,32,-5.3400300085987
2,4.3,90,33,-4.4003645455715
2,4.3,90,34,-3.87523932631943
2,4.3,90,35,-3.68342343699108
2,4.3,90,36,-3.78011961039836
2,4.3,90,37,-4.14317014273028
2,4.3,90,38,-4.76754455753619
2,4.3,90,39,-5.66454541680435
2,4.3,90,40,-6.8652462801181
2,4.3,90,41,-8.43017694257685
2,4.3,90,42,-10.4719849502878
2,4.3,90,43,-13.2115758354536
2,4.3,90,44,-17.1365810473754
2,4.3,90,45,-23.3789759130628
2,4.3,90,46,-26.3842293928298
2,4.3,90,47,-19.8701901446294
2,4.3,90,48,-15.8672105165633
2,4.3,90,49,-13.3557220689557
2,4.3,90,50,-11.6538625398469
2,4.3,90,51,-10.4634393466998
2,4.3,90,52,-9.63277808011791
2,4.3,90,53,-9.07536709829843
2,4.3,90,54,-8.73786659478889
2,4.3,90,55,-8.5856827028705
2,4.3,90,56,-8.59575174371817
2,4.3,90,57,-8.75264670569231
2,4.3,90,58,-9.04636172633647
2,4.3,90,59,-9.47100560063383
