"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,90,-180,-5.69111331404223
2,4.3,90,-179,-5.18607886960043
2,4.3,90,-178,-5.28088012257813
2,4.3,90,-177,-5.98995366923201
2,4.3,90,-176,-7.39725808822218
2,4.3,90,-175,-9.67684516623255
2,4.3,90,-174,-13.0052510589305
2,4.3,90,-173,-16.0207436463916
2,4.3,90,-172,-14.1642168993262
2,4.3,90,-171,-10.7455453915867
2,4.3,90,-170,-8.31857844882618
2,4.3,90,-169,-6.83157053187682
2,4.3,90,-168,-6.09045226845068
2,4.3,90,-167,-5.99655204327624
2,4.3,90,-166,-6.53524124052012
2,4.3,90,-165,-7.77650284447211
2,4.3,90,-164,-9.91374981606627
2,4.3,90,-163,-13.3530339498427
2,4.3,90,-162,-18.1800925350897
2,4.3,90,-161,-17.5819850776282
2,4.3,90,-160,-12.8397134171525
2,4.3,90,-159,-9.61909190843472
2,4.3,90,-158,-7.60750702447589
2,4.3,90,-157,-6.41874570456244
2,4.3,90,-156,-5.86203317006713
2,4.3,90,-155,-5.85294106589686
2,4.3,90,-154,-6.37371439601749
2,4.3,90,-153,-7.4651972482929
2,4.3,90,-152,-9.24236934532149
2,4.3,90,-151,-11.9326006416611
2,4.3,90,-150,-15.7999192466839
2,4.3,90,-149,-18.9502136733772
2,4.3,90,-148,-16.1775750836336
2,4.3,90,-147,-12.5819472776695
2,4.3,90,-146,-10.1603755563854
2,4.3,90,-145,-8.65364945490208
2,4.3,90,-144,-7.83230995596318
2,4.3,90,-143,-7.58261359399639
2,4.3,90,-142,-7.87072043743475
2,4.3,90,-141,-8.73312445790184
2,4.3,90,-140,-10.3022680969751
2,4.3,90,-139,-12.9074369489853
2,4.3,90,-138,-17.4476426984213
2,4.3,90,-137,-25.7320628279979
2,4.3,90,-136,-19.5073451075223
2,4.3,90,-135,-13.4143928211985
2,4.3,90,-134,-9.8524334359649
2,4.3,90,-133,-7.47537556536551
2,4.3,90,-132,-5.80162091997774
2,4.3,90,-131,-4.61391878410086
2,4.3,90,-130,-3.79852992456632
2,4.3,90,-129,-3.29122950252124
2,4.3,90,-128,-3.05565631399128
2,4.3,90,-127,-3.0739011304193
2,4.3,90,-126,-3.34284838502224
2,4.3,90,-125,-3.8742037230455
2,4.3,90,-124,-4.69827139259634
2,4.3,90,-123,-5.8737745629755
2,4.3,90,-122,-7.51096884250535
2,4.3,90,-121,-9.83172572357924
2,4.3,90,-120,-13.365756985471
2,4.3,90,-119,-19.9791924986895
2,4.3,90,-118,-34.4309295711331
2,4.3,90,-117,-17.1024214686309
2,4.3,90,-116,-11.6789249156993
2,4.3,90,-115,-8.40340901716692
2,4.3,90,-114,-6.08709202886166
2,4.3,90,-113,-4.32545476904489
2,4.3,90,-112,-2.93023011746602
2,4.3,90,-111,-1.79758746447586
2,4.3,90,-110,-0.863620160131093
2,4.3,90,-109,-0.0857949520252023
2,4.3,90,-108,0.565927510456487
2,4.3,90,-107,1.11378640316308
2,4.3,90,-106,1.57489483409734
2,4.3,90,-105,1.96285502721023
2,4.3,90,-104,2.28878024808051
2,4.3,90,-103,2.56196563977401
2,4.3,90,-102,2.7903413066367
2,4.3,90,-101,2.98078461675393
2,4.3,90,-100,3.13933797941084
2,4.3,90,-99,3.27136091430994
2,4.3,90,-98,3.38163500986639
2,4.3,90,-97,3.47443425390251
2,4.3,90,-96,3.55356953187563
2,4.3,90,-95,3.62241387335462
2,4.3,90,-94,3.68391371416435
2,4.3,90,-93,3.74059065978103
2,4.3,90,-92,3.79453772951228
2,4.3,90,-91,3.84741364727928
2,4.3,90,-90,3.90043829638554
2,4.3,90,-89,3.95439189876796
2,4.3,90,-88,4.00961979349436
2,4.3,90,-87,4.06604390396503
2,4.3,90,-86,4.12318116623902
2,4.3,90,-85,4.18016843028906
2,4.3,90,-84,4.23579272849093
2,4.3,90,-83,4.2885253968012
2,4.3,90,-82,4.33655836571808
2,4.3,90,-81,4.37784100578016
2,4.3,90,-80,4.41011618193923
2,4.3,90,-79,4.43095459175486
2,4.3,90,-78,4.43778698099574
2,4.3,90,-77,4.42793440453558
2,4.3,90,-76,4.39863730729573
2,4.3,90,-75,4.3470848394646
2,4.3,90,-74,4.27044651525187
2,4.3,90,-73,4.16590911702533
2,4.3,90,-72,4.03072269015348
2,4.3,90,-71,3.86226061834646
2,4.3,90,-70,3.65810013335503
2,4.3,90,-69,3.41613112796551
2,4.3,90,-68,3.13470254505908
2,4.3,90,-67,2.81281626036816
2,4.3,90,-66,2.45037691455767
2,4.3,90,-65,2.0485000936002
2,4.3,90,-64,1.60986656055946
2,4.3,90,-63,1.13908146306597
2,4.3,90,-62,0.642949811723946
2,4.3,90,-61,0.13051520158786
2,4.3,90,-60,-0.387351219365281
2,4.3,90,-59,-0.899027461260719
2,4.3,90,-58,-1.39396743560158
2,4.3,90,-57,-1.86505146476438
2,4.3,90,-56,-2.31083543418411
2,4.3,90,-55,-2.73684814537269
2,4.3,90,-54,-3.15528876972946
2,4.3,90,-53,-3.58305070714091
2,4.3,90,-52,-4.03853742699139
2,4.3,90,-51,-4.53785114884906
2,4.3,90,-50,-5.0906255801636
2,4.3,90,-49,-5.69542119303403
2,4.3,90,-48,-6.3347944917413
2,4.3,90,-47,-6.97161728779923
2,4.3,90,-46,-7.55128363839778
2,4.3,90,-45,-8.01661830045868
2,4.3,90,-44,-8.33619447566116
2,4.3,90,-43,-8.53025060600858
2,4.3,90,-42,-8.67238147589758
2,4.3,90,-41,-8.86753971883891
2,4.3,90,-40,-9.22908640097639
2,4.3,90,-39,-9.87153665138066
2,4.3,90,-38,-10.9187991317826
2,4.3,90,-37,-12.5149303449083
2,4.3,90,-36,-14.7672916364207
2,4.3,90,-35,-17.150720345314
2,4.3,90,-34,-16.9780613311443
2,4.3,90,-33,-13.9590788778655
2,4.3,90,-32,-10.9294864617004
2,4.3,90,-31,-8.59226089666251
2,4.3,90,-30,-6.88464931465307
2,4.3,90,-29,-5.69937342524282
2,4.3,90,-28,-4.96772219887663
2,4.3,90,-27,-4.65675187547913
2,4.3,90,-26,-4.7620952309446
2,4.3,90,-25,-5.3037420675846
2,4.3,90,-24,-6.31978177663317
2,4.3,90,-23,-7.83380404344855
2,4.3,90,-22,-9.69016908869354
2,4.3,90,-21,-11.0208872951448
2,4.3,90,-20,-10.3942062761632
2,4.3,90,-19,-8.34927857681281
2,4.3,90,-18,-6.29699309745012
2,4.3,90,-17,-4.72123385212716
2,4.3,90,-16,-3.67325839582798
2,4.3,90,-15,-3.12960608970505
2,4.3,90,-14,-3.07871706886712
2,4.3,90,-13,-3.53966988571746
2,4.3,90,-12,-4.56918134145173
2,4.3,90,-11,-6.25630742221107
