"$Ha [mm]","Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,90,-79,-20.9280678183865
2,4.3,90,-78,-18.2502161957735
2,4.3,90,-77,-15.9914404303271
2,4.3,90,-76,-14.0148885660654
2,4.3,90,-75,-12.2409711476811
2,4.3,90,-74,-10.6200103167871
2,4.3,90,-73,-9.11929505131033
2,4.3,90,-72,-7.71638834903165
2,4.3,90,-71,-6.39540409593944
2,4.3,90,-70,-5.14480890561292
2,4.3,90,-69,-3.95605955915129
2,4.3,90,-68,-2.82272368544105
2,4.3,90,-67,-1.73989280930521
2,4.3,90,-66,-0.703779163769155
2,4.3,90,-65,0.288568158176985
2,4.3,90,-64,1.23946730287558
2,4.3,90,-63,2.1507530674882
2,4.3,90,-62,3.02388787841455
2,4.3,90,-61,3.86004508290269
2,4.3,90,-60,4.66017175584051
2,4.3,90,-59,5.42503588535712
2,4.3,90,-58,6.15526122484805
2,4.3,90,-57,6.85135201988187
2,4.3,90,-56,7.51370907443935
2,4.3,90,-55,8.14263811229434
2,4.3,90,-54,8.73835105358998
2,4.3,90,-53,9.30096062335019
2,4.3,90,-52,9.83046860928406
2,4.3,90,-51,10.3267480670721
2,4.3,90,-50,10.789519808253
2,4.3,90,-49,11.2183235707721
2,4.3,90,-48,11.6124843311753
2,4.3,90,-47,11.9710742301882
2,4.3,90,-46,12.2928705051357
2,4.3,90,-45,12.5763096062112
2,4.3,90,-44,12.8194372718153
2,4.3,90,-43,13.019853703659
2,4.3,90,-42,13.174652062396
2,4.3,90,-41,13.2803472278996
2,4.3,90,-40,13.3327900192202
2,4.3,90,-39,13.3270596429292
2,4.3,90,-38,13.2573236651952
2,4.3,90,-37,13.1166496150948
2,4.3,90,-36,12.8967442145634
2,4.3,90,-35,12.587582963354
2,4.3,90,-34,12.1768701445294
2,4.3,90,-33,11.6492288462722
2,4.3,90,-32,10.9849447374159
2,4.3,90,-31,10.1579369533243
2,4.3,90,-30,9.13231064755572
2,4.3,90,-29,7.85611166496344
2,4.3,90,-28,6.24902646058282
2,4.3,90,-27,4.17525780558097
2,4.3,90,-26,1.37318046528192
2,4.3,90,-25,-2.78039031499682
2,4.3,90,-24,-10.5534604683234
2,4.3,90,-23,-16.1964850807773
2,4.3,90,-22,-5.69825914544808
2,4.3,90,-21,-1.37157214008701
2,4.3,90,-20,1.1109221946819
2,4.3,90,-19,2.64916781352168
2,4.3,90,-18,3.56482252470476
2,4.3,90,-17,3.99756359916426
2,4.3,90,-16,4.00602908241466
2,4.3,90,-15,3.5995202929853
2,4.3,90,-14,2.74354849480246
2,4.3,90,-13,1.34527460976603
2,4.3,90,-12,-0.798081761271873
2,4.3,90,-11,-4.17269787980586
2,4.3,90,-10,-10.4091937536738
2,4.3,90,-9,-28.8083486148917
2,4.3,90,-8,-9.33056099131307
2,4.3,90,-7,-3.98540599823294
2,4.3,90,-6,-1.08161248989556
2,4.3,90,-5,0.678986944300395
2,4.3,90,-4,1.70750326050089
2,4.3,90,-3,2.17234867116456
2,4.3,90,-2,2.13933141451599
2,4.3,90,-1,1.61095687438783
2,4.3,90,0,0.52832088819968
2,4.3,90,1,-1.2615621206791
2,4.3,90,2,-4.12087790996776
2,4.3,90,3,-9.08516509245357
2,4.3,90,4,-19.8463954981089
2,4.3,90,5,-11.6803026707378
2,4.3,90,6,-5.54349562568119
2,4.3,90,7,-2.26020748334893
2,4.3,90,8,-0.252958019529338
2,4.3,90,9,0.973283167819223
2,4.3,90,10,1.62392506962049
2,4.3,90,11,1.7901156764152
2,4.3,90,12,1.50142391047677
2,4.3,90,13,0.740240219474493
2,4.3,90,14,-0.564550772419085
2,4.3,90,15,-2.56776168298361
2,4.3,90,16,-5.5762854217262
2,4.3,90,17,-9.99431019085704
2,4.3,90,18,-12.7319475253282
2,4.3,90,19,-8.54493150958493
2,4.3,90,20,-4.7220715997195
2,4.3,90,21,-2.19750438217113
2,4.3,90,22,-0.534776227510418
2,4.3,90,23,0.522384253307349
2,4.3,90,24,1.10796666993616
2,4.3,90,25,1.290626135106
2,4.3,90,26,1.09889221613746
2,4.3,90,27,0.529934122360468
2,4.3,90,28,-0.452489295459508
2,4.3,90,29,-1.93296928238628
2,4.3,90,30,-4.08608138635399
2,4.3,90,31,-7.29445791302636
2,4.3,90,32,-12.5092262829373
2,4.3,90,33,-18.8474860098798
2,4.3,90,34,-12.438841472667
2,4.3,90,35,-7.5592704547608
2,4.3,90,36,-4.60708237112822
2,4.3,90,37,-2.65975390109165
2,4.3,90,38,-1.33813870346368
2,4.3,90,39,-0.460574076886499
2,4.3,90,40,0.0708033402436805
2,4.3,90,41,0.311882630550154
2,4.3,90,42,0.294218002167365
2,4.3,90,43,0.0329634057091313
2,4.3,90,44,-0.469871404900752
2,4.3,90,45,-1.22504060153131
2,4.3,90,46,-2.25812261948699
2,4.3,90,47,-3.614258371698
2,4.3,90,48,-5.3652890056975
2,4.3,90,49,-7.61092375592897
2,4.3,90,50,-10.403656583803
2,4.3,90,51,-13.1654782493246
2,4.3,90,52,-13.4577780266314
2,4.3,90,53,-11.0328717799028
2,4.3,90,54,-8.41572665857883
2,4.3,90,55,-6.31635418053381
2,4.3,90,56,-4.69313362330086
2,4.3,90,57,-3.43532837467966
2,4.3,90,58,-2.45735969301238
2,4.3,90,59,-1.69935837599261
2,4.3,90,60,-1.11925177214526
2,4.3,90,61,-0.68671206790273
2,4.3,90,62,-0.379244266822958
2,4.3,90,63,-0.179705053016445
2,4.3,90,64,-0.0747044526558929
2,4.3,90,65,-0.0535498650820252
2,4.3,90,66,-0.107528896990335
2,4.3,90,67,-0.229408533252874
2,4.3,90,68,-0.413075446875581
2,4.3,90,69,-0.653270071685148
2,4.3,90,70,-0.945383738794805
2,4.3,90,71,-1.28529838213253
2,4.3,90,72,-1.66925469122518
2,4.3,90,73,-2.09373865601614
2,4.3,90,74,-2.55537911797329
2,4.3,90,75,-3.050850784724
2,4.3,90,76,-3.57677857137499
2,4.3,90,77,-4.12964040161783
2,4.3,90,78,-4.70566700382819
2,4.3,90,79,-5.30073903512878
2,4.3,90,80,-5.91028431757157
2,4.3,90,81,-6.52918128376842
2,4.3,90,82,-7.15167895726996
2,4.3,90,83,-7.77134864593732
2,4.3,90,84,-8.381087118268
2,4.3,90,85,-8.97319365252407
2,4.3,90,86,-9.53954148185275
2,4.3,90,87,-10.0718550946023
2,4.3,90,88,-10.562087137088
2,4.3,90,89,-11.0028641632762
2,4.3,90,90,-11.387945776623
2,4.3,90,91,-11.7126270581244
2,4.3,90,92,-11.9740188317572
2,4.3,90,93,-12.1711662477831
2,4.3,90,94,-12.3050047487552
2,4.3,90,95,-12.3781880747449
2,4.3,90,96,-12.3948417583523
2,4.3,90,97,-12.3602933293062
2,4.3,90,98,-12.2808135240869
2,4.3,90,99,-12.163382514079
2,4.3,90,100,-12.0154807739358
2,4.3,90,101,-11.8448990000569
2,4.3,90,102,-11.6595633295669
2,4.3,90,103,-11.4673765153737
2,4.3,90,104,-11.2760788321499
2,4.3,90,105,-11.0931325583937
2,4.3,90,106,-10.9256310778158
2,4.3,90,107,-10.7802291076332
2,4.3,90,108,-10.6630854001484
2,4.3,90,109,-10.5798039813379
2,4.3,90,110,-10.5353543611366
2,4.3,90,111,-10.5339443867848
2,4.3,90,112,-10.5788105021165
2,4.3,90,113,-10.6718784932563
2,4.3,90,114,-10.8132344141631
2,4.3,90,115,-11.0003360668324
2,4.3,90,116,-11.2269068753113
2,4.3,90,117,-11.4815242559667
2,4.3,90,118,-11.7461118032139
2,4.3,90,119,-11.9949459839933
2,4.3,90,120,-12.1953589004776
2,4.3,90,121,-12.3116400526502
2,4.3,90,122,-12.3127610751655
2,4.3,90,123,-12.1818482467043
2,4.3,90,124,-11.9224924016669
2,4.3,90,125,-11.5577049929581
2,4.3,90,126,-11.1222006394216
2,4.3,90,127,-10.6528384035945
2,4.3,90,128,-10.1816285735861
2,4.3,90,129,-9.73259595641774
2,4.3,90,130,-9.32151093896725
2,4.3,90,131,-8.95702897018723
2,4.3,90,132,-8.64225068134781
2,4.3,90,133,-8.37628022500364
2,4.3,90,134,-8.15571244650156
2,4.3,90,135,-7.97611750869609
2,4.3,90,136,-7.83358176493546
2,4.3,90,137,-7.72626933533348
2,4.3,90,138,-7.65585534083343
2,4.3,90,139,-7.62862354750637
2,4.3,90,140,-7.6560754380475
2,4.3,90,141,-7.75506076845846
2,4.3,90,142,-7.94763736494445
2,4.3,90,143,-8.2610052052834
2,4.3,90,144,-8.72788243377162
2,4.3,90,145,-9.38757656754574
2,4.3,90,146,-10.2875994461744
2,4.3,90,147,-11.4840988856262
2,4.3,90,148,-13.032550592856
2,4.3,90,149,-14.9305346916436
2,4.3,90,150,-16.8754470799108
2,4.3,90,151,-17.7908137736229
2,4.3,90,152,-16.7690080164872
2,4.3,90,153,-14.8118560742799
2,4.3,90,154,-12.9740263141668
2,4.3,90,155,-11.5533054143345
2,4.3,90,156,-10.571890311206
2,4.3,90,157,-10.0049604893381
2,4.3,90,158,-9.83538270430671
2,4.3,90,159,-10.0648362417803
2,4.3,90,160,-10.7166540508481
2,4.3,90,161,-11.8363022235482
2,4.3,90,162,-13.4784737885812
2,4.3,90,163,-15.6125196188095
2,4.3,90,164,-17.6745340462484
2,4.3,90,165,-17.9862169829415
2,4.3,90,166,-16.236326938015
2,4.3,90,167,-14.1635960876324
2,4.3,90,168,-12.560901358991
2,4.3,90,169,-11.5241867234954
2,4.3,90,170,-11.0183838356376
2,4.3,90,171,-11.0141098035395
2,4.3,90,172,-11.5101488943803
2,4.3,90,173,-12.5349008200503
2,4.3,90,174,-14.1329871102963
2,4.3,90,175,-16.2744819107157
2,4.3,90,176,-18.417327259636
2,4.3,90,177,-18.8731875580833
2,4.3,90,178,-17.2361012641217
2,4.3,90,179,-15.2676663544861
2,4.3,90,180,-13.7971145219686
