"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,45,-31,-14.0849228814993
3.8,45,-30,-13.2094424587698
3.8,45,-29,-12.5209687697925
3.8,45,-28,-12.0364948445332
3.8,45,-27,-11.7690560386085
3.8,45,-26,-11.7314378047529
3.8,45,-25,-11.9389698348141
3.8,45,-24,-12.412080656114
3.8,45,-23,-13.1792858606375
3.8,45,-22,-14.2814217026251
3.8,45,-21,-15.7782655365743
3.8,45,-20,-17.758775861277
3.8,45,-19,-20.3515161777488
3.8,45,-18,-23.6821958155091
3.8,45,-17,-27.3212413531869
3.8,45,-16,-28.3727454120364
3.8,45,-15,-26.0712992895897
3.8,45,-14,-23.5221409765856
3.8,45,-13,-21.3536023990532
3.8,45,-12,-19.368228093535
3.8,45,-11,-17.4336079796082
3.8,45,-10,-15.5581536483493
3.8,45,-9,-13.8143810253049
3.8,45,-8,-12.2707151732583
3.8,45,-7,-10.969750962582
3.8,45,-6,-9.93277613660573
3.8,45,-5,-9.16964616251358
3.8,45,-4,-8.68653808951096
3.8,45,-3,-8.49101410652835
3.8,45,-2,-8.59552861858524
3.8,45,-1,-9.0205629822616
3.8,45,0,-9.79848128549722
3.8,45,1,-10.979432579962
3.8,45,2,-12.6414225519396
3.8,45,3,-14.9080768715008
3.8,45,4,-17.9753735700363
3.8,45,5,-22.0815923799723
3.8,45,6,-26.5398401390852
3.8,45,7,-26.8048662268896
3.8,45,8,-24.2014216699313
3.8,45,9,-21.9107722352533
3.8,45,10,-19.5685487669226
3.8,45,11,-16.8058240173257
3.8,45,12,-13.8920648892881
3.8,45,13,-11.1845253072249
3.8,45,14,-8.84103067737272
3.8,45,15,-6.8886369531626
3.8,45,16,-5.30828913517245
3.8,45,17,-4.07218105750722
3.8,45,18,-3.15628954171654
3.8,45,19,-2.54390256791023
3.8,45,20,-2.22645372131973
3.8,45,21,-2.20393385435077
3.8,45,22,-2.48578095563453
3.8,45,23,-3.09281970028505
3.8,45,24,-4.06098220340951
3.8,45,25,-5.44815420401672
3.8,45,26,-7.34689277285338
3.8,45,27,-9.90869457495187
3.8,45,28,-13.3888979288045
3.8,45,29,-18.1795145843092
3.8,45,30,-23.9527225065709
3.8,45,31,-25.5331803734545
3.8,45,32,-24.722267569097
3.8,45,33,-23.6213182308833
3.8,45,34,-17.8799076443614
3.8,45,35,-11.8211598257596
3.8,45,36,-7.05545086565491
3.8,45,37,-3.26818460337984
3.8,45,38,-0.16570678557768
3.8,45,39,2.43631855543311
3.8,45,40,4.65524780838505
3.8,45,41,6.56956925043005
3.8,45,42,8.23431291861047
3.8,45,43,9.68965104356013
3.8,45,44,10.9659232162217
3.8,45,45,12.0867121017409
3.8,45,46,13.0708060335885
3.8,45,47,13.9334975669125
3.8,45,48,14.6874700466751
3.8,45,49,15.3434195853998
3.8,45,50,15.9105018724659
3.8,45,51,16.3966598678649
3.8,45,52,16.8088685502949
3.8,45,53,17.1533206692589
3.8,45,54,17.4355697288651
3.8,45,55,17.6606414283587
3.8,45,56,17.8331214698447
3.8,45,57,17.9572254025277
3.8,45,58,18.0368546292714
3.8,45,59,18.0756416202764
3.8,45,60,18.0769866099187
3.8,45,61,18.0440874984291
3.8,45,62,17.9799642752269
3.8,45,63,17.8874789815996
3.8,45,64,17.7693520071359
3.8,45,65,17.6281753460929
3.8,45,66,17.4664233121213
3.8,45,67,17.2864611121018
3.8,45,68,17.0905516047679
3.8,45,69,16.8808605118621
3.8,45,70,16.6594603047699
3.8,45,71,16.4283329548841
3.8,45,72,16.189371709094
3.8,45,73,15.9443820310143
3.8,45,74,15.6950818324764
3.8,45,75,15.4431011073025
3.8,45,76,15.1899810695722
3.8,45,77,14.9371728907248
3.8,45,78,14.6860361233045
3.8,45,79,14.4378368934392
3.8,45,80,14.1937459388167
3.8,45,81,13.9548365636647
3.8,45,82,13.7220825767932
3.8,45,83,13.4963562729564
3.8,45,84,13.278426511547
3.8,45,85,13.0689569399352
3.8,45,86,12.8685044016569
3.8,45,87,12.6775175622502
3.8,45,88,12.4963357779811
3.8,45,89,12.3251882251607
3.8,45,90,12.1641933004224
3.8,45,91,12.0133582953632
3.8,45,92,11.8725793425172
3.8,45,93,11.741641623833
3.8,45,94,11.6202198277407
3.8,45,95,11.5078788365611
3.8,45,96,11.4040746223919
3.8,45,97,11.3081553266673
3.8,45,98,11.2193624962183
3.8,45,99,11.1368324467571
3.8,45,100,11.059597723132
3.8,45,101,10.9865886243154
3.8,45,102,10.9166347597633
3.8,45,103,10.8484666024103
3.8,45,104,10.7807170020279
3.8,45,105,10.7119226209153
3.8,45,106,10.6405252518515
3.8,45,107,10.5648729758907
3.8,45,108,10.4832211149326
3.8,45,109,10.393732931047
3.8,45,110,10.294480021311
3.8,45,111,10.1834423534481
3.8,45,112,10.0585078838699
3.8,45,113,9.91747169581539
3.8,45,114,9.7580345911517
3.8,45,115,9.57780106498935
3.8,45,116,9.3742765874735
3.8,45,117,9.14486411175726
3.8,45,118,8.88685972095517
3.8,45,119,8.59744731934983
3.8,45,120,8.27369226355738
3.8,45,121,7.91253381661563
3.8,45,122,7.51077629025527
3.8,45,123,7.0650787151379
3.8,45,124,6.57194284114461
3.8,45,125,6.02769921283586
3.8,45,126,5.42849097786251
3.8,45,127,4.7702549508938
3.8,45,128,4.04869924518216
3.8,45,129,3.25927645577459
3.8,45,130,2.39715086760717
3.8,45,131,1.45715737034043
3.8,45,132,0.433748545731654
3.8,45,133,-0.679075452121046
3.8,45,134,-1.88786235356869
3.8,45,135,-3.19984068877335
3.8,45,136,-4.62310784951368
3.8,45,137,-6.16689825582405
3.8,45,138,-7.84196496506678
3.8,45,139,-9.66111494339159
3.8,45,140,-11.6399357877084
3.8,45,141,-13.7977185208744
3.8,45,142,-16.1584586073317
3.8,45,143,-18.7514391847524
3.8,45,144,-21.6097705620989
3.8,45,145,-24.7618509740448
3.8,45,146,-28.2005114245498
3.8,45,147,-31.7884318989292
3.8,45,148,-35.0407218658302
3.8,45,149,-37.0066355511624
3.8,45,150,-37.0454910782251
3.8,45,151,-35.5919364753192
3.8,45,152,-33.4724414085709
3.8,45,153,-31.2842881290551
3.8,45,154,-29.3214435470736
3.8,45,155,-27.6879457708101
3.8,45,156,-26.402491461722
3.8,45,157,-25.4525004826753
3.8,45,158,-24.8155080727088
3.8,45,159,-24.4653836519362
3.8,45,160,-24.3718866911296
3.8,45,161,-24.497174123978
3.8,45,162,-24.7916777005212
3.8,45,163,-25.1931694090743
3.8,45,164,-25.6350808449294
3.8,45,165,-26.0679961543134
3.8,45,166,-26.486299093969
3.8,45,167,-26.9401951939842
3.8,45,168,-27.523508923717
3.8,45,169,-28.3515003791172
3.8,45,170,-29.5476923911064
3.8,45,171,-31.2415658762994
3.8,45,172,-33.5454294892176
3.8,45,173,-36.3394310192939
3.8,45,174,-38.3517641184342
3.8,45,175,-37.6821078328851
3.8,45,176,-35.8370780285911
3.8,45,177,-34.429433479189
3.8,45,178,-33.6887076441171
3.8,45,179,-33.4321033727961
3.8,45,180,-33.28344357417
